match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_clearanceOffLine,captain,stat_errorLeadToAShot,player_firstName,player_lastName,stat_challengeLost,stat_onTargetScoringAttempt,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_goalAssist,stat_bigChanceCreated
10407358,home,RFC Seraing,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,False,31.0,19.0,24.0,14.0,6.0,9.0,13.0,22.0,1.0,1.0,2.0,13.0,2.0,2.0,2.0,1.0,1.0,90.0,45.0,6.9,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407358,home,RFC Seraing,Junior Marsoni Sambu Mansoni​,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185,79,M,874855,EUR,833760000,D,21,21,False,34.0,25.0,5.0,2.0,11.0,15.0,14.0,22.0,,10.0,1.0,13.0,,,,,,90.0,69.0,7.2,21.0,0,3.0,5.0,1.0,7.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10407358,home,RFC Seraing,Daniel Opare,daniel-opare,D. Opare,D,,172,62,,121251,EUR,656208000,D,40,40,False,7.0,5.0,1.0,,4.0,5.0,1.0,2.0,,,,3.0,,,,,,11.0,9.0,3.5,3.0,0,,2.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10407358,home,RFC Seraing,Christophe Lepoint,christophe-lepoint,C. Lepoint,D,,188,10,M,45907,EUR,467424000,D,23,23,False,31.0,25.0,2.0,2.0,13.0,16.0,12.0,15.0,,5.0,,6.0,,,,,,90.0,43.0,6.2,9.0,0,,5.0,1.0,1.0,,,1.0,3.0,1.0,1.0,2.0,3.0,,,True,1.0,,,,,,,,,,,,,,
10407358,home,RFC Seraing,Moustapha Mbow,moustapha-mbow,M. Mbow,D,5,187,1696,M,982319,EUR,952473600,D,99,99,False,47.0,35.0,9.0,3.0,24.0,28.0,11.0,19.0,1.0,6.0,3.0,3.0,,,,,,90.0,62.0,7.3,12.0,0,,1.0,,2.0,2.0,4.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
10407358,home,RFC Seraing,Morgan Poaty,morgan-poaty,M. Poaty,D,18,175,121,M,850895,EUR,868924800,D,18,18,False,51.0,30.0,7.0,1.0,13.0,21.0,17.0,32.0,,6.0,,7.0,,,,,,90.0,87.0,6.1,29.0,1,2.0,8.0,3.0,7.0,4.0,,2.0,2.0,2.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,
10407358,home,RFC Seraing,Sambou Sissoko,sambou-sissoko,S. Sissoko,M,6,186,53,M,893030,EUR,925171200,M,27,27,False,25.0,20.0,7.0,5.0,11.0,12.0,9.0,13.0,,4.0,1.0,3.0,,,,,,67.0,40.0,6.2,8.0,3,,10.0,,4.0,2.0,,,2.0,1.0,1.0,,3.0,2.0,,,,,,3.0,,1.0,1.0,2.0,,,,,,,
10407358,home,RFC Seraing,Steve Mvoué,mvoue-steve,S. Mvoué,M,10,185,158,M,985969,EUR,1012608000,M,5,5,False,30.0,20.0,3.0,2.0,10.0,15.0,10.0,15.0,3.0,5.0,2.0,8.0,,,,,,66.0,38.0,6.7,11.0,0,,1.0,,,,,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,
10407358,home,RFC Seraing,Abou Ba,abou-ba,A. Ba,M,,182,50,M,893798,EUR,901670400,M,20,20,False,9.0,9.0,,,8.0,8.0,1.0,1.0,,2.0,1.0,1.0,,,,,,23.0,13.0,6.5,1.0,0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407358,home,RFC Seraing,Vagner Dias,vagner-dias,V. Dias,F,,168,117,M,913191,EUR,821232000,M,7,7,False,26.0,15.0,6.0,5.0,1.0,7.0,15.0,26.0,,9.0,,7.0,,,,,,89.0,57.0,6.8,24.0,1,7.0,4.0,1.0,3.0,2.0,,,2.0,1.0,5.0,5.0,3.0,,,,,,,,,1.0,,1.0,1.0,,,,,,
