match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,player_firstName,player_lastName,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11396407,home,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,HurriKane,108579,EUR,743817600,F,9,9,False,,21.0,13.0,3.0,1.0,2.0,2.0,11.0,20.0,,,,90.0,36.0,10.0,11.0,0.0556976,9,,1.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,5.0,3.0,,,,1.6363,2.0181,1.0,,1.0,,,1.0,3.0,,,,
11396407,home,FC Bayern München,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,,1142249,EUR,1042502400,M,41,41,True,,22.0,20.0,1.0,,6.0,7.0,14.0,15.0,3.0,,,24.0,27.0,6.9,4.0,0.0445574,0,,,,,,1.0,1.0,,,,1.0,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,
11396407,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,F,25,25,True,,14.0,10.0,1.0,,2.0,2.0,8.0,13.0,2.0,,,25.0,18.0,9.0,5.0,0.351899,2,,2.0,1.0,,,1.0,1.0,,,,2.0,,,,1.0,4.0,1.0,2.0,,,,,0.4926,0.9451,1.0,,,,,,1.0,,,,
11396407,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,True,,14.0,14.0,1.0,1.0,2.0,2.0,12.0,12.0,2.0,,,13.0,19.0,6.9,,0.0266303,1,,,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,2.0,0.093,,,,,,,,,,,,
11396407,home,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,Choupo,21626,EUR,606614400,F,13,13,True,,6.0,6.0,,,1.0,1.0,5.0,5.0,1.0,,,13.0,9.0,6.7,,0.0189607,1,,,,,,,2.0,,1.0,1.0,,,,,,2.0,1.0,,,1.0,1.0,,0.4127,,,,,,,1.0,,,,,
11396407,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,,4.0,4.0,1.0,1.0,,,4.0,4.0,,,,13.0,14.0,7.0,3.0,0.0100048,2,,,,,,4.0,3.0,,5.0,3.0,,,,,,,,1.0,,,,2.0,0.1457,0.137,,,,,,1.0,,,,,
11396407,home,FC Bayern München,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396407,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396407,home,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,,132654,EUR,726883200,G,1,1,False,,52.0,39.0,22.0,10.0,36.0,38.0,3.0,14.0,6.0,6.0,8.0,90.0,67.0,7.1,13.0,0.00054429,0,-1.6803,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11396407,away,Darmstadt 98,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191,230,M,,865554,EUR,960940800,D,14,14,False,,57.0,54.0,5.0,3.0,41.0,41.0,13.0,17.0,2.0,,,72.0,62.0,5.6,5.0,0.00473274,0,,,1.0,,,2.0,1.0,,,,,2.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
11396407,away,Darmstadt 98,Klaus Gjasula,klaus-gjasula,K. Gjasula,M,8,189,238,M,,163673,EUR,629596800,D,23,23,False,,16.0,15.0,2.0,2.0,10.0,10.0,5.0,6.0,,,,21.0,18.0,4.1,1.0,0.00091629,0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,,1082797,EUR,906681600,D,5,5,False,,21.0,19.0,2.0,2.0,14.0,15.0,5.0,6.0,1.0,,,41.0,25.0,5.8,2.0,0.0201882,1,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,0.0167,,,,,,,1.0,,,,,
11396407,away,Darmstadt 98,Matthias Bader,matthias-bader,M. Bader,M,26,176,59,M,,800444,EUR,866505600,M,26,26,False,,40.0,33.0,4.0,2.0,21.0,24.0,13.0,17.0,9.0,,,90.0,62.0,6.6,11.0,0.226135,0,,,1.0,1.0,,6.0,12.0,1.0,3.0,2.0,,,1.0,2.0,4.0,2.0,,,,6.0,1.0,3.0,,,1.0,,,,,,,,,,
11396407,away,Darmstadt 98,Tobias Kempe,tobias-kempe,T. Kempe,M,,184,86,M,,37630,EUR,614908800,M,11,11,False,True,21.0,17.0,4.0,3.0,10.0,11.0,7.0,11.0,5.0,,,62.0,34.0,7.0,5.0,0.0645455,1,,,1.0,,,3.0,4.0,,,,,1.0,1.0,,2.0,1.0,,,1.0,2.0,2.0,1.0,0.1609,,2.0,,1.0,,,,,,,,
11396407,away,Darmstadt 98,Fabian Schnellhardt,fabian-schnellhardt,F. Schnellhardt,M,,180,19,M,,138159,EUR,758332800,M,8,8,False,,35.0,32.0,2.0,2.0,22.0,25.0,10.0,10.0,3.0,,,45.0,40.0,6.7,4.0,0.0115111,0,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,308,M,,940886,EUR,933120000,M,15,15,False,,37.0,34.0,2.0,2.0,20.0,21.0,14.0,16.0,1.0,,,90.0,47.0,6.1,5.0,0.0560441,0,,,,,,7.0,2.0,3.0,1.0,,,1.0,3.0,1.0,1.0,2.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Marvin Mehlem,marvin-mehlem,M. Mehlem,M,10,174,150,M,,797691,EUR,873936000,F,6,6,False,,23.0,18.0,2.0,1.0,8.0,9.0,10.0,14.0,4.0,,,62.0,38.0,6.8,9.0,0.0436041,3,,,,,,3.0,4.0,1.0,,,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3988,0.6322,,1.0,,,,1.0,,,,,
11396407,away,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,,842212,EUR,840499200,F,24,24,False,,12.0,7.0,2.0,1.0,3.0,5.0,4.0,7.0,3.0,,,45.0,21.0,7.2,7.0,0.0860555,2,,,,,1.0,4.0,2.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,0.0761,0.1894,3.0,,,,,1.0,,,,,
11396407,away,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,,800252,EUR,842054400,F,27,27,False,,40.0,35.0,4.0,4.0,19.0,19.0,16.0,23.0,2.0,,,90.0,58.0,7.5,11.0,0.0713202,2,,,2.0,,,6.0,8.0,1.0,6.0,5.0,,,,3.0,1.0,,,2.0,,2.0,1.0,2.0,0.0516,0.3724,2.0,,1.0,,,,,1.0,,,
11396407,away,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,,142568,EUR,726796800,D,4,4,True,,17.0,13.0,4.0,1.0,12.0,13.0,1.0,4.0,,,,45.0,27.0,6.0,4.0,0.00151244,0,,,,,2.0,2.0,4.0,2.0,,,,2.0,,,,,,,,2.0,1.0,,,,,,5.0,,,,,,,,
11396407,away,Darmstadt 98,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,,575952,EUR,851040000,M,18,18,True,,11.0,8.0,,,5.0,7.0,3.0,4.0,,,,45.0,25.0,5.9,8.0,0.01166,0,,,,,1.0,6.0,5.0,,2.0,1.0,,1.0,1.0,3.0,2.0,,,,,1.0,1.0,,,,4.0,1.0,,,,,,,,,
11396407,away,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,,796032,EUR,865814400,D,19,19,True,,28.0,20.0,1.0,1.0,11.0,15.0,9.0,13.0,3.0,,,28.0,37.0,5.7,9.0,0.00987228,0,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,,880742,EUR,947808000,M,28,28,True,,13.0,13.0,1.0,1.0,12.0,12.0,1.0,1.0,2.0,,,28.0,16.0,5.9,1.0,0.00137707,0,,,,,,4.0,1.0,3.0,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Thomas Isherwood,thomas-isherwood,T. Isherwood,D,3,195,70,M,,791928,EUR,885945600,D,3,3,True,,11.0,9.0,2.0,1.0,7.0,8.0,2.0,3.0,1.0,,,18.0,14.0,6.1,3.0,0.00021416,0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Alexander Brunst,alexander-brunst,A. Brunst-Zoellner,G,30,195,31,M,,174285,EUR,805075200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,,169249,EUR,758851200,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Fraser Hornby,fraser-hornby,F. Hornby,F,9,195,400,M,,914877,EUR,937180800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396407,away,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,,993211,EUR,1065052800,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
