match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_totalCross,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_challengeLost,stat_wasFouled,stat_dispossessed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceCreated,stat_lastManTackle,stat_goodHighClaim,stat_errorLeadToAShot
12513731,home,CF Estrela Amadora,Fábio Ronaldo,,,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,7,7,False,24.0,20.0,,,0.0,2.0,2.0,18.0,22.0,,1.0,,,,,79.0,46.0,6.9,12.0,0.206453,2,,2.0,9.0,6.0,4.0,2.0,,,1.0,,,,1.0,2.0,3.0,1.0,0.0606,,1.0,4.0,3.0,,1.0,,,,,1.0,,,
12513731,home,CF Estrela Amadora,Manuel Keliano,Manuel Keliano,,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,42,42,True,16.0,15.0,,,0.0,6.0,6.0,9.0,10.0,,1.0,,,,,35.0,26.0,7.1,2.0,0.00414318,0,,,4.0,10.0,4.0,3.0,1.0,1.0,,,,3.0,,1.0,,2.0,,,1.0,3.0,,,,,,,,,,,
12513731,home,CF Estrela Amadora,Alan Ruiz,,,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,True,12.0,10.0,1.0,1.0,0.0,3.0,3.0,8.0,12.0,,1.0,,,,,20.0,17.0,6.7,5.0,0.00936176,0,,,1.0,1.0,,,,,1.0,,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
12513731,home,CF Estrela Amadora,Kikas,,,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,11.0,2.0,6.5,1.0,0.00038147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513731,home,CF Estrela Amadora,Jovane Cabral,,,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,97,97,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,,2.0,,,,,11.0,8.0,6.5,2.0,0.00113488,0,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
12513731,home,CF Estrela Amadora,Renato Pantalon,,,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,27,27,True,20.0,18.0,5.0,4.0,0.0,12.0,13.0,6.0,7.0,3.0,1.0,,,,,10.0,26.0,7.5,2.0,0.00279384,0,,,,4.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,
12513731,home,CF Estrela Amadora,Francisco Meixedo,,,francisco-meixedo,F. Meixedo,G,1,184,107,M,954721,EUR,990144000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513731,home,CF Estrela Amadora,Leonel Bucca,,,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513731,home,CF Estrela Amadora,Gerson Sousa,Gerson,Sousa,gerson-sousa,G. Sousa,M,10,176,199,M,1495553,EUR,1020988800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513731,home,CF Estrela Amadora,Guilherme Montóia,,,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513731,away,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,1,1,False,25.0,13.0,13.0,2.0,0.0,13.0,15.0,,10.0,2.0,10.0,2.0,2.0,1.0,1.0,90.0,36.0,7.4,12.0,7.27e-05,0,0.5764,,,1.0,,,,,,True,,1.0,,,,,,,,,,,,,,,,,,2.0,
12513731,away,Santa Clara,Frederico Venâncio,,,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,False,50.0,43.0,2.0,,0.0,37.0,42.0,6.0,8.0,5.0,1.0,,,,,90.0,60.0,7.0,7.0,0.00398172,0,,,1.0,6.0,,,3.0,2.0,,,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,1.0
12513731,away,Santa Clara,Luís Rocha,,,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,False,67.0,59.0,7.0,3.0,0.0,42.0,43.0,17.0,24.0,5.0,2.0,,,,,90.0,77.0,7.4,8.0,0.0839863,0,,1.0,3.0,5.0,,,2.0,1.0,1.0,,,2.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,
12513731,away,Santa Clara,Matheus Araújo,Matheus,,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,D,32,32,False,45.0,34.0,6.0,1.0,0.0,22.0,25.0,12.0,20.0,9.0,5.0,,,,,90.0,83.0,7.8,19.0,0.0120924,0,,2.0,6.0,15.0,3.0,1.0,6.0,4.0,,,,6.0,,2.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,
12513731,away,Santa Clara,Diogo Calila,,,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,M,2,2,False,25.0,19.0,4.0,1.0,0.0,11.0,12.0,8.0,13.0,2.0,1.0,,,,,90.0,53.0,6.6,12.0,0.00643378,1,,2.0,5.0,5.0,1.0,,4.0,1.0,,,,,,,1.0,1.0,0.0731,,1.0,1.0,,,1.0,,,,,,,,
12513731,away,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,6,6,False,42.0,37.0,5.0,2.0,0.0,22.0,24.0,15.0,19.0,1.0,6.0,,,,,90.0,54.0,6.9,7.0,0.00527497,0,,1.0,6.0,4.0,3.0,3.0,,,,,1.0,,,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,
12513731,away,Santa Clara,Serginho,,,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,False,21.0,14.0,3.0,1.0,0.0,7.0,9.0,8.0,15.0,1.0,1.0,,,,,67.0,30.0,6.7,10.0,0.0359783,0,,,4.0,4.0,,,1.0,1.0,1.0,,3.0,2.0,,1.0,1.0,4.0,,1.0,,1.0,,,,,,,,,,,
12513731,away,Santa Clara,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,M,3,3,False,18.0,11.0,5.0,1.0,0.0,5.0,7.0,6.0,11.0,,3.0,,,,,67.0,28.0,6.4,9.0,0.00447934,0,,3.0,7.0,1.0,,,1.0,1.0,,,,,,1.0,2.0,1.0,,,3.0,,,,,,,,,,,,
12513731,away,Santa Clara,Vinícius Lopes,,,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,False,14.0,7.0,1.0,,0.0,3.0,7.0,4.0,7.0,2.0,5.0,,,,,67.0,38.0,6.9,16.0,0.00285249,1,,4.0,10.0,9.0,4.0,2.0,3.0,1.0,1.0,,,3.0,1.0,1.0,6.0,2.0,0.0607,,2.0,1.0,,1.0,,,,,,,,,
12513731,away,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,11,11,False,14.0,9.0,,,0.0,7.0,7.0,2.0,9.0,,2.0,,,,,90.0,39.0,6.3,18.0,0.00067739,2,,3.0,10.0,5.0,4.0,1.0,2.0,,,,2.0,,1.0,,5.0,,0.3665,,1.0,2.0,3.0,,,1.0,1.0,0.2153,,,,,
12513731,away,Santa Clara,Ricardinho,,,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,F,10,10,False,23.0,15.0,1.0,,0.0,5.0,7.0,10.0,16.0,1.0,3.0,,,,,89.0,34.0,6.4,15.0,0.126655,0,,,7.0,1.0,4.0,1.0,,,1.0,,,,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,
12513731,away,Santa Clara,Lucas Soares,,,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,D,42,42,True,9.0,7.0,2.0,,0.0,6.0,6.0,1.0,3.0,,,,,,,23.0,13.0,6.7,2.0,0.0010284,0,,,2.0,3.0,,,2.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
12513731,away,Santa Clara,Pedro Ferreira,,,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,True,4.0,4.0,,,0.0,4.0,4.0,,1.0,,1.0,,,,,23.0,9.0,6.7,2.0,7.871e-05,0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,
12513731,away,Santa Clara,João Costa,,,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,,,,,,23.0,10.0,6.3,5.0,0.00069857,0,,1.0,5.0,2.0,2.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,
12513731,away,Santa Clara,Daniel Borges,Daniel Borges,,daniel-borges,D. Borges,M,41,183,73,M,1117007,EUR,1049587200,M,41,41,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
12513731,away,Santa Clara,Neneca,,,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513731,away,Santa Clara,Edney Henrique,Edney,,edney,Edney,D,31,175,320,M,1561865,EUR,1090800000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513731,away,Santa Clara,Habraão,,,habraao,Habraão,D,28,184,133,M,1167540,EUR,993513600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513731,away,Santa Clara,Guilherme Ramos,,,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513731,away,Santa Clara,Matheusinho,,,matheusinho,Matheusinho,M,98,164,481,M,822523,EUR,887155200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
