match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonContest,stat_outfielderBlock,stat_accurateCross,player_firstName,player_lastName,stat_wonTackle,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_clearanceOffLine
12499460,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,False,20.0,11.0,,,0.0,2.0,3.0,9.0,18.0,,5.0,,,,,,79.0,34.0,6.3,18.0,0.145133,1,,1.0,3.0,4.0,9.0,6.0,1.0,1.0,4.0,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,4.0,0.1738,0.2001,1.0,,,,,,
12499460,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,True,17.0,15.0,2.0,,0.0,12.0,13.0,3.0,4.0,1.0,1.0,,,,,,20.0,18.0,6.3,2.0,0.00066046,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499460,home,SC Freiburg,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,18,18,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,,,,,20.0,9.0,6.6,1.0,0.00615072,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12499460,home,SC Freiburg,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,836711,EUR,915408000,D,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,11.0,5.0,6.3,4.0,0.0002313,0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,
12499460,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,11.0,11.0,,,0.0,4.0,4.0,7.0,7.0,,,,,,,,11.0,11.0,6.6,,0.00518355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499460,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,,11.0,3.0,6.5,1.0,0.00211527,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499460,home,SC Freiburg,Jannik Huth,jannik-huth,J. Huth,G,24,185,62,M,174341,EUR,766368000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499460,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499460,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499460,home,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2015,M,1518931,EUR,1129248000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Johan Manzambi,,,,,,,,,,,,,,,,
12499460,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,33.0,22.0,14.0,3.0,0.0,20.0,22.0,2.0,11.0,,8.0,,1.0,1.0,,,90.0,39.0,6.4,12.0,0.00044125,0,-0.3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,,,,
12499460,away,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,3,3,False,33.0,27.0,8.0,4.0,0.0,20.0,22.0,8.0,13.0,8.0,4.0,,,,,,90.0,57.0,7.5,9.0,0.0702697,2,,2.0,1.0,3.0,1.0,6.0,,,2.0,1.0,,,1.0,2.0,,1.0,,,1.0,,1.0,,2.0,1.0,0.0446,0.0246,,1.0,,,,,
12499460,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,D,23,23,False,44.0,36.0,6.0,1.0,0.0,23.0,25.0,13.0,19.0,10.0,7.0,,,,,,90.0,62.0,7.2,10.0,0.366117,0,,,3.0,3.0,3.0,5.0,,,,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,2.0,,,,,emrecan23,,,True,
12499460,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,False,47.0,40.0,10.0,4.0,0.0,26.0,28.0,14.0,19.0,2.0,2.0,,,,,,61.0,63.0,7.9,7.0,0.0105733,3,,,1.0,2.0,1.0,5.0,,,,1.0,2.0,,,,2.0,,,,,,,,1.0,,0.1884,,,,rbens,3.0,,,1.0
12499460,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,M,26,26,False,26.0,21.0,4.0,,1.0,10.0,13.0,12.0,16.0,1.0,4.0,,,,,,90.0,37.0,6.9,9.0,0.69517,0,,3.0,1.0,,4.0,3.0,1.0,,1.0,3.0,,1.0,2.0,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,
12499460,away,Borussia Dortmund,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,994556,EUR,1066608000,M,17,17,False,20.0,19.0,,,0.0,7.0,7.0,12.0,13.0,,2.0,,,,,,70.0,43.0,7.5,13.0,0.28005,1,,,1.0,1.0,9.0,6.0,,5.0,4.0,2.0,1.0,1.0,2.0,2.0,,,,,2.0,,1.0,1.0,,5.0,0.0603,0.1798,,,chukwuemeka10,,,,
12499460,away,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,48480,EUR,676944000,M,13,13,False,54.0,42.0,10.0,3.0,0.0,28.0,32.0,16.0,25.0,2.0,8.0,,,,,,90.0,73.0,7.1,14.0,0.062976,2,,3.0,2.0,2.0,2.0,4.0,,,,2.0,,,2.0,,2.0,2.0,,,1.0,,1.0,,,1.0,0.4601,0.9816,1.0,,pascalgross65,1.0,,,
12499460,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,10,10,False,47.0,39.0,6.0,3.0,1.0,16.0,19.0,23.0,28.0,2.0,7.0,,,,,,90.0,66.0,7.2,14.0,0.479189,1,,,2.0,1.0,8.0,3.0,3.0,,4.0,1.0,,,2.0,1.0,,,,,1.0,,,,3.0,3.0,0.0182,,,,julianbrandt,1.0,1.0,,
12499460,away,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,1021272,EUR,1013472000,M,24,24,False,33.0,25.0,4.0,2.0,0.0,9.0,12.0,16.0,22.0,4.0,5.0,,,,,,80.0,56.0,7.2,14.0,0.0550118,1,,1.0,2.0,,4.0,4.0,,2.0,,3.0,1.0,,1.0,,1.0,,,,2.0,,1.0,,,,0.0444,0.5201,,,,,,,
12499460,away,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,False,17.0,12.0,,,2.0,3.0,6.0,9.0,11.0,,3.0,,,,,,61.0,30.0,7.6,9.0,0.284643,2,,,2.0,2.0,6.0,4.0,1.0,3.0,1.0,,1.0,,3.0,1.0,,,,,,,,,1.0,1.0,0.2303,,,,,2.0,1.0,,
12499460,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,False,13.0,10.0,,,0.0,1.0,1.0,9.0,14.0,,5.0,,,,,,70.0,28.0,7.9,10.0,0.344187,2,,2.0,1.0,,6.0,3.0,,2.0,4.0,,,3.0,1.0,3.0,,,,,,1.0,1.0,1.0,,1.0,0.165,0.0599,,,karim_adeyemi,1.0,1.0,,
12499460,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,16.0,13.0,3.0,1.0,0.0,9.0,10.0,4.0,6.0,2.0,2.0,,,,,,29.0,21.0,6.6,3.0,0.00252839,0,,,,,,2.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12499460,away,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,,,,,,,29.0,14.0,7.1,1.0,0.0286755,3,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,1.7165,0.9948,1.0,1.0,guirassy19off,1.0,,,
12499460,away,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,True,12.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,8.0,1.0,1.0,,,,,,20.0,13.0,6.5,1.0,0.00599658,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499460,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,20.0,5.0,7.2,2.0,0.00049153,1,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,2.0,0.4214,0.9837,,,jbgittens,,,,
12499460,away,Borussia Dortmund,Almugera Kabar,almugera-kabar,A. Kabar,D,42,181,1008,M,1418620,EUR,1139184000,D,42,42,True,5.0,5.0,,,0.0,1.0,1.0,5.0,5.0,1.0,,,,,,,10.0,9.0,6.7,1.0,0.330263,0,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,Almugera Kabar,,,,,,,,,,,,,,1.0,,
12499460,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499460,away,Borussia Dortmund,Yannik Lührs,yannik-luhrs,Y. Lührs,D,49,190,125,M,1138040,EUR,1063065600,D,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499460,away,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gioareyna,,,,
12499460,away,Borussia Dortmund,Julien Duranville,julien-duranville,J. Duranville,F,18,170,4601,M,1171540,EUR,1146787200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,julien.drnl,,,,
