match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_totalOffside,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_wonTackle,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_goals
12499399,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,47.0,37.0,17.0,7.0,0.0,34.0,39.0,3.0,8.0,4.0,2.0,4.0,90.0,53.0,6.5,10.0,0.00072506,0,-0.3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499399,home,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,893962,EUR,939340800,D,33,33,False,32.0,25.0,7.0,2.0,0.0,19.0,22.0,6.0,10.0,2.0,,,55.0,40.0,6.2,8.0,0.00536689,0,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499399,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,44.0,35.0,8.0,3.0,0.0,28.0,32.0,8.0,13.0,6.0,,,90.0,63.0,6.1,13.0,0.0100182,0,,,,6.0,,5.0,3.0,,,True,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12499399,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,58.0,48.0,5.0,,0.0,38.0,41.0,10.0,17.0,6.0,,,90.0,67.0,6.2,10.0,0.00920891,0,,,,3.0,1.0,1.0,2.0,1.0,,,,,1.0,2.0,7.0,1.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,
12499399,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,M,2,2,False,43.0,32.0,5.0,4.0,0.0,21.0,26.0,11.0,21.0,7.0,,,90.0,70.0,7.0,18.0,0.0929775,0,,,,2.0,1.0,2.0,4.0,2.0,,,4.0,,,,3.0,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
12499399,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,36.0,26.0,4.0,1.0,0.0,14.0,15.0,12.0,21.0,6.0,,,90.0,57.0,7.2,13.0,0.0978153,2,,,,5.0,5.0,3.0,3.0,2.0,,,,,,1.0,7.0,,1.0,,3.0,,,3.0,2.0,2.0,1.0,2.0,1.0,0.1354,,,,,,,,,
12499399,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,39,39,False,40.0,36.0,4.0,3.0,0.0,23.0,24.0,14.0,20.0,6.0,,,82.0,53.0,7.1,8.0,0.0647204,0,,,,,,,1.0,,,,4.0,1.0,,1.0,5.0,,,,4.0,1.0,,,3.0,1.0,,,,,,,,,,,,,
12499399,home,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,311676,EUR,822614400,M,19,19,False,29.0,23.0,5.0,2.0,0.0,15.0,16.0,8.0,17.0,5.0,,,90.0,57.0,6.6,14.0,0.00731295,0,,,,3.0,,2.0,2.0,,,,4.0,,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12499399,home,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,F,10,10,False,18.0,14.0,1.0,,0.0,4.0,7.0,10.0,12.0,4.0,,,45.0,30.0,6.2,12.0,0.017752,0,,,,5.0,2.0,,,,,,1.0,,,1.0,2.0,,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,
12499399,home,1. FC Heidenheim,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,29,29,False,26.0,10.0,2.0,2.0,0.0,5.0,7.0,5.0,19.0,3.0,,,68.0,37.0,6.6,18.0,0.00713243,1,,,,3.0,,1.0,,,,,,,2.0,4.0,9.0,1.0,,,2.0,2.0,3.0,,1.0,,,,,0.2408,1.0,1.0,0.4089,,,,,,
