match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_expectedGoals,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,captain,stat_outfielderBlock,stat_goals,stat_goodHighClaim
12764860,home,FC København,German Onugkha,,,german-onugkha,G. Onugkha,F,9,190,813,M,928418,EUR,836611200,F,9,9,False,12.0,6.0,,,0.0,1.0,3.0,5.0,9.0,5.0,,2.0,,,60.0,20.0,6.8,8.0,0.0365669,3,,,,2.0,4.0,1.0,0.2234,1.0,,2.0,,,,,,3.0,0.3818,,,1.0,2.0,,1.0,,,,,,,
12764860,home,FC København,Giorgi Gocholeishvili,,,giorgi-gocholeishvili,G. Gocholeishvili,D,16,178,1323,M,1035752,EUR,982108800,D,22,22,True,30.0,29.0,6.0,5.0,0.0,12.0,12.0,17.0,24.0,,,3.0,,,45.0,45.0,6.6,9.0,0.0174334,3,,6.0,,,3.0,1.0,0.0844,,1.0,1.0,,,1.0,1.0,,,0.0653,,,2.0,2.0,,,,,,,,,
12764860,home,FC København,Viktor Claesson,,,viktor-claesson,V. Claesson,M,7,183,501,M,137661,EUR,694310400,M,7,7,True,15.0,11.0,,,0.0,4.0,5.0,7.0,10.0,2.0,,4.0,,,45.0,21.0,6.7,5.0,0.0446661,0,,,,1.0,3.0,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,
12764860,home,FC København,Andreas Cornelius,,,andreas-cornelius,A. Cornelius,F,14,193,836,M,183483,EUR,732240000,F,14,14,True,1.0,,,,0.0,,,,1.0,,,,,,16.0,4.0,6.7,1.0,,1,,,,2.0,2.0,1.0,0.1742,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
12764860,home,FC København,Jordan Larsson,,,jordan-larsson,J. Larsson,M,11,175,1304,M,578380,EUR,866764800,F,11,11,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,,,,,17.0,10.0,6.5,3.0,0.00813413,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12764860,home,FC København,Amin Chiakha,,,amin-chiakha,A. Chiakha,F,19,191,8127,M,1417092,EUR,1142121600,F,19,19,True,6.0,3.0,,,0.0,2.0,2.0,1.0,4.0,2.0,,,,,14.0,10.0,8.6,4.0,0.0104902,2,,,,,,,0.5126,,,2.0,,,,,,1.0,1.8244,amin_chiakha,,,,,,1.0,,,,,2.0,
12764860,home,FC København,Theo Sander,Theo Sander,,theo-sander,T. Sander,G,30,192,292,M,1116074,EUR,1105142400,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764860,home,FC København,Rúnar Alex Rúnarsson,,,runar-alex-runarsson,R. Rúnarsson,G,31,185,415,M,187023,EUR,793065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764860,home,FC København,Munashe Garananga,,,munashe-garananga,M. Garananga,D,42,186,436,M,1189773,EUR,979776000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764860,home,FC København,Elias Achouri,,,elias-achouri,E. Achouri,M,30,177,7770,M,945204,EUR,918604800,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,EliasAchouri,,,,,,,,,,,,
12764860,home,FC København,Oliver Højer,,,oliver-hojer,O. Højer,M,38,176,200,M,1426255,EUR,1169596800,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764860,away,Başakşehir FK,Muhammed Şengezer,,,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,False,38.0,17.0,34.0,13.0,0.0,9.0,14.0,8.0,24.0,,,11.0,3.0,7.0,90.0,50.0,7.9,21.0,0.00467765,0,0.5141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12764860,away,Başakşehir FK,Léo Duarte,,,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,32.0,23.0,5.0,2.0,0.0,10.0,16.0,13.0,17.0,1.0,,3.0,,,90.0,53.0,7.2,10.0,0.0140565,0,,1.0,,3.0,9.0,,,1.0,,,6.0,,6.0,3.0,,,,,,,,1.0,,,,,True,,,
12764860,away,Başakşehir FK,Berat Ayberk Özdemir,,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,D,2,2,False,33.0,31.0,5.0,3.0,0.0,22.0,23.0,9.0,10.0,3.0,,8.0,,,90.0,53.0,6.7,4.0,0.0179856,0,,,,,6.0,,,1.0,,,5.0,1.0,3.0,,,2.0,,,,2.0,3.0,,,,,,,1.0,,
12764860,away,Başakşehir FK,Ousseynou Ba,,,ousseynou-ba,O. Ba,D,27,192,385,M,889430,EUR,816048000,D,27,27,False,28.0,26.0,,,0.0,22.0,23.0,4.0,5.0,2.0,,6.0,,,45.0,37.0,6.7,2.0,0.00122648,0,,,,1.0,4.0,,,1.0,,,4.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,
12764860,away,Başakşehir FK,Jerome Opoku,,,opoku-jerome,J. Opoku,D,3,194,1395,M,920514,EUR,908323200,D,3,3,False,36.0,28.0,5.0,1.0,0.0,22.0,25.0,6.0,11.0,2.0,,1.0,,,90.0,50.0,7.1,8.0,0.0245496,1,,,,3.0,6.0,,0.021,,,1.0,4.0,3.0,1.0,,,2.0,0.0542,,,,2.0,,,,,,,2.0,,
12764860,away,Başakşehir FK,Lucas Lima,,,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,6,6,False,22.0,8.0,6.0,,0.0,4.0,9.0,4.0,14.0,6.0,,,,,90.0,41.0,6.3,20.0,0.00976286,0,,1.0,,,1.0,,,3.0,,,2.0,2.0,,,,2.0,,,,1.0,1.0,,1.0,,,,,1.0,,
12764860,away,Başakşehir FK,Davidson,,,davidson,Davidson,M,,177,353,M,814334,EUR,668131200,M,91,91,False,16.0,11.0,3.0,1.0,0.0,6.0,7.0,5.0,10.0,7.0,1.0,7.0,,,61.0,33.0,6.4,12.0,0.0042318,0,,1.0,,1.0,4.0,,,1.0,,,2.0,1.0,,,,2.0,,,,3.0,1.0,,1.0,4.0,2.0,,,1.0,,
12764860,away,Başakşehir FK,Onur Ergün,,,onur-ergun,O. Ergün,M,4,185,45,M,893009,EUR,721785600,M,4,4,False,25.0,20.0,1.0,1.0,0.0,12.0,15.0,8.0,11.0,3.0,1.0,6.0,,,86.0,38.0,6.7,8.0,0.00823195,1,,1.0,,,2.0,1.0,0.0263,1.0,,,1.0,3.0,2.0,1.0,,1.0,,,,2.0,,,,,,,,1.0,,
12764860,away,Başakşehir FK,Berkay Özcan,,,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,10,10,False,25.0,23.0,1.0,,0.0,15.0,15.0,8.0,11.0,2.0,,3.0,,,86.0,31.0,6.7,6.0,0.0668474,0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,2.0,1.0,1.0,,2.0,1.0,,,,,
12764860,away,Başakşehir FK,João Figueiredo,,,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,False,9.0,5.0,,,0.0,2.0,4.0,3.0,5.0,3.0,,3.0,,,71.0,16.0,6.8,6.0,0.00232046,2,,,,1.0,4.0,,0.7759,,1.0,1.0,,,,,,1.0,0.026,,1.0,,2.0,,2.0,1.0,1.0,,,,,
12764860,away,Başakşehir FK,Philippe Keny,,,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,11,11,False,16.0,7.0,2.0,1.0,0.0,2.0,2.0,5.0,14.0,11.0,,5.0,,,90.0,35.0,7.1,21.0,0.0178286,1,,,,5.0,8.0,,0.4144,6.0,,1.0,,2.0,,,,,0.9707,,,6.0,2.0,,2.0,4.0,1.0,,,1.0,1.0,
12764860,away,Başakşehir FK,Hamza Güreler,Hamza Güreler,,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,10.0,7.0,3.0,1.0,0.0,6.0,6.0,1.0,4.0,3.0,,1.0,,,45.0,19.0,6.6,3.0,0.00065679,0,,,,,1.0,,,3.0,,,5.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,
12764860,away,Başakşehir FK,Deniz Türüç,,,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,True,11.0,7.0,2.0,,0.0,2.0,3.0,5.0,9.0,4.0,,4.0,,,29.0,22.0,6.6,8.0,0.00257313,1,,1.0,,2.0,4.0,,0.1335,1.0,1.0,,1.0,,1.0,,,2.0,,,,1.0,1.0,,2.0,,,,,1.0,,
12764860,away,Başakşehir FK,Krzysztof Piątek,,,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,3.0,,1.0,,,19.0,15.0,7.1,3.0,0.00414366,1,,,,,1.0,,0.8613,,,1.0,,1.0,,,,1.0,0.9953,pjona_9,,,,,,4.0,1.0,,,,1.0,
12764860,away,Başakşehir FK,Ömer Ali Şahiner,,,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,M,42,42,True,1.0,,,,0.0,,,,1.0,,,,,,14.0,3.0,6.5,1.0,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12764860,away,Başakşehir FK,Miguel Crespo,,,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,13,13,True,1.0,,,,0.0,,,,1.0,,,,,,14.0,6.0,6.5,2.0,,1,,,,,,1.0,0.0045,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
12764860,away,Başakşehir FK,Volkan Babacan,,,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764860,away,Başakşehir FK,Deniz Dilmen,Deniz Dilmen,,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764860,away,Başakşehir FK,Serdar Gürler,,,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764860,away,Başakşehir FK,Dimitrios Pelkas,,,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764860,away,Başakşehir FK,Emre Karaal,,,karaal-emre,E. Karaal,M,28,185,15,,1121257,EUR,1042588800,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764860,away,Başakşehir FK,Emre Kaplan,,,emre-kaplan,E. Kaplan,M,75,174,33,M,1009308,EUR,979257600,D,75,75,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
