match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,captain,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_errorLeadToAGoal,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_accurateCross,stat_goals,stat_totalOffside,stat_lastManTackle
14053765,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183.0,2283,M,845798,EUR,882748800,F,20,20,False,23.0,20.0,,,0.0,7.0,7.0,13.0,16.0,,2.0,,,,,90.0,40.0,8.2,7.0,0.249629,,7,,0.18,0.02,-0.01,,,1.0,1.0,2.0,1.0,,,,3.0,,,2.0,,,1.8128,2.1044,5.0,0.58,,2.0,,,,,2.0,1.0,3.0,,,2.0,,
14053765,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185.0,3732,M,986395,EUR,1042070400,F,9,9,True,8.0,7.0,,,0.0,3.0,4.0,4.0,4.0,,5.0,,,,,19.0,17.0,6.4,1.0,0.00320538,,4,,-0.04,0.15,-0.01,,,,1.0,2.0,,2.0,2.0,,1.0,,,,,,0.4841,0.1654,,-0.62,,,,,,1.0,,1.0,2.0,,,,,
14053765,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186.0,1610,M,1046960,EUR,1041292800,D,6,6,True,7.0,5.0,2.0,,0.0,5.0,5.0,,2.0,2.0,,,,,,11.0,9.0,6.7,2.0,0.00012957,,0,,0.0,0.0,0.19,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
14053765,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175.0,6841,M,1136110,EUR,1110412800,F,19,19,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,,,,,,,11.0,10.0,6.6,1.0,0.12795,,0,,0.09,-0.2,0.13,,,1.0,,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,
14053765,home,PSV Eindhoven,Tijn Smolenaars,,,tijn-smolenaars,T. Smolenaars,G,51,197.0,63,M,1445965,EUR,1109116800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,home,PSV Eindhoven,Nick Olij,,,nick-olij,N. Olij,G,1,185.0,556,M,227192,EUR,807235200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185.0,3457,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184.0,450,M,825838,EUR,920592000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,home,PSV Eindhoven,Noah Fernandez,Noah Fernandez,,noah-fernandez,N. Fernandez,M,6,170.0,798,M,1886213,EUR,1199836800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,home,PSV Eindhoven,Paul Wanner,,,paul-wanner,P. Wanner,M,10,186.0,3874,M,1146018,EUR,1135296000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175.0,4649,M,1047395,EUR,1019001600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,home,PSV Eindhoven,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183.0,1735,M,856744,EUR,979430400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Jari De Busser,,,jari-de-busser,J. D. Busser,G,22,190.0,278,M,837072,EUR,940464000,G,22,22,False,48.0,30.0,24.0,8.0,0.0,26.0,31.0,4.0,17.0,,14.0,4.0,6.0,,,90.0,60.0,7.5,18.0,0.00145098,0.6996,0,0.5712,-0.01,0.02,-0.17,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Mats Deijl,,,mats-deijl,M. Deijl,D,20,180.0,335,M,794013,EUR,868924800,D,2,2,False,42.0,37.0,5.0,2.0,0.0,22.0,23.0,15.0,19.0,2.0,4.0,,,,,90.0,55.0,6.7,9.0,0.0377217,,0,,0.13,-0.28,-0.07,,,1.0,2.0,2.0,,,,,,1.0,,2.0,,,,,,,True,,,2.0,,1.0,,,,1.0,,,,
14053765,away,Go Ahead Eagles,Gerrit Nauber,,,gerrit-nauber,G. Nauber,D,3,185.0,75,M,133168,EUR,703123200,D,3,3,False,36.0,32.0,2.0,,0.0,23.0,24.0,9.0,12.0,6.0,2.0,,,,,90.0,52.0,7.2,5.0,0.104007,,0,,0.14,0.02,0.49,,,,1.0,4.0,,,,,,4.0,1.0,,,2.0,,,,,,1.0,,3.0,,,,,,,,,1.0,
14053765,away,Go Ahead Eagles,Joris Kramer,,,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,61.0,49.0,11.0,1.0,0.0,37.0,43.0,12.0,18.0,9.0,3.0,,,,,90.0,77.0,6.3,14.0,0.00868082,,0,,0.0,0.04,-0.06,,,,2.0,1.0,2.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Dean James,,,dean-james,D. James,D,5,177.0,6680,M,1046722,EUR,957052800,D,5,5,False,35.0,29.0,3.0,,0.0,18.0,20.0,11.0,15.0,7.0,7.0,,,,,90.0,68.0,6.3,15.0,0.0395,,0,,-0.13,0.07,0.39,,,6.0,2.0,1.0,,,,,,,1.0,2.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,2.0,,,1.0
14053765,away,Go Ahead Eagles,Jakob Breum,,,jakob-breum,J. Breum,M,7,173.0,870,M,1029724,EUR,1069027200,M,7,7,False,41.0,34.0,2.0,2.0,0.0,18.0,21.0,16.0,20.0,,3.0,,,,,87.0,55.0,6.6,15.0,0.0298115,,0,,-0.08,0.26,-0.12,,,1.0,4.0,2.0,2.0,2.0,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,1.0,,,,
14053765,away,Go Ahead Eagles,Evert Linthorst,,,evert-linthorst,E. Linthorst,M,8,187.0,120,M,932555,EUR,952041600,M,8,8,False,20.0,13.0,3.0,,0.0,11.0,14.0,2.0,6.0,1.0,3.0,,,,,45.0,23.0,6.3,7.0,0.00056067,,0,,-0.19,0.07,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Melle Meulensteen,,,melle-meulensteen,M. Meulensteen,M,21,185.0,202,M,891795,EUR,931046400,M,21,21,False,34.0,30.0,6.0,4.0,0.0,11.0,13.0,19.0,21.0,,6.0,,,,,81.0,54.0,6.7,10.0,0.0318749,,1,,0.18,0.21,-0.07,,,,4.0,3.0,1.0,4.0,2.0,,,,4.0,3.0,1.0,1.0,0.0349,,,-0.17,,,,,,,,1.0,,,,,,
14053765,away,Go Ahead Eagles,Mathis Suray,,,mathis-suray,M. Suray,M,17,173.0,312,M,909960,EUR,996105600,F,17,17,False,25.0,21.0,2.0,1.0,0.0,5.0,8.0,16.0,17.0,1.0,2.0,,,,,90.0,33.0,6.3,8.0,0.0308696,,0,,0.01,0.08,-0.15,,,,5.0,2.0,1.0,,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,4.0,,,,
14053765,away,Go Ahead Eagles,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,49,191.0,541,M,1199214,EUR,1045094400,F,9,9,False,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,,2.0,,,,,66.0,12.0,7.7,4.0,0.0618717,,1,,-0.06,0.28,0.26,,,1.0,4.0,,1.0,,,,1.0,1.0,,,,2.0,0.2788,0.8202,,0.55,,,,,,,,,,1.0,,1.0,,
14053765,away,Go Ahead Eagles,Richonell Margaret,,,richonell-margaret,R. Margaret,F,18,191.0,382,M,973716,EUR,968284800,F,18,18,False,12.0,8.0,1.0,,0.0,5.0,6.0,3.0,6.0,,4.0,,,,,66.0,24.0,6.8,8.0,0.00167485,,1,,-0.03,0.12,-0.06,,,,3.0,5.0,,2.0,1.0,,,,1.0,3.0,3.0,,0.0825,,,0.01,,1.0,,,,,,,1.0,2.0,,,1.0,
14053765,away,Go Ahead Eagles,Yassir Rahmouni,Yassir Rahmouni,,yassir-rahmouni,Y. Rahmouni,M,34,,129,M,2180363,EUR,1150156800,M,34,34,True,30.0,28.0,1.0,1.0,0.0,9.0,9.0,19.0,21.0,,1.0,,,,,45.0,31.0,6.4,2.0,0.0256819,,0,,-0.01,0.05,-0.08,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Oskar Siira Sivertsen,,,oskar-siira-sivertsen,O. S. Sivertsen,M,11,177.0,192,M,1022552,EUR,1076803200,F,11,11,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,24.0,6.0,6.4,1.0,0.071973,,1,,0.16,0.0,0.0,,,1.0,1.0,,,,,,1.0,,,1.0,,,0.0218,0.0469,,-0.07,,,,,,1.0,,,,,1.0,,,
14053765,away,Go Ahead Eagles,Finn Stokkers,,,finn-stokkers,F. Stokkers,F,27,187.0,68,M,360006,EUR,829785600,F,27,27,True,8.0,7.0,,,0.0,1.0,2.0,6.0,6.0,,1.0,,,,,24.0,10.0,6.1,3.0,0.00407752,,0,,-0.1,0.02,-0.07,,,,4.0,,,,,,,,,2.0,,1.0,,,,,,,,,,3.0,,,,,,,,
14053765,away,Go Ahead Eagles,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174.0,241,M,916947,EUR,1008633600,M,24,24,True,7.0,6.0,,,0.0,,,6.0,7.0,,,,,,,9.0,7.0,6.5,1.0,0.00429197,,0,,-0.05,-0.04,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Julius Dirksen,,,julius-dirksen,J. Dirksen,D,26,185.0,73,M,1001943,EUR,1044144000,D,26,26,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,,8.0,7.0,6.7,,0.00246781,,0,,0.04,0.01,-0.01,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
14053765,away,Go Ahead Eagles,Luca Plogmann,,,luca-plogmann,L. Plogmann,G,1,187.0,84,M,877840,EUR,952646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Nando Verdoni,,,nando-verdoni,N. Verdoni,G,33,189.0,35,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Aske Adelgaard,,,aske-adelgaard,A. Adelgaard,D,29,175.0,104,M,1133233,EUR,1068422400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Calvin Twigt,Calvin Twigt,,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Robbin Weijenberg,,,robbin-weijenberg,R. Weijenberg,M,15,180.0,44,M,1386182,EUR,1099872000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Xander Blomme,,,xander-blomme,X. Blomme,M,16,172.0,75,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053765,away,Go Ahead Eagles,Oscar Pettersson,,,oscar-pettersson,O. Pettersson,F,14,178.0,59,M,825906,EUR,949363200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
