match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wonTackle,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_penaltyWon,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_outfielderBlock,stat_penaltyConceded
11408487,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,37.0,28.0,16.0,7.0,27.0,29.0,1.0,8.0,1.0,1.0,10.0,1.0,1.0,1.0,90.0,42.0,6.9,9.0,0.00032815,0,0.1064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408487,home,Sporting Braga,Josafat Mendes,josafat-mendes,J. Mendes,D,2,177,330,M,1133258,EUR,1041292800,D,17,17,False,28.0,23.0,4.0,1.0,12.0,14.0,12.0,16.0,1.0,2.0,3.0,,,,79.0,46.0,6.7,9.0,0.0844198,0,,,,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11408487,home,Sporting Braga,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,434,M,1084880,EUR,1045180800,D,5,5,False,82.0,69.0,11.0,6.0,55.0,58.0,14.0,24.0,3.0,6.0,14.0,,,,90.0,94.0,7.3,15.0,0.00609373,0,,Serdar Saatci,,,,2.0,5.0,1.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11408487,home,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,62.0,58.0,6.0,3.0,46.0,47.0,12.0,15.0,1.0,2.0,4.0,,,,90.0,78.0,7.4,5.0,0.00493714,0,,,,,,3.0,6.0,6.0,3.0,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
11408487,home,Sporting Braga,Cristián Borja,cristian-borja,C. Borja,D,26,182,1124,M,831038,EUR,729993600,D,26,26,False,38.0,26.0,5.0,1.0,16.0,19.0,12.0,23.0,,7.0,1.0,,,,90.0,72.0,7.5,19.0,0.362701,4,,,,4.0,2.0,1.0,5.0,1.0,,,2.0,1.0,,3.0,1.0,3.0,,2.0,3.0,1.0,2.0,2.0,0.121,0.1723,2.0,,,,,,,,,,,,,
11408487,home,Sporting Braga,Roger Fernandes,roger-fernandes,R. Fernandes,M,78,170,2450,M,1128560,EUR,1132531200,M,11,11,False,23.0,17.0,3.0,1.0,4.0,7.0,14.0,22.0,1.0,5.0,5.0,,,,90.0,46.0,7.4,16.0,0.427527,5,,,,6.0,1.0,1.0,5.0,,,,1.0,1.0,,1.0,,4.0,2.0,2.0,2.0,1.0,2.0,3.0,0.8043,0.5706,2.0,2.0,1.0,1.0,,,,,,,,,,
11408487,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,18,18,False,39.0,34.0,7.0,4.0,14.0,15.0,20.0,24.0,1.0,2.0,3.0,,,,65.0,52.0,7.0,9.0,0.0112771,2,,,,,,2.0,5.0,,1.0,1.0,,,,1.0,,2.0,2.0,1.0,,,1.0,,0.086,,,,,,1.0,,,,,,,,,
11408487,home,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,28,28,False,87.0,83.0,9.0,8.0,39.0,40.0,44.0,51.0,,5.0,5.0,,,,90.0,106.0,7.2,15.0,0.143242,0,,,,4.0,,1.0,4.0,1.0,,2.0,,,4.0,1.0,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,
11408487,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,15.0,12.0,2.0,1.0,4.0,6.0,9.0,10.0,,,,,,,29.0,21.0,7.0,3.0,0.228253,0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,True,,,,,,,,
11408487,home,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,18.0,17.0,,,8.0,8.0,9.0,10.0,3.0,7.0,5.0,,,,79.0,30.0,6.4,9.0,0.0455821,0,,,,,,1.0,2.0,1.0,,1.0,,,,2.0,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,
11408487,home,Sporting Braga,Simon Banza,simon-banza,S. Banza,F,9,189,10452,M,825945,EUR,839894400,F,23,23,False,16.0,9.0,1.0,,1.0,2.0,8.0,15.0,1.0,5.0,2.0,,,,90.0,33.0,7.7,14.0,0.0422427,2,,,,1.0,,2.0,6.0,2.0,,2.0,3.0,2.0,,3.0,2.0,,5.0,,,,,2.0,0.9454,1.5937,3.0,1.0,,1.0,,,simbnz,1.0,,,,,,
11408487,home,Sporting Braga,Bruma,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,F,7,7,True,23.0,20.0,2.0,1.0,8.0,9.0,12.0,14.0,1.0,7.0,2.0,,,,61.0,42.0,7.8,9.0,0.0773754,3,,,,,,,6.0,,,1.0,1.0,,1.0,7.0,4.0,1.0,2.0,1.0,1.0,,1.0,1.0,0.1598,0.0349,2.0,,,1.0,1.0,,,,,,,,,
