match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_accurateCross,stat_wonContest,stat_wonTackle,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_totalOffside
14035973,home,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,False,35.0,27.0,15.0,7.0,0.0,19.0,20.0,8.0,15.0,5.0,2.0,1.0,1.0,90.0,40.0,5.6,8.0,0.00703949,84.154016357333,11.0,52.395,18.48,0.0407,0,-2.3012,0.16,0.02,-0.48,-0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035973,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,38.0,36.0,2.0,1.0,0.0,16.0,17.0,20.0,21.0,3.0,,,,81.0,61.0,5.9,9.0,0.0298678,154.55456912266,20.0,29.715,15.435,,2,,0.11,0.18,-0.57,,z.elouahdi,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.1042,22.999344686317,1.0,2.0,-0.19,,,,,,,,,,,,,,,,,,
14035973,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,48.0,46.0,2.0,,0.0,35.0,36.0,11.0,12.0,5.0,,,,90.0,58.0,5.5,3.0,0.00373292,78.7506538626,14.0,27.09,8.19,,0,,0.09,0.04,-0.81,,,,,3.0,4.0,,1.0,,2.0,1.0,1.0,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,
14035973,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,64.0,52.0,12.0,3.0,0.0,32.0,36.0,20.0,28.0,,,,,90.0,83.0,6.1,12.0,0.0371054,157.95055083869,12.0,101.535,37.905,,0,,0.07,0.18,-0.71,,,2.0,1.0,1.0,8.0,,1.0,,5.0,,3.0,,,85.3873980426,3.0,1.0,,3.0,3.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,
14035973,home,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178,1171,M,1106546,EUR,1099612800,D,19,19,False,43.0,33.0,8.0,5.0,0.0,13.0,16.0,20.0,27.0,3.0,,,,72.0,59.0,6.1,14.0,0.0240496,81.920906981856,13.0,54.285,12.705,,1,,0.06,0.22,-0.52,,,,,2.0,3.0,,,,3.0,,2.0,1.0,0.0342,12.727,1.0,,-0.16,,3.0,1.0,2.0,,,1.0,1.0,0.096,,,,,,,,,
14035973,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,45.0,38.0,4.0,1.0,0.0,14.0,18.0,24.0,27.0,2.0,,,,90.0,58.0,6.2,7.0,0.0393613,55.032548179895,10.0,18.9,10.71,,4,,0.2,0.04,-0.3,,,,2.0,4.0,4.0,,1.0,1.0,3.0,,,,0.2606,,,2.0,-0.26,3.0,1.0,,1.0,,1.0,,1.0,0.0241,True,1.0,2.0,,,,,,
14035973,home,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,41.0,36.0,3.0,3.0,1.0,21.0,23.0,15.0,18.0,5.0,,,,81.0,57.0,6.8,11.0,0.108367,27.143579237743,3.0,19.74,9.66,,0,,0.29,0.01,-0.2,,,5.0,4.0,7.0,5.0,1.0,1.0,,,,2.0,,,14.247048255691,1.0,1.0,,1.0,2.0,2.0,,2.0,,2.0,,,,1.0,,,,,,,
14035973,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,False,44.0,34.0,3.0,2.0,0.0,3.0,4.0,31.0,40.0,5.0,,,,90.0,73.0,6.4,24.0,0.133553,264.89825964875,26.0,90.405,30.45,,3,,0.27,0.35,-0.38,,,8.0,1.0,5.0,7.0,1.0,2.0,1.0,2.0,,1.0,3.0,0.1324,151.55993333073,9.0,4.0,0.02,3.0,,2.0,1.0,,1.0,,1.0,0.0621,,2.0,1.0,,,,,,
14035973,home,KRC Genk,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186,544,M,845344,EUR,929404800,M,38,38,False,44.0,32.0,1.0,,0.0,14.0,15.0,18.0,29.0,6.0,,,,90.0,65.0,7.8,17.0,0.140001,69.739959506261,10.0,-17.955,6.825,,5,,0.26,-0.07,-0.29,,,2.0,4.0,6.0,9.0,,,,,,4.0,4.0,0.2552,,,2.0,0.48,5.0,1.0,,1.0,1.0,,1.0,1.0,0.3791,,1.0,4.0,1.0,,,,,
14035973,home,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,M,14,14,False,17.0,14.0,,,0.0,4.0,6.0,10.0,11.0,2.0,,,,72.0,33.0,7.3,9.0,0.0118722,75.722665894614,10.0,52.395,20.055,,4,,-0.11,0.09,-0.24,,,3.0,,5.0,4.0,1.0,2.0,3.0,,,1.0,,0.5814,31.430240041704,2.0,,0.51,,1.0,3.0,1.0,,,,1.0,0.895,,1.0,,1.0,,,,,
