match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_sofascoreId,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,captain,stat_errorLeadToAShot,player_lastName,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_penaltyWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_goals,stat_totalOffside,stat_lastManTackle,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
12764466,home,Shakhtar Donetsk,Dmytro Riznyk,dmytro-riznyk,D. Riznyk,G,31,191,514,M,941669,EUR,917654400,G,31,31,False,31.0,20.0,22.0,11.0,0.0,17.0,19.0,3.0,12.0,2.0,2.0,2.0,7.0,1.0,2.0,4.0,2.0,90.0,42.0,8.1,11.0,0.000971,1.0,0,0.5126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Vinícius Tobias,vinicius-tobias,V. Tobias,D,17,175,2851,M,1067639,EUR,1077494400,D,17,17,False,39.0,33.0,5.0,2.0,0.0,20.0,22.0,13.0,20.0,,9.0,,3.0,,,,,71.0,62.0,7.2,13.0,0.00713683,,1,,Vinicius Augusto,vinitobias,3.0,3.0,1.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0081,,,,,,,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Valeriy Bondar,bondar-valeriy,V. Bondar,D,5,184,326,M,904850,EUR,920073600,D,5,5,False,48.0,42.0,9.0,4.0,0.0,36.0,42.0,6.0,6.0,2.0,2.0,10.0,5.0,,,,,90.0,61.0,7.1,7.0,0.00133143,,0,,,,,6.0,1.0,,,,2.0,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Mykola Matviyenko,mykola-matviyenko,M. Matviyenko,D,22,182,622,M,353272,EUR,830995200,D,22,22,False,61.0,50.0,15.0,7.0,0.0,36.0,39.0,14.0,22.0,,2.0,7.0,3.0,,,,,90.0,71.0,6.9,12.0,0.00490818,,0,,,,,1.0,,1.0,,,,2.0,2.0,,,,,,True,1.0,,,,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Irakli Azarovi,azarovi-irakli,I. Azarovi,D,16,179,933,M,979665,EUR,1014249600,D,16,16,False,44.0,37.0,8.0,2.0,0.0,21.0,25.0,17.0,21.0,,4.0,7.0,4.0,,,,,90.0,68.0,7.6,11.0,0.0507968,2.0,0,,,,2.0,9.0,,2.0,,,,2.0,1.0,1.0,2.0,2.0,,2.0,,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Dmytro Kryskiv,kryskiv-dmytro,D. Kryskiv,M,8,175,197,M,904859,EUR,970790400,M,8,8,False,38.0,37.0,2.0,2.0,0.0,24.0,25.0,13.0,13.0,,1.0,1.0,4.0,,,,,90.0,46.0,6.9,2.0,0.0552429,1.0,0,,,,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Pedrinho,pedrinho,Pedrinho,M,10,172,1486,M,874030,EUR,892425600,M,38,38,False,35.0,33.0,6.0,6.0,0.0,11.0,12.0,22.0,25.0,1.0,6.0,1.0,4.0,,,,,83.0,52.0,7.1,10.0,0.0321016,,1,,,,2.0,5.0,2.0,4.0,2.0,,,1.0,,1.0,2.0,,0.0333,,,,,,1.0,,,1.0,0.0457,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,1105833,EUR,1071360000,M,30,30,False,51.0,47.0,4.0,2.0,0.0,29.0,31.0,18.0,20.0,,4.0,3.0,6.0,,,,,71.0,67.0,6.9,4.0,0.0127179,,1,,Marlon Gomes,,,2.0,,2.0,2.0,,1.0,2.0,1.0,,,1.0,0.166,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
12764466,home,Shakhtar Donetsk,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,177,6537,M,1123925,EUR,1030838400,M,10,10,False,39.0,31.0,4.0,4.0,0.0,12.0,15.0,19.0,27.0,,2.0,1.0,3.0,,,,,83.0,50.0,7.5,12.0,0.0283216,,2,,,,3.0,4.0,,1.0,,,,1.0,1.0,,1.0,2.0,0.8876,1.0,,,,,,,,2.0,1.5186,,,,1.0,,,,,,,
12764466,home,Shakhtar Donetsk,Kevin,kevin,Kevin,M,22,176,5464,M,1112879,EUR,1041638400,M,37,37,False,23.0,19.0,4.0,3.0,0.0,12.0,15.0,7.0,11.0,,10.0,1.0,9.0,,,,,90.0,53.0,7.8,14.0,0.00623592,,2,,Kevin,,3.0,6.0,,12.0,6.0,,1.0,3.0,2.0,1.0,1.0,,0.7047,,,,,,,,,2.0,0.5666,,,,1.0,1.0,,,,,,
12764466,home,Shakhtar Donetsk,Eguinaldo,eguinaldo,Eguinaldo,F,7,175,1189,M,1390545,EUR,1092009600,F,7,7,False,15.0,12.0,,,0.0,3.0,5.0,10.0,11.0,1.0,2.0,2.0,3.0,,,,,55.0,25.0,6.7,3.0,0.162298,1.0,2,,Eguinaldo,,1.0,8.0,,,,,,1.0,,,,3.0,0.1321,6.0,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,
12764466,home,Shakhtar Donetsk,Lassina Traoré,lassina-traore,L. Traoré,F,2,183,5227,M,911719,EUR,979257600,F,2,2,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,35.0,11.0,6.3,5.0,0.00092802,,0,,,lastraore19,,9.0,,1.0,,,,,,3.0,,1.0,,5.0,,,,,2.0,,,,,,,,,1.0,,,,,,
12764466,home,Shakhtar Donetsk,Yukhym Konoplia,konoplia-yukhym,Y. Konoplia,D,26,180,450,M,904852,EUR,935625600,D,26,26,True,7.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,,,2.0,,,,,,19.0,10.0,6.6,1.0,0.00030931,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Taras Stepanenko,taras-stepanenko,T. Stepanenko,M,33,181,401,M,45604,EUR,618537600,M,6,6,True,4.0,4.0,,,0.0,4.0,4.0,,,,1.0,,1.0,,,,,19.0,5.0,6.6,,0.00011806,,0,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Oleksandr Zubkov,oleksandr-zubkov,O. Zubkov,M,22,182,1318,M,353282,EUR,839030400,M,11,11,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,2.0,,,,,14.0,5.0,6.4,,0.00025001,,0,,,,,4.0,,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Artem Bondarenko,artem-bondarenko,A. Bondarenko,M,21,182,363,M,958923,EUR,966816000,M,21,21,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,,,14.0,5.0,6.4,2.0,0.00012486,,0,,,,,3.0,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Kiril Fesyun,fesyun-kiril,K. Fesyun,G,23,191,95,M,1002780,EUR,1028678400,G,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764466,home,Shakhtar Donetsk,Denys Tvardovskyi,tvardovskyi-denys,D. Tvardovskyi,G,48,206,71,M,1127399,EUR,1055462400,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Denys,,,,,,,,,,,,,,,,,,Tvardovskyi,,,,,,,,,,,,,,,,,
