match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_totalCross,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_wasFouled,stat_outfielderBlock,stat_unsuccessfulTouch,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_totalOffside,stat_goals,stat_lastManTackle,stat_goodHighClaim,stat_punches,stat_clearanceOffLine
14566571,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36456,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,29.0,28.0,5.0,5.0,0.0,27.0,28.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,2.0,4.0,4.0,90.0,39.0,7.2,1.0,0.00039782,21.672,6.06515,0.0,0.0376,0,0.2029,0.05,0.02,0.2,0.04,3.88,1.93,0.23,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566571,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7876,M,raphaelguerreiro14,246999,EUR,756518400,D,22,22,False,,43.0,42.0,,,0.0,14.0,14.0,28.0,29.0,3.0,1.0,1.0,,3.0,,,,,69.0,50.0,7.1,2.0,0.546833,27.108,9.25507,5.0,,0,,0.19,0.06,0.25,,1.96,5.15,1.49,0.57,0.1,,,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14566571,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14151,M,Upamecano,798583,EUR,909446400,D,2,2,False,,63.0,61.0,3.0,3.0,0.0,35.0,35.0,26.0,28.0,,,,1.0,4.0,,,,,81.0,70.0,7.0,2.0,0.0101985,29.592,9.27512,11.0,,1,,0.15,0.3,0.15,,2.56,4.74,1.18,0.54,0.26,,,1.0,3.0,,,,2.0,1.0,1.0,4.0,0.0246,0.0155,2.0,0.01,,,,,,,,,,,,,,,,,
14566571,home,FC Bayern München,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9464,M,jonatah,227672,EUR,823996800,D,4,4,False,,72.0,72.0,2.0,2.0,1.0,41.0,41.0,31.0,31.0,4.0,,,3.0,3.0,,,,,90.0,76.0,7.9,,0.0222657,29.124,10.93239,10.0,,0,,0.35,0.17,0.25,,2.77,5.89,1.51,0.57,0.19,,,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,
14566571,home,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7458,M,KonradLaimer,355492,EUR,864691200,D,27,27,False,,77.0,69.0,3.0,2.0,2.0,29.0,30.0,40.0,47.0,5.0,2.0,1.0,2.0,5.0,,,,,90.0,97.0,8.2,10.0,0.729605,30.204,11.1975,20.0,,1,,0.58,0.3,-0.03,,3.09,5.23,1.64,0.88,0.36,,,,3.0,,3.0,1.0,,1.0,,2.0,0.2047,,2.0,-0.55,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
14566571,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42451,M,Jok_32,259117,EUR,792201600,M,6,6,False,,97.0,90.0,9.0,7.0,0.0,31.0,31.0,59.0,66.0,,,,,5.0,,,,,90.0,110.0,8.1,13.0,0.438598,28.656,12.40171,8.0,,0,,0.83,0.26,0.16,,2.52,7.08,1.95,0.64,0.2,,,,2.0,,,,1.0,1.0,,,,,3.0,,,5.0,1.0,,,,1.0,1.0,,,,,,,,,
14566571,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10819,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,False,,103.0,102.0,4.0,4.0,0.0,41.0,41.0,61.0,62.0,4.0,,,1.0,6.0,,,,,90.0,116.0,7.9,5.0,0.293151,27.288,13.26386,5.0,,3,,0.59,0.17,-0.07,,2.39,7.07,2.9,0.78,0.13,,,,3.0,1.0,3.0,1.0,1.0,,1.0,,0.2165,0.2502,2.0,0.02,,2.0,1.0,,,1.0,,,2.0,1.0,,,,,,,
14566571,home,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79615,M,MOlise,978838,EUR,1008115200,M,17,17,False,,60.0,49.0,4.0,2.0,0.0,6.0,6.0,43.0,54.0,4.0,5.0,3.0,,3.0,,,,,90.0,86.0,7.7,23.0,0.8314,29.34,11.41651,14.0,,3,,0.5,0.72,-0.04,,2.94,5.55,1.87,0.82,0.25,,,,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0585,0.0363,4.0,-0.45,,9.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,
14566571,home,FC Bayern München,Lennart Karl,lennart-karl,L. Karl,M,42,168,44373,M,,1861975,EUR,1203638400,M,42,42,False,,38.0,33.0,1.0,1.0,0.0,8.0,8.0,25.0,30.0,5.0,2.0,2.0,1.0,1.0,,,,,69.0,50.0,7.9,8.0,0.118178,30.384,8.72035,14.0,,3,,-0.64,0.49,0.14,,2.15,4.45,1.27,0.54,0.31,Lennart Karl,,,3.0,2.0,3.0,3.0,,,2.0,,0.3318,0.1433,,0.53,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,
14566571,home,FC Bayern München,Luis Díaz,luis-diaz,L. Díaz,F,14,178,143410,M,LuisDíaz,883537,EUR,853113600,M,14,14,False,,53.0,46.0,7.0,4.0,0.0,8.0,8.0,38.0,45.0,2.0,2.0,1.0,,4.0,,,,,81.0,65.0,8.9,13.0,0.92681,31.5,9.50713,15.0,,4,,0.73,0.6,0.13,,2.7,4.28,1.49,0.65,0.4,,,,4.0,2.0,1.0,1.0,1.0,1.0,4.0,,0.9108,0.63,3.0,0.46,,1.0,,2.0,,,,2.0,,,,,1.0,,,,
