match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_goalAssist,stat_unsuccessfulTouch,captain,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11452968,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181.0,30860,M,BobbyFirmino,143697,EUR,686361600,F,10,10,False,20.0,19.0,1.0,1.0,4.0,4.0,15.0,16.0,,2.0,,,89.0,26.0,7.1,1.0,3,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,2.0,3.0,3.0,1.0,,,,1.0,,,,,,True,,,,
11452968,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200,M,40,40,True,29.0,26.0,2.0,1.0,7.0,8.0,19.0,21.0,,2.0,,,33.0,33.0,6.7,3.0,0,,,1.0,4.0,4.0,,,,,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,
11452968,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,3.0,2.0,,,,,2.0,3.0,,,,,18.0,6.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
11452968,home,Al-Ahli,Ibrahim Al-Zubaidi,,,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,,793916,EUR,623462400,D,13,13,True,1.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,4.0,,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452968,home,Al-Ahli,Abdullah Otayf,,,abdullah-otayf,A. Otayf,M,14,176.0,163,M,,160925,EUR,712800000,M,14,14,True,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,,1.0,6.0,,1.0,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11452968,home,Al-Ahli,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,,1066734,EUR,1013299200,F,77,77,True,,,,,,,,,,,,,1.0,,,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11452968,home,Al-Ahli,Mohammed Al-Rubaie,,,mohammed-al-rubaie,M. Al-Rubaie,G,17,190.0,648,M,,920497,EUR,871516800,G,71,71,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452968,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,,949218,EUR,854841600,D,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452968,home,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,,996459,EUR,899251200,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452968,home,Al-Ahli,Abdullah Almogren,,,abdullah-almogren,A. Almogren,F,14,173.0,18,M,,948593,EUR,848966400,M,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452968,away,Al Tai,Victor Braga,,,victor-braga,V. Braga,G,1,193.0,79,M,,805020,EUR,698284800,G,1,1,False,37.0,20.0,18.0,3.0,17.0,20.0,3.0,17.0,1.0,7.0,,7.0,90.0,49.0,7.5,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,
11452968,away,Al Tai,Ibrahim Alnakhli,,,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,,847004,EUR,857865600,D,88,88,False,20.0,18.0,1.0,1.0,9.0,10.0,9.0,10.0,,,,,90.0,34.0,6.2,7.0,0,,,,5.0,1.0,2.0,,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,1.0,,,,,1.0
11452968,away,Al Tai,Robert Bauer,,,robert-bauer,R. Bauer,D,,183.0,117,M,,253871,EUR,797385600,D,27,27,False,36.0,32.0,9.0,6.0,25.0,25.0,7.0,11.0,8.0,1.0,,,90.0,51.0,7.0,4.0,0,,,1.0,1.0,4.0,,,,3.0,,,3.0,,,,1.0,,,,,,,,,,,,,,
11452968,away,Al Tai,Enzo Roco,,,enzo-roco,E. Roco,D,3,191.0,398,M,,105971,EUR,713923200,D,5,5,False,33.0,26.0,10.0,6.0,21.0,24.0,5.0,9.0,4.0,2.0,,,82.0,40.0,6.7,7.0,0,,,2.0,1.0,4.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0
11452968,away,Al Tai,Hussain Qasim,,,hussain-qasim,H. Qasim,D,12,179.0,18,M,,948595,EUR,874800000,D,12,12,False,45.0,40.0,4.0,3.0,33.0,35.0,7.0,10.0,,4.0,,,87.0,59.0,6.4,8.0,0,,,2.0,3.0,5.0,1.0,,,,,,3.0,,,,2.0,,,,,,,,,1.0,,,,,
11452968,away,Al Tai,Alfa Semedo,,,alfa-semedo,A. Semedo,M,30,190.0,367,M,,887343,EUR,872899200,M,30,30,False,11.0,10.0,,,10.0,10.0,,1.0,1.0,2.0,,,35.0,15.0,5.3,1.0,1,,,,2.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,True,,,,
11452968,away,Al Tai,Andrei Cordea,,,andrei-cordea,A. Cordea,M,24,176.0,392,M,,944628,EUR,930182400,M,11,11,False,23.0,16.0,,,7.0,8.0,9.0,18.0,1.0,5.0,,,90.0,44.0,6.3,19.0,1,3.0,,,13.0,4.0,3.0,1.0,,1.0,3.0,3.0,1.0,4.0,1.0,,1.0,4.0,,,,1.0,,,,4.0,,,,,
11452968,away,Al Tai,Tariq Mohammed,,,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,,871619,EUR,810345600,M,8,8,False,28.0,22.0,4.0,3.0,8.0,10.0,14.0,18.0,,1.0,,,69.0,36.0,6.5,9.0,0,,,,4.0,2.0,1.0,1.0,,,2.0,2.0,,2.0,,,,,,,,,,,,1.0,,,,,1.0
11452968,away,Al Tai,Mohammed Alqunayan,,,mohammed-al-qunaian,M. Alqunayan,M,,168.0,6,M,,970910,EUR,915840000,M,18,18,False,7.0,6.0,,,5.0,5.0,1.0,3.0,2.0,3.0,,,45.0,19.0,6.3,7.0,0,1.0,,,5.0,,,1.0,,,,,,1.0,,,2.0,1.0,,,,,,,,2.0,,,,,1.0
11452968,away,Al Tai,Virgil Misidjan,,,virgil-misidjan,V. Misidjan,F,7,173.0,281,M,,148623,EUR,743472000,M,10,10,False,24.0,21.0,1.0,,10.0,10.0,11.0,14.0,4.0,4.0,,,90.0,52.0,6.2,15.0,1,,,,12.0,9.0,,8.0,1.0,,,,8.0,3.0,1.0,1.0,,2.0,,,,,,,,3.0,,,,,
11452968,away,Al Tai,Hazzaa Al-Hazzaa,,,hazzaa-al-hazzaa,H. Al-Hazzaa,F,90,175.0,11,M,,847236,EUR,681609600,F,99,99,False,11.0,8.0,,,6.0,7.0,2.0,4.0,,,,,69.0,24.0,6.2,9.0,0,,,,10.0,3.0,1.0,1.0,,,,,3.0,2.0,1.0,,3.0,3.0,,,,,,,,2.0,,,,,
11452968,away,Al Tai,Jamal Bajandouh,,,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,,540424,EUR,714441600,M,26,26,True,16.0,14.0,2.0,2.0,7.0,7.0,7.0,9.0,,,,,45.0,21.0,6.8,3.0,0,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0
11452968,away,Al Tai,Salem Abdullah Al-Toiawy,,,al-toiawy-salem-abdullah-salem,S. Al-Toiawy,D,13,175.0,4,M,,1633371,EUR,991872000,D,13,13,True,4.0,2.0,,,1.0,3.0,1.0,1.0,1.0,2.0,,,21.0,9.0,6.2,4.0,0,,,,4.0,1.0,2.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,
11452968,away,Al Tai,Abdulaziz Al Harabi,Abdulaziz Al Harabi,,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,,1127117,EUR,864777600,M,6,6,True,12.0,9.0,1.0,1.0,6.0,7.0,3.0,5.0,1.0,1.0,,,21.0,19.0,6.6,4.0,0,,,,4.0,2.0,1.0,,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0
11452968,away,Al Tai,Abdulkarim Al Sulaima,Abdulkarim Al Sulaima,,abdulkarim-al-sulaima,A. A. Sulaima,D,4,,5,M,,1127119,EUR,961804800,D,4,4,True,13.0,12.0,2.0,2.0,9.0,10.0,3.0,3.0,2.0,1.0,,,8.0,16.0,6.8,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11452968,away,Al Tai,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,D,33,162.0,10,M,,818828,EUR,680054400,D,3,3,True,8.0,7.0,1.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,,,15.0,16.0,6.8,1.0,0,,,,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,
11452968,away,Al Tai,Moataz Al-Baqaawi,,,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,,892891,EUR,883872000,G,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452968,away,Al Tai,Nawaf Al Qamiri,Nawaf Al Qamiri,,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,,1398859,EUR,992131200,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452968,away,Al Tai,Rakan Shamlan,,,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,,948599,EUR,900374400,F,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452968,away,Al Tai,Adeeb Al-Haizan,Adeeb,Al-Haizan,adeeb-al-haizan,A. Al-Haizan,F,7,180.0,4,M,,2294204,EUR,991180800,F,90,90,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
