match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_duelLost,stat_dispossessed,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_interceptionWon,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_clearanceOffLine
14131945,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,24.0,23.0,5.0,4.0,0.0,22.0,22.0,1.0,2.0,1.0,10.0,1.0,1.0,90.0,31.0,6.9,1.0,0.00022502,0,0.04,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,,,15.0,10.0,6.6,3.0,0.00114059,0,-0.02,0.02,0.13,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,68.0,66.0,5.0,4.0,0.0,44.0,45.0,22.0,23.0,2.0,8.0,,,90.0,75.0,7.4,2.0,0.00812407,1,0.21,0.16,0.69,,8.0,,ousdiomande,4.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.1554,-0.16,,,,,,,,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,117.0,109.0,5.0,2.0,0.0,55.0,57.0,54.0,60.0,1.0,11.0,,,90.0,128.0,7.5,10.0,0.0352897,2,0.11,0.53,0.18,1.0,4.0,,goncaloinacio_25,2.0,2.0,5.0,2.0,2.0,,1.0,1.0,2.0,,0.2002,-0.51,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,Maximiliano Araújo,Maximiliano,Araújo,maximiliano-araujo,M. Araújo,M,20,179,3576,M,929193,EUR,950572800,D,20,20,False,57.0,49.0,,,0.0,18.0,19.0,31.0,38.0,1.0,3.0,,,90.0,82.0,6.3,17.0,0.128122,1,0.01,-0.17,-0.08,4.0,8.0,1.0,,2.0,,3.0,1.0,,,1.0,,,1.0,0.0281,-0.07,2.0,1.0,4.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,97.0,92.0,8.0,7.0,1.0,19.0,21.0,73.0,76.0,,4.0,,,90.0,104.0,8.1,6.0,0.119123,1,0.46,0.33,0.13,1.0,,,,,1.0,4.0,1.0,,,2.0,,1.0,,0.015,-0.05,,,1.0,,,,,True,,,,,,,,,,,,,,,
14131945,home,Sporting CP,João Simões,João Simões,,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,False,27.0,27.0,1.0,1.0,0.0,9.0,9.0,18.0,18.0,,3.0,,,59.0,43.0,6.8,3.0,0.045983,4,0.09,0.23,0.14,4.0,3.0,,,2.0,,4.0,2.0,,,2.0,1.0,1.0,1.0,0.4762,-0.58,,,2.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,
14131945,home,Sporting CP,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,10,10,False,31.0,28.0,1.0,1.0,0.0,6.0,6.0,22.0,25.0,,1.0,,,59.0,48.0,6.9,14.0,0.239847,2,0.38,0.26,-0.18,4.0,4.0,1.0,,,1.0,2.0,1.0,,,,,,,0.1567,-0.37,1.0,,2.0,1.0,3.0,1.0,5.0,,,1.0,1.0,1.0,,,,,,,,,,,
14131945,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,M,17,17,False,55.0,51.0,2.0,2.0,0.0,6.0,6.0,45.0,49.0,,3.0,,,90.0,74.0,7.6,14.0,0.398447,3,0.62,0.27,0.14,6.0,5.0,,trincao,1.0,,2.0,,,,2.0,1.0,,,0.1896,0.12,,,4.0,1.0,4.0,,1.0,,,1.0,,,1.0,2.0,0.73,,,,,,,,
14131945,home,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,8,8,False,55.0,47.0,4.0,3.0,1.0,9.0,9.0,38.0,46.0,,3.0,,,79.0,72.0,9.3,17.0,1.02758,3,0.92,0.39,-0.01,7.0,2.0,1.0,pedroogoncalves28,,,2.0,,,,2.0,1.0,,,0.1044,0.52,,,6.0,3.0,1.0,,3.0,,,1.0,,,1.0,2.0,0.1624,1.0,,,,,,,
14131945,home,Sporting CP,Luis Javier Suárez,Luis,Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,97,97,False,14.0,10.0,,,0.0,3.0,5.0,7.0,9.0,,2.0,,,79.0,22.0,6.0,7.0,0.0443014,3,-0.21,0.07,-0.05,,2.0,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,0.4114,-0.59,,,1.0,,,,2.0,,,1.0,,,,1.0,,,1.0,,,,,,
14131945,home,Sporting CP,Giorgos Vagiannidis,,,vagiannidis-giorgos,G. Vagiannidis,D,13,181,2782,M,1166952,EUR,1000252800,D,13,13,True,50.0,46.0,1.0,,0.0,18.0,18.0,28.0,32.0,2.0,3.0,,,75.0,66.0,7.3,7.0,0.162989,1,0.3,0.06,0.25,2.0,2.0,,,,,5.0,,,,5.0,3.0,,1.0,0.0152,0.01,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,0.1375,,,,,,,,
14131945,home,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,7,7,True,16.0,13.0,1.0,1.0,0.0,3.0,3.0,10.0,13.0,,,,,31.0,20.0,6.6,5.0,0.0130822,1,0.02,0.15,-0.05,,3.0,,GeoQuenda07,1.0,,1.0,,,,,,1.0,1.0,0.0243,-0.13,1.0,,,,,,2.0,,,,,,,1.0,0.1529,,,,,,,,
14131945,home,Sporting CP,Fotis Ioannidis,Fotis,Ioannidis,fotis-ioannidis,F. Ioannidis,F,89,186,6176,M,903679,EUR,947462400,F,89,89,True,4.0,1.0,,,0.0,1.0,1.0,,3.0,,1.0,,,31.0,12.0,7.7,4.0,4.075e-05,3,-0.12,0.04,-0.01,,,,FotIoannidis,,1.0,4.0,2.0,,,1.0,,,,0.4273,0.46,,,,,2.0,2.0,1.0,,,,,,,1.0,0.7649,1.0,,,,,,,
14131945,home,Sporting CP,Hidemasa Morita,Hidemasa,Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,True,9.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,5.0,,2.0,,,11.0,13.0,7.0,,0.00604977,0,0.25,0.02,-0.04,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,Alisson Santos,Alisson Santos,,alisson-santos,A. Santos,F,27,177,4195,M,1122835,EUR,1033084800,F,27,27,True,6.0,3.0,,,0.0,,1.0,3.0,5.0,,1.0,,,11.0,17.0,7.0,5.0,0.0781232,2,0.19,0.11,0.14,,1.0,,,,1.0,4.0,2.0,,,1.0,1.0,1.0,,0.1385,-0.25,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131945,home,Sporting CP,Giorgi Kochorashvili,,,giorgi-kochorashvili,G. Kochorashvili,M,14,176,3699,M,886402,EUR,930528000,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131945,away,FC Alverca,André Gomes,André Gomes,,andre-gomes,A. Gomes,G,13,182,794,M,1139990,EUR,1098230400,G,13,13,False,35.0,22.0,26.0,13.0,0.0,15.0,16.0,7.0,19.0,2.0,14.0,,,90.0,47.0,7.2,13.0,0.00415609,0,0.21,-0.16,-0.01,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0.4566,-0.0523,0.31,
14131945,away,FC Alverca,Nabil Touaizi,,,nabil-touaizi,N. Touaizi,F,2,183,485,M,904849,EUR,980985600,D,2,2,False,32.0,27.0,4.0,3.0,0.0,13.0,14.0,14.0,18.0,4.0,7.0,,,90.0,66.0,6.8,14.0,0.0114013,1,0.05,0.14,-0.25,3.0,8.0,2.0,,,2.0,6.0,,1.0,,1.0,,1.0,,0.0262,-0.09,4.0,4.0,,,4.0,2.0,,,,1.0,,,,,,,,,,,,,
14131945,away,FC Alverca,Kaiky Naves,Kaiky Naves,,kaiky-naves,K. Naves,D,4,186,1824,M,1167068,EUR,1020816000,D,4,4,False,40.0,33.0,8.0,6.0,0.0,27.0,33.0,6.0,7.0,4.0,3.0,,,90.0,51.0,6.6,8.0,0.00501302,0,0.05,0.05,-0.19,,3.0,,,2.0,1.0,2.0,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14131945,away,FC Alverca,Sergi Gómez,,,sergi-gomez,S. Gómez,D,5,185,195,M,125625,EUR,701740800,D,5,5,False,23.0,17.0,10.0,4.0,0.0,12.0,12.0,5.0,11.0,4.0,1.0,,,90.0,29.0,6.5,6.0,0.0100424,0,0.16,0.01,-0.15,,1.0,,,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
14131945,away,FC Alverca,Bastien Meupiyou,,,bastien-meupiyou,B. Meupiyou,D,33,191,529,M,1405973,EUR,1142726400,D,33,33,False,25.0,21.0,5.0,3.0,0.0,19.0,22.0,2.0,3.0,7.0,5.0,,,90.0,41.0,7.4,5.0,0.0019054,0,0.0,0.08,0.13,,1.0,,,,1.0,5.0,,1.0,,3.0,2.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0
