match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_totalCross,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_shotOffTarget,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_punches,stat_lastManTackle,stat_bigChanceMissed,stat_hitWoodwork
13981532,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,True,18.0,12.0,10.0,4.0,0.0,10.0,11.0,2.0,7.0,3.0,9.0,1.0,1.0,5.0,1.0,1.0,90.0,35.0,6.3,6.0,0.00065334,25.209877466136,3.0,1.995,4.41,0.2034,0,-1.1896,0.03,0.0,-0.07,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Armel Bella-Kotchap,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,976025,EUR,1008028800,D,37,37,False,,51.0,41.0,6.0,2.0,0.0,29.0,32.0,12.0,19.0,3.0,3.0,,,,,,88.0,66.0,6.5,10.0,0.00354447,146.53738405204,21.0,13.23,14.07,,0,,0.0,0.05,-0.28,,5.0,2.0,6.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2685,M,846148,EUR,908323200,D,15,15,False,,35.0,29.0,3.0,,0.0,16.0,17.0,13.0,18.0,5.0,4.0,,,,,,64.0,44.0,6.4,6.0,0.00449804,130.80102124056,15.0,52.5,15.96,,0,,0.05,0.06,-0.06,,1.0,3.0,1.0,1.0,3.0,,,,Nelsson,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Martin Frese,frese-martin,M. Frese,D,3,179,350,M,874812,EUR,883872000,D,3,3,False,,56.0,41.0,7.0,2.0,0.0,13.0,16.0,28.0,40.0,6.0,4.0,,,,,,90.0,71.0,6.2,18.0,0.0245113,139.14983232582,20.0,33.6,18.69,,1,,0.2,0.05,-0.37,,2.0,4.0,4.0,1.0,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.0466,19.047301226158,1.0,2.0,0.01,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Rafik Belghali,belghali-rafik,R. Belghali,M,7,177,6591,M,1103488,EUR,1023408000,M,7,7,False,,43.0,31.0,3.0,,0.0,7.0,11.0,24.0,32.0,2.0,5.0,,,,,,90.0,75.0,6.6,25.0,0.0357894,174.95212147982,21.0,24.78,13.86,,0,,0.2,0.33,0.15,,,8.0,5.0,,1.0,3.0,2.0,2.0,,1.0,1.0,4.0,,,,14.040482043007,1.0,1.0,,2.0,3.0,1.0,5.0,1.0,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Jean-Daniel Akpa Akpro,jean-daniel-akpa-akpro,J. A. Akpro,M,11,180,386,M,164511,EUR,718761600,M,11,11,False,,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,2.0,,,,,,45.0,33.0,6.9,12.0,0.0241072,50.111792655074,5.0,30.87,23.52,,1,,0.25,0.1,0.16,,2.0,9.0,10.0,,,5.0,4.0,2.0,,1.0,1.0,1.0,1.0,,0.1516,23.684664743247,1.0,1.0,-0.53,4.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Roberto Gagliardini,roberto-gagliardini,R. Gagliardini,M,63,188,567,M,287057,EUR,765676800,M,63,63,False,,79.0,66.0,4.0,2.0,0.0,19.0,23.0,47.0,56.0,1.0,2.0,,,,,,90.0,98.0,8.2,17.0,0.156571,197.41506786353,29.0,81.27,19.32,,0,,0.92,0.02,-0.14,,4.0,3.0,9.0,,2.0,5.0,2.0,2.0,,1.0,,3.0,,,,19.388806667766,1.0,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,
13981532,home,Hellas Verona,Antoine Bernede,antoine-bernede,A. Bernede,M,24,177,421,M,837080,EUR,927676800,M,24,24,False,,28.0,23.0,1.0,,0.0,5.0,6.0,18.0,22.0,,5.0,,,,,,54.0,40.0,6.9,7.0,0.0115663,213.78546098472,18.0,135.45,35.805,,1,,0.04,0.32,0.15,,,5.0,6.0,1.0,,3.0,1.0,5.0,,,,,,,0.0335,77.811724151262,3.0,,-0.17,,2.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,,
13981532,home,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,M,12,12,False,,32.0,26.0,3.0,1.0,0.0,7.0,9.0,19.0,23.0,1.0,3.0,,,,,,90.0,53.0,5.9,19.0,0.00962215,200.51378042382,19.0,96.81,32.655,,0,,-0.32,-0.49,-0.24,,,3.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,5.0,,,,77.219141293403,3.0,,,,1.0,,4.0,,,,,,1.0,,,,,,,,,
13981532,home,Hellas Verona,Giovane,giovane,Giovane,F,23,184,4926,M,1170773,EUR,1069632000,F,17,17,False,,20.0,17.0,1.0,,0.0,3.0,5.0,14.0,15.0,,2.0,,,,,,90.0,53.0,6.8,17.0,0.0507783,130.67539507989,19.0,49.35,15.33,,3,,-0.05,0.14,-0.39,,,13.0,6.0,,,1.0,,1.0,,3.0,1.0,5.0,1.0,,0.2009,58.56453714085,4.0,,0.51,1.0,10.0,3.0,2.0,2.0,,,1.0,,,2.0,1.0,1.0,0.4538,,,,,
13981532,home,Hellas Verona,Gift Orban,gift-orban,G. Orban,F,16,178,5518,M,1217613,EUR,1026864000,F,16,16,False,,7.0,7.0,,,0.0,6.0,6.0,1.0,1.0,,,,,,,,64.0,22.0,6.0,6.0,0.00069719,20.809230137261,2.0,13.965,17.01,,3,,-0.01,-0.03,-0.05,,,6.0,,,,,,2.0,giftorban,2.0,1.0,1.0,2.0,3.0,0.1335,17.446016049517,1.0,,-0.14,,1.0,,4.0,,,,,1.0,,,,,,,,,,
13981532,home,Hellas Verona,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,73,73,True,,41.0,37.0,2.0,1.0,0.0,18.0,19.0,19.0,22.0,1.0,6.0,,,,,,45.0,47.0,6.2,5.0,0.00953503,124.42895078838,16.0,24.36,15.12,,0,,0.07,0.08,-0.2,,1.0,8.0,2.0,,,1.0,1.0,2.0,,3.0,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,25,25,True,,5.0,2.0,,,1.0,1.0,1.0,1.0,4.0,,1.0,,,,,,36.0,12.0,6.2,8.0,8.716e-05,45.152012784325,5.0,37.485,24.885,,1,,-0.26,0.46,0.0,,,6.0,,1.0,,,,2.0,,4.0,,1.0,,,0.061,34.284581475227,2.0,1.0,-0.39,1.0,,,3.0,,,,,1.0,,,,,,1.0,,,,
13981532,home,Hellas Verona,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,5,5,True,,30.0,27.0,,,0.0,15.0,16.0,12.0,14.0,1.0,3.0,,,,,,26.0,40.0,6.6,4.0,0.00704802,107.18342328258,9.0,86.73,38.22,,0,,0.04,0.06,-0.16,,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,,,,,,61.528716573681,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,True,,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,,3.0,,,,,,26.0,13.0,6.6,2.0,0.0101457,43.60135558357,3.0,36.96,26.88,,0,,0.01,0.17,0.15,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,40.425042626697,2.0,,,,,,1.0,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,M,21,21,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,2.0,4.0,,2.0,0.00128185,42.024313588693,3.0,31.185,21.735,,0,,,,,,,,,,,,,,,,,,,,,22.020752053461,1.0,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Giacomo Toniolo,giacomo-toniolo,G. Toniolo,G,94,192,50,M,1137380,EUR,1080777600,G,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Tobias Slotsager,tobias-slotsager,T. Slotsager,D,19,190,485,M,1133236,EUR,1136073600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Fallou Cham,fallou-cham,F. Cham,D,70,185,247,M,1945133,EUR,1139875200,D,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fallou Cham,,,,,,,,,,,,,
13981532,home,Hellas Verona,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185,507,M,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Daniel Oyegoke,daniel-oyegoke,D. Oyegoke,D,2,188,170,M,998830,EUR,1041552000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Nicolás Valentini,nicolas-valentini,N. Valentini,D,6,184,1144,M,1116570,EUR,986515200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolás Valentini,,,,,,,,,,,,,
13981532,home,Hellas Verona,Cheikh Niasse,niasse-cheikh,C. Niasse,M,36,188,1378,M,972523,EUR,948240000,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,home,Hellas Verona,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192,223,M,1211005,EUR,1085443200,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesús Santiago,,,,,,,,,,,,,
13981532,home,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981532,away,Parma,Edoardo Corvi,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,False,,37.0,24.0,20.0,7.0,0.0,19.0,20.0,5.0,17.0,2.0,11.0,1.0,,1.0,4.0,4.0,90.0,46.0,6.3,13.0,0.00252185,27.508555473731,6.0,3.255,4.935,-0.0004,0,-0.5462,0.16,-0.02,-0.04,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
