match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_expectedGoals,stat_shotValueNormalized,captain,stat_wonTackle,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_punches,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
14053677,home,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,15,170.0,321,M,1214695,EUR,1121385600,F,15,15,False,13.0,11.0,4.0,3.0,0.0,6.0,6.0,5.0,7.0,1.0,2.0,,,,,76.0,26.0,6.4,7.0,0.0323906,,3,,0.11,-0.22,0.0,,,,2.0,,7.0,3.0,1.0,,,1.0,1.0,1.0,,,0.2305,-0.36,,,5.0,1.0,1.0,1.0,2.0,1.0,0.4873,,,,,,,,
14053677,home,FC Utrecht,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,187.0,76,M,252027,EUR,727574400,G,25,25,True,16.0,10.0,15.0,9.0,0.0,2.0,3.0,8.0,13.0,1.0,10.0,,1.0,1.0,1.0,45.0,23.0,6.8,6.0,0.00805669,0.0071,0,0.0136,0.1,0.01,-0.09,0.01,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,home,FC Utrecht,Sébastien Haller,,,sebastien-haller,S. Haller,F,91,190.0,46794,M,149731,EUR,772243200,F,91,91,True,12.0,6.0,,,0.0,2.0,2.0,4.0,10.0,,1.0,,,,,45.0,26.0,6.3,10.0,0.00271832,,2,,-0.16,-0.18,-0.05,,,,3.0,2.0,8.0,7.0,,,3.0,1.0,1.0,2.0,,1.0,0.3432,-0.44,,,3.0,1.0,3.0,,1.0,,,SebHaller,1.0,,,,,,
14053677,home,FC Utrecht,Derry Murkin,,,derry-murkin,D. Murkin,D,2,183.0,173,M,946561,EUR,933033600,D,55,55,True,9.0,7.0,1.0,1.0,0.0,1.0,2.0,6.0,7.0,1.0,1.0,,,,,14.0,13.0,6.6,5.0,0.0155471,,0,,0.08,-0.05,-0.01,,,,2.0,,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
14053677,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175.0,305,M,934249,EUR,986428800,M,8,8,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,,,,,14.0,12.0,6.5,5.0,0.00154709,,1,,-0.08,0.02,-0.14,,2.0,,2.0,,2.0,2.0,,,,,,1.0,,,0.0431,-0.07,,,,1.0,2.0,,,,,,,1.0,,,,,
14053677,home,FC Utrecht,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178.0,5655,M,1211982,EUR,1081123200,F,26,26,True,5.0,3.0,,,0.0,,,3.0,5.0,,1.0,,,,,14.0,7.0,6.6,4.0,0.00473762,,0,,0.01,0.04,-0.02,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14053677,home,FC Utrecht,Niklas Vesterlund,,,niklas-vesterlund,N. B. V. Nielsen,D,23,185.0,76,M,837010,EUR,928627200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,home,FC Utrecht,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,home,FC Utrecht,Kolbeinn Finnsson,,,kolbeinn-finnsson,K. Finnsson,D,5,181.0,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,home,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198.0,168,M,996992,EUR,1002499200,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,home,FC Utrecht,Jaygo van Ommeren,Jaygo van Ommeren,,jaygo-van-ommeren,J. v. Ommeren,M,46,,81,M,1957736,EUR,1210204800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,home,FC Utrecht,Zidane Iqbal,,,zidane-iqbal,Z. Iqbal,M,14,180.0,7245,M,1014225,EUR,1051401600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zidaneiqbal,,,,,,,
14053677,home,FC Utrecht,Emirhan Demircan,Emirhan Demircan,,emirhan-demircan,E. Demircan,F,17,181.0,421,M,1402994,EUR,1106179200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,away,FC Groningen,Etienne Vaessen,,,etienne-vaessen,E. Vaessen,G,1,187.0,462,M,809408,EUR,806716800,G,1,1,False,68.0,41.0,42.0,16.0,0.0,28.0,31.0,13.0,37.0,2.0,16.0,1.0,3.0,3.0,3.0,90.0,77.0,7.6,27.0,0.00633925,0.0546,0,0.5106,0.27,0.01,0.32,0.06,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14053677,away,FC Groningen,Marco Rente,,,marco-rente,M. Rente,D,5,185.0,163,M,827103,EUR,856828800,D,5,5,False,29.0,22.0,5.0,4.0,0.0,14.0,15.0,8.0,14.0,1.0,3.0,,,,,80.0,44.0,8.0,9.0,0.136817,,1,,0.25,0.03,-0.03,,1.0,,2.0,5.0,4.0,5.0,,2.0,2.0,1.0,,,,,0.4559,0.51,,,,1.0,,,,1.0,0.9812,,,,,,1.0,,
14053677,away,FC Groningen,Thijmen Blokzijl,Thijmen Blokzijl,,thijmen-blokzijl,T. Blokzijl,D,3,181.0,278,M,1121401,EUR,1109289600,D,3,3,False,59.0,49.0,10.0,7.0,0.0,41.0,43.0,8.0,16.0,4.0,2.0,,,,,90.0,72.0,7.5,10.0,0.0132932,,0,,0.13,0.03,0.41,,,,3.0,4.0,6.0,7.0,1.0,,2.0,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,
14053677,away,FC Groningen,Dies Janse,Dies Janse,,janse-dies,D. Janse,D,4,196.0,631,M,1470010,EUR,1137456000,D,4,4,False,61.0,52.0,7.0,4.0,0.0,42.0,46.0,10.0,15.0,6.0,6.0,,,,,90.0,75.0,7.3,10.0,0.00309663,,0,,0.04,0.01,0.31,,,,4.0,5.0,7.0,9.0,,,3.0,,,,1.0,1.0,,,,1.0,2.0,1.0,2.0,,2.0,,,,,,,,,,
14053677,away,FC Groningen,Marvin Peersman,,,marvin-peersman,M. Peersman,D,43,185.0,130,M,76160,EUR,666144000,D,43,43,False,31.0,25.0,2.0,2.0,0.0,14.0,16.0,11.0,15.0,4.0,6.0,,,,,90.0,53.0,6.8,11.0,0.0148351,,1,,-0.06,0.22,0.24,,,,4.0,1.0,6.0,4.0,,1.0,1.0,,1.0,,,2.0,0.0473,-0.14,,2.0,,,1.0,,,1.0,0.0324,,,,,,,,
14053677,away,FC Groningen,Tika de Jonge,Tika de Jonge,,tika-de-jonge,T. d. Jonge,M,8,182.0,102,M,1121402,EUR,1047340800,M,8,8,False,37.0,29.0,3.0,1.0,0.0,18.0,19.0,11.0,18.0,3.0,2.0,,,,,90.0,52.0,7.1,11.0,0.273453,,2,,0.18,0.1,0.28,,,,1.0,1.0,4.0,8.0,,,,1.0,2.0,1.0,,4.0,0.2112,-0.36,,1.0,4.0,,,1.0,3.0,,,,,,,,,1.0,
14053677,away,FC Groningen,Stije Resink,Stije Resink,,stije-resink,S. Resink,M,6,186.0,598,M,1090328,EUR,1053993600,M,6,6,False,49.0,39.0,4.0,,1.0,26.0,28.0,13.0,21.0,2.0,6.0,,,,,90.0,59.0,7.1,11.0,0.409182,,2,,0.42,0.16,-0.04,,1.0,1.0,1.0,2.0,8.0,5.0,2.0,,4.0,1.0,,1.0,,2.0,0.0605,-0.2,True,2.0,1.0,,1.0,1.0,,,,,,,,,,1.0,
14053677,away,FC Groningen,David van der Werff,David van der Werff,,david-van-der-werff,D. v. d. Werff,M,17,180.0,85,M,1878212,EUR,1093910400,M,17,17,False,19.0,13.0,,,0.0,6.0,6.0,7.0,13.0,1.0,,,,,,78.0,27.0,6.4,8.0,0.0418353,,1,,-0.08,0.0,-0.03,,1.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,0.0389,0.1,,1.0,,1.0,,,,1.0,0.1248,,,,,,,,
14053677,away,FC Groningen,Younes Taha,Younes Taha,,younes-taha,Y. Taha,M,10,176.0,1409,M,1146623,EUR,1038355200,M,10,10,False,22.0,15.0,2.0,2.0,0.0,5.0,6.0,10.0,16.0,,1.0,,,,,86.0,48.0,6.5,20.0,0.0990418,,3,,-0.22,0.28,0.0,,8.0,1.0,1.0,,4.0,5.0,,,1.0,4.0,1.0,1.0,,2.0,0.5854,-0.64,,1.0,3.0,4.0,1.0,2.0,2.0,,,,,,,,,,1.0
14053677,away,FC Groningen,Jorg Schreuders,Jorg Schreuders,,jorg-schreuders,J. Schreuders,M,14,177.0,237,M,1424404,EUR,1094688000,M,14,14,False,35.0,29.0,4.0,2.0,0.0,6.0,7.0,23.0,28.0,,6.0,,,,,90.0,51.0,7.3,10.0,0.118336,,3,,0.02,0.43,0.19,,1.0,,1.0,,3.0,7.0,,,1.0,1.0,1.0,,,4.0,0.2895,0.22,,4.0,2.0,2.0,1.0,,2.0,3.0,0.8509,,,,,,,,
14053677,away,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180.0,455,M,1413536,EUR,1073347200,F,26,26,False,24.0,21.0,,,0.0,7.0,8.0,14.0,16.0,,3.0,,,,,90.0,45.0,6.7,10.0,0.0409397,,0,,0.0,0.11,0.0,,,,7.0,3.0,11.0,9.0,,,1.0,,2.0,,,2.0,,,,1.0,3.0,4.0,2.0,,2.0,,,,,,,,,,
14053677,away,FC Groningen,Tygo Land,,,land-tygo,T. Land,M,18,180.0,847,M,1441117,EUR,1136937600,M,18,18,True,5.0,4.0,1.0,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,,12.0,8.0,6.7,3.0,0.0854646,,0,,0.15,0.05,0.13,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,
14053677,away,FC Groningen,Tyrique Mercera,Tyrique Mercera,,mercera-tyrique,T. Mercera,D,16,185.0,93,M,1592993,EUR,1071792000,D,16,16,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,2.0,,,,,,10.0,14.0,6.9,2.0,0.0010398,,0,,-0.02,-0.06,0.15,,,,,2.0,,3.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
14053677,away,FC Groningen,Oskar Zawada,,,oskar-zawada,O. Zawada,F,19,192.0,715,M,318745,EUR,823132800,F,19,19,True,4.0,,,,0.0,,,,4.0,1.0,1.0,,,,,10.0,8.0,6.5,6.0,,,0,,-0.35,0.42,0.14,,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,
14053677,away,FC Groningen,Lovro Štubljar,,,lovro-stubljar,L. Štubljar,G,13,191.0,139,M,1004481,EUR,1092009600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,away,FC Groningen,Hidde Jurjus,,,hidde-jurjus,H. Jurjus,G,21,187.0,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,away,FC Groningen,Wouter Prins,,,wouter-prins,W. Prins,D,2,173.0,74,M,1481249,EUR,1076025600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,away,FC Groningen,Sven Bouland,Sven,Bouland,sven-bouland,S. Bouland,D,22,184.0,67,M,1647694,EUR,1140566400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,away,FC Groningen,Robin Kelder,Robin,Kelder,robin-kelder,R. Kelder,D,48,183.0,32,M,2197961,EUR,1111708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,away,FC Groningen,Travis Hernes,Travis Hearnes,,travis-hernes,T. Hernes,M,7,179.0,266,M,1400656,EUR,1131062400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,away,FC Groningen,Mats Seuntjens,,,mats-seuntjens,M. Seuntjens,M,20,187.0,137,M,163541,EUR,703468800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,away,FC Groningen,Mark Hoekstra,Mark,Hoekstra,mark-hoekstra,M. Hoekstra,F,69,,38,M,2076787,EUR,1139529600,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053677,away,FC Groningen,Rui Mendes,,,rui-mendes,R. Mendes,F,27,180.0,127,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
