match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_fouls,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_aerialWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_totalContest,stat_wonContest,captain,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed
14032391,home,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600.0,G,1,1,False,4.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,9.0,4.0,3.0,3.0,2.23e-06,4.3100776095101,1.0,1.2450381948952,0,0.01,0.0,-0.04,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032391,home,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400.0,D,15,15,False,26.0,19.0,6.0,0.0,9.0,12.0,14.0,7.0,,90.0,50.0,5.8,11.0,0.0121055,82.153746279051,10.0,-39.364926852097,0,0.17,-0.19,-0.62,,2.0,10.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032391,home,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200.0,D,66,66,False,22.0,13.0,8.0,0.0,5.0,7.0,15.0,7.0,1.0,90.0,37.0,5.7,10.0,0.0202097,71.698323810113,13.0,25.426227453618,0,0.04,0.04,-0.77,,2.0,8.0,,1.0,3.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032391,home,Cercle Brugge,Geoffrey Kondo,Geoffrey Kondo,,geoffrey-kondo,G. Kondo,D,24,180.0,68,M,1397885,EUR,1020297600.0,D,24,24,False,25.0,19.0,5.0,0.0,15.0,15.0,10.0,1.0,,90.0,45.0,6.3,7.0,0.00243649,74.032206507121,8.0,20.178833557519,0,0.03,0.0,-0.59,,2.0,4.0,,,1.0,8.0,10.0,,1.0,3.0,1.0,4.0,1.0,,23.005593032528,23.471805405635,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14032391,home,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200.0,D,20,20,False,31.0,22.0,2.0,0.0,10.0,13.0,18.0,3.0,2.0,90.0,53.0,6.0,15.0,0.0685539,58.87506220514,8.0,21.577688667408,0,0.26,0.02,-0.69,,1.0,12.0,5.0,1.0,4.0,7.0,2.0,1.0,3.0,,1.0,3.0,1.0,,23.346983786076,23.348794936784,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14032391,home,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400.0,M,28,28,False,22.0,14.0,4.0,0.0,5.0,7.0,15.0,6.0,1.0,45.0,30.0,6.7,9.0,0.0300399,44.258472095067,2.0,43.558958095908,1,0.27,0.11,-0.05,,1.0,9.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,28.86988316678,44.258472095067,2.0,,,,True,1.0,1.0,0.0456,-0.06,,,,,,,,,,,,,,,,,
14032391,home,Cercle Brugge,Makaya Ibrahima Diaby,,,makaya-ibrahima-diaby,M. I. Diaby,M,19,,227,M,1473492,EUR,1174089600.0,M,19,19,False,22.0,12.0,1.0,0.0,6.0,8.0,14.0,2.0,2.0,90.0,46.0,6.2,13.0,0.00892108,90.091333688388,11.0,39.310534700418,1,-0.2,0.19,-0.19,,1.0,6.0,,5.0,10.0,7.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,,25.823818082204,26.1360407101,1.0,,4.0,3.0,,1.0,,0.0427,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,
14032391,home,Cercle Brugge,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000.0,M,18,18,False,20.0,11.0,,0.0,3.0,3.0,17.0,2.0,,86.0,31.0,6.1,14.0,0.0813936,39.827662144026,5.0,7.3131064078674,0,0.17,0.14,-0.2,,,8.0,1.0,4.0,5.0,3.0,,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,
14032391,home,Cercle Brugge,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173.0,536,M,1390575,EUR,1093651200.0,M,37,37,False,13.0,12.0,,0.0,2.0,2.0,11.0,3.0,1.0,65.0,27.0,6.3,10.0,0.0182757,50.702673841908,6.0,26.699301441444,0,0.06,0.13,-0.28,,,10.0,1.0,2.0,7.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,,4.0,,,,,,,,,,,,,,
14032391,home,Cercle Brugge,Steve Ngoura,,,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400.0,F,9,9,False,1.0,1.0,,0.0,1.0,1.0,0.0,,1.0,12.0,4.0,6.2,3.0,6.12e-06,19.91734681126,1.0,-17.554828475684,0,0.0,-0.1,0.0,,,,1.0,2.0,5.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
