match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_totalOffside,stat_punches,stat_outfielderBlock
12530687,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,True,37.0,29.0,12.0,4.0,0.0,27.0,29.0,2.0,8.0,2.0,3.0,1.0,1.0,7.0,1.0,3.0,2.0,2.0,90.0,49.0,7.5,8.0,0.0003997,0,0.3384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530687,home,Trabzonspor,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,416,M,1131249,EUR,980035200,D,79,79,False,,73.0,61.0,13.0,6.0,1.0,40.0,44.0,23.0,32.0,,2.0,1.0,,3.0,,,,,90.0,91.0,7.6,17.0,0.131773,1,,,,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0174,2.0,,,,,,,,,,,,,,,,
12530687,home,Trabzonspor,Stefan Savić,stefan-savic,S. Savić,D,15,186,1710,M,76265,EUR,663292800,D,15,15,False,,70.0,63.0,6.0,3.0,0.0,49.0,54.0,14.0,16.0,2.0,6.0,,,2.0,,,,,90.0,83.0,7.0,8.0,0.00584752,0,,,,,,5.0,1.0,,,3.0,,4.0,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
12530687,home,Trabzonspor,Arseniy Batagov,arsenii-batahov,A. Batagov,D,44,185,941,M,981395,EUR,1015286400,D,44,44,False,,65.0,56.0,10.0,5.0,0.0,48.0,51.0,8.0,14.0,2.0,4.0,1.0,,4.0,,,,,90.0,74.0,7.2,11.0,0.00351917,1,,,,,,5.0,1.0,1.0,,2.0,,2.0,0.0552,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,
12530687,home,Trabzonspor,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,899069,EUR,862790400,D,19,19,False,,70.0,66.0,3.0,3.0,1.0,37.0,39.0,29.0,33.0,1.0,6.0,3.0,2.0,10.0,,,,,90.0,94.0,7.9,11.0,0.0973047,0,,,,2.0,,4.0,1.0,,,2.0,,3.0,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,
12530687,home,Trabzonspor,Tim Jabol-Folcarelli,tim-jabol-folcarelli,T. Jabol-Folcarelli,M,26,187,314,M,1106446,EUR,944438400,M,26,26,False,,63.0,54.0,4.0,4.0,0.0,39.0,45.0,15.0,18.0,4.0,13.0,2.0,1.0,7.0,3.0,,,,90.0,85.0,7.2,15.0,0.0131185,0,,Tim Jabol-Folcarelli,,,,6.0,1.0,,,,,5.0,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,,,
12530687,home,Trabzonspor,Ozan Tufan,ozan-tufan,O. Tufan,M,11,182,2045,M,251907,EUR,795916800,M,11,11,False,,55.0,50.0,3.0,2.0,0.0,26.0,29.0,24.0,26.0,1.0,7.0,1.0,1.0,6.0,1.0,,,,88.0,68.0,7.9,5.0,0.245832,5,,,,,,4.0,,1.0,3.0,,,4.0,0.2625,2.0,4.0,,3.0,,,,,,1.0,2.0,0.1318,,,,,
12530687,home,Trabzonspor,Oleksandr Zubkov,oleksandr-zubkov,O. Zubkov,M,22,182,1318,M,353282,EUR,839030400,M,22,22,False,,39.0,30.0,2.0,1.0,0.0,16.0,19.0,15.0,24.0,,2.0,2.0,1.0,8.0,,,,,80.0,57.0,8.6,17.0,0.386568,3,,,,4.0,1.0,5.0,,1.0,,,,1.0,0.8934,5.0,,1.0,,3.0,4.0,,,,1.0,3.0,1.2917,2.0,,,,
12530687,home,Trabzonspor,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2440,M,841199,EUR,931219200,M,70,70,False,,16.0,14.0,,,0.0,7.0,7.0,7.0,10.0,,6.0,4.0,3.0,,1.0,,,,45.0,30.0,6.6,8.0,0.0113046,1,,,,1.0,,8.0,1.0,,1.0,,,2.0,0.3509,1.0,2.0,,1.0,3.0,3.0,1.0,,,1.0,,,,,,,
12530687,home,Trabzonspor,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,M,9,9,False,,51.0,46.0,9.0,9.0,0.0,23.0,25.0,23.0,28.0,,5.0,3.0,3.0,2.0,1.0,,,,80.0,67.0,7.6,11.0,0.168856,2,,,,2.0,,3.0,,,,1.0,,1.0,0.0525,1.0,2.0,,1.0,2.0,,1.0,1.0,,,1.0,0.0092,,,,,
12530687,home,Trabzonspor,Simon Banza,simon-banza,S. Banza,F,9,189,10384,M,825945,EUR,839894400,F,17,17,False,,13.0,13.0,,,0.0,7.0,7.0,6.0,6.0,2.0,6.0,,,1.0,2.0,,,,90.0,32.0,6.4,4.0,0.00732243,3,,,,,,3.0,,,2.0,1.0,,2.0,1.0037,,1.0,,1.0,3.0,1.0,1.0,,,2.0,1.0,0.8074,,simbnz,2.0,,
12530687,home,Trabzonspor,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,958901,EUR,969926400,M,10,10,True,,21.0,19.0,1.0,1.0,0.0,7.0,8.0,13.0,15.0,,3.0,1.0,1.0,1.0,2.0,,,,45.0,31.0,6.9,6.0,0.0716802,1,,,,2.0,1.0,2.0,,,1.0,,,,0.022,1.0,1.0,,,2.0,,1.0,,,,,,,,,,
12530687,home,Trabzonspor,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,F,61,61,True,,7.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,6.0,,2.0,1.0,1.0,,1.0,,,,10.0,10.0,6.7,1.0,0.00712407,0,,Cihan Canak,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,
12530687,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,True,,6.0,5.0,,,0.0,1.0,1.0,5.0,6.0,,2.0,2.0,2.0,,,,,,10.0,10.0,6.9,1.0,0.007122,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12530687,home,Trabzonspor,Okay Yokuşlu,okay-yokuslu,O. Yokuşlu,M,5,190,809,M,97967,EUR,763171200,M,35,35,True,,12.0,12.0,1.0,1.0,0.0,6.0,6.0,6.0,6.0,,,,,,,,,,2.0,12.0,,,0.00592664,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530687,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530687,home,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Arif Bosluk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530687,home,Trabzonspor,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190,431,M,1084880,EUR,1045180800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Serdar Saatci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530687,home,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530687,home,Trabzonspor,Danylo Sikan,sikan-danylo,D. Sikan,F,14,185,1357,M,945479,EUR,987379200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530687,home,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530687,away,Çaykur Rizespor,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,30,30,False,,20.0,10.0,14.0,4.0,0.0,6.0,7.0,4.0,13.0,,,,,5.0,,,2.0,5.0,90.0,32.0,7.0,11.0,0.00039534,0,0.2401,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
12530687,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,,17.0,14.0,3.0,2.0,0.0,4.0,6.0,11.0,12.0,,1.0,,,2.0,,,,,60.0,28.0,6.4,3.0,0.0438259,0,,Taha Sahin,,1.0,1.0,2.0,2.0,,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,
12530687,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,,31.0,24.0,4.0,3.0,0.0,18.0,20.0,7.0,12.0,3.0,6.0,,,1.0,1.0,,,,90.0,41.0,6.7,8.0,0.115416,0,,,,1.0,1.0,4.0,1.0,,,,,2.0,,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,1.0
12530687,away,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,,25.0,18.0,8.0,4.0,0.0,10.0,11.0,8.0,14.0,2.0,4.0,,,5.0,1.0,,,,60.0,30.0,6.4,7.0,0.0420035,0,,,,,,3.0,1.0,,,,,1.0,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,
12530687,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,False,True,33.0,26.0,5.0,1.0,0.0,12.0,13.0,14.0,24.0,,3.0,,,4.0,2.0,,,,90.0,52.0,6.2,12.0,0.0317921,0,,,,4.0,,5.0,3.0,,,4.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
12530687,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,M,2,2,False,,19.0,13.0,1.0,,0.0,7.0,8.0,6.0,12.0,4.0,6.0,,,3.0,1.0,,,,90.0,28.0,7.1,10.0,0.0612594,0,,,,1.0,,4.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,
12530687,away,Çaykur Rizespor,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,20,20,False,,6.0,6.0,2.0,2.0,0.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,29.0,18.0,6.2,5.0,0.00882642,0,,,,2.0,1.0,4.0,,,,,,,,,2.0,,,2.0,,1.0,,,,,,,,,,
12530687,away,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,,7.0,7.0,,,0.0,2.0,2.0,6.0,8.0,,6.0,2.0,2.0,4.0,4.0,,,,67.0,26.0,6.9,7.0,0.0356463,0,,,,3.0,1.0,3.0,1.0,,,1.0,,,,1.0,,,,4.0,1.0,1.0,,,,,,,,,,
12530687,away,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,,30.0,26.0,3.0,2.0,0.0,9.0,9.0,17.0,22.0,1.0,5.0,3.0,1.0,7.0,2.0,,,,90.0,50.0,6.2,14.0,0.161333,0,,,,1.0,,11.0,,,,2.0,,1.0,,,1.0,1.0,,1.0,2.0,6.0,,,,,,,,1.0,,
12530687,away,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,,,2.0,,,,,29.0,12.0,6.2,5.0,0.00504575,0,,,,,,3.0,,,,,,,,,1.0,,,1.0,,2.0,,,,,,,,1.0,,
12530687,away,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,9,9,False,,12.0,8.0,1.0,,0.0,4.0,5.0,4.0,7.0,1.0,3.0,1.0,,,1.0,,,,90.0,25.0,6.5,10.0,0.0178409,1,,,,,,9.0,1.0,,1.0,,,1.0,0.0315,1.0,3.0,,1.0,1.0,,4.0,,,,,,,,,,
12530687,away,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,True,,12.0,10.0,1.0,1.0,0.0,1.0,1.0,9.0,13.0,,1.0,2.0,1.0,,,,,,47.0,26.0,6.2,8.0,0.0868385,2,,,,2.0,,4.0,1.0,,2.0,,,,0.1487,,,,,3.0,2.0,,,,,,,,,,,
12530687,away,Çaykur Rizespor,Václav Jurečka,vaclav-jurecka,V. Jurečka,F,15,182,207,M,225850,EUR,772588800,F,15,15,True,,19.0,14.0,,,0.0,3.0,4.0,11.0,15.0,1.0,9.0,3.0,3.0,,,,,,61.0,35.0,6.9,8.0,0.0360936,2,,,,,,4.0,,,,,,5.0,0.1664,,2.0,,3.0,1.0,,2.0,,,1.0,2.0,0.3384,,,,,
12530687,away,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,True,,10.0,8.0,,,0.0,3.0,4.0,5.0,7.0,,1.0,,,3.0,1.0,,,,30.0,16.0,6.5,4.0,0.00911311,0,,,,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12530687,away,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,True,,7.0,6.0,2.0,1.0,0.0,2.0,2.0,4.0,5.0,1.0,3.0,1.0,,,1.0,,,,30.0,15.0,6.6,4.0,0.029289,0,,,,,,4.0,1.0,,,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,
