match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_totalCross,stat_totalContest,stat_wonContest,stat_wonTackle,stat_totalOffside,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,captain,stat_bigChanceMissed,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_goals
10913382,home,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,1,190,3804,M,Munir,141967,EUR,610761600,G,1,1,False,29.0,25.0,10.0,6.0,21.0,22.0,4.0,7.0,11.0,3.0,4.0,90.0,42.0,6.7,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913382,home,Al Wehda,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179,20,M,,115129,EUR,684547200,D,23,23,False,21.0,14.0,4.0,1.0,8.0,9.0,6.0,12.0,5.0,,,74.0,37.0,6.5,8.0,0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10913382,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188,29,M,,160901,EUR,725241600,D,17,17,False,55.0,49.0,3.0,1.0,36.0,39.0,13.0,16.0,7.0,,,90.0,63.0,6.7,6.0,1,1.0,3.0,6.0,5.0,,,1.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10913382,home,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184,231,M,,156401,EUR,612835200,D,6,6,False,46.0,39.0,9.0,5.0,28.0,30.0,11.0,16.0,2.0,,,90.0,54.0,6.9,7.0,1,,1.0,8.0,4.0,,,,,6.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10913382,home,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177,10,M,,832637,EUR,774489600,D,3,3,False,25.0,18.0,,,7.0,8.0,11.0,19.0,3.0,,,74.0,52.0,6.7,14.0,1,,3.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10913382,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173,32,M,,826242,EUR,817948800,M,88,88,False,39.0,33.0,3.0,2.0,19.0,21.0,14.0,19.0,2.0,,,90.0,52.0,6.7,11.0,0,,5.0,3.0,1.0,,,1.0,,1.0,,4.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
10913382,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176,23,M,,911303,EUR,626832000,M,4,4,False,59.0,47.0,4.0,2.0,23.0,26.0,24.0,33.0,9.0,,,82.0,70.0,6.9,13.0,0,,3.0,5.0,2.0,,1.0,,1.0,1.0,,2.0,,2.0,,2.0,2.0,1.0,,,,1.0,,True,,,,,,,,,
10913382,home,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182,171,M,,256671,EUR,603936000,M,87,87,False,20.0,17.0,2.0,1.0,3.0,3.0,14.0,20.0,2.0,,,90.0,51.0,7.2,13.0,2,,5.0,13.0,1.0,,3.0,3.0,2.0,,,2.0,2.0,2.0,3.0,9.0,8.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,
10913382,home,Al Wehda,Karim Yoda,karim-yoda,K. Yoda,M,10,182,57,M,,23448,EUR,593740800,F,74,74,False,24.0,21.0,3.0,2.0,9.0,9.0,12.0,16.0,3.0,,,90.0,46.0,6.5,13.0,1,1.0,9.0,7.0,1.0,,3.0,1.0,2.0,2.0,1.0,,,1.0,1.0,7.0,3.0,1.0,,2.0,,,,,,,,,,,,,
10913382,home,Al Wehda,Jean-David Beauguel,jean-david-beauguel,J. Beauguel,F,9,192,94,M,,174895,EUR,701136000,F,9,9,False,20.0,13.0,,,4.0,4.0,9.0,17.0,2.0,,,74.0,29.0,6.8,12.0,2,2.0,6.0,4.0,,,3.0,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,4.0,,,,1.0,,,,,,,,,,
10913382,home,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178,1037,M,,143786,EUR,586396800,F,76,76,False,66.0,57.0,14.0,10.0,25.0,26.0,38.0,50.0,10.0,,,90.0,86.0,7.9,15.0,2,,2.0,2.0,1.0,1.0,,2.0,,,1.0,,,,10.0,1.0,,,,1.0,,,5.0,,,,,6.0,1.0,,,,
10913382,home,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170,30,M,,1106232,EUR,1009411200,D,27,27,True,9.0,9.0,1.0,1.0,5.0,5.0,4.0,4.0,3.0,,,16.0,14.0,6.1,3.0,0,1.0,3.0,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,Hawsawi Islam Ahmed,,,,,,,
10913382,home,Al Wehda,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176,11,M,,802975,EUR,731203200,D,28,28,True,11.0,6.0,1.0,,3.0,6.0,4.0,8.0,2.0,,,16.0,19.0,6.3,8.0,0,,1.0,1.0,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,1.0,,,,,
10913382,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173,80,M,,1085115,EUR,916617600,M,24,24,True,5.0,4.0,,,,,4.0,5.0,,,,16.0,14.0,6.4,5.0,1,1.0,2.0,2.0,,,3.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,Abdulaziz Noor,,,1.0,,,,
10913382,home,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170,27,M,,984587,EUR,920332800,F,80,80,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,8.0,8.0,6.6,1.0,0,,1.0,2.0,,,,2.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
10913382,home,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183,100,M,,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913382,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174,20,M,,1399144,EUR,924566400,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Ali Makki,,,,,,,
