match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_errorLeadToAShot,stat_penaltyConceded,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_outfielderBlock,stat_penaltyWon
13981528,home,Parma,Mateo Pellegrino,,,pellegrino-mateo,M. Pellegrino,F,9,192.0,3039,M,1099296,EUR,983404800,F,9,9,False,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,10.0,,5.0,,,,90.0,27.0,6.4,8.0,0.031205,,2,,0.12,0.26,-0.02,,,,6.0,2.0,4.0,,1.0,,,,,1.0,3.0,0.0604,,-0.16,1.0,,,,4.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,
13981528,home,Parma,Mariano Troilo,Mariano Troilo,,mariano-troilo,M. Troilo,D,37,194.0,1556,M,1516324,EUR,1056240000,D,37,37,True,26.0,25.0,1.0,,0.0,19.0,19.0,6.0,7.0,3.0,1.0,4.0,,,,45.0,32.0,7.0,1.0,0.0022733,,0,,0.06,0.09,0.15,,,,1.0,1.0,2.0,,,,,4.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,
13981528,home,Parma,Emanuele Valeri,,,emanuele-valeri,E. Valeri,D,14,180.0,818,M,891346,EUR,912988800,D,14,14,True,6.0,3.0,1.0,,0.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,,,,22.0,12.0,6.7,6.0,0.00683879,,0,,0.1,,-0.03,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
13981528,home,Parma,Hernani,,,hernani,Hernani,M,8,188.0,409,M,156019,EUR,764726400,M,23,23,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,,,,,,9.0,6.0,6.6,3.0,0.0215991,,0,,0.04,0.03,0.15,,,1.0,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
13981528,home,Parma,Benjamin Cremaschi,Benjamin Cremaschi,,cremaschi-benjamin,B. Cremaschi,M,25,180.0,3177,M,1459459,EUR,1109721600,M,25,25,True,,,,,0.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Filippo Rinaldi,,,filippo-rinaldi,F. Rinaldi,G,66,188.0,175,M,1002428,EUR,1038960000,G,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Edoardo Corvi,,,edoardo-corvi,E. Corvi,G,40,183.0,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Nicolas Trabucchi,Nicolas Trabucchi,,nicolas-trabucchi,N. Trabucchi,D,63,185.0,78,M,1991608,EUR,1187308800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Elia Plicco,Elia,Plicco,elia-plicco,E. Plicco,M,65,168.0,82,M,1587207,EUR,1170288000,M,65,65,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Adrian Benedyczak,,,benedyczak-adrian,A. Benedyczak,M,19,190.0,1431,M,928295,EUR,975024000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Abdou-Salam Konate,Abdou-Salam Konaté,,abdou-salam-konate,A. Konaté,M,79,,37,M,1542692,EUR,1164412800,M,79,79,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Edoardo Tigani,,,edoardo-tigani,E. Tigani,M,77,,41,M,1952236,EUR,1152144000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Alessandro Cardinali,,,alessandro-cardinali,A. Cardinali,F,75,,35,M,2158647,EUR,1141257600,F,75,75,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Tjaš Begić,,,tjas-begic,T. Begić,F,11,180.0,217,M,1030200,EUR,1056931200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,home,Parma,Milan Đurić,,,milan-duric,M. Đurić,F,9,199.0,819,M,76132,EUR,643334400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,away,Milan,Mike Maignan,,,mike-maignan,M. Maignan,G,16,190.0,15444,M,191210,EUR,804729600,G,16,16,False,22.0,13.0,18.0,9.0,0.0,10.0,13.0,3.0,9.0,,,7.0,2.0,,3.0,90.0,33.0,6.8,9.0,0.00080759,0.2808,0,-0.2191,0.19,0.02,-0.12,0.16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMaignan,2.0,,
13981528,away,Milan,Koni De Winter,,,de-winter-koni,K. De Winter,D,5,191.0,3255,M,1001828,EUR,1023840000,D,5,5,False,67.0,59.0,7.0,3.0,0.0,23.0,26.0,36.0,41.0,4.0,,2.0,,,,87.0,82.0,6.5,11.0,0.201405,,0,,0.33,-0.08,-0.31,,,2.0,1.0,3.0,3.0,,,,,5.0,,,4.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
13981528,away,Milan,Matteo Gabbia,,,matteo-gabbia,M. Gabbia,D,46,185.0,3401,M,826195,EUR,940464000,D,46,46,False,55.0,55.0,1.0,1.0,0.0,28.0,28.0,27.0,27.0,3.0,,1.0,,,,90.0,61.0,6.5,,0.0151868,,1,,0.24,0.17,-0.22,,,,2.0,2.0,2.0,,1.0,,,3.0,,,2.0,0.026,,-0.16,,,,,,,,,,,,,,,,,2.0,
13981528,away,Milan,Strahinja Pavlović,,,strahinja-pavlovic,S. Pavlović,D,31,194.0,8727,M,965893,EUR,990662400,D,31,31,False,64.0,60.0,2.0,1.0,0.0,32.0,35.0,28.0,29.0,3.0,,4.0,,,,90.0,80.0,6.8,6.0,0.0141183,,0,,0.0,0.13,-0.09,,,1.0,2.0,2.0,5.0,,,,,6.0,3.0,,,,,,1.0,,,3.0,,,,,,,,,,,strahinjapavlovic,,1.0,
13981528,away,Milan,Alexis Saelemaekers,,,alexis-saelemaekers,A. Saelemaekers,M,56,180.0,7592,M,901891,EUR,930441600,M,56,56,False,38.0,33.0,,,0.0,5.0,5.0,28.0,33.0,4.0,,3.0,,,,90.0,68.0,8.2,11.0,0.0555112,,3,,-0.03,0.32,-0.07,,,1.0,2.0,2.0,8.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.4156,0.0472,0.44,,,2.0,2.0,2.0,,,,,4.0,2.0,,,,AS56,,,1.0
13981528,away,Milan,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185.0,6182,M,945062,EUR,915926400,M,19,19,False,39.0,35.0,1.0,1.0,0.0,15.0,15.0,20.0,24.0,6.0,2.0,4.0,,,,90.0,53.0,5.9,9.0,0.0552415,,0,,-0.37,0.36,-0.18,,,1.0,1.0,1.0,2.0,,,,,2.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,2.0,,,,,YFofana19_,,,
13981528,away,Milan,Luka Modrić,,,luka-modric,L. Modrić,M,14,173.0,354764,M,15466,EUR,495072000,M,14,14,False,108.0,94.0,6.0,2.0,0.0,28.0,32.0,66.0,76.0,1.0,,7.0,,,,90.0,124.0,8.0,20.0,0.249878,,2,,0.87,0.32,-0.13,,,6.0,,,4.0,,,2.0,,,1.0,3.0,1.0,0.1263,0.2754,0.0,,,1.0,,,1.0,,,1.0,,,,,,LModric10,,,
13981528,away,Milan,Samuele Ricci,,,samuele-ricci,S. Ricci,M,4,182.0,4118,M,930189,EUR,998352000,M,4,4,False,31.0,27.0,3.0,1.0,0.0,13.0,13.0,14.0,18.0,1.0,,4.0,,,,70.0,37.0,6.3,5.0,0.0643183,,0,,-0.32,0.31,0.19,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
13981528,away,Milan,Pervis Estupiñán,,,pervis-estupinan,P. Estupiñán,D,2,175.0,14887,M,805465,EUR,885340800,M,2,2,False,28.0,24.0,1.0,1.0,0.0,14.0,17.0,10.0,11.0,,,2.0,,,,70.0,39.0,6.6,5.0,0.00602181,,0,,-0.11,0.01,-0.03,,,,,,1.0,,,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,pervisestupinan,,,
13981528,away,Milan,Christopher Nkunku,,,christopher-nkunku,C. Nkunku,F,18,175.0,49218,M,769333,EUR,879465600,F,18,18,False,12.0,12.0,,,1.0,6.0,6.0,6.0,6.0,3.0,,,,,,60.0,18.0,6.5,1.0,0.0362343,,1,,-0.24,-0.07,-0.01,,,,2.0,1.0,3.0,,,1.0,,,,2.0,,0.093,0.1744,-0.22,1.0,,1.0,,,1.0,,,,,,,1.0,,Nkunku,,,
13981528,away,Milan,Rafael Leão,,,rafael-leao,R. Leão,M,10,188.0,75751,M,851284,EUR,928972800,F,10,10,False,37.0,28.0,1.0,1.0,0.0,9.0,9.0,19.0,28.0,5.0,1.0,1.0,,,,90.0,50.0,6.9,16.0,0.290818,,1,,-0.87,0.35,-0.07,,,2.0,2.0,2.0,6.0,,,1.0,1.0,,,3.0,1.0,0.7884,0.9235,0.32,,1.0,,,3.0,1.0,,,,2.0,1.0,,,,RLeão,,,
13981528,away,Milan,Ruben Loftus-Cheek,,,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191.0,7232,M,284441,EUR,822355200,M,8,8,True,31.0,26.0,,,0.0,8.0,10.0,18.0,21.0,2.0,,3.0,,,,30.0,37.0,6.5,6.0,0.0323086,,0,,-0.29,0.16,-0.07,,,,2.0,2.0,5.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,rlc,,,
13981528,away,Milan,Davide Bartesaghi,,,davide-bartesaghi,D. Bartesaghi,D,33,193.0,5573,M,1390489,EUR,1135814400,D,33,33,True,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,,,2.0,,,,20.0,15.0,6.8,2.0,0.00170491,,0,,-0.01,0.03,0.29,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
13981528,away,Milan,Christian Pulišić,,,christian-pulisic,C. Pulišić,M,11,177.0,37774,M,817957,EUR,906076800,M,11,11,True,10.0,10.0,,,0.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,,,,20.0,12.0,6.7,,0.146976,,1,,0.19,0.01,-0.04,,,,,,1.0,1.0,1.0,,,,,,,0.4958,,-0.52,,1.0,,,,1.0,,,,1.0,1.0,,,,CMPulisic,,,
13981528,away,Milan,Zachary Athekame,,,zachary-athekame,Z. Athekame,D,24,180.0,1723,M,1409700,EUR,1102896000,D,24,24,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,1.0,,,,9.0,5.0,6.7,2.0,0.0075966,,0,,0.03,0.02,0.13,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
13981528,away,Milan,Lorenzo Torriani,,,lorenzo-torriani,L. Torriani,G,96,197.0,3855,M,1403294,EUR,1107129600,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,away,Milan,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193.0,1591,M,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,away,Milan,Fikayo Tomori,,,fikayo-tomori,F. Tomori,D,23,185.0,7146,M,788255,EUR,882489600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fikayotomori,,,
13981528,away,Milan,David Odogu,,,odogu-david,D. Odogu,D,27,190.0,1294,M,1424191,EUR,1149292800,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981528,away,Milan,Ardon Jashari,,,ardon-jashari,A. Jashari,M,30,180.0,4792,M,1034082,EUR,1027987200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
