match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_wonTackle,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_hitWoodwork,stat_onTargetScoringAttempt,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated
10389888,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190,548,M,149656,EUR,770860800,G,38,38,False,22.0,19.0,5.0,2.0,19.0,21.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,3.0,90.0,35.0,6.8,3.0,0.0,0.0,3.973e-05,0,0.21077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389888,home,Lorient,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,18,18,False,61.0,56.0,1.0,,43.0,45.0,16.0,2.0,3.0,4.0,5.0,,,,90.0,75.0,7.0,6.0,0.0,0.0,0.0347636,0,,13.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389888,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190,3461,M,879618,EUR,896140800,D,3,3,False,72.0,62.0,3.0,1.0,53.0,59.0,13.0,3.0,7.0,,8.0,,,,90.0,84.0,6.9,12.0,0.0,0.0,0.00537259,0,,9.0,2.0,4.0,1.0,1.0,3.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
10389888,home,Lorient,Vincent Le Goff,vincent-le-goff,V. L. Goff,D,25,177,29,M,99945,EUR,624412800,D,25,25,False,51.0,44.0,3.0,,19.0,22.0,31.0,1.0,8.0,,4.0,,,,90.0,70.0,7.1,9.0,0.0,0.0,0.0685506,0,,26.0,1.0,3.0,,,4.0,1.0,1.0,2.0,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10389888,home,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173,235,M,831246,EUR,840585600,M,2,2,False,28.0,22.0,3.0,2.0,10.0,11.0,22.0,1.0,5.0,,3.0,,,,66.0,55.0,6.4,14.0,0.1431,0.0,0.0090769,2,,12.0,,5.0,,,1.0,1.0,,,,,3.0,2.0,5.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10389888,home,Lorient,Julien Ponceau,julien-ponceau,J. Ponceau,M,21,170,165,M,942844,EUR,975369600,M,21,21,False,63.0,56.0,1.0,1.0,23.0,28.0,35.0,2.0,3.0,,6.0,,,,79.0,69.0,6.5,7.0,0.0,0.0,0.0226978,0,,33.0,,4.0,,,1.0,,1.0,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,
10389888,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170,153,M,296434,EUR,728524800,M,19,19,False,71.0,63.0,5.0,1.0,33.0,36.0,35.0,,4.0,1.0,5.0,,,,90.0,87.0,6.8,12.0,0.0469,0.0,0.0210922,2,,30.0,1.0,6.0,,2.0,2.0,2.0,2.0,1.0,,,2.0,1.0,,,1.0,1.0,,,2.0,True,1.0,1.0,,,,,,,,,
10389888,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177,1325,M,998241,EUR,969580800,M,12,12,False,16.0,9.0,1.0,,4.0,5.0,14.0,,2.0,1.0,2.0,,,,66.0,35.0,5.9,17.0,0.0,0.0,0.0120527,0,,5.0,2.0,9.0,,,,1.0,2.0,,,,5.0,,3.0,,,2.0,,,,,2.0,,,,,,,,,,
10389888,home,Lorient,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,F,14,14,False,45.0,38.0,1.0,1.0,16.0,16.0,31.0,,13.0,,4.0,,,,90.0,77.0,7.1,19.0,0.1577,0.0,0.338902,2,,22.0,,9.0,,1.0,,4.0,,,,,16.0,3.0,2.0,,3.0,10.0,,,2.0,,,,,,,,,,,,
10389888,home,Lorient,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,F,80,80,False,40.0,35.0,3.0,3.0,13.0,13.0,31.0,,1.0,,4.0,,,,79.0,59.0,6.6,18.0,0.0,0.0,0.106098,0,,23.0,1.0,7.0,,1.0,1.0,5.0,1.0,2.0,,,4.0,,4.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
10389888,home,Lorient,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190,817,M,873630,EUR,929491200,F,9,9,False,8.0,3.0,,,,1.0,7.0,1.0,5.0,,2.0,,,,66.0,22.0,7.0,10.0,0.1717,0.143869,0.00203121,2,,3.0,3.0,4.0,,,3.0,4.0,,,,,,1.0,,,,,2.0,1.0,,,1.0,,1.0,,,,,,,,
10389888,home,Lorient,Gedeon Kalulu,gedeon-kalulu,G. Kalulu,D,2,176,4314,M,991200,EUR,872812800,D,24,24,True,23.0,21.0,4.0,2.0,7.0,7.0,17.0,1.0,2.0,2.0,3.0,,,,24.0,29.0,6.5,3.0,0.0,0.0,0.0161847,0,,14.0,1.0,2.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,gedeon_K2,,,,,,,
10389888,home,Lorient,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,521,M,1105700,EUR,1027296000,M,22,22,True,15.0,12.0,,,4.0,5.0,15.0,,1.0,,2.0,,,,24.0,23.0,6.5,8.0,0.0,0.0,0.0156956,0,,9.0,,1.0,,,,,,,,,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,
10389888,home,Lorient,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,11,11,True,4.0,3.0,1.0,,1.0,1.0,3.0,,1.0,,1.0,,,,24.0,10.0,6.5,2.0,0.0503,0.0,0.00257058,1,,2.0,,2.0,,,,1.0,1.0,,Ahmadou Bamba Dieng,,,1.0,,,1.0,,,,1.0,,,,,dieng_ahmadou_bamba,,,,,,,
10389888,home,Lorient,Bonke Innocent,bonke-innocent,B. Innocent,M,,180,154,M,587402,EUR,822096000,M,8,8,True,8.0,7.0,,,3.0,4.0,4.0,1.0,1.0,,2.0,,,,11.0,10.0,6.4,1.0,0.0,0.0,0.00458724,0,,4.0,1.0,3.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10389888,home,Lorient,Siriné Doucouré,sirine-doucoure,S. Doucoure,F,99,193,375,M,1049527,EUR,1018224000,F,29,29,True,,,,,,,,,2.0,,1.0,,,,11.0,6.0,6.5,4.0,0.0,0.0,0.0,0,,,,1.0,,,,4.0,1.0,,Siriné,Doucouré,,2.0,,,,,,,,,,,,,,,,,,,
10389888,home,Lorient,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389888,home,Lorient,Maxime Wackers,maxime-wackers,M. Wackers,D,,184,1,M,1046672,EUR,883612800,D,34,34,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389888,home,Lorient,Stéphane Diarra,stephane-diarra,S. Diarra,F,25,173,90,M,834881,EUR,913161600,M,7,7,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389888,home,Lorient,Ayman Kari,ayman-kari,A. Kari,F,,180,678,M,1142673,EUR,1100822400,M,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389888,away,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,26.0,16.0,18.0,8.0,13.0,16.0,10.0,1.0,1.0,1.0,5.0,,,1.0,90.0,31.0,7.2,10.0,0.0,0.0,0.00054024,0,0.143869,3.0,,,,,,,,,,,,,,,,,,,,True,,,,,1.0,1.0,1.0,,,,
10389888,away,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,51.0,44.0,6.0,4.0,20.0,22.0,30.0,1.0,6.0,4.0,7.0,,,,90.0,76.0,7.2,10.0,0.0,0.0,0.0128917,0,,24.0,,3.0,,,3.0,,,,,,,2.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,
10389888,away,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,47.0,43.0,7.0,3.0,33.0,34.0,13.0,,1.0,1.0,4.0,,,,90.0,55.0,7.0,5.0,0.0,0.0,0.00374401,0,,10.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
10389888,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,52.0,43.0,10.0,6.0,29.0,35.0,17.0,2.0,3.0,6.0,10.0,,,,90.0,68.0,7.8,9.0,0.0906,0.108159,0.013544,1,,14.0,2.0,5.0,3.0,3.0,,,2.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
