match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_dispossessed,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox
11067623,home,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,False,15.0,11.0,5.0,2.0,9.0,11.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,90.0,20.0,7.2,4.0,0.0,0.0,0.0043349,0,0.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067623,home,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,32.0,24.0,1.0,1.0,12.0,15.0,13.0,22.0,2.0,6.0,,3.0,,,69.0,54.0,7.2,15.0,0.0,0.0,0.166501,0,,,,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
11067623,home,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,False,70.0,56.0,9.0,4.0,37.0,40.0,19.0,30.0,2.0,7.0,1.0,5.0,,,90.0,79.0,7.4,15.0,0.1195,0.0,0.00918911,1,,,,,,4.0,,1.0,1.0,,4.0,1.0,,,,1.0,1.0,1.0,2.0,3.0,,,,,,,,
11067623,home,Cruzeiro,Luciano Castan,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,78.0,72.0,7.0,5.0,52.0,53.0,20.0,25.0,2.0,6.0,,6.0,,,90.0,87.0,7.4,6.0,0.1346,0.6185,0.0130404,2,,,,,,1.0,,,,1.0,2.0,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,
11067623,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,56.0,45.0,6.0,3.0,17.0,22.0,29.0,40.0,1.0,4.0,2.0,6.0,,,90.0,92.0,7.1,23.0,0.0,0.0,0.0455974,0,,,,6.0,1.0,2.0,,1.0,,,3.0,2.0,,,,,,,3.0,,,,1.0,,,,,
11067623,home,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,False,39.0,34.0,3.0,1.0,14.0,15.0,20.0,24.0,,1.0,,3.0,,,65.0,46.0,6.7,7.0,0.0441,0.0,0.0214714,1,,,,,,3.0,,1.0,,2.0,1.0,,,,1.0,,,,1.0,2.0,,,,1.0,,,,
11067623,home,Cruzeiro,Matheus Jussa,matheus-jussa,Matheus Jussa,M,22,183,183,M,794849,EUR,827452800,M,18,18,False,56.0,46.0,10.0,5.0,29.0,31.0,17.0,25.0,2.0,4.0,1.0,10.0,,,90.0,66.0,7.1,12.0,0.1127,0.0,0.010204,2,,,,,,4.0,1.0,2.0,2.0,2.0,,2.0,,,,,2.0,,,4.0,,,,,,,,
11067623,home,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,70.0,64.0,8.0,8.0,21.0,21.0,43.0,52.0,1.0,5.0,,8.0,,,90.0,85.0,7.2,13.0,0.0145,0.0,0.159749,1,,,,3.0,,3.0,,4.0,2.0,,2.0,1.0,,,,,1.0,,2.0,1.0,,,1.0,,True,,,
11067623,home,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,F,96,96,False,52.0,44.0,2.0,,17.0,18.0,28.0,39.0,,4.0,,3.0,,,74.0,69.0,7.5,15.0,0.0783,0.5692,0.108243,2,,,,5.0,1.0,3.0,,2.0,2.0,,1.0,2.0,1.0,,1.0,,,,1.0,3.0,,1.0,1.0,1.0,,matheus_pereira,1.0,
11067623,home,Cruzeiro,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,21,21,False,12.0,11.0,,,3.0,3.0,8.0,9.0,2.0,2.0,,2.0,,,64.0,16.0,6.6,2.0,0.0587,0.0,0.00620414,1,,,,,,3.0,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,
11067623,home,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,F,19,19,False,27.0,23.0,,,11.0,11.0,13.0,20.0,,7.0,,4.0,,,70.0,45.0,6.9,12.0,0.0,0.0,0.0176765,0,,,,4.0,1.0,4.0,,10.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,,
11067623,home,Cruzeiro,Rafael Elias,rafael-elias,Rafael Elias,F,9,179,1250,M,928527,EUR,923875200,F,40,40,True,4.0,3.0,,,1.0,1.0,2.0,3.0,2.0,4.0,,,,,26.0,12.0,6.1,2.0,0.3827,0.899,0.447012,2,,,,,,2.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,2.0,2.0,1.0,,,,,
11067623,home,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,True,15.0,12.0,2.0,2.0,1.0,1.0,13.0,17.0,1.0,1.0,,1.0,,,25.0,23.0,7.3,6.0,0.0196,0.0,0.518316,1,,,,3.0,2.0,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,1.0,,,,2.0,
11067623,home,Cruzeiro,Helibelton Palacios,helibelton-palacios,H. Palacios,D,13,181,374,M,329597,EUR,739584000,D,24,24,True,13.0,9.0,,,2.0,2.0,7.0,11.0,3.0,4.0,,,,,21.0,19.0,6.6,4.0,0.0,0.0,0.0178048,0,,,,,,3.0,,,,,1.0,,,,,1.0,,,1.0,2.0,,,,,,,,
11067623,home,Cruzeiro,Paulo Vitor,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,30,30,True,10.0,8.0,,,1.0,1.0,8.0,11.0,1.0,1.0,,2.0,,,20.0,18.0,6.3,7.0,0.0,0.0,0.0155665,0,,,,2.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,
11067623,home,Cruzeiro,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,True,14.0,12.0,,,2.0,2.0,12.0,17.0,1.0,1.0,,2.0,,,16.0,19.0,7.2,5.0,0.0,0.0,0.135418,0,,,,5.0,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,
11067623,home,Cruzeiro,Gabriel Mesquita,gabriel-mesquita,G. Mesquita,G,12,197,107,M,984887,EUR,905731200,G,91,91,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067623,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067623,home,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Kaiki,,,,,,,,,,,,,,,,,,,,,,,,,,
11067623,home,Cruzeiro,Wallisson Luiz,wallisson-luiz,Wallisson Luiz,M,8,184,181,M,922601,EUR,874972800,M,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067623,home,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,F,80,80,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Robert,,,,,,,,,,,,,,,,,,,,,,,,,,
11067623,home,Cruzeiro,Fernando Henrique,fernando-henrique,F. Henrique,M,30,182,169,M,1067634,EUR,991353600,M,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Fernando Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,
11067623,home,Cruzeiro,Stênio Zanetti,stenio,S. Zanetti,M,17,180,226,M,1046740,EUR,1049500800,F,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067623,away,Botafogo,Lucas Perri,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,12,12,False,19.0,11.0,11.0,3.0,10.0,12.0,1.0,7.0,,1.0,,8.0,4.0,,90.0,32.0,7.8,10.0,0.0,0.0,0.00023793,0,2.0867,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0
11067623,away,Botafogo,Leonel Di Plácido,leonel-di-placido,L. Di Plácido,D,24,173,273,M,546338,EUR,759715200,D,24,24,False,33.0,18.0,9.0,2.0,13.0,18.0,6.0,16.0,,3.0,2.0,7.0,,,90.0,56.0,6.7,18.0,0.0,0.0,0.0323608,0,,,,1.0,1.0,8.0,4.0,,,4.0,3.0,,,,1.0,4.0,,,3.0,,,,,,,,,
