match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_aerialLost,stat_outfielderBlock,stat_ownGoals,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14053586,home,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,1,1,False,35.0,23.0,16.0,4.0,0.0,19.0,20.0,4.0,15.0,1.0,9.0,1.0,1.0,1.0,2.0,90.0,44.0,6.8,12.0,0.00152857,0.1509,0,-0.4952,0.08,0.0,0.13,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053586,home,FC Volendam,Deron Payne,Deron Payne,,payne-deron,D. Payne,D,2,182.0,39,M,1423743,EUR,1032912000,D,2,2,False,32.0,29.0,,,0.0,12.0,13.0,17.0,19.0,4.0,5.0,1.0,,,,90.0,54.0,6.7,11.0,0.0316071,,1,,-0.01,0.16,-0.14,,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0567,0.0,,,,,,,,,,,,,,,,,,,
14053586,home,FC Volendam,Mawouna Amevor,Mawouna,Amevor,mawouna-amevor,M. Amevor,D,3,191.0,225,M,106154,EUR,692841600,D,3,3,False,29.0,27.0,2.0,2.0,0.0,17.0,17.0,10.0,12.0,1.0,2.0,,,,,76.0,33.0,6.3,4.0,0.00953772,,0,,0.09,0.07,-0.21,,1.0,2.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
14053586,home,FC Volendam,Nick Verschuren,Nick Verschuren,,nick-verschuren,N. Verschuren,D,20,180.0,198,M,1523582,EUR,1105574400,D,20,20,False,57.0,51.0,6.0,4.0,0.0,31.0,32.0,20.0,25.0,3.0,3.0,1.0,,,,90.0,71.0,6.4,9.0,0.013558,,0,,0.16,0.1,-0.44,,,3.0,,,,,5.0,,,,3.0,1.0,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
14053586,home,FC Volendam,Yannick Leliendal,Yannick,Leliendal,yannick-leliendal,Y. Leliendal,D,32,168.0,172,M,996982,EUR,1019520000,D,32,32,False,61.0,52.0,11.0,6.0,1.0,22.0,25.0,30.0,36.0,9.0,7.0,2.0,,,,90.0,92.0,8.8,13.0,0.794937,,1,,0.99,0.29,0.15,,1.0,4.0,1.0,5.0,3.0,,4.0,,4.0,1.0,1.0,1.0,0.0206,-0.12,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,
14053586,home,FC Volendam,Gibson Yah,Gibson Yah,,gibson-yah,G. Yah,M,8,178.0,170,M,1095753,EUR,1064620800,M,8,8,False,48.0,40.0,5.0,3.0,1.0,20.0,22.0,20.0,26.0,5.0,4.0,1.0,,,,90.0,60.0,7.7,10.0,0.363829,,0,,0.41,0.16,0.28,,,1.0,,,,,2.0,1.0,3.0,3.0,1.0,1.0,,,1.0,,,1.0,,2.0,,2.0,,,,,,,,,,,
14053586,home,FC Volendam,Nordin Bukala,Nordin Bukala,,nordin-bukala,N. Bukala,M,18,184.0,73,M,1511723,EUR,1127001600,M,18,18,False,19.0,17.0,2.0,2.0,0.0,7.0,8.0,10.0,11.0,2.0,2.0,,,,,69.0,27.0,6.8,4.0,0.0238301,,1,,0.09,0.05,-0.02,,1.0,1.0,,,,,,,2.0,2.0,1.0,1.0,0.0309,-0.04,,,,1.0,,,,,,1.0,0.0093,,,,,,,,
14053586,home,FC Volendam,Brandley Kuwas,Brandley,Kuwas,brandley-kuwas,B. Kuwas,M,10,181.0,116,M,252885,EUR,716860800,M,10,10,False,24.0,20.0,,,0.0,4.0,4.0,16.0,20.0,2.0,1.0,2.0,,,,86.0,46.0,6.1,16.0,0.125171,,0,,0.26,0.05,-0.09,,1.0,12.0,5.0,4.0,,,,1.0,,,3.0,2.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,
14053586,home,FC Volendam,Robin van Cruijsen,Robin,van Cruijsen,van-cruijsen-robin,R. v. Cruijsen,M,40,,90,M,2216656,EUR,1140393600,M,40,40,False,23.0,19.0,,,0.0,4.0,5.0,15.0,18.0,,,,,,,76.0,40.0,6.1,16.0,0.015032,,0,,-0.38,0.13,0.17,,9.0,5.0,2.0,,,,2.0,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
14053586,home,FC Volendam,Aurelio Oehlers,Aurelio Oehlers,,aurelio-oehlers,A. Oehlers,M,11,177.0,68,M,1095406,EUR,1075939200,M,11,11,False,20.0,19.0,,,0.0,6.0,7.0,13.0,13.0,1.0,3.0,,,,,86.0,37.0,6.6,8.0,0.21417,,2,,0.21,0.35,-0.03,,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.0718,-0.15,,,,,,,3.0,,1.0,,,,,,,,,,
14053586,home,FC Volendam,Henk Veerman,Henk,Veerman,henk-veerman,H. Veerman,F,9,201.0,406,M,313264,EUR,667526400,F,9,9,False,13.0,6.0,,,0.0,3.0,3.0,3.0,10.0,6.0,1.0,,,,,90.0,26.0,7.4,13.0,0.00869705,,4,,-0.24,0.87,0.14,,,8.0,,1.0,,,1.0,,,,5.0,,0.9683,0.33,6.0,,7.0,,,1.0,,,2.0,2.0,1.1179,True,1.0,1.0,,,,,
14053586,home,FC Volendam,Ozan Kökçü,Ozan,Kökçü,ozan-kokcu,O. Kökçü,M,7,176.0,832,M,1100399,EUR,903398400,F,7,7,True,12.0,9.0,2.0,2.0,0.0,1.0,1.0,8.0,11.0,,3.0,,,,,21.0,14.0,6.7,4.0,0.0394638,,0,,0.09,0.08,-0.01,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14053586,home,FC Volendam,Xavier Mbuyamba,,,xavier-mbuyamba,X. Mbuyamba,D,3,195.0,632,M,974020,EUR,1009756800,D,4,4,True,11.0,8.0,,,0.0,4.0,5.0,4.0,6.0,2.0,,,,,,14.0,12.0,6.9,3.0,0.00204257,,0,,0.04,0.06,0.18,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
