match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_aerialWon,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_totalOffside
10385703,home,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,13,13,False,True,35.0,24.0,13.0,2.0,23.0,25.0,1.0,10.0,1.0,12.0,1.0,2.0,4.0,90.0,51.0,7.1,13.0,0.0005038,0,0.6795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385703,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,False,,18.0,15.0,,,6.0,7.0,12.0,14.0,1.0,2.0,1.0,,,66.0,33.0,6.7,6.0,0.11381,0,,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
10385703,home,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,IlliaZabarnyi,1023567,EUR,1030838400,D,27,27,False,,56.0,53.0,4.0,2.0,41.0,44.0,12.0,12.0,1.0,5.0,1.0,,,90.0,66.0,6.7,4.0,0.0066922,0,,,,3.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10385703,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,False,,65.0,56.0,10.0,5.0,38.0,42.0,18.0,23.0,2.0,3.0,,,,90.0,79.0,7.0,10.0,0.0109776,1,,,,4.0,1.0,,5.0,5.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0212,,,,,,,,,,
10385703,home,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,5,5,False,,43.0,36.0,7.0,2.0,24.0,25.0,12.0,19.0,3.0,9.0,,,,90.0,57.0,7.2,8.0,0.00539686,0,,1.0,,2.0,,,2.0,2.0,,1.0,,1.0,,,3.0,1.0,,1.0,,,,,,,,,,,
10385703,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,,548188,EUR,854928000,M,4,4,False,,45.0,40.0,2.0,1.0,24.0,28.0,16.0,20.0,1.0,6.0,1.0,,,90.0,60.0,6.2,11.0,0.0471548,0,,3.0,,7.0,4.0,1.0,2.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
10385703,home,Bournemouth,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,,56.0,51.0,3.0,3.0,24.0,24.0,27.0,32.0,2.0,9.0,,,,90.0,66.0,6.7,5.0,0.017139,0,,,,4.0,2.0,1.0,1.0,3.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
10385703,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,False,,19.0,17.0,1.0,1.0,6.0,6.0,11.0,14.0,,1.0,,,,55.0,34.0,6.4,8.0,0.0388602,3,,1.0,,4.0,,3.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,0.1968,,1.0,2.0,0.0501,,,,,,
10385703,home,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,,322391,EUR,793411200,M,10,10,False,,25.0,22.0,,,10.0,10.0,12.0,16.0,4.0,6.0,1.0,,,66.0,38.0,6.7,7.0,0.0345807,2,,1.0,,10.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,,1.0,1.0,2.0,,0.2527,1.0,1.0,1.0,0.0713,,,,,,
10385703,home,Bournemouth,Jaidon Anthony,jaidon-anthony,J. Anthony,M,11,177,1095,M,,1020680,EUR,944006400,M,32,32,False,,33.0,28.0,4.0,,15.0,19.0,13.0,17.0,,6.0,,,,90.0,48.0,5.9,16.0,0.0184091,0,,3.0,,7.0,1.0,1.0,1.0,,,1.0,4.0,1.0,,,,,3.0,,,,,,,,,,,,
