match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_dispossessed,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
12504668,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,43,43,False,28.0,9.0,24.0,5.0,0.0,4.0,7.0,5.0,21.0,2.0,2.0,1.0,1.0,1.0,1.0,90.0,31.0,6.8,19.0,0.00064551,0,0.3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504668,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,D,2,2,False,39.0,28.0,5.0,1.0,0.0,18.0,19.0,11.0,23.0,5.0,,,,,,90.0,77.0,7.5,16.0,0.147147,2,,3.0,1.0,4.0,9.0,2.0,4.0,3.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,0.0618,,,,,,,,,,,,,,,
12504668,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,,1210848,EUR,1108857600,D,15,15,False,40.0,35.0,1.0,1.0,0.0,31.0,32.0,4.0,8.0,1.0,,,,,,90.0,51.0,7.0,6.0,0.00088128,0,,,,5.0,3.0,,,,,5.0,1.0,,1.0,,1.0,,4.0,2.0,1.0,2.0,,,,,,,,,,,
12504668,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,6,6,False,48.0,42.0,6.0,1.0,0.0,32.0,32.0,10.0,16.0,4.0,,,,,,90.0,63.0,7.3,7.0,0.0020871,0,,,,3.0,5.0,1.0,,,,6.0,1.0,1.0,1.0,3.0,,,2.0,1.0,1.0,2.0,True,,,,,,,,,,
12504668,home,Fiorentina,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183,3165,M,,377118,EUR,773366400,D,21,21,False,41.0,30.0,5.0,1.0,0.0,19.0,22.0,12.0,22.0,2.0,,,,,,90.0,63.0,7.0,16.0,0.129613,0,,3.0,1.0,7.0,9.0,5.0,,,,,6.0,2.0,1.0,1.0,2.0,,,2.0,,2.0,,1.0,,,,,,,,,
12504668,home,Fiorentina,Danilo Cataldi,,,danilo-cataldi,D. Cataldi,M,32,180,952,M,,317301,EUR,776131200,M,32,32,False,62.0,54.0,6.0,3.0,0.0,28.0,32.0,26.0,30.0,11.0,,,,,,90.0,76.0,7.9,10.0,0.0256263,1,,,,2.0,1.0,,,,,3.0,1.0,,1.0,,1.0,0.0916,1.0,,1.0,4.0,,,1.0,1.0,0.6374,1.0,,,,,
12504668,home,Fiorentina,Yacine Adli,,,yacine-adli,Y. Adli,M,29,187,3790,M,adliyacine,859024,EUR,964828800,M,29,29,False,55.0,51.0,6.0,3.0,0.0,31.0,32.0,22.0,29.0,2.0,,,,,,67.0,70.0,6.8,10.0,0.051586,2,,6.0,2.0,4.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0597,,,,,,,,,,,1.0,,,,
12504668,home,Fiorentina,Jonathan Ikoné,,,jonathan-ikone,J. Ikoné,M,93,180,1415,M,,802142,EUR,894067200,M,11,11,False,17.0,16.0,1.0,1.0,0.0,4.0,4.0,12.0,13.0,4.0,,,,,,56.0,26.0,6.6,5.0,0.007118,1,,,,4.0,2.0,,3.0,,,,1.0,,,1.0,,0.0308,,,,,,,1.0,,0.1315,,,1.0,,,
12504668,home,Fiorentina,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177,3780,M,beltranlucass,962029,EUR,985824000,M,9,9,False,37.0,30.0,2.0,2.0,1.0,12.0,14.0,18.0,23.0,2.0,,,,,,83.0,48.0,6.9,11.0,0.079341,1,,,,8.0,1.0,1.0,2.0,,,,,,1.0,1.0,,0.0431,4.0,,,1.0,,,,,,3.0,1.0,1.0,,,
12504668,home,Fiorentina,Riccardo Sottil,,,riccardo-sottil,R. Sottil,M,23,180,1381,M,,893640,EUR,928368000,M,7,7,False,24.0,18.0,1.0,,0.0,4.0,6.0,14.0,19.0,1.0,,,,,,67.0,34.0,7.0,10.0,0.0141138,1,,1.0,,3.0,5.0,,,,,,2.0,1.0,1.0,3.0,1.0,0.0378,1.0,,,,,,1.0,,0.0962,1.0,,1.0,,,
12504668,home,Fiorentina,Christian Kouamé,,,christian-kouame,C. Kouamé,F,31,185,2375,M,christianmichael.11,812946,EUR,881366400,F,99,99,False,14.0,9.0,,,0.0,1.0,1.0,8.0,13.0,1.0,,,,,,56.0,25.0,7.1,8.0,0.0162143,0,,,,2.0,7.0,,3.0,3.0,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12504668,home,Fiorentina,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,M,23,23,True,6.0,4.0,1.0,,0.0,2.0,3.0,2.0,4.0,2.0,,,,,,34.0,12.0,6.5,4.0,0.0002764,0,,1.0,,3.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
12504668,home,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,20,20,True,,,,,0.0,,,,,,,,,,,34.0,8.0,6.2,7.0,,0,,,,6.0,1.0,,1.0,,,,,,3.0,1.0,,,2.0,,,,,,,,,,,3.0,,,
12504668,home,Fiorentina,Amir Richardson,Amir Richardson,,amir-richardson,A. Richardson,M,25,195,11630,M,ami2r,1121333,EUR,1011830400,M,24,24,True,10.0,7.0,,,0.0,5.0,6.0,2.0,4.0,3.0,,,,,,23.0,12.0,6.5,4.0,0.00109601,0,,,,1.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,
12504668,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,F,10,10,True,7.0,5.0,,,0.0,1.0,3.0,4.0,6.0,1.0,,,,,,23.0,10.0,6.5,4.0,0.00180641,0,,2.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
12504668,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,D,65,65,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,12.0,3.0,6.6,,8.613e-05,0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12504668,home,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,712,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504668,home,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504668,home,Fiorentina,Cristiano Biraghi,,,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,,122848,EUR,715305600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504668,home,Fiorentina,Michael Kayode,,,michael-kayode,M. Kayode,D,33,179,2419,M,,1137431,EUR,1089417600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504668,home,Fiorentina,Matias Moreno,Matias Moreno,,matias-moreno,M. Moreno,D,2,195,1092,M,,1496360,EUR,1064361600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504668,home,Fiorentina,Lucas Martínez Quarta,,,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,chinomartinezquarta96,795297,EUR,831686400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504668,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504668,away,Cagliari,Alen Sherri,,,alen-sherri,A. Sherri,G,12,196,357,M,,363380,EUR,882144000,G,71,71,False,23.0,23.0,,,0.0,23.0,23.0,,,6.0,,1.0,2.0,,,90.0,30.0,6.7,,3.376e-05,0,-0.1348,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,
12504668,away,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183,617,M,,927304,EUR,945820800,D,28,28,False,30.0,22.0,3.0,1.0,0.0,16.0,18.0,6.0,13.0,1.0,,,,,,90.0,48.0,6.6,15.0,0.00313289,0,,1.0,,2.0,3.0,,,,,2.0,,,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
