match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_totalCross,stat_challengeLost,stat_fouls,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_hitWoodwork
10438053,away,FC Arouca,João Basso,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,57.0,55.0,3.0,2.0,46.0,47.0,10.0,7.0,5.0,7.0,3.0,,,,,90.0,76.0,7.4,3.0,0,9.0,,,3.0,,1.0,,2.0,1.0,True,,2.0,1.0,,,1.0,,,,,2.0,2.0,,,,
10438053,away,FC Arouca,Jerome Opoku,opoku-jerome,J. Opoku,D,3,194,1396,M,920514,EUR,908323200,D,3,3,False,38.0,34.0,4.0,2.0,30.0,32.0,6.0,2.0,5.0,6.0,1.0,,,,,90.0,48.0,7.2,4.0,0,4.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
10438053,away,FC Arouca,Mateus Quaresma,mateus-quaresma,M. Quaresma,D,66,181,70,M,874360,EUR,840672000,D,6,6,False,35.0,28.0,6.0,4.0,12.0,16.0,22.0,6.0,6.0,8.0,1.0,,,,,90.0,66.0,7.1,18.0,0,16.0,,2.0,4.0,,,,2.0,,,3.0,1.0,,,,2.0,,1.0,,,3.0,1.0,,,,
10438053,away,FC Arouca,Ismaila Soro,ismaila-soro,I. Soro,M,19,173,157,M,892808,EUR,894499200,M,23,23,False,36.0,36.0,1.0,1.0,25.0,25.0,11.0,2.0,4.0,3.0,1.0,,,,,87.0,50.0,6.6,2.0,0,11.0,1.0,1.0,6.0,,2.0,2.0,,,,,2.0,2.0,,,1.0,,1.0,,,,,,,,
10438053,away,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,49.0,44.0,7.0,4.0,28.0,29.0,20.0,3.0,,5.0,1.0,,,,,90.0,58.0,6.9,6.0,1,16.0,1.0,,4.0,,,1.0,2.0,,,,2.0,,,,,,,1.0,,1.0,,,,,
10438053,away,FC Arouca,André Bukia,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,M,7,7,False,24.0,20.0,2.0,2.0,7.0,7.0,19.0,4.0,,7.0,2.0,,,,,90.0,47.0,6.7,18.0,3,13.0,1.0,,5.0,1.0,,,,,,2.0,,,,,5.0,,,2.0,,6.0,2.0,,,,
10438053,away,FC Arouca,Alan Ruiz,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,42.0,33.0,4.0,4.0,9.0,10.0,34.0,6.0,,2.0,2.0,,,,,70.0,54.0,6.9,14.0,0,24.0,,2.0,4.0,,,1.0,1.0,1.0,,2.0,,3.0,,,1.0,1.0,,,,2.0,1.0,,,,
10438053,away,FC Arouca,Arsénio Nunes,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,False,27.0,19.0,2.0,,8.0,10.0,17.0,,1.0,3.0,,,,,,70.0,33.0,6.0,12.0,0,11.0,2.0,,6.0,,,,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,,
10438053,away,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,13.0,11.0,,,6.0,6.0,7.0,3.0,1.0,3.0,1.0,,,,,61.0,23.0,6.8,4.0,1,5.0,2.0,,6.0,,,,,,,,,3.0,,,1.0,,,,,3.0,2.0,1.0,,,
10438053,away,FC Arouca,Antony Alves,antony-alves,A. Alves,M,11,178,335,M,1105971,EUR,999907200,F,11,11,True,14.0,9.0,,,,,14.0,3.0,1.0,4.0,1.0,,,,,29.0,25.0,6.6,11.0,0,9.0,2.0,1.0,6.0,,,1.0,1.0,1.0,,,,,Antony,,2.0,3.0,1.0,,,3.0,,,,,
10438053,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,True,10.0,8.0,,,3.0,3.0,7.0,1.0,1.0,3.0,,,,,,20.0,17.0,6.3,4.0,2,5.0,,1.0,4.0,,,1.0,,,,,3.0,,,,1.0,,,1.0,,1.0,,1.0,,morlayesylla2,
10438053,away,FC Arouca,Vitinho,vitinho,Vitinho,M,,175,86,M,905462,EUR,946944000,M,43,43,True,4.0,3.0,,,1.0,1.0,4.0,1.0,1.0,,,,,,,20.0,8.0,6.8,2.0,1,2.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,1.0
10438053,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,True,7.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,,,,,,9.0,13.0,6.8,5.0,0,2.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
10438053,away,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,9.0,2.0,6.7,,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438053,away,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438053,away,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438053,away,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10438053,away,FC Arouca,Pedro Moreira,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
