match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_goodHighClaim,stat_goalAssist,stat_totalOffside,stat_goals
11836371,home,York City,David Stockdale,David,Stockdale,david-stockdale,D. Stockdale,G,191.0,11,M,19755,EUR,496022400.0,G,13,13,False,39.0,23.0,29.0,13.0,12.0,13.0,11.0,26.0,3.0,3.0,1.0,10.0,1.0,3.0,4.0,1.0,1.0,90.0,48.0,7.2,16.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
11836371,home,York City,Ryan Fallowfield,,,ryan-fallowfield,R. Fallowfield,D,174.0,7,M,855881,EUR,820627200.0,D,2,2,False,27.0,15.0,4.0,1.0,7.0,7.0,9.0,23.0,2.0,,1.0,3.0,1.0,,,,,90.0,52.0,6.8,19.0,,0,2,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11836371,home,York City,Callum Howe,,,callum-howe,C. Howe,D,183.0,9,M,824789,EUR,765849600.0,D,15,15,False,34.0,23.0,11.0,6.0,10.0,12.0,13.0,23.0,3.0,1.0,,4.0,1.0,,,,,90.0,40.0,6.8,12.0,1.0,1,5,1.0,,1.0,1.0,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,
11836371,home,York City,Tyler Cordner,Tyler,Cordner,tyler-cordner,T. Cordner,D,188.0,8,M,976288,EUR,912729600.0,D,5,5,False,36.0,30.0,7.0,4.0,22.0,24.0,8.0,12.0,3.0,1.0,1.0,4.0,,,,,,90.0,42.0,6.5,8.0,1.0,1,26,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,
11836371,home,York City,Luke Daley,,,luke-daley,L. Daley,D,182.0,3,M,1407752,EUR,1043884800.0,D,19,19,False,24.0,21.0,3.0,1.0,14.0,15.0,8.0,11.0,1.0,1.0,1.0,4.0,,,,,,74.0,39.0,6.9,6.0,1.0,0,,2.0,1.0,,5.0,,2.0,2.0,,,,,,1.0,3.0,2.0,,,,,,,,,
11836371,home,York City,Thierry Latty-Fairweather,Thierry Latty-Fairweather,,thierry-latty-fairweather,T. Latty-Fairweather,D,191.0,7,M,1083025,EUR,1039046400.0,D,36,36,False,20.0,13.0,1.0,,3.0,5.0,10.0,15.0,5.0,,,6.0,,,,,,90.0,43.0,6.4,19.0,,1,36,,,1.0,5.0,1.0,5.0,1.0,,4.0,1.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,
11836371,home,York City,Patrick McLaughlin,,,patrick-mclaughlin,P. McLaughlin,M,188.0,10,M,170163,EUR,663811200.0,M,6,6,False,22.0,17.0,1.0,1.0,3.0,5.0,14.0,17.0,6.0,2.0,1.0,1.0,1.0,,,,,74.0,29.0,6.2,8.0,,1,26,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,
11836371,home,York City,Alex Woodyard,Alex,Woodyard,alex-woodyard,A. Woodyard,M,175.0,5,M,851289,EUR,721872000.0,M,30,30,False,38.0,30.0,5.0,2.0,11.0,13.0,20.0,26.0,3.0,,,8.0,2.0,,,,,90.0,52.0,7.1,10.0,,1,30,1.0,1.0,,6.0,1.0,,,1.0,1.0,,,,1.0,6.0,4.0,,,1.0,,,,,,
11836371,home,York City,Olly Dyson,,,olly-dyson,O. Dyson,D,178.0,3,M,1008336,EUR,945129600.0,M,8,8,False,25.0,22.0,3.0,2.0,7.0,7.0,16.0,20.0,3.0,2.0,,5.0,1.0,,,,,90.0,40.0,7.4,8.0,2.0,2,2,2.0,1.0,1.0,6.0,,,,,3.0,1.0,,2.0,,4.0,2.0,,,,1.0,,,,,
11836371,home,York City,Scott Burgess,,,scott-burgess,S. Burgess,M,177.0,6,M,553462,EUR,835833600.0,F,20,20,False,24.0,18.0,4.0,1.0,3.0,3.0,16.0,27.0,7.0,1.0,,2.0,1.0,,,,,90.0,47.0,7.0,17.0,2.0,0,,6.0,1.0,,6.0,3.0,1.0,1.0,,3.0,2.0,2.0,,1.0,3.0,1.0,,,,,,,,,
