match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_lastManTackle
12117176,home,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170.0,559,M,90468,EUR,545097600,F,11,11,False,24.0,19.0,1.0,,0.0,2.0,2.0,20.0,30.0,,,1.0,,,,,,,,82.0,47.0,6.9,18.0,0.219457,1,,,,8.0,3.0,1.0,5.0,,1.0,,,,3.0,,3.0,,3.0,,,,,,0.0069,,1.0,1.0,,1.0,,,
12117176,home,Vitória,Filipe Machado,filipe-machado,Filipe Machado,M,8,174.0,336,M,844601,EUR,822096000,M,36,36,True,17.0,14.0,2.0,1.0,0.0,11.0,11.0,3.0,6.0,1.0,2.0,,,,,,,,,29.0,25.0,6.7,4.0,0.00221816,1,,,,,,1.0,2.0,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,0.0309,,,,,,,,
12117176,home,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177.0,217,M,1166468,EUR,940118400,F,17,17,True,12.0,12.0,,,0.0,4.0,4.0,8.0,8.0,3.0,,2.0,1.0,,,,,,,29.0,19.0,6.8,3.0,0.0157228,2,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,2.0,,,0.3082,,,,,,1.0,2.0,
12117176,home,Vitória,Alerrandro,alerrandro,Alerrandro,F,9,180.0,1551,M,923948,EUR,947635200,F,9,9,True,9.0,6.0,,,1.0,,,6.0,10.0,5.0,,1.0,2.0,,,,,,,29.0,18.0,7.5,5.0,0.268376,2,,,,1.0,,,2.0,,1.0,,,,,1.0,2.0,2.0,1.0,1.0,,,1.0,,0.1499,0.416,1.0,,,1.0,,,
12117176,home,Vitória,Edu,edu,Edu,D,43,188.0,302,M,989715,EUR,961113600,D,43,43,True,7.0,6.0,2.0,1.0,0.0,4.0,5.0,2.0,2.0,1.0,,2.0,,,,,,,,8.0,7.0,6.5,1.0,0.00063935,0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12117176,home,Vitória,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,96,173.0,354,M,795295,EUR,844905600,F,96,96,True,5.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,,,4.0,,,,,,,,8.0,6.0,6.8,,0.00712368,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12117176,home,Vitória,Muriel,muriel,Muriel,G,1,190.0,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,home,Vitória,Roque Júnior,roque-junior,R. Júnior,D,,187.0,19,M,1491111,EUR,1011052800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Roque Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,home,Vitória,Leo Naldi,leo-naldi,L. Naldi,M,18,177.0,232,M,1101061,EUR,998092800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Leo Naldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,home,Vitória,Jean Mota,jean-mota,J. Mota,M,17,172.0,476,M,243231,EUR,750643200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,home,Vitória,Pablo Santos,pablo,P. Santos,M,62,175.0,146,M,1841330,EUR,1059868800,M,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,home,Vitória,Fábio Soares,fabio,Fábio,F,80,178.0,143,M,1523441,EUR,1102032000,M,83,83,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Fábio,Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,home,Vitória,Lawan,lawan-kennyd-gabriel,Lawan,F,63,180.0,84,M,1587979,EUR,1116979200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Lawan Kennyd,Gabriel Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,1,1,False,21.0,16.0,12.0,7.0,0.0,13.0,13.0,3.0,8.0,1.0,4.0,5.0,,,1.0,3.0,1.0,1.0,1.0,90.0,33.0,7.2,5.0,0.0004982,0,-0.0694,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,
12117176,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,2,2,False,44.0,38.0,4.0,3.0,0.0,23.0,25.0,15.0,20.0,4.0,2.0,7.0,1.0,,,,,,,90.0,70.0,7.0,11.0,0.0177642,0,,,,1.0,,,2.0,1.0,,3.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
12117176,away,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,4,4,False,67.0,62.0,8.0,4.0,0.0,42.0,42.0,20.0,25.0,7.0,6.0,2.0,2.0,,,,,,,90.0,82.0,7.4,5.0,0.00652917,0,,,,,,1.0,2.0,1.0,,1.0,2.0,1.0,,,,3.0,,,,,,,,,,3.0,,,,,
12117176,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186.0,199,M,373740,EUR,763257600,D,33,33,False,73.0,63.0,11.0,4.0,0.0,46.0,47.0,17.0,27.0,6.0,4.0,4.0,,,,,,,,90.0,85.0,7.7,11.0,0.00627537,2,,,,1.0,,2.0,2.0,,,,2.0,2.0,,,1.0,4.0,,,,,,,0.2054,,2.0,1.0,,1.0,,,1.0
12117176,away,Cuiabá,Ramon,ramon,Ramon,D,13,176.0,862,M,980761,EUR,984441600,D,23,23,False,41.0,39.0,1.0,,0.0,13.0,13.0,26.0,31.0,5.0,3.0,3.0,1.0,,,,,,,90.0,67.0,6.8,12.0,0.0214101,0,,,,3.0,,1.0,6.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,4.0,2.0,,,,,,,,,,,,,
12117176,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,840077,EUR,825120000,M,30,30,False,37.0,35.0,5.0,4.0,0.0,23.0,23.0,12.0,14.0,9.0,1.0,2.0,,,,,,,,86.0,50.0,7.0,3.0,0.00928726,0,,,,,,2.0,8.0,,1.0,1.0,6.0,3.0,,6.0,,2.0,1.0,1.0,,,,,,,,,,,,,
12117176,away,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,False,30.0,27.0,2.0,,0.0,10.0,11.0,20.0,22.0,6.0,1.0,8.0,3.0,,,,,,,62.0,45.0,7.2,6.0,0.110309,0,,Denilson,,3.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,2.0,,,,,,,,,,,,,
12117176,away,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179.0,174,M,876286,EUR,861580800,M,97,97,False,26.0,20.0,,,0.0,9.0,13.0,11.0,14.0,3.0,,2.0,,,,,,,,76.0,34.0,6.6,10.0,0.0131333,0,,,,1.0,,2.0,5.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,
12117176,away,Cuiabá,Max,max,Max,M,8,187.0,253,M,1105838,EUR,989539200,M,10,10,False,23.0,17.0,1.0,,0.0,6.0,7.0,11.0,19.0,3.0,,5.0,1.0,,,,,,,76.0,40.0,7.2,13.0,0.306589,3,,Max,,3.0,,1.0,3.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,0.1134,0.0722,1.0,,,1.0,,,
12117176,away,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,M,25,25,False,17.0,15.0,2.0,1.0,0.0,5.0,5.0,11.0,15.0,4.0,3.0,2.0,2.0,,,,,,,62.0,35.0,6.7,10.0,0.087357,0,,,,3.0,1.0,,5.0,1.0,,,1.0,1.0,3.0,1.0,,,4.0,1.0,,,,,,,,,,,,,
12117176,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,17.0,14.0,,,0.0,3.0,3.0,11.0,15.0,4.0,,3.0,1.0,,,,,,,90.0,27.0,6.3,7.0,0.298121,4,,,,1.0,,2.0,5.0,1.0,,,,,2.0,1.0,1.0,3.0,1.0,,,3.0,1.0,,0.4743,0.1675,,,1.0,,2.0,,
12117176,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182.0,119,M,254561,EUR,745113600,M,5,5,True,19.0,15.0,,,0.0,11.0,12.0,4.0,7.0,2.0,,1.0,,,,,,,,28.0,21.0,6.4,4.0,0.00167069,0,,,,,,1.0,3.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190.0,839,M,994190,EUR,938390400,F,22,22,True,11.0,9.0,,,0.0,1.0,1.0,8.0,10.0,5.0,,,2.0,,,,,,,28.0,19.0,6.5,6.0,0.0313554,0,,,,,,1.0,7.0,,2.0,,,,,2.0,,2.0,3.0,1.0,,,,,,,,,,,,,
12117176,away,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176.0,222,M,837871,EUR,874713600,M,18,18,True,10.0,9.0,2.0,1.0,0.0,5.0,5.0,4.0,6.0,2.0,,2.0,1.0,,,,,,,14.0,12.0,6.6,2.0,0.0863517,0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175.0,197,M,790103,EUR,679104000,F,7,7,True,6.0,5.0,,,0.0,1.0,2.0,4.0,5.0,1.0,,,1.0,,,,,,,14.0,11.0,6.6,3.0,0.00209377,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200,F,11,11,True,,,,,0.0,,,,,,,,,,,,,,,11.0,,6.3,,,0,,Eliel,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Rhyan,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Rhyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179.0,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Gabriel,gabriel,Gabriel,D,44,185.0,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117176,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
