match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyConceded,stat_keyPass,stat_accurateCross,stat_hitWoodwork,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_dispossessed,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_punches,stat_penaltyWon
12530858,away,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,,187231,EUR,817862400,D,37,37,False,,11.0,7.0,1.0,,0.0,6.0,8.0,1.0,3.0,3.0,3.0,7.0,,,,,,90.0,22.0,6.2,4.0,0.00015406,0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530858,away,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,,803023,EUR,914112000,D,4,4,False,,34.0,29.0,5.0,2.0,0.0,20.0,22.0,9.0,12.0,3.0,7.0,6.0,3.0,,,,,90.0,46.0,6.4,5.0,0.00463123,0,,,2.0,3.0,1.0,,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
12530858,away,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,,862083,EUR,881625600,D,16,16,False,,38.0,25.0,8.0,4.0,0.0,12.0,18.0,14.0,24.0,1.0,3.0,2.0,5.0,,,,,90.0,72.0,6.7,25.0,0.135927,1,,4.0,1.0,3.0,,1.0,,1.0,5.0,,,1.0,2.0,1.0,0.0323,0.0169,,,,,1.0,1.0,,,,,1.0,,,,,,
12530858,away,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,,802850,EUR,836697600,M,6,6,False,,19.0,16.0,1.0,,0.0,9.0,10.0,7.0,9.0,,1.0,1.0,2.0,,,,,90.0,26.0,6.7,5.0,0.00356766,1,,,,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,2.0,0.7884,0.7466,,,,,,,,,,,,,1.0,,,,
12530858,away,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,,352676,EUR,823824000,M,10,10,False,,37.0,33.0,4.0,4.0,0.0,12.0,13.0,21.0,25.0,2.0,5.0,1.0,8.0,,,,,89.0,48.0,7.7,6.0,0.0723246,2,,1.0,,,,2.0,,1.0,1.0,1.0,,1.0,,,0.8484,0.798,2.0,,,,1.0,,,,,1.0,,,1.0,,,,
12530858,away,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,,202032,EUR,777600000,M,11,11,False,,16.0,11.0,2.0,1.0,0.0,3.0,6.0,8.0,10.0,,4.0,,4.0,,,,,65.0,22.0,6.7,5.0,0.0188735,0,,,,1.0,,2.0,,,2.0,,,,2.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,
12530858,away,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,,837012,EUR,928281600,M,21,21,False,,27.0,20.0,2.0,,0.0,13.0,14.0,7.0,13.0,2.0,3.0,,2.0,,,,,80.0,33.0,6.5,9.0,0.0316269,1,,,3.0,3.0,,1.0,,,1.0,,,1.0,,1.0,0.0251,,1.0,1.0,,,,,,,,,,,,,,,
12530858,away,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,,826944,EUR,873072000,M,14,14,False,,20.0,13.0,,,0.0,5.0,9.0,8.0,13.0,,4.0,2.0,4.0,,,,,65.0,34.0,7.0,14.0,0.00738988,0,,2.0,1.0,5.0,,,,,,,,3.0,4.0,3.0,,,,,,,,,,,,,,1.0,,,,,1.0
12530858,away,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,,943593,EUR,885427200,F,9,9,False,,11.0,9.0,,,0.0,4.0,4.0,5.0,8.0,4.0,5.0,2.0,1.0,,,,,90.0,23.0,7.0,6.0,0.0761739,4,,1.0,8.0,12.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,0.2972,0.3921,,3.0,,,1.0,,,,,,,,,2.0,,,
12530858,away,Samsunspor,Kingsley Schindler,kingsley-schindler,K. Schindler,F,19,179,869,M,,169113,EUR,742435200,F,17,17,True,,7.0,4.0,,,0.0,2.0,4.0,2.0,5.0,1.0,2.0,,1.0,,,,,25.0,12.0,6.7,6.0,0.01819,0,,2.0,1.0,3.0,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
12530858,away,Samsunspor,Gaëtan Laura,gaetan-laura,G. Laura,F,,185,106,M,,1004042,EUR,807580800,F,27,27,True,,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,3.0,,,,,25.0,7.0,6.4,4.0,8e-07,0,,,,2.0,,1.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12530858,away,Samsunspor,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,,890695,EUR,912297600,F,7,7,True,,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,1.0,,,,,,,11.0,6.0,6.7,2.0,0.0260171,0,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,Arbnor,Muja,,,,,1.0,,,
12530858,away,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,,69351,EUR,663033600,M,8,8,True,,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,,1.0,,,,,,,10.0,3.0,7.0,,2.286e-05,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
12530858,away,Samsunspor,Flavien Tait,flavien-tait,F. Tait,M,,175,101,M,,312388,EUR,728611200,M,13,13,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,10.0,4.0,6.9,,0.0116237,0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
12530858,away,Samsunspor,Halil Yeral,halil-yeral,H. Yeral,G,45,190,27,M,,897441,EUR,946684800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530858,away,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,,1063325,EUR,1062374400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,
12530858,away,Samsunspor,Haluk Mustafa Tan,tan-haluk-mustafa,H. M. Tan,D,72,181,40,M,,1605311,EUR,1114560000,D,72,72,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Haluk Mustafa Tan,,,,,,,,,
12530858,away,Samsunspor,Bedirhan Çetin,bedirhan-cetin,B. Çetin,D,96,182,56,M,,1215897,EUR,1151539200,D,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Bedirhan Çetin,,,,,,,,,
12530858,away,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177,50,M,,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
