match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goalAssist,captain,stat_goals,stat_goodHighClaim,stat_blockedScoringAttempt,stat_totalOffside
11391402,home,AS Monaco,Wissam Ben Yedder,,,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,27.0,21.0,,,7.0,8.0,14.0,20.0,,5.0,,,,,,90.0,39.0,7.1,12.0,0.0393213,2,,,4.0,1.0,,,1.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,,0.7269,,wisbenyedder,,2.0,,0.8617,1.0,,True,1.0,,,
11391402,home,AS Monaco,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,True,7.0,4.0,1.0,,1.0,1.0,3.0,6.0,,2.0,,,,,,45.0,11.0,6.7,4.0,0.00325814,1,,,3.0,1.0,,,,,,,1.0,3.0,,,,,,,,0.0503,,balogun,,1.0,1.0,0.045,,,,,,,
11391402,home,AS Monaco,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,18.0,5.0,6.4,3.0,0.00087381,0,,,2.0,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,
11391402,home,AS Monaco,Antonin Cartillier,,,cartillier-antonin,A. Cartillier,M,3,176,21,M,1431926,EUR,1087948800,D,41,41,True,3.0,1.0,2.0,,,,1.0,3.0,,1.0,,,,,,8.0,6.0,6.1,3.0,0.00103727,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11391402,home,AS Monaco,Radosław Majecki,,,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,home,AS Monaco,Chrislain Matsima,,,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,home,AS Monaco,Malamine Efekele,,,efekele-malamine,M. Efekele,M,21,180,205,M,1385508,EUR,1090195200,F,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,home,AS Monaco,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,home,AS Monaco,Mamadou Coulibaly,,,mamadou-coulibaly,M. Coulibaly,M,28,179,1437,M,1410148,EUR,1082505600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,home,AS Monaco,Aurelien Platret,Aurélien Platret,,platret-aurelien,A. Platret,M,21,177,20,M,1170561,EUR,1045699200,D,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,away,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188,2968,M,845183,EUR,942710400,G,94,94,False,28.0,17.0,15.0,6.0,12.0,17.0,5.0,11.0,2.0,12.0,4.0,4.0,1.0,3.0,2.0,90.0,46.0,7.5,11.0,0.00072341,0,0.2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11391402,away,Stade de Reims,Thomas Foket,,,thomas-foket,T. Foket,D,25,177,267,M,245615,EUR,780451200,D,32,32,False,44.0,32.0,4.0,1.0,20.0,27.0,12.0,18.0,2.0,4.0,,,,,,90.0,73.0,6.4,21.0,0.00556133,0,,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
11391402,away,Stade de Reims,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,False,36.0,26.0,13.0,7.0,17.0,22.0,9.0,14.0,10.0,7.0,,,,,,90.0,51.0,6.9,11.0,0.00680951,1,,3.0,3.0,5.0,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,1.0,0.129,,,,,1.0,,,,,,,,
11391402,away,Stade de Reims,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,24,24,False,38.0,29.0,7.0,3.0,25.0,32.0,4.0,6.0,2.0,7.0,,,,,,90.0,51.0,6.8,12.0,0.00389629,0,,3.0,2.0,7.0,1.0,,2.0,3.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11391402,away,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,False,50.0,40.0,5.0,1.0,21.0,24.0,19.0,26.0,,8.0,,,,,,90.0,66.0,6.8,11.0,0.0166228,1,,1.0,2.0,3.0,,,1.0,2.0,2.0,,1.0,2.0,,,,,,,1.0,0.0326,1.0,,,,,,,,,,,,
11391402,away,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173,1036,M,1154611,EUR,1124928000,M,6,6,False,15.0,12.0,,,6.0,7.0,6.0,9.0,,2.0,,,,,,45.0,23.0,7.0,4.0,0.00572303,1,,,1.0,3.0,,,2.0,3.0,3.0,,,2.0,,,,1.0,,,1.0,0.0264,,,,,,,,,,,,,
11391402,away,Stade de Reims,Azor Matusiwa,,,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,21,21,False,34.0,31.0,4.0,3.0,14.0,15.0,17.0,19.0,,5.0,,,,,,90.0,55.0,7.8,8.0,0.0169415,1,,1.0,3.0,7.0,,,3.0,3.0,3.0,,2.0,,,3.0,2.0,,,2.0,,0.0949,,,,1.0,1.0,0.5545,,,,1.0,,,
11391402,away,Stade de Reims,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,False,69.0,58.0,10.0,5.0,26.0,29.0,32.0,44.0,1.0,6.0,,,,,,90.0,85.0,7.5,19.0,0.0438448,2,,,2.0,2.0,,,,,,,2.0,1.0,,2.0,1.0,4.0,,,,0.13,1.0,,,1.0,1.0,0.2869,,,True,1.0,,1.0,
11391402,away,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180,1701,M,1495876,EUR,1127347200,F,67,67,False,12.0,11.0,1.0,1.0,6.0,6.0,5.0,8.0,,2.0,,,,,,57.0,20.0,6.5,6.0,0.0032655,0,,1.0,8.0,3.0,2.0,,,,,,,2.0,1.0,3.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,
11391402,away,Stade de Reims,Reda Khadra,,,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,F,14,14,False,13.0,8.0,,,2.0,3.0,6.0,10.0,1.0,6.0,,,,,,79.0,30.0,7.5,11.0,0.139526,2,,,4.0,5.0,1.0,,,,,,4.0,,1.0,5.0,4.0,,,1.0,,0.5788,1.0,,,2.0,1.0,1.132,1.0,,,1.0,,,
11391402,away,Stade de Reims,Mohamed Daramy,,,mohamed-daramy,M. Daramy,F,9,180,1589,M,957279,EUR,1010361600,F,9,9,False,28.0,21.0,1.0,1.0,5.0,7.0,16.0,21.0,1.0,2.0,,,,,,87.0,51.0,7.2,17.0,0.0562248,2,,,9.0,9.0,2.0,,,,,,3.0,,1.0,8.0,6.0,,,4.0,1.0,0.0568,2.0,,,,3.0,,,1.0,,,,1.0,1.0
11391402,away,Stade de Reims,Amadou Koné,,,kone-amadou,A. Kone,M,72,178,751,M,1586875,EUR,1116028800,M,72,72,True,12.0,9.0,,,3.0,6.0,6.0,6.0,3.0,3.0,,,,,,45.0,23.0,6.6,5.0,0.00353502,0,,1.0,3.0,7.0,2.0,,,3.0,2.0,,1.0,,,1.0,,,,,,,,,,,3.0,,,,,,,,
11391402,away,Stade de Reims,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,True,14.0,7.0,1.0,,1.0,3.0,6.0,12.0,,1.0,,,,,,33.0,22.0,6.9,10.0,0.0187805,1,,1.0,,3.0,,,1.0,,,,2.0,,,1.0,1.0,1.0,,,1.0,0.029,2.0,,,,1.0,,,,,,,,
11391402,away,Stade de Reims,Josh Wilson-Esbrand,,,josh-wilson-esbrand,J. Wilson-Esbrand,D,3,176,3125,M,1017915,EUR,1040860800,D,19,19,True,2.0,2.0,1.0,1.0,,,2.0,3.0,,2.0,,,,,,11.0,6.0,7.4,3.0,0.190165,0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,2.0,,1.0,,,,,1.0,,,,,
11391402,away,Stade de Reims,Adama Bojang,,,adama-bojang,A. Bojang,F,27,191,1453,M,1471504,EUR,1085702400,F,27,27,True,7.0,2.0,,,2.0,5.0,,2.0,,1.0,,,,,,10.0,11.0,6.2,7.0,9.306e-05,1,,1.0,,2.0,,,,1.0,,,2.0,,,,,,,,,0.4613,,,,1.0,,0.4964,1.0,,,,,,
11391402,away,Stade de Reims,Alexandre Olliero,,,olliero-alexandre,A. Olliero,G,20,193,64,M,814358,EUR,824342400,G,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,away,Stade de Reims,Killian Prouchet,Killian,Prouchet,killian-prouchet,K. Prouchet,D,36,185,48,M,1537182,EUR,1106438400,D,56,56,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,away,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178,286,M,1426221,EUR,1140998400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,away,Stade de Reims,Arthur Tchaptchet,Arthur,Tchaptchet,arthur-tchaptchet,A. Tchaptchet,D,59,188,44,M,1426239,EUR,1147219200,D,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391402,away,Stade de Reims,Yaya Fofana,Yaya Fofana,,yaya-fofana,Y. Fofana,M,8,180,448,M,1401006,EUR,1086998400,M,71,71,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
