match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_fouls,stat_keyPass,player_sofascoreId,stat_errorLeadToAGoal,stat_dispossessed,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11077466,home,Leicester City,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,F,7,7,False,17.0,12.0,1.0,,4.0,7.0,8.0,14.0,1.0,,,,,90.0,33.0,7.4,10.0,0.1194,0.9252,0.0363244,3,,4.0,3.0,,8.0,4.0,2.0,2.0,1.0,,,1.0,,,2.0,1.0,,,,,,,,2.0,,,,,,,3.0,1.0,,
11077466,home,Leicester City,Patson Daka,,,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,1.0,1.0,,,,,1.0,1.0,,,,,,14.0,7.0,6.7,1.0,0.0386,0.0,0.00118448,1,,,3.0,,4.0,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,1.0,,patsondaka,,,,,,,,
11077466,home,Leicester City,Ricardo Pereira,,,ricardo-pereira,R. Pereira,D,21,175,985,M,221200,EUR,749865600,D,21,21,True,4.0,1.0,2.0,,,,1.0,5.0,,,,,,12.0,6.0,6.2,4.0,0.0,0.0,0.00028796,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,home,Leicester City,Danny Ward,,,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,home,Leicester City,Luke Thomas,,,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,home,Leicester City,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,home,Leicester City,Dennis Praet,,,dennis-praet,D. Praet,M,8,181,725,M,135647,EUR,768873600,M,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,home,Leicester City,Daniel Amartey,,,daniel-amartey,D. Amartey,M,,188,1219,M,308526,EUR,787968000,D,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,home,Leicester City,Tetê,,,tete,Tetê,F,21,175,3978,M,980327,EUR,950572800,F,37,37,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Tete,,,,,,,,
11077466,home,Leicester City,Kelechi Iheanacho,,,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,kelechi72,,,,,,,,
11077466,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,61053,M,158263,EUR,715392000,G,1,1,False,22.0,20.0,4.0,3.0,20.0,21.0,,1.0,7.0,,1.0,1.0,3.0,90.0,31.0,7.0,2.0,0.0,0.0,5.142e-05,0,0.15,,,,,,,,,1.0,,,,,,,,,,,,,,,,EmiMartínez,,,,,,,3.0,3.0
11077466,away,Aston Villa,Ashley Young,,,ashley-young,A. Young,D,15,180,1712,M,10589,EUR,489715200,D,18,18,False,53.0,48.0,4.0,2.0,19.0,21.0,29.0,34.0,4.0,,,,,85.0,81.0,7.2,11.0,0.0431,0.0,0.112596,1,,2.0,,2.0,3.0,9.0,1.0,2.0,2.0,3.0,2.0,1.0,,1.0,4.0,1.0,,1.0,,,,,,1.0,2.0,,,1.0,,,,,,
11077466,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183,3197,M,827679,EUR,877564800,D,4,4,False,82.0,81.0,2.0,2.0,46.0,47.0,35.0,35.0,,,,,,90.0,100.0,7.0,4.0,0.0,0.0,0.0199072,0,,,,4.0,2.0,7.0,,,,7.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,
11077466,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1992,M,303638,EUR,731980800,D,5,5,False,91.0,81.0,8.0,3.0,39.0,40.0,42.0,51.0,6.0,,,,,90.0,102.0,6.8,11.0,0.0,0.0,0.0225292,0,,,,1.0,1.0,2.0,,1.0,1.0,6.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,
11077466,away,Aston Villa,Álex Moreno,,,alex-moreno,Á. Moreno,D,24,179,1206,M,294593,EUR,739497600,D,15,15,False,53.0,47.0,2.0,1.0,18.0,20.0,30.0,34.0,4.0,,,,,85.0,72.0,6.6,10.0,0.1311,0.0,0.157223,3,,1.0,1.0,,5.0,1.0,,3.0,1.0,,,,,1.0,,,,2.0,1.0,1.0,,,,1.0,2.0,,,1.0,,1.0,,,,
11077466,away,Aston Villa,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180,3186,M,975937,EUR,991008000,M,41,41,False,12.0,10.0,,,3.0,5.0,7.0,8.0,3.0,,,,,79.0,22.0,6.4,5.0,0.1456,0.0,0.00974678,2,,1.0,,,5.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,3.0,1.0,,,2.0,,,,,,
11077466,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175,3895,M,250223,EUR,782438400,M,7,7,False,53.0,49.0,4.0,3.0,17.0,17.0,32.0,36.0,4.0,,,,,90.0,62.0,6.5,8.0,0.0472,0.0,0.0403397,1,,,,,3.0,3.0,,3.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,2.0,True,,,,,
11077466,away,Aston Villa,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,6,6,False,84.0,72.0,4.0,2.0,25.0,29.0,47.0,58.0,8.0,,,,,90.0,100.0,6.9,17.0,0.0741,0.0492,0.0549598,2,,3.0,1.0,,5.0,3.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,1.0,,,,,4.0,1.0,Douglas_Luiz,,,,,1.0,,,
11077466,away,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170,7699,M,783126,EUR,851472000,M,10,10,False,40.0,30.0,3.0,3.0,6.0,6.0,24.0,35.0,2.0,,,,,90.0,55.0,7.7,14.0,0.0,0.0,0.233175,0,,1.0,2.0,1.0,7.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,4.0,EM10Buendia,,2.0,,,,,,
11077466,away,Aston Villa,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7677,M,808590,EUR,871084800,F,31,31,False,27.0,20.0,,,3.0,4.0,17.0,28.0,1.0,,,,,85.0,44.0,6.5,18.0,0.0503,0.0,0.0304293,2,,5.0,,1.0,7.0,2.0,,3.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,2.0,1.0,leonbailey,,3.0,,,,,,
11077466,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19908,M,555386,EUR,820281600,F,11,11,False,11.0,8.0,,,2.0,2.0,6.0,9.0,,,,,,90.0,18.0,7.7,3.0,0.4833,0.9141,0.0150134,3,,,2.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,OllieWatkins,,,,,3.0,1.0,,
11077466,away,Aston Villa,Jhon Durán,,,jhon-duran,J. Durán,F,10,185,32368,M,974577,EUR,1071273600,F,22,22,True,,,,,,,,1.0,,,,,,11.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,1.0,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,jaderduran9,,,,,,,,
11077466,away,Aston Villa,Calum Chambers,,,calum-chambers,C. Chambers,D,12,183,598,M,227942,EUR,790560000,D,16,16,True,3.0,3.0,1.0,1.0,,,3.0,3.0,,,,,,12.0,3.0,6.6,,0.0,0.0,0.00471213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,away,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178,4442,M,96538,EUR,743126400,D,27,27,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,12.0,2.0,6.5,,0.0,0.0,0.00030846,0,,,,,,,,,,,,,,,,,,,,,,,,,,LDigne,,,,,,,,
11077466,away,Aston Villa,Bertrand Traoré,,,bertrand-traore,B. Traoré,F,25,180,34194,M,218160,EUR,810345600,F,9,9,True,1.0,,,,,,,1.0,1.0,,,,,12.0,2.0,7.4,1.0,0.0442,0.5191,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,bertrandtraore10,,,,,1.0,1.0,,
11077466,away,Aston Villa,Viljami Sinisalo,,,viljami-sinisalo,V. Sinisalo,G,12,190,347,M,995654,EUR,1002758400,G,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,away,Aston Villa,Robin Olsen,,,robin-olsen,R. Olsen,G,30,198,1289,M,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,away,Aston Villa,Diego Carlos,,,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,away,Aston Villa,Leander Dendoncker,,,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,190405,EUR,797904000,M,32,32,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077466,away,Aston Villa,Sebastian Revan,,,revan-sebastian,S. Revan,M,23,181,99,M,1014459,EUR,1058140800,D,56,56,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
