match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_penaltyConceded,player_firstName,player_lastName,captain,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyWon
10388478,home,VfB Stuttgart,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,1,1,False,30.0,24.0,10.0,4.0,22.0,24.0,2.0,6.0,6.0,1.0,1.0,90.0,36.0,6.4,6.0,0.0,0.0,0.0005395,0,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388478,home,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,54.0,40.0,10.0,4.0,23.0,23.0,17.0,31.0,10.0,,,90.0,79.0,7.0,20.0,0.2494,0.0,0.0884523,3,,1.0,5.0,3.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388478,home,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2692,M,829022,EUR,881798400,D,5,5,False,82.0,76.0,9.0,7.0,51.0,54.0,25.0,28.0,7.0,,,90.0,103.0,8.0,7.0,0.0669,0.0,0.0177473,1,,1.0,4.0,11.0,1.0,1.0,,4.0,2.0,1.0,2.0,2.0,,4.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,
10388478,home,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,90.0,86.0,16.0,13.0,56.0,58.0,33.0,38.0,9.0,,,90.0,108.0,7.7,7.0,0.0,0.0,0.128775,0,,1.0,2.0,2.0,,,,5.0,3.0,,1.0,1.0,2.0,,,,,1.0,,hiroki_ito38,6.0,3.0,,,,,,,,,,,,,,
10388478,home,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,D,28,28,False,51.0,41.0,3.0,2.0,21.0,23.0,20.0,28.0,7.0,,,77.0,74.0,6.5,16.0,0.0239,0.0,0.0224982,1,,1.0,6.0,7.0,2.0,,,1.0,,1.0,2.0,1.0,,4.0,,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
10388478,home,VfB Stuttgart,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,451,M,997104,EUR,1017360000,M,32,32,False,42.0,35.0,3.0,1.0,11.0,11.0,24.0,31.0,5.0,,,90.0,55.0,5.7,14.0,0.0,0.0,0.0231334,0,,,6.0,,2.0,,,,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,
10388478,home,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,85.0,75.0,8.0,6.0,38.0,40.0,37.0,45.0,15.0,,,90.0,106.0,7.9,11.0,0.0,0.0,0.0352226,0,,2.0,3.0,10.0,,,,3.0,5.0,,3.0,,2.0,4.0,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
10388478,home,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19849,M,143040,EUR,729216000,M,3,3,False,42.0,35.0,4.0,3.0,15.0,16.0,20.0,27.0,4.0,,,90.0,55.0,7.5,14.0,0.0541,0.0,0.720864,1,,3.0,5.0,3.0,1.0,,1.0,1.0,1.0,4.0,,,3.0,1.0,,,,2.0,2.0,endowataru,1.0,,1.0,,,,True,1.0,2.0,,,,,,,
10388478,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,False,19.0,15.0,1.0,1.0,3.0,3.0,12.0,17.0,2.0,,,89.0,36.0,7.1,13.0,0.0411,0.219,0.14733,2,,1.0,8.0,6.0,3.0,2.0,,,1.0,6.0,1.0,4.0,2.0,2.0,2.0,,1.0,1.0,,silas,1.0,,1.0,,,,,,,2.0,,,,,,
10388478,home,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,26.0,23.0,1.0,1.0,6.0,6.0,18.0,21.0,2.0,,,90.0,38.0,7.3,5.0,1.2505,1.171,0.274725,5,,2.0,4.0,4.0,,,1.0,2.0,,1.0,1.0,2.0,1.0,3.0,,2.0,,,,guirassy19off,1.0,1.0,1.0,,,,,,,2.0,2.0,1.0,1.0,1.0,,
