match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalClearance,stat_fouls,stat_lastManTackle,stat_outfielderBlock,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
12450198,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,1,1,False,17.0,17.0,1.0,1.0,0.0,15.0,15.0,2.0,2.0,7.0,90.0,19.0,6.8,0.00153951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450198,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,101.0,90.0,4.0,2.0,0.0,12.0,13.0,78.0,89.0,5.0,90.0,116.0,7.5,0.136862,3,1.0,6.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,12.0,0.207,0.372,1.0,,,,,,,,,,,,,,,,,,,,
12450198,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,106.0,104.0,9.0,9.0,0.0,38.0,38.0,66.0,68.0,6.0,90.0,118.0,7.6,0.024826,0,,4.0,6.0,1.0,,,,,,2.0,1.0,2.0,,3.0,,,,True,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,
12450198,home,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,pachowilliam,979480,EUR,1003190400,D,51,51,False,59.0,59.0,2.0,2.0,0.0,23.0,23.0,36.0,36.0,5.0,63.0,64.0,7.1,0.0156952,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,
12450198,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,119.0,115.0,2.0,,0.0,48.0,50.0,67.0,69.0,7.0,90.0,131.0,7.4,0.0289793,1,,3.0,1.0,1.0,,,,1.0,,1.0,,,,4.0,0.0248,,,,1.0,,,3.0,1.0,,2.0,,,,,,,,,,,,
12450198,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,92.0,88.0,2.0,1.0,0.0,9.0,9.0,80.0,84.0,2.0,89.0,104.0,7.7,0.243075,0,1.0,3.0,3.0,1.0,,,,,,,,1.0,,8.0,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,
12450198,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,127.0,124.0,2.0,2.0,0.0,26.0,26.0,99.0,103.0,2.0,90.0,140.0,7.6,0.239934,2,2.0,4.0,2.0,1.0,,,1.0,1.0,,2.0,1.0,,,7.0,0.0593,0.1151,,,,,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,
12450198,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,72.0,68.0,2.0,2.0,0.0,9.0,9.0,59.0,66.0,6.0,63.0,85.0,8.0,0.645216,1,3.0,1.0,6.0,,,,1.0,,,5.0,2.0,1.0,,9.0,0.0662,0.6787,4.0,,,,1.0,,,,,,,,,,,,,,,,
12450198,home,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,DD14,1154605,EUR,1117756800,F,14,14,False,44.0,38.0,1.0,1.0,0.0,7.0,7.0,32.0,43.0,,67.0,70.0,8.0,0.0831618,2,6.0,7.0,8.0,1.0,,,1.0,1.0,,,,3.0,,18.0,0.3481,0.7103,2.0,,,,2.0,,1.0,,,Désiré Doué,,1.0,8.0,5.0,,2.0,1.0,,,,
12450198,home,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,False,23.0,19.0,,,0.0,,1.0,19.0,22.0,,63.0,32.0,6.9,0.107443,5,,4.0,6.0,1.0,1.0,4.0,,1.0,,3.0,,,,5.0,0.8322,,1.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,
