match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,stat_keyPass,captain,stat_aerialWon,stat_totalContest,stat_shotOffTarget,stat_wonTackle,stat_fouls,stat_totalCross,stat_errorLeadToAShot,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId,stat_hitWoodwork,stat_goals
11598400,home,Lincoln City,Alistair Smith,,,alistair-smith,A. Smith,M,12,187.0,35,M,962649,EUR,927072000,F,8,8,False,13.0,11.0,1.0,1.0,3.0,3.0,9.0,11.0,2.0,,6.0,1.0,3.0,,,,,78.0,28.0,6.9,9.0,1,1.0,6.0,,,1.0,,3.0,,,1.0,,,2.0,1.0,,1.0,1.0,2.0,,,1.0,,1.0,,,
11598400,home,Lincoln City,Dylan Duffy,,,dylan-duffy,D. Duffy,M,11,189.0,63,M,1068781,EUR,1038441600,F,17,17,True,1.0,,,,,,,1.0,,,,,,,,,,12.0,5.0,6.7,1.0,1,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
11598400,home,Lincoln City,Teddy Bishop,Teddy,Bishop,teddy-bishop,T. Bishop,M,8,180.0,26,M,595198,EUR,837388800,M,10,10,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,1.0,1.0,,,,,,,12.0,7.0,6.5,1.0,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11598400,home,Lincoln City,Jovon Makama,Jovon Makama,,jovon-makama,J. Makama,F,24,184.0,1169,M,1133296,EUR,1075593600,F,27,27,True,3.0,2.0,,,,,2.0,3.0,,,1.0,,1.0,,,,,12.0,6.0,6.7,2.0,0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11598400,home,Lincoln City,Jordan Wright,,,jordan-wright,J. Wright,G,28,190.0,17,M,839805,EUR,920160000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11598400,home,Lincoln City,Timothy Eyoma,,,eyoma-timothy,T. Eyoma,D,3,180.0,45,M,859899,EUR,949104000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11598400,home,Lincoln City,Adam Jackson,,,adam-jackson,A. Jackson,D,5,187.0,17,M,138538,EUR,769219200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11598400,home,Lincoln City,Jaden Brown,,,jaden-brown,J. Brown,M,,175.0,21,M,826132,EUR,917136000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11598400,away,West Ham United,Łukasz Fabiański,,,lukasz-fabianski,Ł. Fabiański,G,22,190.0,3755,M,15479,EUR,482630400,G,1,1,False,34.0,30.0,5.0,3.0,30.0,32.0,,2.0,2.0,,12.0,,,,2.0,5.0,,90.0,51.0,8.3,4.0,0,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,lukasz.fabianski,,
11598400,away,West Ham United,Thilo Kehrer,,,thilo-kehrer,T. Kehrer,D,5,186.0,1906,M,281277,EUR,843264000,D,24,24,False,63.0,54.0,5.0,4.0,22.0,25.0,33.0,43.0,7.0,,5.0,2.0,3.0,,,,,90.0,87.0,7.7,17.0,0,,2.0,1.0,,1.0,,1.0,,2.0,,,2.0,1.0,5.0,,3.0,1.0,,,,,,,,,
11598400,away,West Ham United,Konstantinos Mavropanos,,,konstantinos-mavropanos,K. Mavropanos,D,15,194.0,2689,M,829022,EUR,881798400,D,15,15,False,119.0,108.0,15.0,10.0,71.0,75.0,37.0,44.0,3.0,4.0,8.0,,1.0,,,,,90.0,128.0,7.5,12.0,0,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,
11598400,away,West Ham United,Angelo Ogbonna,,,angelo-ogbonna,A. Ogbonna,D,,191.0,388,M,21164,EUR,580348800,D,21,21,False,100.0,96.0,4.0,2.0,82.0,82.0,14.0,18.0,,,5.0,,,,,,,90.0,104.0,7.4,4.0,0,,,,3.0,,,,True,,,,,,,,,,,,,,,,,,
11598400,away,West Ham United,Ben Johnson,,,ben-johnson,B. Johnson,D,18,182.0,611,M,914412,EUR,948672000,D,2,2,False,84.0,76.0,7.0,4.0,39.0,40.0,37.0,46.0,8.0,4.0,6.0,2.0,1.0,,,,,90.0,116.0,7.9,16.0,2,2.0,6.0,,,1.0,,1.0,,1.0,4.0,2.0,,,2.0,,1.0,,4.0,4.0,,,,,,1.0,
11598400,away,West Ham United,Tomáš Souček,,,tomas-soucek,T. Souček,M,28,192.0,3292,M,799041,EUR,793843200,M,28,28,False,63.0,54.0,7.0,4.0,23.0,27.0,32.0,38.0,4.0,5.0,6.0,,1.0,,,,,90.0,78.0,7.6,12.0,2,1.0,4.0,1.0,,,,1.0,,4.0,1.0,,,1.0,2.0,,,1.0,,,1.0,1.0,,,,,1.0
11598400,away,West Ham United,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178.0,2768,M,816763,EUR,824947200,M,8,8,False,37.0,28.0,1.0,,13.0,16.0,15.0,22.0,2.0,2.0,3.0,1.0,,,,,,66.0,44.0,7.0,11.0,1,2.0,3.0,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,
11598400,away,West Ham United,Maxwel Cornet,,,maxwel-cornet,M. Cornet,F,70,179.0,1959,M,280439,EUR,843782400,M,17,17,False,20.0,17.0,,,7.0,9.0,11.0,14.0,1.0,,3.0,,,,,,,66.0,28.0,6.5,7.0,1,1.0,4.0,,,,,,,,1.0,,,1.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,
11598400,away,West Ham United,Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,176.0,89502,M,905163,EUR,965174400,M,14,14,False,43.0,41.0,7.0,7.0,15.0,15.0,27.0,36.0,7.0,1.0,4.0,1.0,6.0,,,,,90.0,76.0,7.1,22.0,3,1.0,10.0,1.0,1.0,,,2.0,,,9.0,,1.0,1.0,8.0,,,1.0,4.0,6.0,2.0,1.0,1.0,,Kudus,,
11598400,away,West Ham United,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172.0,11146,M,354808,EUR,808012800,M,22,22,False,38.0,26.0,1.0,1.0,4.0,5.0,24.0,44.0,3.0,,5.0,,4.0,,,,,90.0,67.0,7.1,31.0,2,1.0,5.0,,,,,4.0,,,7.0,,,,11.0,,,2.0,,3.0,1.0,1.0,1.0,,said_benrahma11,,
11598400,away,West Ham United,Danny Ings,,,danny-ings,D. Ings,F,9,178.0,1748,M,130181,EUR,711849600,F,18,18,False,26.0,22.0,2.0,2.0,8.0,9.0,14.0,17.0,5.0,2.0,2.0,1.0,4.0,,,,,90.0,40.0,7.0,9.0,1,,1.0,,,,1.0,,,,5.0,1.0,1.0,,,,,,,4.0,,,1.0,,,,
11598400,away,West Ham United,Edson Álvarez,,,edson-alvarez,E. Álvarez,M,11,190.0,10871,M,847151,EUR,877651200,M,19,19,True,26.0,23.0,4.0,2.0,11.0,12.0,12.0,14.0,2.0,,,2.0,,,,,,24.0,31.0,6.8,3.0,2,,1.0,,,1.0,,,,,,1.0,2.0,1.0,,1.0,,,,,1.0,,,,EdsonAlvarez19,,
11598400,away,West Ham United,Divin Mubama,,,mubama-divin,D. Mubama,F,9,183.0,2428,M,1167025,EUR,1098662400,F,45,45,True,7.0,6.0,,,2.0,2.0,4.0,5.0,,1.0,,,,,,,,24.0,11.0,6.4,2.0,0,,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
11598400,away,West Ham United,Joseph Anang,,,joseph-anang,J. Anang,G,94,183.0,859,M,970370,EUR,947289600,G,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11598400,away,West Ham United,Kaelan Casey,Kaelan Casey,,casey-kaelan,K. Casey,D,16,185.0,226,M,1142343,EUR,1098921600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11598400,away,West Ham United,Vladimír Coufal,,,vladimir-coufal,V. Coufal,D,34,179.0,1731,M,138024,EUR,714441600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11598400,away,West Ham United,Nayef Aguerd,,,nayef-aguerd,N. Aguerd,D,21,188.0,25685,M,877102,EUR,828144000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,nayefaguard,,
11598400,away,West Ham United,Conor Coventry,,,conor-coventry,C. Coventry,M,6,177.0,316,M,931257,EUR,953942400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11598400,away,West Ham United,Dan Chesters,,,dan-chesters,D. Chesters,M,20,,39,M,991600,EUR,1017878400,M,51,51,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11598400,away,West Ham United,Callum Marshall,,,marshall-callum,C. Marshall,F,16,176.0,500,M,1394099,EUR,1101600000,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
