match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,player_firstName,player_lastName,captain,stat_aerialLost,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_goals,player_sofascoreId
12117124,home,Grêmio,Everton Galdino,everton-galdino,Everton Galdino,F,17,177,260,M,871162,EUR,858556800,F,13,13,True,6.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,,2.0,2.0,,,,45.0,12.0,7.0,3.0,0.0649039,1,,,4.0,2.0,,2.0,1.0,,,,,1.0,1.0,0.0642,,,,1.0,1.0,,,,1.0,,0.0865,1.0,,1.0,,,
12117124,home,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,1631879,EUR,1146787200,F,47,47,True,12.0,12.0,1.0,1.0,0.0,5.0,5.0,8.0,8.0,1.0,4.0,1.0,,,,31.0,22.0,6.8,2.0,0.125043,0,,1.0,7.0,2.0,1.0,,,,1.0,,,1.0,1.0,,Alysson Edward Franco da Rocha,,,1.0,1.0,2.0,3.0,1.0,,,,1.0,,,,,
12117124,home,Grêmio,Caíque,caique,Caíque,G,97,198,375,M,839514,EUR,870307200,G,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,home,Grêmio,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,home,Grêmio,Natã,nata,Natã,D,36,180,276,M,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,home,Grêmio,Igor Serrote,igor-schlemper,I. Serrote,D,34,180,1464,M,1631876,EUR,1109635200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,home,Grêmio,Mayk Silva,mayk-silva,Mayk,D,77,172,327,M,944459,EUR,936057600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,home,Grêmio,Nathan,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,home,Grêmio,Ronald,ronald,Ronald,M,8,186,749,M,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ronald,Falkoski,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,False,26.0,21.0,7.0,2.0,0.0,20.0,23.0,1.0,3.0,,,8.0,1.0,2.0,3.0,90.0,37.0,7.4,5.0,0.00010582,0,0.8853,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,36.0,30.0,,,0.0,18.0,22.0,14.0,18.0,2.0,8.0,7.0,,,,90.0,72.0,7.1,13.0,0.0726569,0,,4.0,8.0,4.0,,2.0,1.0,,2.0,,,5.0,2.0,,,,,,4.0,,3.0,2.0,,,,2.0,,,,,
12117124,away,Cruzeiro,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185,1464,M,844602,EUR,856483200,D,5,5,False,75.0,65.0,17.0,8.0,0.0,47.0,51.0,18.0,24.0,1.0,2.0,7.0,,,,90.0,88.0,7.2,11.0,0.0139265,1,,,2.0,2.0,,,,,6.0,,1.0,,,0.0211,,,,,1.0,1.0,,,1.0,,0.1441,,,,,,
12117124,away,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,False,99.0,95.0,5.0,4.0,0.0,73.0,73.0,22.0,26.0,3.0,3.0,8.0,,,,90.0,110.0,7.6,5.0,0.182461,2,,,5.0,1.0,1.0,,,2.0,5.0,,1.0,,,0.0967,,,,2.0,,,1.0,,,,,1.0,,1.0,,,
12117124,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,6,6,False,57.0,49.0,3.0,1.0,0.0,27.0,33.0,22.0,24.0,1.0,10.0,2.0,,,,85.0,91.0,7.4,12.0,0.011025,0,,,8.0,1.0,3.0,3.0,3.0,,2.0,,5.0,2.0,2.0,,Kaiki,,,3.0,,4.0,1.0,,,,,,,,,,
12117124,away,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167,375,M,330693,EUR,738028800,M,17,17,False,40.0,29.0,,,0.0,12.0,16.0,17.0,25.0,2.0,6.0,3.0,,,,90.0,57.0,7.7,17.0,0.205465,1,,1.0,6.0,,2.0,1.0,,,1.0,1.0,2.0,3.0,1.0,0.0923,,,,1.0,2.0,1.0,2.0,,1.0,,0.266,2.0,,1.0,,1.0,
12117124,away,Cruzeiro,Lucas Romero,lucas-romero,L. Romero,M,29,167,2727,M,263477,EUR,766627200,M,29,29,False,50.0,45.0,3.0,2.0,0.0,21.0,23.0,24.0,27.0,,2.0,6.0,,,,63.0,56.0,7.1,5.0,0.0206642,0,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,True,,,,,,,,,1.0,,,,,
12117124,away,Cruzeiro,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,21,21,False,58.0,49.0,5.0,1.0,1.0,25.0,29.0,27.0,34.0,,2.0,4.0,,,,90.0,79.0,7.5,14.0,0.244811,3,,5.0,6.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.156,,,,1.0,,,1.0,3.0,1.0,2.0,0.026,3.0,,,,,
12117124,away,Cruzeiro,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2553,M,1002819,EUR,1031011200,F,30,30,False,21.0,21.0,,,0.0,8.0,8.0,13.0,13.0,,2.0,1.0,,,,85.0,29.0,6.5,2.0,0.0226172,0,,,8.0,3.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,
12117124,away,Cruzeiro,Matheus Pereira,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,F,10,10,False,37.0,28.0,1.0,,0.0,9.0,10.0,19.0,27.0,,1.0,3.0,,,,73.0,48.0,6.2,15.0,0.0625313,1,,,9.0,3.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,0.3381,,,,1.0,1.0,,,,,,,2.0,1.0,,1.0,,matheus_pereira
12117124,away,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,F,11,11,False,25.0,22.0,1.0,1.0,0.0,8.0,8.0,14.0,17.0,1.0,7.0,3.0,,,,73.0,48.0,7.2,13.0,0.0622298,5,,,10.0,2.0,3.0,8.0,3.0,1.0,,,,2.0,2.0,0.3112,,,,,1.0,1.0,,,3.0,1.0,0.6356,,1.0,,,1.0,
12117124,away,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,True,41.0,41.0,3.0,3.0,0.0,24.0,24.0,17.0,17.0,,2.0,5.0,,,,27.0,45.0,7.1,,0.0111927,0,,,1.0,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,
12117124,away,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,1.0,,,,17.0,8.0,6.6,1.0,0.00179671,1,,,1.0,1.0,,,,,,,,,,0.0131,,,,,,1.0,,,,1.0,,,,,,,
12117124,away,Cruzeiro,Robert,robert,Robert,M,16,174,1184,M,1500254,EUR,1113350400,F,80,80,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,17.0,8.0,6.2,4.0,0.00153902,0,,,3.0,,,2.0,,,,,,,,,Robert,,,1.0,,,,,,,,,,,,,
12117124,away,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,True,8.0,7.0,,,0.0,5.0,6.0,2.0,2.0,,1.0,,,,,8.0,10.0,6.6,1.0,0.00021055,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,Vitinho,amorim-de-assis-vitor-hugo,Vitinho,M,22,173,691,M,1836052,EUR,1077062400,M,22,22,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,,,,8.0,5.0,6.6,,0.00104204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,Léo Aragão,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Leonardo,,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,José Cifuentes,jose-cifuentes,J. Cifuentes,M,8,175,781,M,846665,EUR,921196800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,João Pedro Jotta,joao-pedro,J. Pedro,M,19,178,288,M,1517440,EUR,1044144000,F,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,João Pedro,,,,,,,,,,,,,,,,
12117124,away,Cruzeiro,Arthur Viana,arthur-rodrigues-viana,Arthur Viana,F,20,180,178,M,1633843,EUR,1081728000,F,68,68,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
