match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_outfielderBlock,player_sofascoreId,stat_shotOffTarget,stat_aerialLost,stat_totalContest,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_penaltyWon,stat_keyPass,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals
10388358,home,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,21.0,17.0,1.0,,9.0,10.0,11.0,3.0,,,,,,90.0,34.0,7.3,9.0,0.9302,0.8358,0.0609953,3,,8.0,,1.0,1.0,,1.0,1.0,,,,,,,guirassy19off,2.0,1.0,1.0,,3.0,,,,,2.0,,,1.0,1.0,1.0
10388358,home,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,22,22,True,10.0,8.0,,,2.0,3.0,8.0,1.0,,,,,,26.0,15.0,6.4,4.0,0.0536,0.0,0.017294,1,,6.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
10388358,home,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,True,3.0,2.0,1.0,,1.0,1.0,4.0,4.0,,,,,,16.0,11.0,6.4,4.0,0.0,0.0,0.00047561,0,,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,
10388358,home,VfB Stuttgart,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,477,M,954060,EUR,982454400,M,7,7,True,3.0,2.0,,,,1.0,2.0,1.0,2.0,,,,,1.0,5.0,,3.0,0.0,0.0,0.0165827,0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
10388358,home,VfB Stuttgart,Dennis Seimen,seimen-dennis,D. Seimen,G,41,191,853,M,1195736,EUR,1133395200,G,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Dennis Seimen,,,,,,,,,,,,,,,,,,
10388358,home,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388358,home,VfB Stuttgart,Gil Dias,gil-dias,Gil,M,23,186,345,M,583838,EUR,843868800,F,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388358,home,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388358,home,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388358,home,VfB Stuttgart,Juan José Perea,juan-jose-perea,J. J. Perea,F,9,184,380,M,945145,EUR,951264000,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388358,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,15.0,14.0,4.0,3.0,14.0,14.0,1.0,,9.0,,,1.0,,90.0,23.0,6.3,1.0,0.0,0.0,0.00012637,0,-0.1642,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
10388358,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,58.0,51.0,4.0,2.0,22.0,25.0,33.0,3.0,6.0,,2.0,,,90.0,70.0,6.7,7.0,0.3467,0.0,0.0223728,1,,29.0,,,2.0,1.0,,5.0,1.0,1.0,1.0,,,,edmondtapsoba,1.0,,,2.0,,1.0,,,1.0,1.0,,,,,
10388358,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,68.0,62.0,4.0,2.0,31.0,32.0,36.0,1.0,2.0,,,,,90.0,73.0,6.9,7.0,0.0,0.0,0.0343948,0,,31.0,,1.0,1.0,,,3.0,1.0,,,,,,jonatah,,1.0,,,1.0,,,,,1.0,,,,,
10388358,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,67.0,63.0,2.0,1.0,40.0,42.0,25.0,5.0,7.0,,3.0,,,90.0,80.0,7.1,5.0,0.0,0.0,0.0121219,0,,23.0,,1.0,3.0,,,4.0,1.0,2.0,2.0,,,2.0,pierohincapie,,2.0,,,,,,,,,,,,,
10388358,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,23.0,17.0,1.0,1.0,4.0,7.0,18.0,3.0,3.0,,1.0,,,90.0,43.0,6.8,11.0,0.074,0.1818,0.131929,1,,15.0,2.0,,4.0,1.0,,1.0,,3.0,1.0,,,1.0,jeremie_frimpong,,1.0,,,4.0,1.0,,,,,2.0,,,1.0,
10388358,away,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,False,38.0,32.0,3.0,1.0,11.0,13.0,31.0,2.0,2.0,,2.0,,,90.0,53.0,7.7,10.0,0.0,0.0,0.114611,0,,23.0,6.0,1.0,3.0,,,3.0,1.0,2.0,,,,,,,,,,,,,,,4.0,2.0,,2.0,,
10388358,away,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,76.0,63.0,3.0,2.0,24.0,28.0,48.0,3.0,12.0,1.0,2.0,,,90.0,95.0,7.7,16.0,0.7884,0.9955,0.051554,1,,39.0,,1.0,8.0,,,,3.0,4.0,4.0,,,,exepalaciosok,,1.0,,,3.0,3.0,,,,1.0,,,,1.0,1.0
10388358,away,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,M,5,5,False,26.0,23.0,2.0,1.0,13.0,13.0,16.0,3.0,1.0,,1.0,,,60.0,44.0,6.6,9.0,0.2163,0.0,0.0118958,2,,10.0,3.0,,2.0,,1.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,
10388358,away,Bayer 04 Leverkusen,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7715,M,150998,EUR,788918400,F,9,9,False,17.0,12.0,,,4.0,4.0,13.0,4.0,2.0,,1.0,,,88.0,25.0,6.6,7.0,0.1927,0.0,0.00570739,1,,8.0,,,2.0,,1.0,3.0,,1.0,,,,,sardarazmoun,1.0,1.0,2.0,,,,,,,,,1.0,,,
10388358,away,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,False,30.0,24.0,1.0,,9.0,11.0,20.0,5.0,5.0,,,,,87.0,48.0,7.0,11.0,0.0749,0.0,0.0479435,2,,16.0,1.0,1.0,7.0,1.0,2.0,1.0,,2.0,,,,,amine_ad10,1.0,,5.0,,,1.0,,1.0,,1.0,1.0,3.0,,,
10388358,away,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,20.0,17.0,,,6.0,6.0,17.0,4.0,2.0,,2.0,,,90.0,35.0,6.8,10.0,0.107,0.0,0.456052,2,,12.0,3.0,,2.0,,1.0,,1.0,1.0,1.0,,,,moussadiaby,1.0,1.0,2.0,,2.0,,,1.0,,2.0,1.0,1.0,,,
10388358,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,M,27,27,True,25.0,19.0,1.0,1.0,6.0,6.0,20.0,2.0,4.0,,,,,30.0,31.0,7.0,9.0,0.0,0.0,0.0665355,0,,13.0,1.0,,3.0,,1.0,,,,,,,,FWirtz,,1.0,2.0,,1.0,1.0,,,,2.0,,2.0,,,
10388358,away,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,5.0,4.0,1.0,1.0,1.0,1.0,4.0,,,,,,,9.0,6.0,6.6,1.0,0.0204,0.0,0.0224452,1,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10388358,away,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,2.0,2.0,,,,,2.0,2.0,,,,,,8.0,5.0,6.5,1.0,0.0278,0.0,0.0034712,1,,2.0,,,,,,,,,,,,,ahlozek,,2.0,,,1.0,,,1.0,,,,,,,
10388358,away,Bayer 04 Leverkusen,Niklas Lomb,niklas-lomb,N. Lomb,G,36,188,360,M,142471,EUR,743817600,G,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388358,away,Bayer 04 Leverkusen,Timothy Fosu-Mensah,timothy-fosu-mensah,T. Fosu-Mensah,D,,186,928,M,795260,EUR,883699200,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388358,away,Bayer 04 Leverkusen,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,24,179,225,M,377206,EUR,804816000,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388358,away,Bayer 04 Leverkusen,Ayman Azhil,ayman-azhil,A. Azhil,M,46,170,975,M,990210,EUR,986860800,M,32,32,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388358,away,Bayer 04 Leverkusen,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9217,M,867442,EUR,973555200,F,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Calteck10,,,,,,,,,,,,,,,
10388358,away,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
