match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_outfielderBlock,stat_keyPass,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_totalOffside,captain,stat_fouls,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10434212,home,Shrewsbury Town,Daniel Udoh,,,daniel-udoh,D. Udoh,F,23,188.0,138,M,836211,EUR,841363200,F,11,11,False,25.0,13.0,,,2.0,4.0,11.0,21.0,,3.0,,,,,85.0,36.0,7.5,15.0,3,8.0,6.0,10.0,9.0,,,,1.0,1.0,,1.0,,3.0,,,,1.0,1.0,,1.0,2.0,,,,,2.0,,,
10434212,home,Shrewsbury Town,Julien Da Costa,Julien,Da Costa,julien-da-costa,J. D. Costa,D,96,182.0,32,M,788344,EUR,833328000,D,29,29,True,6.0,2.0,,,,,3.0,10.0,1.0,1.0,,,,,45.0,19.0,7.0,10.0,0,1.0,,2.0,1.0,,,,,,,,,1.0,2.0,1.0,1.0,,,,2.0,,4.0,1.0,1.0,,,1.0,,
10434212,home,Shrewsbury Town,George Nurse,,,george-nurse,G. Nurse,D,21,181.0,17,M,960310,EUR,925430400,D,23,23,True,13.0,9.0,,,3.0,5.0,6.0,11.0,3.0,4.0,,,,,45.0,28.0,6.6,7.0,0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,
10434212,home,Shrewsbury Town,Charlie Caton,,,charlie-caton,C. Caton,F,18,182.0,38,M,1009296,EUR,1038182400,F,19,19,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,13.0,5.0,7.2,1.0,0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,1.0,,
10434212,home,Shrewsbury Town,Ryan Bowman,,,ryan-bowman,R. Bowman,F,,188.0,17,M,96514,EUR,691459200,F,9,9,True,7.0,4.0,,,,2.0,4.0,5.0,,2.0,,,,,13.0,9.0,6.6,3.0,0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10434212,home,Shrewsbury Town,Jaden Bevan,Jaden Bevan,,jaden-bevan,J. Bevan,G,,188.0,1,M,1110658,EUR,1040342400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434212,home,Shrewsbury Town,Harry Burgoyne,Harry,Burgoyne,harry-burgoyne,H. Burgoyne,G,1,193.0,24,M,863200,EUR,851731200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434212,home,Shrewsbury Town,Kade Craig,Kade Craig,,kade-craig,K. Craig,D,,183.0,11,M,1162608,EUR,1039478400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434212,home,Shrewsbury Town,Josh Barlow,Josh Barlow,,josh-barlow,J. Barlow,M,30,185.0,1,M,1211894,EUR,1074470400,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434212,away,Carlisle United,Tomáš Holý,,,tomas-holy,T. Holý,G,1,205.0,74,M,579544,EUR,692323200,G,1,1,False,34.0,13.0,29.0,8.0,5.0,5.0,8.0,29.0,2.0,17.0,3.0,6.0,6.0,,90.0,52.0,7.1,21.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
10434212,away,Carlisle United,Fin Back,Finley Back,,fin-back,F. Back,D,22,188.0,38,M,1133426,EUR,1032912000,D,25,25,False,20.0,13.0,4.0,2.0,7.0,9.0,6.0,11.0,,5.0,,,,,76.0,30.0,6.1,9.0,0,2.0,2.0,4.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10434212,away,Carlisle United,Ben Barclay,,,ben-barclay,B. Barclay,D,6,187.0,18,M,920549,EUR,844646400,D,26,26,False,32.0,21.0,7.0,1.0,9.0,14.0,12.0,18.0,4.0,7.0,,,,,90.0,45.0,6.6,11.0,1,4.0,4.0,5.0,6.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,1.0,,,
10434212,away,Carlisle United,Corey Whelan,Corey,Whelan,whelan-corey,C. Whelan,D,17,180.0,10,M,911706,EUR,881712000,D,17,17,False,26.0,21.0,1.0,1.0,15.0,18.0,6.0,8.0,2.0,6.0,,,,,90.0,33.0,6.7,5.0,1,4.0,6.0,5.0,7.0,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,,,,,1.0,True,1.0,,,
10434212,away,Carlisle United,Jon Mellish,,,jon-mellish,J. Mellish,D,22,188.0,27,M,909910,EUR,874627200,D,22,22,False,33.0,20.0,5.0,1.0,8.0,11.0,12.0,22.0,,6.0,,,,,90.0,48.0,6.2,18.0,0,4.0,4.0,4.0,5.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,
10434212,away,Carlisle United,Jack Armer,,,jack-armer,J. Armer,D,3,185.0,16,M,990362,EUR,987379200,D,3,3,False,28.0,13.0,6.0,,1.0,6.0,12.0,26.0,4.0,11.0,,,,,90.0,54.0,6.7,23.0,1,3.0,4.0,5.0,8.0,,,,,1.0,2.0,4.0,2.0,3.0,1.0,,,,,1.0,,,4.0,,,,1.0,,,
10434212,away,Carlisle United,Sonny Hilton,Sonny,Hilton,sonny-hilton,S. Hilton,M,77,166.0,15,M,991556,EUR,980812800,M,12,12,False,16.0,9.0,2.0,,3.0,4.0,8.0,18.0,,2.0,,,,,76.0,34.0,7.2,15.0,2,1.0,1.0,5.0,4.0,1.0,1.0,,,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,3.0,,6.0,2.0,,,1.0,1.0,,
10434212,away,Carlisle United,Callum Anthony Guy,,,callum-anthony-guy,C. A. Guy,M,,178.0,22,M,839572,EUR,848880000,M,8,8,False,39.0,28.0,6.0,2.0,7.0,8.0,21.0,32.0,,9.0,,,,,90.0,47.0,6.7,13.0,0,1.0,1.0,4.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,,5.0,2.0,1.0,,,,,,,
10434212,away,Carlisle United,Jayden Harris,,,jayden-harris,J. Harris,M,23,187.0,6,M,970425,EUR,936403200,M,29,29,False,12.0,8.0,1.0,,2.0,3.0,7.0,10.0,2.0,3.0,,,,,60.0,25.0,6.6,6.0,0,,1.0,3.0,1.0,1.0,,,,,3.0,,,,2.0,,,,,1.0,,,1.0,1.0,,,,,,
10434212,away,Carlisle United,Ryan Edmondson,,,ryan-edmondson,R. Edmondson,F,27,188.0,83,M,911887,EUR,990316800,F,9,9,False,9.0,2.0,1.0,,,1.0,2.0,8.0,,,,,,,36.0,13.0,7.1,9.0,1,2.0,3.0,3.0,3.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,
10434212,away,Carlisle United,Omari Patrick,Omari,Patrick,omari-patrick,O. Patrick,M,11,185.0,111,M,827191,EUR,832896000,F,10,10,False,17.0,12.0,2.0,,3.0,3.0,9.0,16.0,,4.0,,,,,60.0,28.0,6.8,11.0,1,1.0,1.0,5.0,4.0,,1.0,,1.0,,,1.0,1.0,1.0,4.0,2.0,,,,,1.0,,2.0,,,,1.0,,,
10434212,away,Carlisle United,Kristian Dennis,,,kristian-dennis,K. Dennis,F,9,180.0,30,M,32130,EUR,637200000,F,14,14,True,7.0,4.0,1.0,,2.0,2.0,2.0,6.0,,1.0,,,,,54.0,14.0,7.0,6.0,3,1.0,,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,
10434212,away,Carlisle United,Owen Moxon,Owen,Moxon,owen-moxon,O. Moxon,M,33,186.0,47,M,804158,EUR,884995200,M,4,4,True,16.0,10.0,4.0,2.0,1.0,2.0,10.0,16.0,,1.0,,,,,30.0,24.0,7.1,9.0,0,1.0,2.0,2.0,4.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,,2.0,1.0,,,1.0,1.0,,
10434212,away,Carlisle United,Jack Stretton,Jack,Stretton,jack-stretton,J. Stretton,F,14,183.0,51,M,998943,EUR,999734400,F,32,32,True,1.0,1.0,,,,,1.0,1.0,,,,,,,30.0,5.0,6.5,3.0,1,,1.0,,1.0,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,
10434212,away,Carlisle United,Jamie Devitt,,,jamie-devitt,J. Devitt,M,,178.0,1,M,76393,EUR,647222400,M,28,28,True,11.0,9.0,,,4.0,4.0,5.0,9.0,,1.0,,,,,14.0,14.0,6.3,5.0,0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,
10434212,away,Carlisle United,Jordan Gibson,,,jordan-gibson,J. Gibson,M,11,178.0,42,M,895179,EUR,888624000,M,7,7,True,10.0,9.0,1.0,1.0,3.0,4.0,6.0,10.0,,2.0,,,,,14.0,19.0,6.5,6.0,0,1.0,,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
10434212,away,Carlisle United,Michael Kelly,,,michael-kelly,M. Kelly,G,1,196.0,14,M,807318,EUR,837216000,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434212,away,Carlisle United,Jack Ellis,Jack Ellis,,jack-ellis,J. Ellis,D,18,,18,M,1145742,EUR,1066953600,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434212,away,Carlisle United,Ryan Carr,Ryan Carr,,ryan-carr,R. Carr,M,6,,16,M,1214347,EUR,1095897600,M,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
