match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_ownGoals,stat_unsuccessfulTouch,stat_duelWon,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
12451019,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,bouanani,1153265,EUR,1102464000,M,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,9.0,1.0,6.5,,0.0097905,0,,Badredine Bouanani,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,home,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183,28932,M,mohamed_abdelmonem66,926506,EUR,917827200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,home,Nice,Victor Orakpo,victor-orakpo,V. Orakpo,F,24,194,309,M,,1897296,EUR,1137196800,F,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,1,1,False,19.0,19.0,1.0,1.0,0.0,19.0,19.0,,,,7.0,2.0,2.0,,90.0,27.0,6.7,,8.002e-05,0,0.1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
12451019,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,64.0,57.0,3.0,2.0,0.0,8.0,11.0,49.0,57.0,,2.0,,,,90.0,86.0,7.6,16.0,0.078246,2,,,,3.0,8.0,1.0,,,1.0,7.0,,,2.0,2.0,,,1.0,1.0,5.0,1.0,1.0,2.0,0.0639,4.0,,2.0,4.0,,,,1.0,,,1.0,,,
12451019,away,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,100.0,96.0,5.0,4.0,0.0,45.0,46.0,51.0,54.0,,8.0,,,,90.0,108.0,7.3,4.0,0.0309356,2,,,,1.0,2.0,,1.0,,,4.0,,,2.0,2.0,1.0,True,2.0,,,2.0,,,0.1873,,,,,,,,,,,,1.0,1.0,
12451019,away,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,pachowilliam,979480,EUR,1003190400,D,51,51,False,95.0,94.0,,,0.0,56.0,56.0,38.0,39.0,5.0,6.0,,,,90.0,113.0,7.4,3.0,0.0253868,0,,,,2.0,5.0,,2.0,,1.0,5.0,,2.0,3.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,nunomendes_5,989768,EUR,1024444800,D,25,25,False,83.0,72.0,5.0,1.0,0.0,29.0,31.0,44.0,56.0,,7.0,,,,90.0,102.0,7.8,16.0,0.0721849,2,,,,1.0,4.0,2.0,,,1.0,6.0,,,3.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,0.0508,4.0,1.0,1.0,,1.0,,0.1708,,,,,,,
12451019,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,37.0,36.0,1.0,1.0,0.0,10.0,10.0,26.0,27.0,,4.0,,,,71.0,55.0,6.4,10.0,0.0448434,1,,,,1.0,10.0,,2.0,,2.0,2.0,,,1.0,,2.0,,1.0,2.0,5.0,1.0,,,0.0215,,,,1.0,,,,,,,,,,
12451019,away,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,False,94.0,87.0,6.0,5.0,0.0,38.0,41.0,49.0,56.0,1.0,8.0,,,,90.0,111.0,7.4,13.0,0.200966,0,,,,2.0,7.0,1.0,2.0,,,5.0,,1.0,3.0,2.0,1.0,,,3.0,,,,2.0,,3.0,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,51.0,45.0,3.0,2.0,0.0,17.0,18.0,30.0,36.0,,,,,,78.0,61.0,7.0,8.0,0.0865804,1,,,,1.0,2.0,1.0,1.0,,1.0,3.0,,,3.0,1.0,,,,,,,1.0,,0.0234,3.0,2.0,,1.0,,,,,,,,,,
12451019,away,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,10,10,False,46.0,40.0,1.0,,0.0,4.0,5.0,39.0,53.0,,3.0,,,,90.0,77.0,8.3,24.0,0.682065,5,,,,1.0,5.0,,,,5.0,3.0,,,1.0,,1.0,,,1.0,4.0,,2.0,,0.1635,12.0,3.0,2.0,5.0,3.0,,0.0956,,,,,,,
12451019,away,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,F,23,23,False,9.0,6.0,1.0,1.0,0.0,2.0,4.0,4.0,5.0,,2.0,,,,45.0,17.0,6.7,8.0,0.0150303,1,,,,,3.0,,,,2.0,3.0,,,1.0,1.0,,,2.0,3.0,,1.0,,,0.2197,,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,F,29,29,False,37.0,31.0,1.0,1.0,0.0,3.0,3.0,28.0,36.0,,1.0,,,,90.0,52.0,7.3,13.0,0.0923576,2,,,,,5.0,3.0,,,2.0,6.0,,,,,,,1.0,1.0,5.0,,,1.0,0.1616,2.0,,4.0,1.0,2.0,,0.0856,,,,,,,
12451019,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,kanginlee,917087,EUR,982540800,M,19,19,True,42.0,38.0,3.0,1.0,0.0,4.0,4.0,35.0,40.0,,2.0,,,,45.0,49.0,7.4,5.0,0.167931,1,,,,,2.0,,,,,3.0,,,2.0,2.0,2.0,,,,,,1.0,1.0,0.0728,2.0,1.0,,2.0,,,,,,,,,,1.0
12451019,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,True,18.0,15.0,1.0,,0.0,3.0,3.0,12.0,17.0,,1.0,,,,19.0,25.0,7.0,6.0,0.0220266,2,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,0.3306,2.0,,,,2.0,,0.3651,,,,,,,
12451019,away,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,6.0,6.0,,,0.0,,,6.0,6.0,,1.0,,,,12.0,6.0,6.6,,0.00689689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,MSafonov,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168,2143,M,,1403218,EUR,1147651200,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,Lucas Beraldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9818,M,milanskriniar,187205,EUR,792460800,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,,1473491,EUR,1147824000,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451019,away,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,DD14,1154605,EUR,1117756800,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,Désiré Doué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
