match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalClearance,stat_wasFouled,stat_interceptionWon,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_accurateCross,stat_errorLeadToAGoal
11391411,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,32.0,29.0,5.0,3.0,28.0,31.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,4.0,90.0,43.0,7.4,3.0,0.00019924,0,-0.4447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391411,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,D,33,33,False,47.0,42.0,3.0,2.0,12.0,13.0,30.0,35.0,3.0,6.0,5.0,,,,90.0,71.0,6.4,10.0,0.273915,0,,,,1.0,1.0,8.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11391411,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,69.0,59.0,9.0,6.0,36.0,41.0,23.0,28.0,4.0,9.0,5.0,,,,90.0,80.0,6.9,10.0,0.0146961,0,,,,,5.0,5.0,,,,,3.0,2.0,,,5.0,2.0,,,,,,,,,,,,,,,,
11391411,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,54.0,45.0,5.0,2.0,38.0,42.0,7.0,12.0,4.0,7.0,5.0,,,,75.0,65.0,6.8,9.0,0.0237692,0,,,,,2.0,5.0,1.0,,1.0,1.0,1.0,1.0,2.0,,5.0,1.0,,,,,,,,,,,,,,,,
11391411,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,50.0,41.0,4.0,,24.0,26.0,17.0,25.0,,5.0,5.0,,,,90.0,68.0,6.4,13.0,0.0558634,0,,Lucas Beraldo,,1.0,2.0,8.0,4.0,1.0,,,5.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
11391411,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,59.0,50.0,5.0,4.0,15.0,17.0,35.0,46.0,,3.0,6.0,,,,89.0,79.0,7.0,18.0,0.155246,2,,,,4.0,,4.0,1.0,3.0,1.0,1.0,2.0,,,,,,1.0,2.0,2.0,0.3904,,,,,,,,,,,,
11391411,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,57.0,51.0,8.0,4.0,26.0,30.0,25.0,28.0,,2.0,6.0,,,,90.0,66.0,6.9,7.0,0.0357787,0,,,,1.0,2.0,2.0,,,,,2.0,1.0,,,2.0,,3.0,,,,,,,,,,,,,,,
11391411,home,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,M,11,11,False,32.0,30.0,1.0,,13.0,13.0,17.0,21.0,,6.0,7.0,,,,75.0,47.0,7.3,6.0,0.0335704,2,,,,2.0,,3.0,1.0,,5.0,3.0,2.0,1.0,,,,1.0,,,,0.6902,1.0,2.0,1.0,1.2957,,,,,,,,
11391411,home,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,F,23,23,False,13.0,10.0,1.0,,6.0,7.0,4.0,7.0,1.0,4.0,2.0,,,,69.0,26.0,6.9,10.0,0.00920392,1,,,,1.0,,9.0,,1.0,5.0,,2.0,2.0,3.0,,,1.0,,,,0.7144,,1.0,1.0,0.9509,1.0,,,,,,,
11391411,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,26.0,23.0,1.0,1.0,3.0,4.0,20.0,22.0,,7.0,1.0,,,,90.0,48.0,7.1,13.0,0.0604689,4,,,,,,6.0,,2.0,8.0,5.0,,,1.0,1.0,1.0,2.0,,1.0,4.0,0.3734,,1.0,,0.0845,,True,2.0,,,,,
