match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_totalCross,stat_wonContest,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals
12476419,home,Portsmouth,Christian Saydee,,,christian-saydee,C. Saydee,F,9,181,137,M,1008656,EUR,1020988800,F,15,15,False,,11.0,7.0,1.0,,0.0,2.0,3.0,5.0,8.0,,3.0,,,,,,76.0,24.0,6.8,8.0,1,2.0,9.0,7.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,1.0,,,1.0,3.0,4.0,1.0,,,,,,
12476419,home,Portsmouth,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,299,M,42699,EUR,621388800,M,30,30,True,,9.0,5.0,2.0,1.0,0.0,1.0,1.0,5.0,12.0,,2.0,,,,,,26.0,18.0,6.8,9.0,0,1.0,4.0,3.0,2.0,,,1.0,,1.0,,,,,1.0,4.0,,1.0,,1.0,1.0,1.0,,,,
12476419,home,Portsmouth,Andre Dozzell,Andre,Dozzell,andre-dozzell,A. Dozzell,M,21,178,129,M,826133,EUR,925603200,M,21,21,True,,12.0,11.0,,,0.0,9.0,10.0,3.0,4.0,,1.0,,,,,,26.0,16.0,6.7,2.0,1,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,,2.0,,,,,1.0,,,,,
12476419,home,Portsmouth,Elias Sørensen,,,elias-sorensen,E. Sørensen,M,11,189,269,M,863632,EUR,937612800,F,18,18,True,,6.0,3.0,,,0.0,1.0,1.0,2.0,5.0,,1.0,,,,,,24.0,7.0,6.4,4.0,0,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12476419,home,Portsmouth,Callum Lang,Callum,Lang,callum-lang,C. Lang,M,10,180,177,M,843756,EUR,905212800,F,49,49,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,14.0,7.0,6.1,3.0,1,,2.0,1.0,,2.0,,,2.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,
12476419,home,Portsmouth,Paddy Lane,Paddy Lane,,paddy-lane,P. Lane,F,32,177,91,M,1133490,EUR,982540800,F,32,32,True,,5.0,3.0,,,0.0,1.0,2.0,3.0,4.0,,1.0,,,,,,14.0,7.0,6.9,2.0,0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,
12476419,home,Portsmouth,Jordan Archer,,,jordan-archer,J. Archer,G,31,186,38,M,181583,EUR,734572800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12476419,home,Portsmouth,Conor Shaughnessy,,,conor-shaughnessy,C. Shaughnessy,D,6,191,78,M,892396,EUR,836092800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12476419,home,Portsmouth,Marlon Pack,Marlon,Pack,marlon-pack,M. Pack,D,7,188,77,M,84258,EUR,669859200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12476419,home,Portsmouth,Owen Moxon,Owen,Moxon,owen-moxon,O. Moxon,M,33,186,47,M,804158,EUR,884995200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12476419,away,Millwall,Liam Roberts,,,liam-roberts,L. Roberts,G,1,183,46,M,879657,EUR,785376000,G,13,13,False,,27.0,10.0,24.0,7.0,0.0,6.0,6.0,4.0,21.0,,10.0,,,,,,90.0,33.0,6.6,17.0,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12476419,away,Millwall,Danny McNamara,,,mcnamara-danny,D. McNamara,D,2,180,106,M,995670,EUR,914716800,D,2,2,False,,32.0,20.0,9.0,3.0,0.0,7.0,11.0,13.0,23.0,3.0,5.0,,,,,,90.0,62.0,7.3,21.0,0,1.0,6.0,7.0,,,,4.0,,3.0,,,,1.0,3.0,2.0,,2.0,1.0,,,2.0,,,,
12476419,away,Millwall,Wes Harding,,,wes-harding,W. Harding,D,45,181,89,M,892397,EUR,845769600,D,45,45,False,,25.0,15.0,5.0,,0.0,13.0,19.0,2.0,6.0,4.0,1.0,,,,,,90.0,41.0,6.9,13.0,0,1.0,4.0,2.0,,,,,1.0,2.0,,,1.0,4.0,,,,1.0,2.0,,,,,,,
12476419,away,Millwall,Jake Cooper,,,jake-cooper,J. Cooper,D,5,199,99,M,358220,EUR,791769600,D,5,5,False,True,35.0,23.0,9.0,3.0,0.0,14.0,19.0,9.0,16.0,8.0,3.0,,,,,,90.0,50.0,7.6,12.0,0,4.0,4.0,7.0,,,,3.0,,2.0,,,3.0,1.0,2.0,,,,2.0,,,,,,,
12476419,away,Millwall,Joe Bryan,,,joe-bryan,J. Bryan,D,23,170,93,M,205028,EUR,748224000,D,15,15,False,,21.0,15.0,4.0,2.0,0.0,7.0,9.0,8.0,14.0,,3.0,,,,,,65.0,37.0,7.1,11.0,0,1.0,,5.0,,,,1.0,3.0,,,,,1.0,,2.0,,3.0,,,,,,,,
12476419,away,Millwall,Casper De Norre,,,casper-de-norre,C. D. Norre,M,24,175,155,M,823654,EUR,855273600,M,24,24,False,,29.0,21.0,1.0,,0.0,12.0,14.0,9.0,15.0,2.0,4.0,,,,,,83.0,41.0,6.9,11.0,0,2.0,4.0,6.0,2.0,,,2.0,,,,,,,2.0,,,2.0,,,,2.0,,,,
12476419,away,Millwall,Alfie Massey,,,alfie-massey,A. Massey,M,44,183,26,M,1895533,EUR,1137542400,M,44,44,False,,15.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,9.0,1.0,7.0,,,,,,65.0,30.0,7.2,5.0,1,,3.0,4.0,,,,4.0,2.0,1.0,,1.0,1.0,2.0,2.0,,,,1.0,,,1.0,,,,
12476419,away,Millwall,Aidomo Emakhu,,,aidomo-emakhu,A. Emakhu,F,10,172,178,M,1065019,EUR,1067126400,M,22,22,False,,8.0,4.0,,,0.0,2.0,3.0,2.0,7.0,1.0,2.0,,,,,,74.0,34.0,6.9,12.0,2,1.0,11.0,14.0,4.0,2.0,2.0,8.0,2.0,2.0,,,,,4.0,2.0,2.0,3.0,2.0,,,3.0,,,,
12476419,away,Millwall,George Honeyman,,,george-honeyman,G. C. Honeyman,M,10,173,116,M,789859,EUR,778982400,M,39,39,False,,22.0,17.0,2.0,1.0,1.0,5.0,6.0,12.0,19.0,1.0,3.0,,,,,,90.0,41.0,7.0,13.0,1,1.0,4.0,5.0,2.0,,,3.0,2.0,2.0,1.0,,,1.0,3.0,3.0,,1.0,,1.0,,,,1.0,1.0,
12476419,away,Millwall,Romain Esse,,,romain-esse,R. Esse,M,14,178,1105,M,1438837,EUR,1115942400,M,25,25,False,,19.0,12.0,5.0,3.0,0.0,4.0,5.0,8.0,15.0,,5.0,,,,,,90.0,38.0,7.4,16.0,2,2.0,15.0,5.0,4.0,2.0,,1.0,4.0,7.0,,1.0,,,,1.0,2.0,,4.0,3.0,,1.0,1.0,1.0,,1.0
12476419,away,Millwall,Macaulay Langstaff,,,macaulay-langstaff,M. Langstaff,F,17,178,341,M,909908,EUR,854928000,F,17,17,False,,4.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,,,,,64.0,8.0,6.6,3.0,0,,2.0,,,,,,2.0,2.0,,,,,,1.0,,,,1.0,,,,,,
12476419,away,Millwall,Tom Bradshaw,,,tom-bradshaw,T. Bradshaw,F,9,178,208,M,59130,EUR,712195200,F,9,9,True,,1.0,,,,0.0,,,,1.0,2.0,,,,,,,26.0,8.0,6.7,2.0,2,3.0,2.0,3.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,
12476419,away,Millwall,Ryan Leonard,,,ryan-leonard,R. Leonard,D,18,185,47,M,111398,EUR,706665600,M,18,18,True,,9.0,6.0,5.0,3.0,0.0,4.0,4.0,2.0,5.0,1.0,3.0,,,,,,25.0,14.0,6.8,3.0,0,1.0,2.0,3.0,,,,2.0,,1.0,,,,,1.0,,,,,,,1.0,,,,
12476419,away,Millwall,George Saville,,,george-saville,G. Saville,M,23,176,124,M,287897,EUR,738892800,M,23,23,True,,7.0,3.0,2.0,,0.0,3.0,3.0,1.0,5.0,3.0,4.0,,,,,,25.0,18.0,6.8,4.0,0,1.0,2.0,3.0,,,,2.0,,1.0,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,
12476419,away,Millwall,Duncan Watmore,,,duncan-watmore,D. Watmore,M,20,175,75,M,240256,EUR,763084800,F,19,19,True,,6.0,3.0,1.0,,0.0,,,3.0,7.0,,1.0,,,,,,16.0,11.0,6.6,6.0,0,,3.0,1.0,,,,,2.0,,,,,,,1.0,,1.0,3.0,1.0,,,,,,
12476419,away,Millwall,Shaun Hutchinson,,,shaun-hutchinson,S. Hutchinson,D,,186,24,M,37961,EUR,659318400,D,4,4,True,,,,,,0.0,,,,,3.0,,,,,,,13.0,4.0,6.7,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12476419,away,Millwall,Lukas Jensen,,,jensen-lukas,L. Jensen,G,1,198,76,M,1033351,EUR,921715200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12476419,away,Millwall,Kyle Smith,Kyle,Smith,kyle-smith,K. Smith,D,37,175,6,M,1546134,EUR,1086566400,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
12476419,away,Millwall,Kevin Nisbet,,,kevin-nisbet,K. Nisbet,F,15,180,258,M,802281,EUR,857779200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
