match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_totalContest,stat_wonContest,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_keyPass,stat_blockedScoringAttempt,stat_clearanceOffLine
10913442,home,Al-Fateh,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181,1082,M,893307,EUR,958262400,F,9,9,False,22.0,18.0,,,5.0,6.0,13.0,16.0,3.0,,,,,90.0,33.0,7.5,5.0,1,,10.0,2.0,1.0,,,3.0,4.0,4.0,9.0,,2.0,1.0,,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,1.0,1.0,,
10913442,home,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182,17,M,1049202,EUR,1005782400,D,3,3,True,18.0,15.0,2.0,1.0,11.0,12.0,4.0,6.0,2.0,,,,,45.0,26.0,6.9,4.0,0,,1.0,,2.0,,1.0,1.0,,1.0,4.0,,3.0,2.0,,,,,,,,,,,,,,,,
10913442,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171,10,M,818616,EUR,631843200,M,14,14,True,10.0,10.0,,,8.0,8.0,2.0,2.0,1.0,,,,,20.0,11.0,6.4,,0,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10913442,home,Al-Fateh,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184,41,M,818855,EUR,516931200,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,home,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,home,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172,23,M,870365,EUR,847929600,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,home,Al-Fateh,Hussain Al Moqahwi,,,al-moqahwi-hussain,H. A. Moqahwi,M,,173,17,,792391,EUR,575164800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,home,Al-Fateh,Hassan Al Salis,Hassan Al Salis,,hassan-al-salis,H. A. Salis,M,9,181,9,M,1066589,EUR,962755200,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,home,Al-Fateh,Ayman Al-Khulaif,,,ayman-al-khulaif,A. Al-Khulaif,F,7,166,26,M,872594,EUR,864259200,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,home,Al-Fateh,Ali Al-Jassem,Ali Salah Aljassem,,ali-salah-aljassem,A. Al-Jassem,F,17,167,6,M,1096522,EUR,984441600,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,away,Al-Khaleej,Marwan Al-Haidari,,,marwan-al-haidari,M. Al-Haidari,G,96,191,32,M,832497,EUR,829267200,G,96,96,False,19.0,12.0,10.0,3.0,12.0,12.0,,7.0,11.0,1.0,2.0,,,90.0,28.0,6.3,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,away,Al-Khaleej,Omar Al-Oudah,,,omar-al-oudah,O. Al-Oudah,D,22,174,4,,2266015,EUR,914889600,D,2,2,False,22.0,16.0,3.0,2.0,9.0,13.0,7.0,9.0,3.0,,,,,80.0,36.0,6.7,7.0,0,,4.0,1.0,5.0,2.0,,2.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,
10913442,away,Al-Khaleej,Mohammed Al-Khabrani,,,mohammed-al-khabrani,M. Al-Khabrani,D,3,178,21,M,818696,EUR,750556800,D,3,3,False,30.0,24.0,5.0,1.0,23.0,24.0,1.0,6.0,6.0,,,,,90.0,40.0,7.0,7.0,0,,3.0,1.0,2.0,4.0,1.0,1.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0
10913442,away,Al-Khaleej,Izuchukwu Jude Anthony,,,izuchukwu-jude-anthony,I. J. Anthony,D,16,187,51,M,834130,EUR,878515200,D,25,25,False,35.0,29.0,9.0,5.0,22.0,24.0,7.0,11.0,8.0,,,,,90.0,50.0,6.7,6.0,0,,3.0,3.0,5.0,,,,,2.0,7.0,1.0,2.0,1.0,,3.0,3.0,,,,,,,,,,,,,
10913442,away,Al-Khaleej,Pedro Amaral,,,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,5,5,False,34.0,29.0,4.0,3.0,16.0,17.0,16.0,22.0,5.0,,,,,90.0,60.0,6.9,10.0,0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,4.0,,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,,,,,,,,2.0,,
10913442,away,Al-Khaleej,Lucas Souza,,,lucas-souza,L. Souza,M,,186,38,M,311608,EUR,647049600,M,8,8,False,61.0,54.0,9.0,7.0,31.0,33.0,23.0,28.0,14.0,,,,,90.0,83.0,7.5,10.0,1,,11.0,3.0,4.0,2.0,1.0,6.0,1.0,1.0,9.0,,1.0,1.0,True,5.0,4.0,3.0,,1.0,,,1.0,,,1.0,,1.0,,
10913442,away,Al-Khaleej,André Poko,,,andre-poko,A. B. Poko,M,53,173,385,M,177103,EUR,725846400,M,15,15,False,30.0,23.0,2.0,1.0,10.0,11.0,14.0,24.0,9.0,,,,,90.0,66.0,7.2,16.0,0,5.0,9.0,3.0,3.0,4.0,1.0,2.0,2.0,4.0,14.0,1.0,6.0,5.0,,3.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,,
10913442,away,Al-Khaleej,Ahmad Zain,,,ahmad-zain,A. Zain,M,49,177,14,M,818809,EUR,678412800,M,49,49,False,18.0,12.0,2.0,1.0,4.0,4.0,8.0,15.0,4.0,,,,,70.0,39.0,6.7,14.0,1,1.0,7.0,3.0,,,3.0,,,,11.0,,5.0,3.0,,7.0,5.0,1.0,,2.0,,1.0,,,,,,2.0,,
10913442,away,Al-Khaleej,Hamad Al Abdan,,,hamad-al-abdan,H. A. Abdan,M,,165,13,M,1019294,EUR,959299200,M,99,99,False,20.0,16.0,,,5.0,6.0,11.0,14.0,4.0,,,,,70.0,30.0,5.9,11.0,0,,6.0,2.0,,1.0,2.0,,,,1.0,,,,,2.0,,1.0,,2.0,,,,,,,,1.0,,
10913442,away,Al-Khaleej,Fábio Martins,,,fabio-martins,F. Martins,M,10,178,359,M,193064,EUR,743472000,M,93,93,False,31.0,23.0,4.0,1.0,11.0,13.0,12.0,20.0,4.0,,,,,90.0,50.0,6.0,15.0,3,2.0,7.0,3.0,,,2.0,1.0,,,5.0,,2.0,2.0,,3.0,1.0,2.0,,1.0,,,,,,,,,3.0,
10913442,away,Al-Khaleej,Sokol Cikalleshi,,,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,9,9,False,21.0,15.0,,,5.0,7.0,11.0,15.0,3.0,,,,,90.0,48.0,6.8,15.0,6,1.0,12.0,1.0,,,4.0,3.0,5.0,2.0,10.0,,3.0,2.0,,5.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,,,,,1.0,1.0,
10913442,away,Al-Khaleej,Hassan Al-Majhad,Hassan,Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175,4,M,1915048,EUR,706147200,M,17,17,True,10.0,9.0,1.0,1.0,2.0,2.0,7.0,8.0,1.0,,,,,20.0,15.0,6.5,2.0,0,,4.0,1.0,,2.0,1.0,2.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
10913442,away,Al-Khaleej,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177,52,M,989766,EUR,797904000,F,14,14,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,20.0,9.0,6.7,1.0,2,,4.0,,1.0,,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,
10913442,away,Al-Khaleej,Ayman Al-Hujaili,,,ayman-al-hujaili,A. Al-Hujaili,M,10,165,16,M,990188,EUR,900460800,M,58,58,True,6.0,4.0,,,,1.0,4.0,6.0,,,,,,10.0,11.0,6.1,6.0,0,1.0,3.0,1.0,,,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,1.0,,
10913442,away,Al-Khaleej,Douglas Friedrich,,,douglas-friedrich,D. Friedrich,G,36,193,156,M,838439,EUR,597888000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,away,Al-Khaleej,Hani Al-Subayani,,,hani-al-subayani,H. Al-Subayani,D,3,175,4,M,974169,EUR,900979200,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,away,Al-Khaleej,Abdullah Al-Harbi,,,abdullah-al-harbi,A. Al-Harbi,D,20,175,4,M,818755,EUR,601948800,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,away,Al-Khaleej,Abdullah Al-Shanqiti,Abdullah Alshenqiti,,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179,10,M,1085896,EUR,914284800,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,away,Al-Khaleej,Abdullah Al-Samtai,,,abdullah-al-samtai,A. Al-Samtai,M,48,174,10,M,1017786,EUR,840931200,M,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913442,away,Al-Khaleej,Mohammed Al-Sahli,,,mohammed-al-sahli,M. Al-Sahli,M,11,178,3,M,974146,EUR,678326400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
