match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_accurateLongBalls,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_lastManTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_dispossessed,captain,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10385444,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,12.0,8.0,,2.0,3.0,11.0,,4.0,,2.0,,,,,72.0,25.0,7.3,12.0,0.0842,0.0,0.16969,1,,,,6.0,3.0,5.0,,,,,,,3.0,2.0,3.0,1.0,,1.0,,3.0,2.0,,,,2.0,,,,1.0,,,1.0,,
10385444,home,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,True,7.0,4.0,1.0,3.0,4.0,3.0,,,2.0,,,,,,18.0,11.0,6.6,3.0,0.0,0.0,0.000147,0,,,,1.0,1.0,2.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
10385444,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,5.0,3.0,1.0,1.0,2.0,3.0,,4.0,,3.0,,,,,18.0,10.0,7.0,3.0,0.0,0.0,0.185368,0,,,,2.0,1.0,2.0,,,2.0,,1.0,,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,
10385444,home,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,,914412,EUR,948672000,D,2,2,True,2.0,,2.0,,1.0,3.0,,2.0,,2.0,,,,,9.0,10.0,7.0,5.0,0.0,0.0,0.0820662,0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,,
10385444,home,West Ham United,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,12,12,True,6.0,2.0,1.0,2.0,4.0,2.0,,,,2.0,,,,,8.0,6.0,6.3,4.0,0.0,0.0,1.976e-05,0,,Flynn,Downes,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10385444,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,home,West Ham United,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,,281277,EUR,843264000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,home,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,,816763,EUR,824947200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,home,West Ham United,Manuel Lanzini,manuel-lanzini,M. Lanzini,M,22,167,1526,M,,220315,EUR,729734400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,29.0,21.0,12.0,18.0,21.0,8.0,,1.0,,4.0,,1.0,2.0,,90.0,36.0,6.6,8.0,0.0,0.0,0.00156957,0,-0.0603,,,3.0,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
10385444,away,Everton,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,yerrymina,360396,EUR,780278400,D,13,13,False,101.0,95.0,1.0,55.0,59.0,42.0,4.0,11.0,2.0,5.0,,,,,90.0,118.0,7.6,8.0,0.1449,0.3902,0.0170438,2,,,,40.0,3.0,4.0,,,,1.0,1.0,1.0,7.0,3.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,
10385444,away,Everton,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,30,30,False,98.0,87.0,12.0,56.0,59.0,39.0,2.0,3.0,3.0,4.0,,,,,90.0,109.0,6.8,12.0,0.0,0.0,0.0123521,0,,,,31.0,2.0,4.0,,2.0,,,6.0,2.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,
10385444,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,71.0,64.0,5.0,43.0,47.0,24.0,3.0,7.0,5.0,7.0,,,,,90.0,91.0,6.9,10.0,0.0,0.0,0.0130482,0,,,,21.0,3.0,7.0,,2.0,1.0,1.0,3.0,,3.0,2.0,,,,,,1.0,,,2.0,,,1.0,,,,,,,,
10385444,away,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,M,23,23,False,26.0,21.0,3.0,8.0,10.0,16.0,,2.0,,3.0,,,,,45.0,35.0,6.3,6.0,0.0,0.0,0.0222962,0,,,,13.0,,1.0,,,1.0,,,,,,2.0,1.0,,,,,,,,True,,,,,,,,,,
10385444,away,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,False,95.0,90.0,3.0,34.0,37.0,58.0,2.0,7.0,,8.0,,,,,90.0,103.0,6.9,7.0,0.0,0.0,0.0368281,0,,,,56.0,3.0,5.0,,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,
10385444,away,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,79.0,71.0,1.0,35.0,36.0,45.0,2.0,3.0,1.0,10.0,,,,,90.0,88.0,6.8,12.0,0.0304,0.3493,0.0275456,1,,,,36.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,
10385444,away,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,M,19,19,False,24.0,19.0,2.0,8.0,10.0,16.0,1.0,1.0,1.0,3.0,,,,,45.0,36.0,6.3,11.0,0.0,0.0,0.00865564,0,,,,11.0,,2.0,,,,,2.0,1.0,,,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,
10385444,away,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,F,17,17,False,87.0,74.0,5.0,29.0,31.0,65.0,,6.0,,6.0,,,,,90.0,111.0,7.4,26.0,0.1127,0.0,0.0652752,1,,,,45.0,,3.0,1.0,,,1.0,4.0,,4.0,1.0,2.0,2.0,,,,,9.0,,2.0,,,1.0,,1.0,,,,,,
10385444,away,Everton,Demarai Gray,demarai-gray,D. Gray,M,10,184,1780,M,,355152,EUR,835920000,F,11,11,False,41.0,38.0,3.0,8.0,9.0,44.0,,,,1.0,,,,,90.0,60.0,6.6,17.0,0.0,0.0,0.362496,0,,,,31.0,1.0,5.0,,,,,2.0,1.0,,,2.0,,,,,,12.0,1.0,1.0,,1.0,1.0,,,,,,,,
10385444,away,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,15.0,8.0,1.0,1.0,4.0,11.0,4.0,6.0,,1.0,,,,,90.0,25.0,6.3,12.0,0.2635,0.0,0.0216479,1,,,,7.0,3.0,9.0,1.0,,2.0,1.0,1.0,,,,2.0,,,,,1.0,,,1.0,,,2.0,,,,,1.0,,,
10385444,away,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,F,7,7,True,22.0,18.0,3.0,8.0,9.0,23.0,,1.0,,4.0,,,,,45.0,35.0,6.7,12.0,0.0,0.0,0.0703705,0,,Dwight,McNeil,13.0,1.0,3.0,,,1.0,1.0,1.0,,,,1.0,,,,,,10.0,3.0,,,1.0,,,,,,,,,
10385444,away,Everton,Tom Davies,tom-davies,T. Davies,M,22,179,349,M,,795058,EUR,899164800,M,26,26,True,41.0,33.0,5.0,15.0,16.0,26.0,1.0,3.0,,3.0,,,,,45.0,46.0,6.7,11.0,0.0,0.0,0.123942,0,,,,18.0,2.0,3.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
10385444,away,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,away,Everton,Mason Holgate,mason-holgate,M. Holgate,D,3,187,413,M,,781544,EUR,845942400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,away,Everton,Rúben Vinagre,ruben-vinagre,R. Vinagre,D,19,174,703,M,,846441,EUR,923616000,D,29,29,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,away,Everton,Isaac Price,isaac-price,I. Price,M,21,178,881,M,,1066059,EUR,1064534400,M,60,60,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,away,Everton,Ellis Simms,ellis-simms,E. Simms,F,9,190,906,M,,991614,EUR,978652800,F,50,50,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,away,Everton,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385444,away,Everton,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
