match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_shotOffTarget,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_wonTackle,stat_goalAssist,stat_blockedScoringAttempt,stat_accurateCross,stat_goals,stat_penaltyWon,captain,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
11392805,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,28.0,22.0,11.0,6.0,22.0,28.0,4.0,1.0,4.0,5.0,90.0,36.0,6.9,6.0,0.00024594,0,0.3523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392805,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,False,63.0,51.0,4.0,,18.0,25.0,8.0,,,,90.0,86.0,6.8,21.0,0.177619,1,,33.0,40.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,0.05,0.0573,2.0,,,,,,,,,,,,,,,,,,,,,,,
11392805,home,Paris Saint-Germain,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9818,M,milanskriniar,187205,EUR,792460800,D,37,37,False,59.0,55.0,5.0,2.0,40.0,41.0,10.0,,,,90.0,73.0,7.0,5.0,0.00820886,0,,15.0,18.0,,2.0,3.0,,,,1.0,1.0,1.0,,,,1.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11392805,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,77.0,69.0,11.0,7.0,50.0,55.0,6.0,,,,90.0,85.0,6.8,8.0,0.0109712,1,,19.0,22.0,,2.0,4.0,,,,,,2.0,0.0383,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11392805,home,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,,780014,EUR,878342400,D,26,26,False,59.0,47.0,2.0,1.0,24.0,29.0,6.0,,,,90.0,91.0,6.8,19.0,0.035314,1,,23.0,31.0,1.0,6.0,7.0,3.0,,,2.0,2.0,,0.0335,,1.0,4.0,4.0,,2.0,,2.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,
11392805,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,48.0,43.0,4.0,2.0,17.0,22.0,5.0,,,,82.0,61.0,7.2,8.0,0.0332513,1,,26.0,26.0,,2.0,5.0,,,,2.0,1.0,1.0,0.0579,,1.0,,1.0,,,,1.0,,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,
11392805,home,Paris Saint-Germain,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,4,4,False,46.0,42.0,1.0,1.0,24.0,25.0,4.0,,,,90.0,68.0,7.2,8.0,0.0318656,1,,18.0,21.0,,8.0,8.0,1.0,,1.0,7.0,3.0,,0.2583,0.0926,1.0,1.0,1.0,,3.0,2.0,5.0,,,,,,,4.0,,,,,,,,,,
11392805,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,52.0,44.0,3.0,1.0,24.0,25.0,5.0,,,,90.0,74.0,7.3,18.0,0.155753,1,,22.0,29.0,2.0,5.0,3.0,2.0,,1.0,2.0,5.0,1.0,0.0557,0.5857,2.0,,3.0,1.0,,,1.0,,,,,2.0,,,,,2.0,1.0,,,,,,
11392805,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,10,10,False,36.0,30.0,3.0,2.0,5.0,5.0,4.0,,,,72.0,62.0,8.3,20.0,0.0904192,2,,25.0,38.0,7.0,6.0,8.0,1.0,,2.0,1.0,2.0,3.0,0.0796,0.1692,2.0,,,,,,,,,,1.0,8.0,4.0,1.0,,,,1.0,1.0,,,,,
11392805,home,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,False,21.0,11.0,2.0,1.0,3.0,6.0,,,,,72.0,41.0,7.6,16.0,0.116381,3,,8.0,15.0,,7.0,9.0,3.0,,2.0,2.0,3.0,4.0,0.3762,0.5352,1.0,3.0,1.0,,,1.0,2.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,
