match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,captain,player_sofascoreId,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_hitWoodwork
10382120,away,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,182.0,56,M,318575,EUR,831945600,D,4,4,False,48.0,40.0,4.0,1.0,25.0,27.0,15.0,22.0,7.0,4.0,,,,,90.0,65.0,7.6,9.0,0,,,4,1.0,,5.0,5.0,6.0,,,,,,,5.0,3.0,,,,,1.0,1.0,3.0,True,,,,,,,,1.0,
10382120,away,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,183.0,178,M,946561,EUR,933033600,D,5,5,False,52.0,36.0,7.0,3.0,12.0,16.0,25.0,39.0,5.0,11.0,,,,,90.0,92.0,6.9,29.0,1,,,2,3.0,1.0,2.0,8.0,6.0,,2.0,4.0,2.0,,,4.0,1.0,2.0,,2.0,1.0,,,3.0,,,1.0,,,,,,,
10382120,away,FC Volendam,Oskar Buur,oskar-buur,O. Buur,D,178.0,84,M,797688,EUR,891302400,M,2,2,False,10.0,7.0,,,2.0,2.0,5.0,8.0,,3.0,,,,,45.0,15.0,6.7,5.0,0,,,2,,,,1.0,,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,
10382120,away,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,191.0,226,M,970791,EUR,860457600,M,6,6,False,32.0,26.0,3.0,3.0,11.0,11.0,15.0,21.0,2.0,4.0,,,,,75.0,40.0,6.6,6.0,0,,,5,,,2.0,4.0,3.0,1.0,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,
10382120,away,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,178.0,347,M,803025,EUR,887155200,M,8,8,False,39.0,24.0,2.0,1.0,4.0,5.0,20.0,36.0,,6.0,,,,,90.0,53.0,7.1,23.0,2,,,6,2.0,,1.0,3.0,4.0,,1.0,,,,1.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,,,,,,1.0,,,1.0,,,
10382120,away,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,170.0,1226,M,544532,EUR,870048000,F,11,11,False,16.0,14.0,2.0,2.0,4.0,4.0,12.0,15.0,,2.0,,,,,56.0,30.0,6.8,7.0,1,,,77,3.0,2.0,,5.0,4.0,,2.0,4.0,2.0,,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,
10382120,away,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,187.0,188,M,156676,EUR,611452800,F,21,21,False,28.0,15.0,3.0,1.0,3.0,4.0,12.0,26.0,2.0,3.0,,,,,90.0,51.0,6.7,21.0,2,,,21,2.0,,5.0,9.0,2.0,1.0,3.0,1.0,1.0,,1.0,,,3.0,,,1.0,1.0,,,,,,,,,1.0,,,
10382120,away,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,170.0,417,M,1006443,EUR,1011744000,F,34,34,False,29.0,24.0,1.0,,6.0,7.0,18.0,25.0,,4.0,,,,,63.0,46.0,6.9,15.0,1,,,11,3.0,,,7.0,4.0,2.0,3.0,2.0,2.0,,,,,4.0,1.0,2.0,2.0,1.0,,,,,,,,,1.0,,,
10382120,away,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,186.0,187,M,1066450,EUR,941846400,M,33,33,True,13.0,9.0,2.0,1.0,1.0,1.0,8.0,12.0,,4.0,,,,,45.0,23.0,7.7,4.0,2,,,73,,,2.0,2.0,8.0,,,2.0,2.0,,,3.0,3.0,,2.0,,,1.0,,,,,1.0,,,,1.0,1.0,,1.0
10382120,away,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,180.0,38,M,1084535,EUR,943660800,F,24,24,True,9.0,6.0,2.0,1.0,4.0,5.0,2.0,4.0,,2.0,,,,,45.0,22.0,6.8,5.0,1,Achraf Douiri,,,,,,2.0,3.0,1.0,,,,,1.0,3.0,2.0,,,1.0,,,1.0,,,,,,,,,,,
10382120,away,FC Volendam,Daryl van Mieghem,daryl-van-mieghem,D. v. Mieghem,M,175.0,120,M,163539,EUR,628819200,F,7,7,True,12.0,6.0,5.0,2.0,1.0,1.0,5.0,12.0,1.0,3.0,,,,,34.0,17.0,6.6,8.0,1,,,7,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,
10382120,away,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,201.0,406,M,313264,EUR,667526400,F,9,9,True,5.0,3.0,,,2.0,2.0,1.0,3.0,,,,,,,27.0,6.0,6.6,2.0,1,Henk,Veerman,9,,,3.0,3.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
10382120,away,FC Volendam,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,197.0,305,M,1118181,EUR,1101427200,F,25,25,True,7.0,3.0,1.0,,1.0,2.0,2.0,5.0,1.0,1.0,,,,,15.0,12.0,6.4,6.0,0,Lequincio Zeefuik,,25,,,2.0,4.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10382120,away,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,,0,Kayne van Oevelen,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382120,away,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,0,Barry,Lauwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382120,away,FC Volendam,Josh Flint,josh-flint,J. Flint,D,186.0,47,M,966460,EUR,971395200,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382120,away,FC Volendam,Dean James,dean-james,D. James,D,177.0,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382120,away,FC Volendam,Jordi Blom,jordi-blom,J. Blom,F,,2,,1143239,EUR,1023235200,F,36,36,True,,,,,,,,,,,,,,,,,,,0,Jordi Blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
