match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_firstName,player_lastName,stat_goals,player_sofascoreId,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim
12530831,home,Başakşehir FK,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183,13169,M,558738,EUR,804556800,F,9,9,False,18.0,10.0,1.0,,0.0,4.0,5.0,6.0,13.0,2.0,7.0,1.0,3.0,,,,,89.0,33.0,7.6,13.0,0.0401784,4,,,2.0,9.0,,,1.0,,1.0,1.0,,2.0,0.2746,2.0,,,,3.0,3.0,2.0,1.0,,2.0,,0.5658,1.0,,,1.0,pjona_9,1.0,,
12530831,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,True,3.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,2.0,,,,,,18.0,8.0,6.7,3.0,0.00539496,0,,,,,,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12530831,home,Başakşehir FK,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,2,2,True,5.0,5.0,,,0.0,5.0,5.0,,,,,,,,,,,12.0,10.0,6.7,,5.889e-05,0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530831,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,11,11,True,,,,,0.0,,,,,,1.0,,1.0,,,,,7.0,3.0,7.4,1.0,,1,,,,2.0,1.0,,,,,,,,0.5881,,,,,1.0,,,,,1.0,,0.8999,,,,1.0,,,,
12530831,home,Başakşehir FK,Emre Kaplan,emre-kaplan,E. Kaplan,M,75,174,33,M,1009308,EUR,979257600,D,75,75,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12530831,home,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,True,1.0,1.0,,,0.0,,,2.0,3.0,1.0,1.0,,,,,,,1.0,3.0,,1.0,0.060086,0,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,
12530831,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530831,home,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Deniz Dilmen,,,,,,
12530831,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamza Güreler,,,,,,
12530831,home,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177,284,M,831930,EUR,891388800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Patryk,Szysz,,,,,
12530831,away,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,29.0,12.0,15.0,2.0,0.0,10.0,16.0,2.0,13.0,,1.0,8.0,,1.0,3.0,,,90.0,38.0,5.8,17.0,0.00076992,0,0.2484,True,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0
12530831,away,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,False,20.0,18.0,2.0,2.0,0.0,6.0,7.0,12.0,14.0,1.0,2.0,1.0,,,,,,65.0,35.0,6.5,4.0,0.00818977,0,,,,4.0,1.0,,4.0,,,,1.0,3.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12530831,away,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,36.0,27.0,9.0,6.0,0.0,17.0,21.0,10.0,15.0,1.0,7.0,2.0,1.0,,,,,90.0,52.0,6.6,10.0,0.0645739,0,,,1.0,6.0,1.0,,5.0,,5.0,1.0,,3.0,,,2.0,,,1.0,,,,,,,,,,,,,,,
12530831,away,Hatayspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,4,4,False,57.0,47.0,13.0,6.0,0.0,31.0,34.0,16.0,23.0,6.0,8.0,4.0,2.0,,,,,90.0,72.0,6.6,10.0,0.00363948,1,,,1.0,2.0,,1.0,7.0,1.0,,,,1.0,0.0214,,,,,,,,,,,,,,,,,,,,
12530831,away,Hatayspor,Cemali Sertel,sertel-cemali,C. Sertel,D,19,186,55,M,929956,EUR,947116800,D,88,88,False,29.0,28.0,2.0,1.0,0.0,14.0,15.0,14.0,14.0,,,1.0,,,,,,65.0,45.0,6.6,5.0,0.0083425,1,,,3.0,5.0,,,1.0,,,,3.0,2.0,0.0172,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
12530831,away,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,False,47.0,39.0,2.0,1.0,0.0,21.0,22.0,19.0,31.0,2.0,3.0,6.0,1.0,,,,,90.0,63.0,6.9,14.0,0.0552925,1,,,1.0,5.0,1.0,1.0,3.0,,,,1.0,3.0,0.0135,3.0,1.0,6.0,1.0,,,,,,,1.0,,,,,,,,,
12530831,away,Hatayspor,Lamine Diack,lamine-diack,L. Diack,M,25,186,193,M,982317,EUR,974246400,M,17,17,False,36.0,34.0,3.0,3.0,0.0,17.0,18.0,17.0,19.0,,6.0,1.0,2.0,,,,,90.0,52.0,6.7,5.0,0.00603297,1,,,2.0,4.0,1.0,,1.0,1.0,4.0,2.0,1.0,1.0,0.014,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
12530831,away,Hatayspor,Funsho Bamgboye,funsho-bamgboye,F. Bamgboye,M,7,173,115,M,822469,EUR,915840000,M,7,7,False,14.0,7.0,1.0,,0.0,2.0,5.0,6.0,11.0,1.0,4.0,2.0,1.0,,,,,71.0,30.0,6.5,14.0,0.049214,1,,,4.0,8.0,,,,,2.0,1.0,3.0,1.0,0.0815,,,2.0,1.0,,3.0,,,,1.0,,0.0892,,,,,,,,
12530831,away,Hatayspor,Rui Pedro,rui-pedro,R. Pedro,M,,182,143,M,862672,EUR,890352000,M,14,14,False,21.0,20.0,,,0.0,8.0,8.0,12.0,13.0,,2.0,2.0,2.0,,,,,71.0,27.0,6.5,2.0,0.0276446,1,,,,2.0,1.0,,1.0,,,,,,0.0273,,,,,1.0,,1.0,,,,,,,,,,,,,
12530831,away,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,M,77,77,False,18.0,16.0,,,0.0,7.0,8.0,9.0,15.0,,2.0,3.0,1.0,,,,,90.0,35.0,5.8,15.0,0.0431447,0,,,3.0,8.0,,,,,,,4.0,2.0,,,,5.0,,2.0,2.0,,1.0,1.0,,,,,Joelson Mendes,,,,,,
12530831,away,Hatayspor,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,116869,EUR,696038400,F,9,9,False,18.0,13.0,3.0,2.0,0.0,5.0,5.0,8.0,13.0,2.0,5.0,2.0,2.0,,,,,90.0,36.0,6.5,17.0,0.00846339,1,,,5.0,13.0,,1.0,,,,,4.0,3.0,0.0264,,1.0,,,6.0,2.0,,1.0,,,,,,,,,aboubakarvincent,,,
12530831,away,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,12.0,8.0,2.0,,0.0,5.0,6.0,3.0,6.0,,1.0,2.0,,,,,,25.0,18.0,6.2,6.0,0.00101245,0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530831,away,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,10.0,9.0,,,0.0,8.0,8.0,1.0,2.0,,,2.0,,,,,,25.0,14.0,6.2,1.0,0.0502267,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530831,away,Hatayspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,20,176,57,M,344225,EUR,788572800,M,6,6,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,,,,,,,,19.0,11.0,6.4,2.0,0.00016332,0,,,,1.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12530831,away,Hatayspor,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172,465,M,769163,EUR,904348800,M,98,98,True,9.0,8.0,,,0.0,5.0,5.0,4.0,6.0,,1.0,,,,,,,19.0,13.0,6.5,2.0,0.0108722,1,,,1.0,1.0,,,,,,,,,0.0296,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
12530831,away,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530831,away,Hatayspor,Demir Sarıcalı,demir-saricali,D. Sarıcalı,G,34,195,19,M,1548585,EUR,1104537600,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Demir Saricali,,,,,,
12530831,away,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530831,away,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530831,away,Hatayspor,Selimcan Temel,selimcan-temel,S. Temel,M,,173,17,M,1003319,EUR,959385600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530831,away,Hatayspor,Ali Yıldız,ali-yildiz,A. Yıldız,M,20,173,28,M,1516749,EUR,1173657600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
