match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_bigChanceMissed,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_hitWoodwork
13473365,home,Bahia,Erick Pulga,erick-pulga,E. Pulga,M,16,169,4844,M,1104070,EUR,970358400,F,16,16,False,20.0,17.0,,,0.0,6.0,7.0,11.0,13.0,1.0,5.0,,,,,,90.0,50.0,8.7,12.0,0.18074,4,,4.0,1.0,,5.0,10.0,6.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,0.3968,2.0,1.0,3.0,,1.0,1.0,2.0,,,,Erick,Pulga,1.0,1.0,1.0,0.6804,,,,
13473365,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,38.0,33.0,5.0,2.0,0.0,17.0,18.0,16.0,20.0,,1.0,,,,,,77.0,40.0,6.5,5.0,0.0113889,0,,,,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
13473365,home,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,True,18.0,16.0,1.0,,0.0,4.0,4.0,12.0,14.0,,2.0,,,,,,24.0,28.0,6.5,9.0,0.0669488,1,,4.0,,,3.0,2.0,3.0,1.0,,1.0,,,,,0.0292,,,1.0,,1.0,,,,,,,,,,,,,,,
13473365,home,Bahia,Kayky,kayky,Kayky,M,37,175,2624,M,1106151,EUR,1055203200,F,37,37,True,10.0,7.0,1.0,,0.0,2.0,2.0,5.0,8.0,,2.0,,,,,,15.0,12.0,6.8,4.0,0.030548,1,,,,,,,,,,1.0,,,,,0.0408,1.0,,,,,,1.0,,,,Kayky,,,,,,,,,
13473365,home,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,True,17.0,12.0,1.0,,0.0,2.0,3.0,10.0,14.0,,1.0,,,,,,14.0,22.0,6.8,9.0,0.0268597,1,,4.0,,1.0,,1.0,,,,,,,,,0.1898,1.0,,,,,,,,,,,,1.0,,,0.3264,,,,
13473365,home,Bahia,Erick,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,14,14,True,21.0,19.0,2.0,2.0,0.0,5.0,5.0,14.0,16.0,,2.0,,,,,,14.0,24.0,6.9,2.0,0.0256094,0,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13473365,home,Bahia,Danilo Fernandes,danilo-fernandes,D. Fernandes,G,1,189,643,M,145054,EUR,576028800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,home,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,959620,EUR,924048000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,home,Bahia,Jota,jota,Jota,M,68,183,428,M,1200993,EUR,1076025600,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Jota,,,,,,,,,
13473365,home,Bahia,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,home,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178,943,M,1469531,EUR,1112918400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,away,Mirassol,Alex Muralha,alex-muralha,A. Muralha,G,23,188,332,M,340113,EUR,626659200,G,23,23,False,20.0,14.0,10.0,4.0,0.0,12.0,13.0,2.0,7.0,4.0,4.0,1.0,1.0,1.0,,,90.0,26.0,7.0,6.0,0.00048484,0,0.0067999999999999,,,,,,,,,,,,,,,1.0,,,,,,,,,,Alex,Santana,,,,,3.0,,,
13473365,away,Mirassol,Lucas Ramon,lucas-ramon,L. Ramon,D,19,178,617,M,797225,EUR,762998400,D,19,19,False,28.0,22.0,3.0,,1.0,16.0,19.0,6.0,9.0,5.0,2.0,,,,,,90.0,50.0,7.0,14.0,0.0778975,0,,3.0,2.0,3.0,6.0,7.0,,,,,1.0,2.0,1.0,,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,
13473365,away,Mirassol,João Victor,joao-victor,J. Victor,D,34,188,233,M,863297,EUR,873158400,D,34,34,False,40.0,37.0,3.0,,0.0,35.0,36.0,2.0,4.0,7.0,1.0,,,,,,90.0,54.0,7.3,3.0,0.00119259,0,,,,5.0,1.0,6.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,,
13473365,away,Mirassol,Jemmes,ribeiro-da-silva-jemmes-bruno,Jemmes,D,3,187,583,M,1527129,EUR,955238400,D,3,3,False,46.0,41.0,1.0,1.0,0.0,36.0,40.0,5.0,6.0,6.0,1.0,,,,,,90.0,59.0,7.2,6.0,0.00120591,0,,,,3.0,1.0,7.0,,,,,1.0,3.0,3.0,,,,1.0,1.0,,,,,,,,Jemmes Ribeiro,,,,,,,1.0,,
13473365,away,Mirassol,Daniel Borges,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,False,38.0,38.0,2.0,2.0,0.0,23.0,23.0,15.0,15.0,3.0,8.0,,,,,,80.0,58.0,6.8,5.0,0.00717073,0,,3.0,,,7.0,4.0,,,,,,3.0,1.0,3.0,,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,1.0,,
13473365,away,Mirassol,Neto Moura,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,25,25,False,50.0,44.0,4.0,3.0,0.0,26.0,27.0,18.0,23.0,4.0,4.0,,,,,,90.0,63.0,6.9,9.0,0.0125287,0,,,,2.0,5.0,6.0,,,,,1.0,3.0,1.0,2.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,
13473365,away,Mirassol,José Aldo,jose-aldo,J. Aldo,M,21,174,317,M,988851,EUR,901324800,M,21,21,False,37.0,30.0,1.0,,0.0,15.0,19.0,15.0,18.0,,3.0,,,,,,63.0,47.0,6.6,10.0,0.0469844,0,,,,2.0,3.0,4.0,3.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
13473365,away,Mirassol,Danielzinho,danielzinho,Danielzinho,M,94,166,1169,M,356514,EUR,783907200,M,8,8,False,39.0,33.0,2.0,2.0,0.0,23.0,26.0,10.0,13.0,1.0,4.0,,,,,,90.0,54.0,6.8,10.0,0.0130364,0,,,,2.0,6.0,6.0,,,,,,2.0,1.0,,,2.0,2.0,2.0,1.0,3.0,,,,True,,,,,,,,,1.0,,
13473365,away,Mirassol,Gabriel,gabriel,Gabriel,M,27,178,805,M,243459,EUR,631584000,M,27,27,False,22.0,18.0,1.0,1.0,0.0,7.0,9.0,11.0,13.0,1.0,3.0,,,,,,64.0,39.0,7.7,11.0,0.00771336,1,,1.0,,1.0,1.0,5.0,1.0,1.0,,,1.0,1.0,1.0,,0.1852,,1.0,2.0,,,,5.0,,,,,,1.0,1.0,1.0,0.2865,,1.0,,
13473365,away,Mirassol,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,29,29,False,17.0,16.0,2.0,2.0,0.0,5.0,5.0,11.0,12.0,,2.0,,,,,,64.0,29.0,6.5,6.0,0.0165112,0,,1.0,,,3.0,4.0,3.0,1.0,,,1.0,1.0,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,
13473365,away,Mirassol,Cristian Renato,cristian-renato,C. Renato,F,17,189,259,M,1148306,EUR,950832000,F,17,17,False,16.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,8.0,1.0,2.0,,,,,,81.0,28.0,7.1,6.0,0.0148454,3,,,,1.0,7.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.1778,,4.0,,2.0,,,2.0,,,,,,2.0,,,0.8708,,,,
13473365,away,Mirassol,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,5,5,True,17.0,16.0,1.0,1.0,0.0,12.0,12.0,4.0,5.0,1.0,3.0,,,,,,27.0,21.0,6.8,1.0,0.0013921,0,,,,,1.0,1.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,,Roni,,,,,,,,,
13473365,away,Mirassol,Maceió,maceio,Maceió,M,99,173,188,M,1645837,EUR,1058140800,F,99,99,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,1.0,,,,,,26.0,18.0,6.7,6.0,0.00654687,0,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,Maceió,,,,,,,,,
13473365,away,Mirassol,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,795020,EUR,810345600,F,77,77,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,,2.0,,,,,,26.0,11.0,6.5,4.0,0.101126,1,,,,,3.0,,1.0,,1.0,,,,,1.0,0.1525,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,
13473365,away,Mirassol,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,True,8.0,4.0,2.0,,0.0,3.0,4.0,1.0,4.0,2.0,2.0,,,,,,10.0,11.0,6.5,4.0,0.00022021,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
13473365,away,Mirassol,Edson Carioca,edson-carioca,E. Carioca,F,95,180,201,M,1048612,EUR,896918400,F,95,95,True,1.0,,,,0.0,,,,1.0,1.0,,,,,,,9.0,3.0,6.7,1.0,,0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
13473365,away,Mirassol,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,away,Mirassol,Gabriel,gabriel,Gabriel,D,44,185,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,away,Mirassol,Chico,chico,Chico,M,10,174,731,M,880132,EUR,674352000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,away,Mirassol,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,away,Mirassol,Luiz Filipe,luiz-filipe,Luiz Filipe,M,17,174,141,M,1090716,EUR,991008000,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Luiz Filipe,,,,,,,,,
13473365,away,Mirassol,Matheus Davó,matheus-davo,M. Davó,F,83,178,290,M,981695,EUR,934761600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473365,away,Mirassol,Fabrício Daniel,fabricio-daniel,Fabrício Daniel,F,70,181,209,M,1128767,EUR,859075200,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
