match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goals,player_sofascoreId,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10408263,home,Getafe,Enes Ünal,enes-unal,E. Ünal,F,26,185.0,3634,M,336655,EUR,863222400,F,10,10,False,19.0,8.0,,,3.0,3.0,5.0,17.0,10.0,1.0,1.0,,,,,90.0,33.0,7.2,18.0,0.1718,0.3973,0.20045,1.0,3,,,1.0,4.0,8.0,3.0,,,2.0,,1.0,1.0,3.0,1.0,2.0,6.0,,2.0,,,1.0,,1.0,,,,,EnesUnal16,1.0,,
10408263,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,True,12.0,8.0,3.0,2.0,2.0,3.0,7.0,12.0,3.0,1.0,2.0,,,,,53.0,29.0,7.0,8.0,0.0,0.0,0.137219,1.0,0,,,3.0,2.0,4.0,,,,3.0,,3.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,,
10408263,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,604954,EUR,860198400,F,19,19,True,10.0,7.0,1.0,1.0,4.0,4.0,3.0,8.0,6.0,,2.0,,,,,34.0,18.0,6.2,8.0,0.2402,0.5845,0.011391,,1,,,2.0,4.0,1.0,2.0,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,
10408263,home,Getafe,Portu,portu,Portu,F,8,167.0,868,M,218616,EUR,706406400,F,9,9,True,8.0,3.0,,,1.0,2.0,2.0,6.0,3.0,1.0,1.0,,,,,34.0,10.0,6.4,6.0,0.0,0.0,0.00129322,,0,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
10408263,home,Getafe,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181.0,1019,M,914765,EUR,890611200,M,24,24,True,13.0,11.0,,,1.0,2.0,11.0,14.0,,,2.0,,,,,21.0,18.0,6.8,4.0,0.0,0.0,0.0422871,,0,,,3.0,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10408263,home,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191.0,1993,M,966679,EUR,985305600,F,14,14,True,10.0,5.0,,,2.0,2.0,3.0,9.0,3.0,,,,,,,21.0,14.0,7.1,6.0,0.0,0.0,0.159387,1.0,0,,,1.0,2.0,7.0,,,,,,,,,2.0,2.0,5.0,,,,,1.0,,,,,,,,,,
10408263,home,Getafe,Kiko Casilla,kiko-casilla,K. Casilla,G,,190.0,585,,18184,EUR,528595200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,home,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185.0,4185,M,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,home,Getafe,Jordan Amavi,jordan-amavi,J. Amavi,D,,176.0,326,M,342915,EUR,763171200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,home,Getafe,Ángel Algobia,angel-algobia,Á. Algobia,M,27,186.0,39,M,966219,EUR,930096000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,home,Getafe,Jaime Seoane,jaime-seoane,J. Seoane,M,10,175.0,156,M,838636,EUR,853891200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,away,Elche,Édgar Badía,edgar-badia,É. Badía,G,13,181.0,194,M,811557,EUR,697852800,G,13,13,False,32.0,24.0,15.0,7.0,24.0,25.0,,7.0,,,9.0,,,1.0,4.0,90.0,43.0,7.1,8.0,0.0,0.0,0.00010555,,0,0.7702,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,2.0
10408263,away,Elche,Tete Morente,tete-morente,T. Morente,F,15,180.0,435,M,605374,EUR,849657600,D,11,11,False,26.0,16.0,4.0,1.0,7.0,11.0,11.0,25.0,4.0,,4.0,,,,,79.0,50.0,6.8,21.0,0.0289,0.0,0.313585,2.0,1,,,10.0,,6.0,1.0,2.0,,,2.0,2.0,1.0,,1.0,1.0,3.0,,,,2.0,,,1.0,,,,,,,,
10408263,away,Elche,Pedro Bigas,pedro-bigas,P. Bigas,D,6,180.0,322,M,141832,EUR,635040000,D,6,6,False,46.0,33.0,6.0,2.0,26.0,34.0,7.0,12.0,4.0,,2.0,,,,,90.0,61.0,6.6,13.0,0.0226,0.0377,0.00298265,,1,,,,3.0,3.0,,,,7.0,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,
10408263,away,Elche,Lisandro Magallán,lisandro-magallan,L. Magallán,D,16,185.0,272,M,248125,EUR,749088000,D,7,7,False,38.0,35.0,4.0,4.0,31.0,34.0,4.0,4.0,2.0,,1.0,1.0,,,,45.0,43.0,6.7,3.0,0.0,0.0,0.00164686,,0,,,,2.0,3.0,,,,,2.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,
10408263,away,Elche,Carlos Clerc,carlos-clerc,C. Clerc,D,18,182.0,71,M,192430,EUR,698630400,D,23,23,False,32.0,23.0,4.0,1.0,18.0,22.0,6.0,12.0,3.0,2.0,5.0,,,,,90.0,54.0,6.8,10.0,0.0,0.0,0.191385,2.0,0,,,2.0,1.0,4.0,,,,7.0,2.0,1.0,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,
10408263,away,Elche,Lautaro Blanco,lautaro-blanco,L. Blanco,D,3,176.0,1085,M,989865,EUR,919382400,D,2,2,False,5.0,3.0,,,1.0,1.0,2.0,5.0,5.0,3.0,1.0,,,,,45.0,16.0,5.9,9.0,0.0,0.0,0.00222979,,0,,,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
10408263,away,Elche,Fidel,fidel,Fidel,F,10,179.0,132,M,116607,EUR,625449600,M,16,16,False,39.0,29.0,4.0,2.0,16.0,18.0,13.0,21.0,5.0,1.0,6.0,,,,,79.0,49.0,6.4,12.0,0.1364,0.0,0.0134198,,1,,True,,3.0,3.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,
10408263,away,Elche,John Donald,john-nwankwo,J. Donald,D,18,185.0,201,M,1094758,EUR,969840000,M,26,26,False,52.0,41.0,6.0,4.0,29.0,38.0,12.0,14.0,8.0,1.0,2.0,,,,,90.0,61.0,6.6,11.0,0.054,0.0,0.00385775,,1,,,,5.0,6.0,,,,2.0,1.0,,,,1.0,2.0,5.0,,,,,,,1.0,,John Donald,,,,,,
10408263,away,Elche,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187.0,380,M,326471,EUR,787708800,M,20,20,False,44.0,33.0,3.0,2.0,20.0,27.0,17.0,27.0,2.0,,7.0,,,,,90.0,63.0,7.4,20.0,0.0,0.0,0.19302,3.0,0,,,10.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,,,,,4.0,,,,,,,,,,,
10408263,away,Elche,Randy Nteka,randy-nteka,R. Nteka,F,11,190.0,949,M,932764,EUR,881366400,F,18,18,False,17.0,10.0,,,6.0,9.0,4.0,8.0,8.0,,4.0,,,,,73.0,35.0,6.5,13.0,0.4448,1.1077,0.0105892,,3,,,,2.0,6.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,,2.0,,,,1.0,1.0,,,,,,,,
10408263,away,Elche,Lucas Boyé,lucas-boye,L. Boyé,F,15,183.0,1345,M,814385,EUR,825465600,F,9,9,False,25.0,18.0,,,5.0,8.0,13.0,17.0,6.0,2.0,1.0,,,,,90.0,50.0,8.0,15.0,0.5328,0.3142,0.0716189,2.0,6,,,,1.0,11.0,,2.0,1.0,3.0,,,,7.0,4.0,2.0,6.0,,1.0,,,1.0,,3.0,2.0,,,1.0,,,,
10408263,away,Elche,Josan,josan,Josan,M,17,175.0,169,M,808955,EUR,628646400,M,17,17,True,21.0,17.0,3.0,1.0,8.0,10.0,9.0,12.0,,,4.0,,,,,45.0,38.0,7.1,6.0,0.0,0.0,0.00899554,,0,,,1.0,,7.0,,3.0,3.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,
10408263,away,Elche,Nicolás Fernández,nicolas-fernandez,N. Fernández,M,7,172.0,663,M,962411,EUR,947548800,D,22,22,True,15.0,11.0,2.0,1.0,2.0,3.0,10.0,13.0,3.0,,3.0,,,,,45.0,24.0,6.7,8.0,0.0,0.0,0.0924264,1.0,0,,,1.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,
10408263,away,Elche,Pere Milla,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,F,10,10,True,7.0,7.0,,,4.0,4.0,3.0,3.0,1.0,,1.0,,,,,17.0,8.0,6.6,,0.0,0.0,0.353026,,0,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10408263,away,Elche,Gonzalo Verdú,gonzalo-verdu,G. Verdú,D,,190.0,44,M,150910,EUR,593395200,D,5,5,True,12.0,9.0,3.0,1.0,9.0,10.0,,2.0,1.0,,1.0,,,,,11.0,16.0,6.8,3.0,0.0,0.0,8.951e-05,,0,,,,1.0,4.0,,,,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
10408263,away,Elche,Raúl Guti,raul-guti,R. Guti,M,10,180.0,150,M,591740,EUR,851904000,M,8,8,True,5.0,2.0,,,,,2.0,5.0,2.0,,1.0,,,,,11.0,9.0,6.5,5.0,0.0,0.0,0.00160363,,0,,,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408263,away,Elche,Axel Werner,axel-werner,A. Werner,G,1,191.0,163,M,250219,EUR,825465600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,away,Elche,Pol Lirola,pol-lirola,P. Lirola,D,14,183.0,660,M,844480,EUR,871430400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,away,Elche,Javi Pamies,javi-pamies,J. Pamies,D,5,,9,M,1441829,EUR,1047859200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,away,Elche,Enzo Roco,enzo-roco,E. Roco,D,3,191.0,401,M,105971,EUR,713923200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,away,Elche,Pape Cheikh,pape-cheikh,P. Cheikh,M,,180.0,131,M,826551,EUR,870998400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408263,away,Elche,Alex Collado,alex-collado,A. Collado,M,8,177.0,1605,M,859767,EUR,924739200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Alex,Collado,,,,,
10408263,away,Elche,Ezequiel Ponce,ezequiel-ponce,E. Ponce,F,10,178.0,775,M,356444,EUR,859593600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
