match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_bigChanceCreated,stat_fouls,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_bigChanceMissed
10909910,home,Chesterfield,Joe Quigley,,,joe-quigley,J. Quigley,F,27,191.0,29,M,808770,EUR,845078400,F,27,27,False,12.0,6.0,1.0,,2.0,2.0,4.0,10.0,5.0,5.0,1.0,,,,77.0,22.0,6.6,9.0,2,,,5.0,,,1.0,1.0,,,,,3.0,,,3.0,1.0,,,,,2.0,,,,1.0,
10909910,home,Chesterfield,Ollie Banks,,,ollie-banks,O. Banks,M,28,190.0,15,M,356392,EUR,717033600,M,28,28,True,16.0,12.0,5.0,4.0,3.0,3.0,9.0,13.0,,1.0,2.0,,,,19.0,20.0,6.8,5.0,0,,,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,
10909910,home,Chesterfield,Branden Horton,,,branden-horton,B. Horton,D,3,178.0,7,M,910058,EUR,968457600,D,3,3,True,12.0,8.0,4.0,1.0,4.0,7.0,4.0,7.0,1.0,1.0,3.0,,,,18.0,20.0,6.2,7.0,0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10909910,home,Chesterfield,Kabongo Tshimanga,,,kabongo-tshimanga,K. Tshimanga,F,20,180.0,82,M,770881,EUR,833500800,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,,1.0,,,,13.0,6.0,6.4,3.0,1,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,
10909910,home,Chesterfield,Jesurun Uchegbulam,Jesurun,Uchegbulam,jesurun-uchegbulam,J. Uchegbulam,M,9,178.0,16,M,1399537,EUR,978307200,M,18,18,True,4.0,3.0,,,,,3.0,4.0,,,1.0,,,,10.0,4.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10909910,home,Chesterfield,Akwasi Asante,,,akwasi-asante,A. Asante,F,,183.0,28,M,152429,EUR,715737600,F,19,19,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,,,,10.0,7.0,6.4,2.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10909910,home,Chesterfield,Luke Chadwick,,,luke-chadwick,L. Chadwick,G,,195.0,1,M,1426646,EUR,1083888000,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909910,home,Chesterfield,Ryheem Sheckleford,,,ryheem-sheckleford,R. Sheckleford,D,2,175.0,14,M,957261,EUR,864086400,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909910,home,Chesterfield,Ashley Palmer,,,ashley-palmer,A. Palmer,D,6,185.0,15,M,140941,EUR,721267200,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909910,home,Chesterfield,Jack Clarke,,,jack-clarke,J. Clarke,M,8,,15,M,920511,EUR,917654400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909910,away,West Bromwich Albion,David Button,,,david-button,D. Button,G,27,191.0,69,M,32673,EUR,604540800,G,1,1,False,40.0,26.0,19.0,6.0,25.0,29.0,1.0,11.0,,,10.0,,3.0,3.0,90.0,47.0,6.2,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909910,away,West Bromwich Albion,Taylor Gardner-Hickman,,,taylor-gardner-hickman,T. Gardner-Hickman,M,5,188.0,108,M,1015368,EUR,1009670400,D,29,29,False,65.0,55.0,11.0,7.0,35.0,41.0,21.0,25.0,,8.0,6.0,,,,90.0,93.0,7.3,16.0,0,1.0,1.0,4.0,,6.0,,,,1.0,5.0,3.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,2.0,,
10909910,away,West Bromwich Albion,Martin Kelly,,,martin-kelly,M. Kelly,D,,191.0,142,M,39472,EUR,641174400,D,16,16,False,46.0,30.0,8.0,2.0,25.0,34.0,5.0,12.0,1.0,2.0,5.0,,,,56.0,50.0,6.0,16.0,0,,,3.0,,,,1.0,1.0,,,,,1.0,,3.0,,,,,,,,,,,
10909910,away,West Bromwich Albion,Semi Ajayi,,,semi-ajayi,S. Ajayi,D,6,193.0,3439,M,307274,EUR,752803200,D,6,6,False,63.0,57.0,7.0,3.0,47.0,49.0,10.0,14.0,1.0,3.0,7.0,,,,90.0,76.0,6.7,7.0,1,,,2.0,,,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,1.0
10909910,away,West Bromwich Albion,Zachary Ashworth,Zachary Ashworth,,zachary-ashworth,Z. Ashworth,D,26,176.0,28,M,1083027,EUR,1031270400,D,26,26,False,33.0,28.0,5.0,2.0,25.0,29.0,3.0,4.0,1.0,1.0,2.0,,,,45.0,40.0,6.0,6.0,1,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,
10909910,away,West Bromwich Albion,Grady Diangana,,,grady-diangana,G. Diangana,M,19,180.0,2848,M,848512,EUR,892944000,M,11,11,False,22.0,20.0,1.0,1.0,15.0,16.0,5.0,6.0,,2.0,3.0,,,,65.0,38.0,6.0,9.0,2,,,6.0,,5.0,1.0,,,,1.0,,,,,,1.0,,,,,,,2.0,1.0,,
10909910,away,West Bromwich Albion,Jake Livermore,,,jake-livermore,J. Livermore,M,,180.0,64,M,34578,EUR,627004800,M,8,8,False,57.0,52.0,7.0,5.0,35.0,38.0,17.0,20.0,,2.0,5.0,,,,72.0,66.0,6.9,7.0,1,1.0,,3.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,,True,,,3.0,,,,,
10909910,away,West Bromwich Albion,Tom Rogić,,,tom-rogic,T. Rogić,M,18,188.0,131,,277463,EUR,724464000,M,7,7,False,20.0,15.0,2.0,2.0,9.0,9.0,6.0,13.0,,,3.0,,,,55.0,30.0,6.9,10.0,0,2.0,,3.0,1.0,1.0,,,,,,,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,
10909910,away,West Bromwich Albion,Adam Reach,,,adam-reach,A. Reach,D,3,175.0,98,M,151174,EUR,728697600,M,20,20,False,49.0,38.0,2.0,1.0,24.0,29.0,16.0,28.0,2.0,3.0,4.0,,,,90.0,81.0,6.8,21.0,0,8.0,2.0,6.0,,1.0,,4.0,1.0,,1.0,,2.0,,2.0,2.0,,,,,1.0,2.0,,1.0,,,
10909910,away,West Bromwich Albion,Karlan Grant,,,karlan-grant,K. Grant,M,10,183.0,210,M,609596,EUR,874540800,F,18,18,False,31.0,26.0,1.0,1.0,14.0,16.0,13.0,16.0,1.0,4.0,5.0,,,,90.0,44.0,8.1,8.0,2,1.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,
10909910,away,West Bromwich Albion,Brandon Thomas-Asante,,,brandon-thomas-asante,B. Thomas-Asante,F,23,180.0,3119,M,846061,EUR,912384000,F,21,21,False,15.0,11.0,1.0,1.0,8.0,8.0,3.0,9.0,,,3.0,,,,90.0,27.0,8.3,8.0,4,2.0,,6.0,,1.0,,,,,,,,,,2.0,4.0,2.0,,,,2.0,,1.0,,,
10909910,away,West Bromwich Albion,Jayson Molumby,,,jayson-molumby,J. Molumby,M,8,176.0,288,M,856718,EUR,933897600,M,14,14,True,31.0,26.0,2.0,2.0,14.0,15.0,13.0,17.0,,1.0,4.0,,,,45.0,41.0,6.4,9.0,0,1.0,1.0,4.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10909910,away,West Bromwich Albion,Daryl Dike,,,daryl-dike,D. Dike,F,12,187.0,545,M,1015227,EUR,959990400,F,12,12,True,3.0,3.0,,,1.0,1.0,2.0,3.0,2.0,4.0,,,,,35.0,14.0,7.1,4.0,3,1.0,,2.0,,,,,,,1.0,,3.0,1.0,,2.0,2.0,,,,,,1.0,,,,
10909910,away,West Bromwich Albion,Dara O'Shea,,,dara-oshea,D. O'Shea,D,26,188.0,661,M,856719,EUR,920505600,D,4,4,True,30.0,25.0,6.0,5.0,15.0,16.0,10.0,14.0,1.0,2.0,4.0,,,,34.0,39.0,7.2,5.0,0,,,,,,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
10909910,away,West Bromwich Albion,Jed Wallace,,,jed-wallace,J. Wallace,M,7,178.0,93,M,231646,EUR,764640000,M,17,17,True,5.0,4.0,1.0,1.0,2.0,2.0,4.0,11.0,,1.0,2.0,,,,25.0,16.0,6.7,9.0,0,8.0,2.0,3.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,
10909910,away,West Bromwich Albion,Okay Yokuşlu,,,okay-yokuslu,O. Yokuşlu,M,5,190.0,809,M,97967,EUR,763171200,M,35,35,True,14.0,11.0,,,4.0,6.0,7.0,8.0,,,2.0,,,,18.0,15.0,6.6,4.0,0,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,
10909910,away,West Bromwich Albion,Alex Palmer,,,alex-palmer,A. Palmer,G,1,190.0,226,M,796143,EUR,839635200,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909910,away,West Bromwich Albion,Conor Townsend,,,conor-townsend,C. Townsend,D,22,183.0,123,M,197982,EUR,731203200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909910,away,West Bromwich Albion,Matt Phillips,,,matt-phillips,M. Phillips,M,25,183.0,62,M,36466,EUR,668822400,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909910,away,West Bromwich Albion,John Swift,John,Swift,john-swift,J. Swift,M,8,182.0,189,M,190863,EUR,803865600,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
