match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_totalOffside,player_lastName,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
14773692,home,Al-Okhdood,Samuel Portugal,samuel,Samuel,G,94,188.0,451,M,552170,EUR,764899200,G,94,94,False,27.0,15.0,18.0,6.0,0.0,11.0,12.0,4.0,15.0,2.0,2.0,1.0,11.0,1.0,1.0,3.0,1.0,90.0,39.0,6.9,12.0,0.00240788,29.172203935153,5.0,14.595,6.825,0.4975,0,-0.4896,0.07,0.05,-0.1,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773692,home,Al-Okhdood,Mohammed Abo Abd,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800,D,21,21,False,34.0,29.0,3.0,1.0,0.0,11.0,12.0,18.0,22.0,,6.0,1.0,2.0,5.0,,,,90.0,55.0,6.4,11.0,0.0208231,106.351528689,16.0,40.425,15.855,,1,,0.03,0.08,-0.4,,Mohammed Abo Abd,3.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0744,1.0,-0.01,,,,,,,,,,,,,,,,,,,,,
14773692,home,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,50.0,39.0,5.0,2.0,0.0,20.0,24.0,19.0,26.0,,,10.0,1.0,,,,,90.0,75.0,8.0,13.0,0.0117569,157.85797734702,19.0,88.935,16.17,,4,,0.14,0.05,-0.2,,,,8.0,1.0,1.0,,,,,0.923,1.0,0.86,True,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.4413,,,,,,,,,,,
14773692,home,Al-Okhdood,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,D,17,17,False,27.0,26.0,2.0,1.0,0.0,21.0,21.0,5.0,6.0,,,1.0,1.0,,,,,45.0,29.0,6.2,1.0,0.00436757,93.319340398869,10.0,58.275,14.385,,0,,0.09,0.04,-0.18,,,,3.0,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,
14773692,home,Al-Okhdood,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,False,58.0,52.0,5.0,3.0,0.0,32.0,32.0,20.0,26.0,4.0,5.0,2.0,3.0,2.0,,,,77.0,68.0,7.4,8.0,0.176617,194.37243525263,26.0,83.16,16.59,,0,,0.33,0.26,0.14,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,4.2512308805804,1.0,,,,,,,,
14773692,home,Al-Okhdood,Burak Ince,ince-burak,B. Ince,M,11,181.0,342,M,992552,EUR,1074556800,D,11,11,False,27.0,25.0,2.0,2.0,0.0,8.0,8.0,17.0,19.0,,2.0,,5.0,,,,,90.0,46.0,6.5,11.0,0.101774,121.84554194019,10.0,81.27,34.44,,0,,0.34,0.31,-0.42,,,4.0,5.0,1.0,,,1.0,,2.0,,2.0,,,,3.0,,,,,,2.0,,1.0,56.054682133255,2.0,1.0,,,,,,,
14773692,home,Al-Okhdood,Christian Bassogog,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,M,13,13,False,27.0,23.0,2.0,2.0,0.0,7.0,7.0,16.0,20.0,1.0,4.0,,3.0,3.0,,,,85.0,47.0,6.4,13.0,0.0303559,133.9576308362,13.0,75.705,19.11,,3,,-0.12,0.27,-0.22,,,4.0,4.0,1.0,2.0,2.0,,,3.0,0.2349,,-0.31,,,1.0,1.0,,,1.0,,1.0,,1.0,42.651141003966,2.0,2.0,,1.0,,,,,
14773692,home,Al-Okhdood,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,39.0,31.0,5.0,1.0,0.0,21.0,23.0,10.0,16.0,,1.0,1.0,2.0,,,,,90.0,47.0,6.0,12.0,0.00553746,89.128358559663,10.0,26.145,14.805,,0,,-0.01,0.08,-0.22,,,,5.0,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,14.89467854638,1.0,,,,,,,,
14773692,home,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,34.0,32.0,1.0,1.0,1.0,14.0,14.0,18.0,20.0,1.0,4.0,2.0,3.0,1.0,,,,90.0,53.0,7.1,5.0,0.305915,92.738461854428,13.0,36.015,9.87,,1,,0.39,0.1,-0.11,,,4.0,5.0,2.0,,,2.0,2.0,1.0,0.0671,1.0,-0.01,,2.0,,,1.0,,1.0,,1.0,0.1273,,,,,,,3.0,1.0,,,
14773692,home,Al-Okhdood,Tokmac Nguen,tokmac-nguen,T. Nguen,M,93,174.0,631,M,164645,EUR,751075200,M,93,93,False,17.0,15.0,,,0.0,5.0,6.0,10.0,11.0,1.0,2.0,,2.0,,,,,47.0,22.0,5.2,5.0,0.00417687,59.061841462199,7.0,12.81,12.915,,0,,-0.15,0.11,-0.06,,,1.0,4.0,,,,,,1.0,,,,,2.0,1.0,,,,,,2.0,,1.0,12.917863948811,1.0,,,,,,,,
