match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_aerialLost,stat_wonTackle,stat_totalCross,player_lastName,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_bigChanceMissed,stat_blockedScoringAttempt
12624980,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,77,77,True,7.0,5.0,,,0.0,2.0,2.0,4.0,8.0,1.0,2.0,,,,,,,10.0,16.0,6.8,5.0,0,,,1.0,2.0,,3.0,2.0,1.0,,,,,,,,,,3.0,,,,,1.0,,,,,,,,
12624980,home,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,,8.0,5.0,6.6,1.0,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12624980,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624980,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,Saud Zidan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624980,home,Al-Fayha,Ali Al Hussain,ali-al-hussain,A. A. Hussain,M,6,170.0,11,M,1916420,EUR,1117843200,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,Ali Al Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624980,home,Al-Fayha,Aldry Contreras,aldry-contreras,A. Contreras,M,10,160.0,43,M,1477492,EUR,1087344000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,Aldry Contreras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624980,home,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624980,away,Al-Ahli,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195.0,19839,M,845074,EUR,699408000,G,16,16,False,23.0,15.0,13.0,5.0,0.0,12.0,15.0,3.0,8.0,,4.0,,,,,,,90.0,24.0,6.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,edou_mendy,,,,,,,,,
12624980,away,Al-Ahli,Bassam Al-Hurayji,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,1085357,EUR,954288000,D,6,6,False,36.0,31.0,2.0,1.0,0.0,12.0,13.0,21.0,28.0,1.0,4.0,,,,,,,89.0,55.0,7.4,9.0,2,Mohammed Bassam Alhurayji,,5.0,6.0,,2.0,2.0,,,3.0,4.0,,1.0,,1.0,,1.0,5.0,,,,,2.0,1.0,1.0,3.0,,,,,
12624980,away,Al-Ahli,Merih Demiral,merih-demiral,M. Demiral,D,28,190.0,4099,M,806968,EUR,889056000,D,28,28,False,53.0,42.0,4.0,,0.0,27.0,31.0,15.0,22.0,4.0,6.0,,,,,,,90.0,62.0,7.0,11.0,0,,5.0,2.0,7.0,,,,1.0,,1.0,2.0,,,,1.0,,,,,,,merihdemiral,,,,,,,,,
12624980,away,Al-Ahli,Roger Ibañez,roger-ibanez,R. Ibañez,D,3,185.0,2314,M,888949,EUR,911779200,D,3,3,False,64.0,56.0,10.0,4.0,0.0,35.0,37.0,21.0,27.0,2.0,5.0,,,,,,,90.0,77.0,7.0,13.0,0,,7.0,8.0,9.0,,1.0,,,4.0,,3.0,,,,2.0,4.0,2.0,,,,,,,,,,,,,,
12624980,away,Al-Ahli,Saad Yaslam Balobaid,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,1066588,EUR,948931200,D,31,31,False,79.0,64.0,6.0,2.0,0.0,28.0,33.0,37.0,48.0,2.0,9.0,,,,,,,90.0,120.0,7.9,19.0,0,Saad Yaslam Balobaid,1.0,7.0,14.0,1.0,3.0,3.0,,2.0,5.0,2.0,,3.0,,5.0,1.0,3.0,2.0,,,,,1.0,,,1.0,,,,,
12624980,away,Al-Ahli,Ziyad Aljohani,ziyad-aljohani,Z. Aljohani,M,30,180.0,354,M,1048372,EUR,1005436800,M,30,30,False,44.0,40.0,1.0,1.0,0.0,16.0,17.0,26.0,29.0,,6.0,,,,,,,88.0,56.0,6.9,8.0,0,Ziyad Aljohani,1.0,5.0,5.0,,3.0,1.0,,2.0,3.0,1.0,,2.0,,,,,2.0,,,,,2.0,,,2.0,,,,,
12624980,away,Al-Ahli,Alexsander,alexsander,Alexsander,M,5,178.0,1981,M,1185617,EUR,1065571200,M,11,11,False,54.0,49.0,2.0,1.0,0.0,19.0,19.0,30.0,35.0,,5.0,,,,,,,70.0,64.0,7.3,6.0,1,Alexsander,,2.0,5.0,1.0,1.0,1.0,,,1.0,1.0,,,,3.0,,2.0,,,,,,,1.0,,1.0,,,,,
12624980,away,Al-Ahli,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179.0,70718,M,158213,EUR,667094400,M,7,7,False,53.0,45.0,4.0,3.0,0.0,11.0,12.0,34.0,44.0,,2.0,,,,,,,90.0,68.0,8.0,16.0,3,,,6.0,2.0,3.0,1.0,,,1.0,1.0,2.0,,,,1.0,,,3.0,,,,RMahrez,,1.0,2.0,1.0,1.0,1.0,1.0,,
12624980,away,Al-Ahli,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181.0,30860,M,143697,EUR,686361600,M,10,10,False,47.0,40.0,,,0.0,6.0,7.0,34.0,40.0,,6.0,,,,,,,89.0,63.0,7.4,11.0,4,,,4.0,4.0,,5.0,3.0,,1.0,,1.0,True,,,1.0,1.0,1.0,,,,,BobbyFirmino,,1.0,2.0,1.0,1.0,,,1.0,1.0
12624980,away,Al-Ahli,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184.0,5191,M,1010505,EUR,1022457600,M,24,24,False,26.0,21.0,2.0,1.0,0.0,6.0,7.0,16.0,20.0,,3.0,,,,,,,70.0,40.0,7.0,10.0,4,,,4.0,1.0,2.0,1.0,,,2.0,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,2.0
12624980,away,Al-Ahli,Firas Al-Buraikan,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,9,9,False,23.0,19.0,,,0.0,2.0,2.0,17.0,21.0,1.0,1.0,,,,,,,90.0,33.0,6.8,10.0,0,,,4.0,2.0,1.0,,,,5.0,,2.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
12624980,away,Al-Ahli,Franck Kessié,franck-kessie,F. Kessié,M,79,183.0,43381,M,359226,EUR,850953600,M,79,79,True,17.0,16.0,,,0.0,4.0,4.0,12.0,13.0,,,,,,,,,20.0,21.0,6.5,2.0,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,franckkessie,,,,,,,,,
12624980,away,Al-Ahli,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800,M,8,8,True,16.0,15.0,,,0.0,4.0,4.0,11.0,17.0,,3.0,,,,,,,20.0,27.0,6.7,9.0,1,,1.0,3.0,3.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,,,5.0,,,,,,1.0,,,,,,,
12624980,away,Al-Ahli,Ali Al-Asmari,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,881838,EUR,853027200,M,40,40,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,1.0,,,,,,,12.0,7.0,6.5,1.0,0,,,2.0,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12624980,away,Al-Ahli,Mohammed Sulaiman,sulaiman-mohammed,M. Sulaiman,D,5,180.0,243,M,1854314,EUR,1081382400,D,5,5,True,,,,,0.0,,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624980,away,Al-Ahli,Fahad Ayed Al-Rashidi,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,974517,EUR,863740800,F,19,19,True,,,,,0.0,,,,,,1.0,,,,,,,1.0,3.0,,,1,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,
12624980,away,Al-Ahli,Abdulrahman Al Sanbi,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,Abdulrahman Al Sanbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624980,away,Al-Ahli,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624980,away,Al-Ahli,Yaseen Al-Zubaidi,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176.0,105,M,1434209,EUR,1051315200,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,Yaseen Al-Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624980,away,Al-Ahli,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,1548394,EUR,1050537600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
