match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded,stat_totalOffside
14062187,home,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,27.0,24.0,,,0.0,8.0,8.0,16.0,19.0,4.0,9.0,2.0,2.0,,,89.0,54.0,7.4,12.0,0.0954157,84.266761781381,11.0,-34.75319797722,,8,,-0.2,-0.18,-0.05,,,,,,2.0,,1.0,5.0,8.0,15.0,1.0,4.0,2.0,3.0,2.0,1.0,2.0,2.1819,1.3947,,,,0.32,,2.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,
14062187,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,True,24.0,24.0,,,0.0,12.0,12.0,12.0,12.0,1.0,1.0,2.0,,,,45.0,26.0,6.5,,0.00651977,130.04631011959,9.0,91.349135109708,,0,,0.13,0.15,-0.19,,,,,,1.0,,,,,2.0,1.0,,,,,,1.0,,,31.921749057711,34.100278136696,1.0,,,,,,,,,,,,,,,,,,,
14062187,home,Borussia Dortmund,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10385,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,13.0,10.0,1.0,,0.0,3.0,4.0,7.0,9.0,,2.0,1.0,,,,32.0,25.0,6.6,7.0,0.191564,31.853643927688,6.0,12.156538067843,,1,,0.25,0.23,-0.05,,,,,,,1.0,1.0,2.0,,3.0,,1.0,1.0,,,,1.0,0.0566,,7.421738024938,8.9966696060264,1.0,-0.44,,,,,,2.0,2.0,1.0,,,,,,,,,,
14062187,home,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,,980628,EUR,1034812800,F,14,14,True,16.0,11.0,1.0,1.0,1.0,1.0,3.0,10.0,13.0,1.0,1.0,1.0,,,,32.0,23.0,6.8,9.0,0.0609968,90.499425720418,7.0,58.302407577563,,0,,0.17,0.18,-0.01,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,26.852744321238,26.892382862067,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
14062187,home,Borussia Dortmund,Fábio Silva,fabio-silva,F. Silva,F,21,185,5315,M,fabio.silva,954076,EUR,1027036800,F,21,21,True,16.0,12.0,,,0.0,2.0,2.0,10.0,14.0,,1.0,2.0,,,,21.0,22.0,6.6,9.0,0.401628,51.749271274827,7.0,25.723405032282,,0,,0.26,0.06,-0.01,,,,1.0,,,,,3.0,1.0,4.0,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14062187,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,1.0,,,,1.0,3.0,,1.0,0.00166384,10.641779973294,1.0,10.512516979704,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062187,home,Borussia Dortmund,Patrick Drewes,patrick-drewes,P. Drewes,G,30,194,349,M,,132607,EUR,728784000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062187,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062187,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062187,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,,981562,EUR,1000857600,G,41,41,False,42.0,19.0,33.0,11.0,0.0,14.0,16.0,5.0,26.0,3.0,3.0,10.0,,1.0,2.0,90.0,53.0,5.6,25.0,0.00184751,63.51796098542,8.0,45.867981150439,0.0918,0,-0.7155,0.13,0.01,-0.7,-0.62,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,,,
14062187,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,,168861,EUR,786844800,D,2,2,False,20.0,15.0,5.0,3.0,0.0,5.0,5.0,10.0,15.0,2.0,4.0,3.0,1.0,,,90.0,34.0,6.2,7.0,0.109919,30.680676933521,5.0,1.9546527198693,,0,,0.23,0.02,-0.51,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,,254429,EUR,784080000,D,6,6,False,18.0,12.0,2.0,1.0,0.0,5.0,7.0,7.0,11.0,4.0,9.0,2.0,1.0,,,90.0,36.0,6.5,7.0,0.00482283,32.860324509348,2.0,19.456370749235,,0,,0.01,0.03,-0.2,,,,,,7.0,,4.0,1.0,6.0,8.0,2.0,,,,,3.0,1.0,,,13.216395033621,21.274747096029,1.0,,True,,,,1.0,1.0,,,,,,,,,,1.0,,
14062187,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,,988252,EUR,952560000,D,4,4,False,27.0,24.0,3.0,2.0,0.0,20.0,20.0,4.0,7.0,1.0,5.0,3.0,2.0,,,90.0,48.0,6.0,7.0,0.00666173,49.17418814805,5.0,5.9873411962174,,0,,0.07,0.01,-0.56,,,,1.0,,7.0,,2.0,2.0,,4.0,1.0,,,,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,
14062187,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,,920022,EUR,886550400,M,23,23,False,10.0,7.0,,,0.0,4.0,4.0,3.0,6.0,,,2.0,,,,80.0,22.0,6.0,10.0,0.00391257,31.809862214666,3.0,-2.4208594529628,,0,,-0.01,-0.05,-0.18,,,,1.0,,,,,3.0,,4.0,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Julian Niehues,julian-niehues,J. Niehues,M,16,195,115,M,,1066042,EUR,987465600,M,16,16,False,16.0,11.0,3.0,1.0,0.0,4.0,7.0,7.0,9.0,,1.0,3.0,,,,70.0,27.0,8.4,8.0,0.00316851,3.1846155183946,1.0,-2.8406492851975,,4,,-0.06,0.0,-0.13,,,,,,1.0,,1.0,3.0,1.0,5.0,3.0,,,2.0,2.0,1.0,1.0,0.5061,1.0099,,,,0.9,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
14062187,away,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,,794995,EUR,884822400,M,30,30,False,23.0,20.0,3.0,2.0,0.0,6.0,6.0,14.0,17.0,,6.0,5.0,,,,90.0,47.0,7.1,9.0,0.158711,39.95796173886,6.0,-3.582286987265,,0,,0.21,0.02,0.13,,,,3.0,2.0,3.0,1.0,6.0,1.0,,2.0,,1.0,,,,4.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,
14062187,away,1. FC Heidenheim,Hennes Behrens,hennes-behrens,H. Behrens,D,26,174,121,M,,1864760,EUR,1106092800,M,26,26,False,32.0,18.0,6.0,2.0,0.0,6.0,12.0,12.0,20.0,2.0,11.0,9.0,4.0,,,90.0,71.0,7.5,23.0,0.520305,78.616772007688,14.0,22.85680612146,,1,,0.62,0.1,-0.24,,Hennes Behrens,,4.0,3.0,6.0,,3.0,3.0,2.0,9.0,4.0,2.0,2.0,,,2.0,1.0,0.0485,,,,,-0.01,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,1.0
14062187,away,1. FC Heidenheim,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,,1067120,EUR,1008201600,F,8,8,False,12.0,9.0,1.0,,1.0,2.0,2.0,7.0,10.0,,2.0,4.0,,,,80.0,26.0,6.9,7.0,0.0439563,56.874567943936,7.0,12.150543348223,,2,,-0.04,-0.12,0.18,,,,2.0,1.0,1.0,,,2.0,,2.0,1.0,2.0,2.0,1.0,,,,0.3841,0.4008,,,,0.13,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,,909485,EUR,938995200,F,18,18,False,14.0,13.0,,,0.0,9.0,9.0,4.0,5.0,1.0,2.0,2.0,,,,80.0,27.0,6.1,8.0,0.00305377,7.9997841711621,2.0,-5.4478088082961,,1,,0.01,-0.26,0.15,,,,1.0,,1.0,,1.0,,2.0,7.0,,2.0,,,,,,0.4386,,,,,-0.58,,1.0,1.0,,,,3.0,,,,,,,,,,,1.0
14062187,away,1. FC Heidenheim,Mathias Honsak,mathias-honsak,M. Honsak,M,17,188,255,M,,575952,EUR,851040000,F,17,17,False,8.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,,,2.0,,,,45.0,19.0,6.2,8.0,0.398353,40.8126604634,4.0,27.547205215738,,0,,0.16,0.18,-0.07,,,,,,2.0,,,3.0,1.0,8.0,2.0,2.0,,,,,2.0,,,29.636130902989,30.403172877185,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,3.0
14062187,away,1. FC Heidenheim,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,,1142248,EUR,1134259200,M,22,22,True,17.0,16.0,,,0.0,4.0,4.0,12.0,13.0,1.0,6.0,,3.0,,,45.0,36.0,6.8,8.0,0.560736,124.99818255549,13.0,55.191286978909,,1,,0.41,0.21,-0.15,,,,3.0,1.0,1.0,2.0,,3.0,2.0,5.0,2.0,3.0,2.0,,,,,0.3155,,32.90046024523,50.075813261411,2.0,-0.36,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0
14062187,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,,933707,EUR,929145600,M,3,3,True,7.0,5.0,1.0,,0.0,1.0,2.0,4.0,5.0,,,2.0,,,,20.0,17.0,6.9,4.0,0.00830589,30.37553858464,2.0,19.397602824025,,1,,0.08,0.15,0.48,,,,,,4.0,,,2.0,,2.0,1.0,,,,,,1.0,0.0866,,23.466283505601,25.939415953332,1.0,-0.32,,,1.0,,1.0,,,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,,918437,EUR,978480000,F,29,29,True,5.0,4.0,1.0,,0.0,1.0,2.0,3.0,3.0,,,1.0,,,,10.0,9.0,6.2,2.0,0.0798761,4.3668213840275,1.0,-0.5887283414223,,1,,-0.05,0.0,0.2,,,,,,1.0,,,,1.0,2.0,,,,,,,,0.5045,,,,,-0.66,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,,842922,EUR,767491200,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,10.0,5.0,6.7,1.0,0.0437238,,,,,0,,0.07,,0.13,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,,800400,EUR,836870400,F,31,31,True,4.0,2.0,,,0.0,,,2.0,4.0,,,,,,,10.0,9.0,6.4,4.0,0.00057623,12.39535792771,2.0,-3.1544043261152,,1,,-0.13,0.05,0.16,,,,2.0,,1.0,,,,,,,,,,,,,0.0295,,,,,-0.37,,,1.0,,,,,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Frank Feller,frank-feller,F. Feller,G,40,183,76,M,,1083359,EUR,1073433600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Frank Feller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,,311676,EUR,822614400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,,845742,EUR,865814400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062187,away,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,,1097453,EUR,1015718400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
