match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,captain,stat_totalContest,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_penaltyWon,stat_crossNotClaimed,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId,stat_goalAssist
11451064,home,Konyaspor,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,167,M,361314,EUR,861321600,G,61,61,False,23.0,13.0,13.0,3.0,12.0,13.0,1.0,10.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,90.0,36.0,6.8,10.0,0.00046971,0,0.1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,37.0,28.0,5.0,3.0,17.0,18.0,13.0,22.0,1.0,4.0,,,,,,83.0,63.0,7.3,15.0,0.121417,0,,3.0,2.0,4.0,4.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Adil Demirbağ,,,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,60.0,47.0,10.0,2.0,29.0,34.0,18.0,26.0,5.0,5.0,,,,,,90.0,72.0,6.7,14.0,0.00678733,0,,,,5.0,2.0,5.0,,,2.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Francisco Calvo,,,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,74.0,58.0,11.0,5.0,40.0,45.0,18.0,29.0,1.0,6.0,,,,,,90.0,84.0,7.0,16.0,0.010259,1,,,,5.0,5.0,7.0,1.0,,3.0,2.0,1.0,,,2.0,1.0,1.0,3.0,1.0,1.0,0.5595,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,7.0,5.0,,,3.0,3.0,2.0,5.0,,1.0,,,,,,27.0,12.0,6.6,4.0,0.00082152,0,,1.0,,,,,,,2.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Soner Dikmen,,,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,40.0,37.0,5.0,4.0,21.0,23.0,16.0,17.0,,2.0,,,,,,84.0,48.0,6.6,4.0,0.0120069,1,,,,1.0,5.0,3.0,2.0,,1.0,,,,2.0,2.0,,,,,1.0,0.0086,,1.0,,,,,,,,,,,,,,
11451064,home,Konyaspor,Steven​ N'Zonzi,,,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,False,28.0,26.0,2.0,1.0,16.0,16.0,10.0,12.0,1.0,3.0,,,,,,63.0,34.0,6.7,3.0,0.0055165,0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Louka Prip,,,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,M,11,11,False,16.0,13.0,1.0,,6.0,6.0,8.0,12.0,,5.0,,,,,,63.0,27.0,6.8,7.0,0.0958559,1,,2.0,1.0,,3.0,3.0,,,,,,2.0,1.0,,1.0,,2.0,,,0.0188,,2.0,1.0,2.0,1.0,0.059,,,,,,,,,,
11451064,home,Konyaspor,Alexandru Cicâldău,,,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,False,34.0,26.0,4.0,1.0,11.0,12.0,15.0,26.0,,6.0,,,,,,90.0,48.0,7.6,13.0,0.0243161,4,,4.0,,2.0,,5.0,,,1.0,3.0,2.0,1.0,,,1.0,,,2.0,2.0,0.4582,,,,,1.0,0.231,1.0,1.0,,,,,,,,
11451064,home,Konyaspor,Marlos Moreno,,,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,M,70,70,False,27.0,21.0,3.0,2.0,10.0,11.0,12.0,18.0,,3.0,,,,,,90.0,48.0,7.0,16.0,0.580513,1,,2.0,1.0,1.0,6.0,5.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,,2.0,,2.0,,,0.0273,,2.0,1.0,,,,1.0,,3.0,,,,,,,
11451064,home,Konyaspor,Sokol Cikalleshi,,,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,18.0,12.0,1.0,1.0,6.0,6.0,6.0,12.0,,2.0,,,,,,90.0,34.0,7.3,13.0,0.00396761,3,,,,1.0,10.0,4.0,,,,,,2.0,3.0,2.0,,,5.0,,1.0,0.896,,,3.0,,1.0,0.953,1.0,,,1.0,1.0,,,,,
11451064,home,Konyaspor,Yasir Subaşı,,,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,14.0,11.0,,,5.0,5.0,6.0,12.0,2.0,1.0,,,,,,63.0,39.0,6.6,10.0,0.00710447,0,,3.0,,2.0,3.0,6.0,,,,1.0,,2.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Oğulcan Ülgün,Ogulcan Ülgün,,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,26.0,23.0,2.0,2.0,13.0,15.0,10.0,11.0,,2.0,,,,,,27.0,33.0,7.0,3.0,0.0061422,0,,,,1.0,,6.0,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Robert Murić,,,robert-muric,R. Murić,M,,182,210,M,283853,EUR,826588800,M,7,7,True,15.0,11.0,4.0,3.0,3.0,3.0,9.0,16.0,,1.0,,,,,,27.0,21.0,6.7,8.0,0.189747,0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Uğurcan Yazğılı,,,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,True,7.0,7.0,1.0,1.0,4.0,4.0,3.0,3.0,,3.0,,,,,,18.0,8.0,6.7,,0.00066064,0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,454,M,42898,EUR,681609600,F,16,16,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,17.0,7.0,6.5,2.0,2.867e-05,0,,,,1.0,1.0,3.0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
11451064,home,Konyaspor,Deniz Ertaş,Deniz Ertas,,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Cebrail Karayel,,,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Bruno Paz,,,bruno-paz,B. Paz,M,80,178,194,M,845821,EUR,893289600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Niko Rak,,,niko-rak,N. Rak,M,32,173,121,M,1048837,EUR,1059177600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,home,Konyaspor,Emrehan Gedikli,,,emrehan-gedikli,E. Gedikli,F,9,185,198,M,997130,EUR,1051228800,F,90,90,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Emre Bilgin,Emre Bilgin,,emre-bilgin,E. Bilgin,G,99,188,495,M,1050730,EUR,1077753600,G,23,23,False,34.0,21.0,17.0,4.0,18.0,20.0,3.0,14.0,1.0,8.0,,2.0,1.0,,,90.0,39.0,6.9,13.0,0.00053988,0,0.243,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,
11451064,away,Fatih Karagümrük,Davide Biraschi,,,davide-biraschi,D. Biraschi,D,4,182,102,M,233252,EUR,773107200,D,4,4,False,26.0,20.0,4.0,2.0,12.0,15.0,8.0,15.0,1.0,3.0,,,,,,90.0,49.0,6.5,15.0,0.00536719,0,,4.0,,2.0,5.0,4.0,,,,2.0,2.0,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,
11451064,away,Fatih Karagümrük,Ibrahim Drešević,,,ibrahim-dresevic,I. Drešević,D,5,186,210,M,817987,EUR,854064000,D,5,5,False,47.0,41.0,9.0,4.0,27.0,31.0,14.0,16.0,6.0,5.0,,,,,,90.0,66.0,7.2,7.0,0.0125012,1,,,,1.0,3.0,5.0,,,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,,1.0,0.0324,,,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Federico Ceccherini,,,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,26,26,False,45.0,37.0,8.0,5.0,27.0,32.0,10.0,14.0,5.0,6.0,,,,,,90.0,60.0,7.1,10.0,0.0586379,0,,1.0,,4.0,6.0,5.0,1.0,,2.0,,,,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Levent Mercan,,,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,40.0,30.0,11.0,5.0,15.0,17.0,15.0,23.0,1.0,9.0,,,,,,90.0,61.0,6.6,14.0,0.0248838,0,,,,1.0,4.0,3.0,1.0,,1.0,,,2.0,,1.0,,,2.0,,,,True,2.0,,2.0,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Sofiane Feghouli,,,sofiane-feghouli,S. Feghouli,M,,178,3304,M,37240,EUR,630633600,M,8,8,False,39.0,29.0,5.0,2.0,20.0,23.0,9.0,16.0,2.0,8.0,,,,,,84.0,45.0,6.5,11.0,0.0110057,2,,,,2.0,3.0,2.0,1.0,,1.0,,,,,2.0,,,1.0,,2.0,0.0281,,,,,,,,,,,,,,,sffeghouli,
11451064,away,Fatih Karagümrük,Nazım Sangaré,,,nazim-sangare,N. Sangaré,M,30,180,168,M,169425,EUR,770256000,M,30,30,False,21.0,17.0,,,5.0,7.0,12.0,14.0,1.0,3.0,,,,,,76.0,31.0,6.9,8.0,0.0769616,0,,,,1.0,4.0,4.0,,,,1.0,1.0,2.0,1.0,3.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Marcus Rohdén,,,marcus-rohden,M. Rohdén,M,8,182,77,M,209082,EUR,673920000,M,6,6,False,34.0,26.0,1.0,,3.0,6.0,23.0,29.0,1.0,5.0,,,,,,90.0,47.0,7.4,12.0,0.0947859,1,,1.0,,1.0,2.0,5.0,,,,1.0,,2.0,1.0,,2.0,,1.0,,,0.0235,,3.0,,2.0,1.0,0.3033,,,,,,,,,,
11451064,away,Fatih Karagümrük,Valentin Eysseric,,,valentin-eysseric,V. Eysseric,M,,181,141,M,139798,EUR,701481600,M,9,9,False,29.0,25.0,8.0,6.0,5.0,5.0,22.0,32.0,,4.0,,,,,,76.0,43.0,7.2,10.0,0.33546,1,,8.0,2.0,,1.0,3.0,,,,,,,2.0,,1.0,,1.0,,1.0,0.0687,,1.0,,1.0,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Can Keleş,,,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,M,7,7,False,19.0,13.0,,,4.0,4.0,12.0,19.0,,3.0,,,,,,89.0,32.0,7.0,13.0,0.774958,1,,4.0,3.0,,5.0,1.0,,1.0,,,,2.0,,3.0,3.0,,,,1.0,0.0231,,1.0,2.0,1.0,,,,,,,,,,,,1.0
11451064,away,Fatih Karagümrük,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184,385,M,826162,EUR,916617600,F,10,10,False,23.0,16.0,2.0,1.0,5.0,7.0,11.0,16.0,,2.0,,,,,,84.0,47.0,6.9,17.0,0.0204892,4,,,,2.0,16.0,4.0,,,,,,5.0,3.0,3.0,,,8.0,,1.0,1.0246,,1.0,4.0,,1.0,0.881,2.0,,1.0,1.0,,,,,,
11451064,away,Fatih Karagümrük,Ryan Mendes,,,ryan-mendes,R. Mendes,M,20,175,536,M,52797,EUR,631756800,F,20,20,True,3.0,2.0,,,,,2.0,4.0,,,,,,,,14.0,9.0,6.3,4.0,0.00225085,0,,1.0,,,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Stefano Sturaro,,,stefano-sturaro,S. Sturaro,M,,181,209,M,148191,EUR,731635200,M,27,27,True,4.0,3.0,,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,14.0,8.0,6.4,2.0,0.00028139,0,,,,,3.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Otabek Shukurov,,,otabek-shukurov,O. Shukurov,M,63,182,2967,M,358890,EUR,835401600,M,29,29,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,17.0,4.0,6.6,1.0,2.219e-05,0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,19,19,True,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,,,17.0,7.0,6.7,1.0,0.00246452,0,,,,,1.0,2.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Kerem Atakan Kesgin,,,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,16,16,True,3.0,1.0,,,1.0,2.0,,1.0,,2.0,,,,,,12.0,5.0,6.0,4.0,1.506e-05,0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Matías Dituro,,,matias-dituro,M. Dituro,G,1,191,646,M,556884,EUR,547430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Salih Dursun,,,salih-dursun,S. Dursun,D,24,188,33,M,179189,EUR,679276800,D,54,54,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Emir Tintiş,,,emir-tintis,E. Tintiş,D,3,187,27,M,1210418,EUR,1073865600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Frédéric Veseli,,,frederic-veseli,F. Veseli,D,34,183,158,M,137775,EUR,722217600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451064,away,Fatih Karagümrük,Adnan Uğur,,,adnan-ugur,A. Uğur,M,77,174,53,M,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
