match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_wonContest,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_hitWoodwork
11352547,home,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,42.0,35.0,14.0,7.0,34.0,37.0,1.0,5.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,90.0,49.0,6.2,8.0,0.00033659,0,-1.8724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352547,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,False,29.0,23.0,1.0,,14.0,17.0,10.0,13.0,6.0,3.0,3.0,,,,,67.0,55.0,6.1,11.0,0.0157482,0,,Mads,Roerslev,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11352547,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,81.0,65.0,9.0,3.0,40.0,49.0,25.0,32.0,4.0,1.0,5.0,,,,,90.0,90.0,5.2,17.0,0.0159511,1,,,,,,4.0,,,2.0,1.0,,,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,0.5402,,,,,,,,,,,,,,
11352547,home,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,False,75.0,64.0,5.0,3.0,45.0,50.0,19.0,25.0,5.0,1.0,10.0,,,,,90.0,86.0,6.5,13.0,0.250945,1,,,,,,8.0,1.0,2.0,1.0,1.0,,,2.0,6.0,,1.0,,,,,0.0287,1.0,1.0,1.0,,,,,,,,,,,
11352547,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,D,14,14,False,59.0,50.0,10.0,5.0,22.0,23.0,30.0,42.0,7.0,5.0,6.0,,,,,90.0,79.0,6.4,16.0,0.251382,1,,,,6.0,2.0,4.0,,1.0,2.0,1.0,2.0,,2.0,1.0,,1.0,,,3.0,,0.0161,1.0,,2.0,1.0,,,,,,,,,,
11352547,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,33,33,False,20.0,15.0,,,2.0,5.0,13.0,17.0,5.0,1.0,2.0,,,,,45.0,32.0,6.4,12.0,0.0145778,0,,,,2.0,,4.0,2.0,2.0,,,1.0,1.0,2.0,1.0,,,,,3.0,,,2.0,,,,,,,,,,,,,
11352547,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,93.0,71.0,6.0,3.0,28.0,37.0,43.0,56.0,4.0,2.0,10.0,,,,,90.0,103.0,7.0,22.0,0.102684,1,,,,,,11.0,,,1.0,,3.0,3.0,1.0,6.0,,,,,,1.0,0.0772,,2.0,,,True,1.0,,,,,,,,
11352547,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,68.0,56.0,3.0,1.0,20.0,21.0,38.0,51.0,1.0,,11.0,,,,,90.0,88.0,7.1,19.0,0.211325,2,,,,4.0,2.0,6.0,,2.0,1.0,,4.0,2.0,,1.0,1.0,,1.0,,4.0,,0.5078,1.0,,1.0,,,1.0,1.0,1.0,0.3931,,,,,
11352547,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,15.0,10.0,,,1.0,3.0,11.0,15.0,8.0,1.0,2.0,,,,,86.0,32.0,7.3,10.0,0.586947,2,,,,3.0,2.0,4.0,2.0,1.0,1.0,,,,3.0,1.0,,,,,,1.0,0.2602,,3.0,2.0,,,1.0,1.0,,0.8486,yowissa,1.0,,,
11352547,home,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,7,7,False,23.0,18.0,1.0,1.0,5.0,5.0,13.0,18.0,10.0,,2.0,,,,,90.0,40.0,7.1,15.0,1.00057,1,,,,,,6.0,2.0,4.0,,,,,5.0,1.0,,1.0,,,5.0,,0.1503,1.0,4.0,1.0,1.0,,,,,,,,1.0,,
11352547,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,False,32.0,24.0,4.0,2.0,6.0,7.0,19.0,30.0,6.0,,2.0,,,,,86.0,54.0,7.0,18.0,0.430709,2,,,,5.0,1.0,5.0,,9.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,0.3301,4.0,,2.0,1.0,,,2.0,,0.9708,,,,,
11352547,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,True,29.0,24.0,2.0,1.0,6.0,6.0,18.0,26.0,5.0,2.0,2.0,,,,,45.0,40.0,6.9,12.0,0.0932979,1,,,,3.0,,,1.0,,1.0,1.0,,,2.0,,,,,,3.0,,0.2916,,,1.0,1.0,,1.0,,,,,,,,
11352547,home,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,True,35.0,28.0,3.0,,7.0,7.0,21.0,33.0,3.0,,2.0,,,,,23.0,47.0,6.3,15.0,0.0202973,1,,,,5.0,,,,2.0,,,,,,,,,,,,1.0,0.0154,,,,,,1.0,,,,,,,,
11352547,home,Brentford,Myles Peart-Harris,myles-peart-harris,M. Peart-Harris,M,44,187,213,M,980649,EUR,1032307200,M,25,25,True,4.0,3.0,,,1.0,1.0,2.0,3.0,2.0,,,,,,,11.0,6.0,6.6,2.0,0.00094768,0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
11352547,home,Brentford,Michael Olakigbe,olakigbe-michael,M. Olakigbe,M,29,180,91,M,1014556,EUR,1082851200,F,37,37,True,5.0,5.0,,,1.0,1.0,4.0,5.0,,,,,,,,11.0,9.0,6.8,1.0,0.00528264,1,,,,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,0.0173,1.0,1.0,,,,,,,,,,,,
11352547,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352547,home,Brentford,Vincent Angelini,vincent-angelini,V. Angelini,G,,186,28,M,1167601,EUR,1063324800,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,Vincent Angelini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
