match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_outfielderBlock,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_lastManTackle,stat_wonTackle,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_errorLeadToAGoal,captain,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_totalCross,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_clearanceOffLine,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_accurateCross,stat_hitWoodwork,stat_penaltyMiss
12764498,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2800,M,795066,EUR,912643200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,254491,EUR,745545600,G,31,31,False,19.0,17.0,2.0,,0.0,17.0,18.0,,1.0,,1.0,5.0,,,1.0,2.0,2.0,,90.0,26.0,6.5,2.0,0.00011104,0,-1.4283,,,,,,Ederson93,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
12764498,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,1136731,EUR,1100995200,D,82,82,False,66.0,59.0,3.0,1.0,0.0,20.0,20.0,39.0,47.0,4.0,,5.0,2.0,,,,,,90.0,83.0,6.7,11.0,0.144366,0,,Rico Lewis,,1.0,,,Rico_Lewis,,,,,1.0,2.0,,,,1.0,,2.0,,,4.0,,,2.0,,,,,1.0,,2.0,,,,,1.0,,,
12764498,away,Manchester City,Jahmai Simpson-Pusey,jahmai-simpson-pusey,J. Simpson-Pusey,D,4,187,1904,M,1402924,EUR,1131062400,D,66,66,False,59.0,56.0,1.0,1.0,0.0,36.0,38.0,20.0,21.0,4.0,2.0,6.0,1.0,,,,,,90.0,65.0,6.5,3.0,0.0122633,0,,Jahmai Simpson-Pusey,,1.0,,1.0,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,383560,EUR,806112000,D,25,25,False,67.0,65.0,2.0,,0.0,43.0,43.0,22.0,24.0,2.0,1.0,8.0,1.0,,,,,,90.0,74.0,6.3,2.0,0.0122724,0,,,,1.0,,,manuel_akanji,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,964994,EUR,1011744000,D,24,24,False,86.0,82.0,1.0,1.0,0.0,27.0,27.0,55.0,59.0,3.0,,6.0,,,,,,,90.0,95.0,6.2,7.0,0.0613574,1,,,,8.0,2.0,,JGvardiol,3.0,2.0,,,1.0,,1.0,3.0,0.05,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12764498,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33771,M,136710,EUR,768182400,M,8,8,False,88.0,83.0,4.0,3.0,0.0,31.0,31.0,52.0,57.0,1.0,1.0,3.0,,,,,,,84.0,94.0,6.6,7.0,0.146899,1,,,,4.0,,,Kova8,,,1.0,1.0,1.0,1.0,,2.0,0.035,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12764498,away,Manchester City,Savinho,savio,Savinho,M,26,176,52195,M,1046795,EUR,1081555200,M,26,26,False,27.0,21.0,,,0.0,2.0,2.0,19.0,29.0,10.0,,3.0,2.0,,,,,,77.0,57.0,7.3,20.0,0.129586,6,,,,6.0,9.0,,Savinho,,1.0,1.0,4.0,,2.0,,1.0,0.2261,,,1.0,,1.0,2.0,,,3.0,1.0,,0.0178,,4.0,5.0,,,,,,,,,
12764498,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,859765,EUR,959472000,M,47,47,False,55.0,54.0,2.0,2.0,0.0,8.0,8.0,48.0,56.0,2.0,,3.0,,,,,,,90.0,74.0,7.8,11.0,0.26456,4,,,,3.0,3.0,,Foden,1.0,,,2.0,,1.0,,,0.3471,,,1.0,,1.0,3.0,,,,1.0,1.0,0.0483,,9.0,1.0,,,,,,,2.0,,
12764498,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,331209,EUR,776476800,M,20,20,False,48.0,42.0,2.0,1.0,0.0,18.0,20.0,24.0,28.0,4.0,,,,,,,,,77.0,59.0,6.7,9.0,0.0249705,2,,,,3.0,,,BSilva,,,,1.0,,4.0,,2.0,0.1232,1.0,,1.0,,1.0,1.0,,True,1.0,,,,,,,,,,,,,,,
12764498,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,False,40.0,39.0,2.0,2.0,0.0,1.0,1.0,38.0,42.0,3.0,,2.0,,,,,,,90.0,55.0,6.7,9.0,0.226607,1,,,,5.0,2.0,,matheusnunes,,,,,,2.0,1.0,1.0,0.0275,3.0,,,1.0,,2.0,,,1.0,1.0,,0.0422,,3.0,1.0,2.0,,,,,,,,
12764498,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,839956,EUR,964137600,F,9,9,False,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,2.0,,,1.0,,,,,,90.0,15.0,6.1,1.0,0.0102491,5,,,,3.0,1.0,,EHaaland,2.0,1.0,,,,,,,1.4251,,,,,2.0,,,,,3.0,,0.5758,,,,,2.0,,,,,,1.0,1.0
12764498,away,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,45853,EUR,656726400,M,19,19,True,11.0,10.0,,,0.0,1.0,1.0,9.0,10.0,,,,,,,,,,13.0,12.0,6.4,2.0,0.0310986,0,,,,1.0,,,IGunny,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,71179,M,934386,EUR,1022457600,F,11,11,True,13.0,12.0,,,0.0,,,12.0,14.0,3.0,,,,,,,,,13.0,21.0,6.8,5.0,0.0207992,0,,,,2.0,3.0,,Dokss,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,
12764498,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,70996,EUR,678067200,M,17,17,True,12.0,10.0,,,0.0,2.0,2.0,8.0,12.0,,,1.0,,,,,,,12.0,17.0,6.5,7.0,0.0242928,0,,,,2.0,1.0,,KDB,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,
12764498,away,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5019,M,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,scottpcarson33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11780,M,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,stefan.ortega1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,16113,M,1142703,EUR,1111363200,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Nico,O’Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26433,M,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,KyleWalker2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21204,M,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,nathanake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Josh Wilson-Esbrand,josh-wilson-esbrand,J. Wilson-Esbrand,D,3,176,3104,M,1017915,EUR,1040860800,D,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,Jacob Wright,wright-jacob,J. Wright,M,16,178,1325,M,1402922,EUR,1127260800,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Jacob Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764498,away,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10486,M,1003334,EUR,1034899200,M,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,jamesmcatee_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
