match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_interceptionWon,stat_blockedScoringAttempt,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_totalOffside
12437558,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,33.0,19.0,30.0,16.0,0.0,7.0,7.0,12.0,26.0,2.0,11.0,1.0,1.0,1.0,1.0,90.0,40.0,7.0,14.0,0.00275073,0,-0.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,27.0,27.0,,,0.0,9.0,9.0,18.0,19.0,6.0,5.0,,,,,90.0,51.0,6.8,2.0,0.0180069,0,,True,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,22,22,False,26.0,20.0,4.0,1.0,0.0,17.0,17.0,3.0,9.0,10.0,1.0,,,,,90.0,40.0,6.8,7.0,0.0014097,0,,,,,1.0,,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,27.0,20.0,7.0,2.0,0.0,12.0,14.0,8.0,13.0,6.0,1.0,,,,,90.0,37.0,6.3,7.0,0.00377104,1,,,,1.0,3.0,1.0,5.0,2.0,,,,,,1.0,1.0,1.0,1.0,0.0326,,,,,,,,,,,,,,,
12437558,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,16,16,False,33.0,29.0,7.0,4.0,1.0,11.0,12.0,18.0,24.0,5.0,3.0,,,,,90.0,67.0,7.5,14.0,0.0724194,2,,,3.0,,,4.0,5.0,2.0,4.0,3.0,,,1.0,,1.0,,1.0,0.0318,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,
12437558,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,39.0,31.0,4.0,3.0,0.0,16.0,17.0,16.0,26.0,1.0,5.0,,,,,80.0,53.0,6.9,14.0,0.347776,0,,,4.0,,,3.0,3.0,2.0,2.0,1.0,,,1.0,,,,,,2.0,1.0,,,,2.0,1.0,,,,,,,,
12437558,home,Getafe,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,11,11,False,22.0,15.0,2.0,,0.0,5.0,6.0,10.0,19.0,,3.0,,,,,90.0,37.0,6.4,15.0,0.0226974,1,,,3.0,,,6.0,2.0,,3.0,2.0,Ramón Terrats,,1.0,,,,2.0,0.01,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,
12437558,home,Getafe,Christantus Uche,christantus-uche,C. Uche,F,12,190,4381,M,1884145,EUR,1053302400,M,6,6,False,44.0,29.0,6.0,1.0,0.0,8.0,10.0,21.0,34.0,,4.0,,,,,90.0,58.0,7.3,16.0,0.0167828,1,,,,1.0,3.0,2.0,10.0,3.0,,2.0,Christantus Uche,,2.0,,2.0,,,0.1153,,2.0,,,,1.0,,1.0,2.0,1.0,0.0611,,,,
12437558,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,8,8,False,20.0,14.0,1.0,,0.0,4.0,5.0,10.0,16.0,1.0,2.0,,,,,90.0,44.0,8.1,14.0,0.0243563,4,,,1.0,2.0,1.0,12.0,3.0,,1.0,2.0,,,1.0,2.0,,,1.0,0.9698,4.0,1.0,,,1.0,,,4.0,,2.0,1.12,1.0,2.0,,
12437558,home,Getafe,Coba da Costa,da-costa-coba-gomes,C. d. Costa,M,77,182,408,M,1392054,EUR,1027641600,M,29,29,False,17.0,13.0,1.0,1.0,0.0,8.0,9.0,6.0,10.0,,6.0,,,,,68.0,36.0,6.8,12.0,0.0125707,1,,,2.0,,,3.0,5.0,4.0,4.0,,,,1.0,,2.0,,,0.0252,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,,,,
12437558,home,Getafe,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193,14656,M,1154587,EUR,1089763200,F,18,18,False,15.0,8.0,,,0.0,2.0,2.0,6.0,13.0,1.0,5.0,,,,,62.0,30.0,6.5,13.0,0.00632274,0,,,,7.0,7.0,15.0,11.0,1.0,2.0,2.0,,,,,1.0,,3.0,,1.0,2.0,,,,,,3.0,1.0,,,,,alvarorodrigz_,1.0
12437558,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,9,9,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,,28.0,9.0,6.4,3.0,0.00767952,0,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
12437558,home,Getafe,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,D,14,14,True,7.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,1.0,,,,,22.0,12.0,6.5,3.0,0.00965462,1,,,1.0,,,2.0,2.0,,,1.0,,,,1.0,,,1.0,0.0831,,2.0,,,,,,,1.0,,,,,,
12437558,home,Getafe,Juanmi,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,24,24,True,,,,,0.0,,,,,,,,,,,10.0,2.0,6.5,1.0,,0,,,,1.0,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0
12437558,home,Getafe,Jiří Letáček,jiri-letacek,J. Letáček,G,1,196,201,M,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Juan Berrocal,juan-berrocal,J. Berrocal,D,6,187,92,M,851226,EUR,918172800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Allan Nyom,allan-nyom,A. Nyom,D,12,190,777,M,128637,EUR,579225600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Álex Sola,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192,223,M,1211005,EUR,1085443200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Jesús Santiago,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Bertug Yildirim,,,,,,,,,,,,,,,,,,,,,,
12437558,home,Getafe,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,1048927,EUR,1027555200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437558,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,24.0,19.0,8.0,3.0,0.0,17.0,19.0,2.0,5.0,,8.0,3.0,1.0,,1.0,90.0,33.0,6.5,6.0,0.00360302,0,-0.8189,True,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,oblakjan,
12437558,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,False,42.0,35.0,1.0,1.0,0.0,20.0,21.0,15.0,22.0,3.0,4.0,,,,,66.0,58.0,7.0,8.0,0.00988551,0,,,1.0,,,1.0,3.0,2.0,,,,,,,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,nahuelmolina_35,
12437558,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,False,89.0,83.0,11.0,7.0,0.0,57.0,58.0,26.0,31.0,10.0,4.0,,,,,90.0,108.0,7.2,7.0,0.00744921,0,,,,3.0,4.0,3.0,6.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,JoseMaGimenez13,
12437558,away,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,787751,EUR,847670400,D,24,24,False,81.0,74.0,5.0,,0.0,57.0,58.0,17.0,23.0,11.0,2.0,,,,,90.0,104.0,6.7,9.0,0.00421149,2,,,,3.0,4.0,6.0,7.0,,1.0,3.0,,,,1.0,,,2.0,0.1227,,,,,1.0,,,1.0,,1.0,0.1496,1.0,,lenormand_r,
12437558,away,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,21,21,False,42.0,37.0,1.0,1.0,0.0,20.0,23.0,17.0,20.0,4.0,1.0,,,,,90.0,68.0,6.5,10.0,0.0146577,0,,,1.0,,2.0,6.0,7.0,1.0,,2.0,,,,,1.0,,3.0,,1.0,4.0,,,,,,,2.0,,,,,,
12437558,away,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,1099352,EUR,1040169600,M,22,22,False,15.0,10.0,,,0.0,7.0,8.0,3.0,8.0,4.0,2.0,,,,,90.0,55.0,6.7,18.0,0.00828469,0,,,1.0,2.0,1.0,10.0,14.0,6.0,4.0,2.0,,,1.0,,1.0,,2.0,,,9.0,,,,,,2.0,5.0,,,,,giulisimeone,1.0
12437558,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,False,40.0,33.0,10.0,5.0,0.0,24.0,24.0,9.0,16.0,,8.0,,,,,45.0,45.0,6.5,9.0,0.0135848,0,,,,1.0,,3.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,RodridePaul,
12437558,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,353138,EUR,791424000,M,14,14,False,56.0,49.0,4.0,2.0,0.0,26.0,27.0,23.0,29.0,1.0,3.0,,,,,90.0,76.0,7.5,10.0,0.00623947,0,,,,2.0,,3.0,7.0,6.0,1.0,,,,3.0,,3.0,,,,,2.0,,,2.0,,,,1.0,,,,,marcosllorente,
12437558,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,874705,EUR,945907200,M,12,12,False,14.0,11.0,,,0.0,3.0,3.0,8.0,12.0,1.0,1.0,,,,,45.0,21.0,6.5,8.0,0.00678082,0,,,1.0,1.0,1.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,osamuellino,1.0
12437558,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,7,7,False,35.0,23.0,3.0,1.0,0.0,8.0,11.0,15.0,28.0,1.0,2.0,,,,,69.0,43.0,6.7,16.0,0.0115228,1,,,4.0,,,,,,,,,,1.0,1.0,,,,0.0606,,,,,,,,,,,,,,AGriez,2.0
12437558,away,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,False,15.0,12.0,2.0,2.0,0.0,3.0,3.0,9.0,14.0,,2.0,,,,,58.0,24.0,6.7,9.0,0.00851751,0,,,2.0,1.0,,4.0,1.0,,3.0,,,,,,,,2.0,,,1.0,,,,1.0,,1.0,1.0,,,,,LaAraña,
12437558,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,1142588,EUR,1055635200,M,8,8,True,25.0,20.0,2.0,,0.0,14.0,16.0,6.0,9.0,1.0,3.0,,,,,45.0,31.0,6.4,6.0,0.00276577,0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,PBarrios,
12437558,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,9.0,8.0,,,0.0,3.0,3.0,5.0,7.0,2.0,2.0,,,,,43.0,19.0,6.3,6.0,0.137942,0,,,1.0,,,4.0,2.0,1.0,,,,,,,,,1.0,,,3.0,,,,,,1.0,1.0,,,,,angelcorrea32,
12437558,away,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,9,9,True,11.0,6.0,,,0.0,3.0,4.0,3.0,7.0,,,,,,,32.0,14.0,6.8,7.0,0.00593944,1,,,,3.0,2.0,7.0,2.0,,1.0,,,,,,,,3.0,0.7884,,,,,,,,1.0,,1.0,0.8421,,1.0,asorloth,
12437558,away,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,191182,EUR,816134400,M,11,11,True,7.0,5.0,1.0,,0.0,5.0,5.0,1.0,4.0,,2.0,,,,,24.0,12.0,6.6,4.0,0.110267,0,,,2.0,,,3.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,
12437558,away,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,4,4,True,6.0,6.0,1.0,1.0,0.0,5.0,5.0,1.0,2.0,1.0,4.0,,,,,21.0,15.0,6.6,2.0,0.0001762,0,,,1.0,,,1.0,2.0,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,conorgallagher92,
12437558,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437558,away,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,
12437558,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,axelwitsel28,
12437558,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ReinildoMandava,
12437558,away,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,21555,EUR,620265600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dave,
12437558,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
