match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_accurateCross,captain,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
12451035,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,32.0,30.0,6.0,4.0,0.0,28.0,29.0,2.0,3.0,1.0,12.0,1.0,5.0,1.0,1.0,90.0,45.0,7.3,2.0,0.00063,0,-0.4507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451035,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,7,7,False,55.0,43.0,13.0,6.0,0.0,20.0,21.0,23.0,42.0,3.0,5.0,,,,,90.0,84.0,7.3,24.0,0.336643,2,,8.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0206,2.0,,,,,,,,,,,,,,,,,,,,,,
12451035,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,False,89.0,72.0,16.0,7.0,0.0,49.0,52.0,23.0,37.0,6.0,5.0,,,,,90.0,111.0,7.1,18.0,0.0160028,1,,,6.0,9.0,15.0,,,2.0,2.0,1.0,0.0215,,,,8.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,
12451035,home,Stade Brestois,Abdoulaye Ndiaye,abdoulaye-ndiaye,A. Ndiaye,D,3,195,1264,M,984527,EUR,1018396800,D,3,3,False,69.0,64.0,8.0,6.0,0.0,44.0,47.0,20.0,23.0,5.0,5.0,,,,,90.0,94.0,7.5,10.0,0.00889927,2,,1.0,2.0,7.0,8.0,,,,3.0,1.0,0.2803,,,,4.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7876,,,,,
12451035,home,Stade Brestois,Justin Bourgault,justin-bourgault,J. Bourgault,D,3,185,97,M,1891025,EUR,1126656000,D,18,18,False,44.0,33.0,7.0,3.0,0.0,16.0,18.0,18.0,30.0,1.0,7.0,,,,,77.0,60.0,6.5,15.0,0.0991541,1,,4.0,,1.0,3.0,,,,1.0,,0.013,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,
12451035,home,Stade Brestois,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,348,M,330099,EUR,829526400,M,6,6,False,53.0,49.0,4.0,4.0,0.0,27.0,28.0,22.0,25.0,1.0,6.0,,,,,90.0,61.0,6.8,7.0,0.0264258,0,,,2.0,5.0,4.0,,,1.0,,,,1.0,,,2.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,
12451035,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,38.0,34.0,2.0,2.0,0.0,18.0,19.0,17.0,20.0,,5.0,,,,,60.0,43.0,6.9,4.0,0.0389325,0,,1.0,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,True,,,
12451035,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,27.0,26.0,2.0,2.0,0.0,8.0,9.0,19.0,19.0,,4.0,,,,,60.0,38.0,6.5,8.0,0.179825,1,,1.0,1.0,9.0,1.0,,1.0,1.0,,,0.0514,2.0,,,,1.0,3.0,3.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,
12451035,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,9,9,False,35.0,31.0,3.0,3.0,0.0,13.0,13.0,19.0,31.0,1.0,1.0,,,,,77.0,59.0,7.3,17.0,0.070193,5,,9.0,,2.0,5.0,,2.0,,3.0,2.0,0.8752,1.0,Kamory Doumbia,,1.0,,1.0,,,,1.0,1.0,3.0,,,,,3.0,0.6537,1.0,,kamory_doumbia03,1.0,
12451035,home,Stade Brestois,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,M,34,34,False,3.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,,21.0,5.0,6.4,2.0,9.437e-05,0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12451035,home,Stade Brestois,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1367,M,343971,EUR,762134400,F,19,19,False,18.0,11.0,,,0.0,4.0,5.0,8.0,15.0,,,,,,,90.0,33.0,7.4,14.0,0.144728,3,,2.0,7.0,9.0,5.0,,1.0,,1.0,,0.6637,1.0,,,4.0,1.0,,,,1.0,,2.0,1.0,,1.0,,,5.0,0.5538,1.0,,,,
12451035,home,Stade Brestois,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,14,14,True,19.0,15.0,2.0,2.0,1.0,4.0,5.0,11.0,14.0,2.0,3.0,,,,,69.0,38.0,7.0,12.0,0.348959,1,,,4.0,12.0,5.0,1.0,,,1.0,1.0,0.1125,1.0,,,,1.0,3.0,4.0,1.0,1.0,3.0,2.0,,,,,,1.0,,,,,,1.0
12451035,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,True,31.0,23.0,5.0,4.0,0.0,10.0,11.0,13.0,21.0,1.0,3.0,,,,,30.0,40.0,6.8,11.0,0.0117702,0,,1.0,,1.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,
12451035,home,Stade Brestois,Abdallah Sima,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,17,17,True,13.0,12.0,1.0,1.0,0.0,4.0,4.0,8.0,10.0,,3.0,,,,,30.0,22.0,6.7,5.0,0.00533317,1,,1.0,,1.0,1.0,,1.0,,1.0,1.0,0.1278,,,,,,,1.0,,,,,,,,,,2.0,,,,,,
12451035,home,Stade Brestois,Luc Zogbé,luc-zogbe,L. Zogbé,D,12,178,643,M,1499870,EUR,1111622400,D,12,12,True,9.0,9.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,,1.0,,,,,13.0,15.0,7.2,,0.0198197,1,,1.0,,,1.0,,,1.0,1.0,,0.0154,,,,,,,,,,,,1.0,,,1.0,,,0.0364,1.0,,,,
12451035,home,Stade Brestois,Romain Faivre,romain-faivre,R. Faivre,M,28,180,1033,M,913942,EUR,900374400,M,21,21,True,7.0,5.0,,,0.0,2.0,2.0,4.0,7.0,,,,,,,13.0,11.0,6.5,4.0,0.0293173,0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12451035,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
