match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_keyPass,stat_challengeLost,stat_totalOffside,captain,stat_penaltyWon,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10406978,home,Club Brugge KV,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,F,19,19,False,54.0,50.0,2.0,2.0,16.0,18.0,36.0,38.0,,1.0,8.0,,,,84.0,64.0,7.0,6.0,2,2.0,2.0,3.0,,1.0,,,1.0,1.0,1.0,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,
10406978,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,8.0,7.0,,,1.0,1.0,6.0,9.0,,1.0,1.0,,,,21.0,16.0,6.0,6.0,2,2.0,,3.0,1.0,2.0,1.0,,,,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,nusaantonio,1.0,,,
10406978,home,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,True,7.0,6.0,,,4.0,5.0,2.0,2.0,,1.0,,,,,20.0,9.0,6.5,1.0,0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10406978,home,Club Brugge KV,Éder Balanta,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,3,3,True,7.0,6.0,1.0,,2.0,3.0,4.0,5.0,,4.0,2.0,,,,10.0,13.0,6.8,3.0,0,1.0,,1.0,1.0,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10406978,home,Club Brugge KV,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27447,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406978,home,Club Brugge KV,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406978,home,Club Brugge KV,Denis Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Denis,Odoi,,,,,,,,,,,,,,,,
10406978,home,Club Brugge KV,Cyle Larin,cyle-larin,C. Larin,F,9,187,1619,M,790179,EUR,798076800,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,225,M,182363,EUR,812505600,G,12,12,False,33.0,28.0,10.0,5.0,27.0,29.0,1.0,4.0,2.0,2.0,10.0,,3.0,6.0,90.0,47.0,7.7,5.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10406978,away,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,25,25,False,30.0,20.0,6.0,4.0,13.0,19.0,7.0,11.0,1.0,4.0,5.0,,,,81.0,56.0,6.5,15.0,3,,,4.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,,,1.0,,1.0,,,1.0,2.0,,,,1.0,,,,,,,2.0,,,
10406978,away,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,41.0,34.0,8.0,4.0,29.0,31.0,5.0,10.0,,4.0,4.0,,,,90.0,54.0,7.2,7.0,0,,,3.0,,,,2.0,4.0,2.0,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,57.0,50.0,7.0,5.0,41.0,44.0,9.0,13.0,1.0,2.0,4.0,,,,90.0,64.0,6.8,7.0,1,,,4.0,,,,4.0,1.0,1.0,,,3.0,1.0,1.0,,Federico,Ricca,1.0,,,,,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,False,33.0,28.0,3.0,1.0,16.0,17.0,12.0,16.0,1.0,4.0,9.0,,,,90.0,55.0,6.9,11.0,0,,,4.0,1.0,,,1.0,3.0,2.0,3.0,,3.0,,2.0,3.0,,,,,,,,,,,,,,,,,,1.0
10406978,away,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,False,26.0,17.0,6.0,4.0,9.0,11.0,11.0,23.0,1.0,5.0,8.0,,,,81.0,42.0,7.1,16.0,0,8.0,3.0,6.0,1.0,1.0,,,3.0,1.0,,1.0,4.0,,,,,,,,,,4.0,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,False,22.0,9.0,1.0,,5.0,12.0,4.0,10.0,,3.0,3.0,,,,70.0,30.0,6.5,13.0,0,,,4.0,,,,1.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,155,M,823654,EUR,855273600,M,24,24,False,54.0,49.0,7.0,3.0,33.0,34.0,16.0,20.0,,5.0,6.0,,,,90.0,69.0,7.0,6.0,1,,,2.0,1.0,,,4.0,3.0,3.0,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,M,7,7,False,6.0,4.0,,,3.0,3.0,1.0,4.0,,3.0,,,,,45.0,14.0,6.3,5.0,0,1.0,,4.0,1.0,2.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Mathieu Maertens,mathieu-maertens,M. Maertens,F,33,182,86,M,360652,EUR,796262400,F,33,33,False,17.0,10.0,5.0,2.0,6.0,8.0,4.0,9.0,2.0,7.0,6.0,,,,89.0,28.0,7.1,8.0,1,,,6.0,1.0,,,,3.0,1.0,,2.0,3.0,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,,True,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Mario González,mario-gonzalez,M. González,F,20,183,211,M,847147,EUR,825206400,F,9,9,False,11.0,7.0,,,4.0,4.0,3.0,7.0,1.0,3.0,4.0,,,,90.0,21.0,6.1,9.0,2,,,7.0,5.0,,,1.0,,,,2.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,
10406978,away,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5676,M,876600,EUR,865900800,F,11,11,True,14.0,11.0,,,7.0,7.0,5.0,8.0,2.0,4.0,4.0,,,,45.0,28.0,6.5,9.0,1,1.0,1.0,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,True,4.0,2.0,,,,,2.0,4.0,,,,,,,20.0,7.0,7.2,3.0,2,,,1.0,1.0,,,,,,,,,,,,Nachon Nsingi,,,1.0,1.0,,,,,,,,1.0,,,,,
10406978,away,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,4.0,3.0,1.0,,3.0,3.0,,1.0,,1.0,,,,,9.0,8.0,6.8,1.0,0,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,F,8,8,True,8.0,4.0,,,2.0,4.0,2.0,6.0,,1.0,2.0,,,,9.0,13.0,6.9,7.0,1,2.0,,2.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Raphael Holzhauser,raphael-holzhauser,R. Holzhauser,F,,193,126,M,95375,EUR,729820800,M,10,10,True,2.0,1.0,,,,,1.0,2.0,,,,,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406978,away,Oud-Heverlee Leuven,Mandela Keita,mandela-keita,M. Keita,M,16,180,1237,M,1110136,EUR,1020988800,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mandela Keita,,,,,,,,,,,,,,,,,
