match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_hitWoodwork
14572803,home,Malmö FF,Melker Ellborg,Melker Ellborg,,melker-ellborg,M. Ellborg,G,31,191.0,169,M,1099795,EUR,1053561600,G,33,33,False,31.0,9.0,24.0,3.0,0.0,7.0,8.0,2.0,23.0,2.0,14.0,4.0,4.0,2.0,90.0,42.0,6.9,22.0,0.00308663,0.2609,0,1.3215,0.03,0.0,0.14,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572803,home,Malmö FF,Jens Stryger Larsen,,,jens-stryger-larsen,J. Stryger Larsen,D,17,180.0,369,M,44848,EUR,667094400,D,17,17,False,14.0,7.0,3.0,,0.0,4.0,7.0,3.0,7.0,5.0,,,,,82.0,33.0,7.2,11.0,0.00225997,,0,,0.03,-0.09,0.58,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14572803,home,Malmö FF,Pontus Jansson,,,pontus-jansson,P. Jansson,D,18,194.0,315,M,55123,EUR,666403200,D,18,18,False,23.0,18.0,1.0,,0.0,15.0,15.0,3.0,8.0,12.0,2.0,,,,90.0,43.0,7.2,7.0,0.00379051,,0,,0.23,0.01,0.43,,1.0,2.0,5.0,1.0,1.0,1.0,2.0,True,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14572803,home,Malmö FF,Colin Rösler,,,colin-rosler,C. Rösler,D,19,186.0,116,M,907462,EUR,956361600,D,19,19,False,16.0,13.0,3.0,,0.0,11.0,11.0,2.0,5.0,8.0,1.0,,,,90.0,29.0,6.4,4.0,0.00070013,,0,,0.07,0.04,0.23,,2.0,4.0,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14572803,home,Malmö FF,Busanello,,,busanello,Busanello,D,25,179.0,319,M,880179,EUR,909619200,D,25,25,False,29.0,19.0,5.0,1.0,0.0,9.0,10.0,10.0,19.0,5.0,6.0,,,,90.0,56.0,6.6,16.0,0.0373193,,1,,0.13,0.04,-0.07,,2.0,3.0,4.0,,1.0,,,,1.0,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,0.1916,0.3501,-0.15,,,,,,,,,,
14572803,home,Malmö FF,Oscar Lewicki,,,oscar-lewicki,O. Lewicki,M,6,171.0,50,M,113664,EUR,711072000,M,6,6,False,20.0,17.0,1.0,,0.0,12.0,14.0,5.0,6.0,1.0,1.0,,,,89.0,28.0,8.2,3.0,0.00140764,,1,,0.01,0.09,0.4,,,,3.0,1.0,2.0,2.0,,,1.0,,,,,,,,,1.0,0.0548,0.5806,0.53,1.0,,,,,,,,,
14572803,home,Malmö FF,Hugo Bolin,Hugo Bolin,,bolin-hugo,H. Bolin,M,38,179.0,801,M,1142210,EUR,1059004800,M,38,38,False,18.0,13.0,,,0.0,2.0,3.0,11.0,15.0,2.0,3.0,,,,90.0,32.0,6.5,8.0,0.0345005,,2,,-0.2,0.14,0.24,,3.0,5.0,4.0,,4.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,0.3196,0.1726,0.07,,1.0,1.0,1.0,,,,,,
14572803,home,Malmö FF,Kenan Busuladzic,,,busuladzic-kenan,K. Busuladzic,M,40,181.0,216,M,1471065,EUR,1170720000,M,40,40,False,20.0,18.0,2.0,2.0,0.0,9.0,9.0,9.0,11.0,,4.0,,,,90.0,34.0,6.4,4.0,0.00796498,,1,,-0.03,0.04,-0.04,,2.0,6.0,6.0,1.0,2.0,1.0,,,,1.0,2.0,2.0,,,,3.0,2.0,,0.0378,,-0.33,,,,,1.0,1.0,,,,
14572803,home,Malmö FF,Otto Rosengren,,,otto-rosengren,O. Rosengren,M,7,178.0,503,M,1106662,EUR,1053043200,M,7,7,False,19.0,15.0,2.0,1.0,1.0,7.0,7.0,8.0,12.0,2.0,1.0,,,,90.0,38.0,7.2,10.0,0.0657517,,0,,0.32,0.05,-0.04,,1.0,4.0,4.0,,1.0,,1.0,,1.0,2.0,2.0,1.0,1.0,5.0,1.0,,,,,,,,,,2.0,1.0,,1.0,,,
14572803,home,Malmö FF,Sead Hakšabanović,,,sead-haksabanovic,S. Hakšabanović,M,29,174.0,528,M,791978,EUR,925776000,M,29,29,False,21.0,14.0,1.0,,0.0,7.0,11.0,7.0,10.0,,,,,,69.0,37.0,6.3,14.0,0.00539504,,0,,0.09,0.04,-0.01,,3.0,8.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,3.0,,,,,
14572803,home,Malmö FF,Emmanuel Ekong,,,emmanuel-ekong,E. Ekong,M,11,176.0,284,M,1000015,EUR,1024963200,F,11,11,False,9.0,4.0,,,0.0,,1.0,4.0,8.0,,1.0,,,,82.0,17.0,6.2,10.0,0.0186586,,0,,-0.19,0.23,-0.04,,6.0,7.0,3.0,,,,4.0,,3.0,2.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,
14572803,home,Malmö FF,Adrian Skogmar,,,skogmar-adrian,A. Skogmar,M,37,175.0,120,M,1503622,EUR,1132704000,M,37,37,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,21.0,5.0,6.4,,0.00155326,,0,,0.02,0.02,-0.05,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14572803,home,Malmö FF,Taha Ali,,,taha-ali,T. Ali,M,22,174.0,1454,M,1022820,EUR,899251200,M,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,8.0,2.0,6.6,,0.098082,,0,,0.16,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572803,home,Malmö FF,Stefano Vecchia,,,stefano-vecchia,S. Vecchia,F,21,182.0,141,M,356388,EUR,790819200,M,21,21,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,8.0,8.0,6.5,1.0,0.00033885,,1,,-0.04,-0.12,-0.06,,1.0,1.0,3.0,,,,,,,,2.0,,,,,1.0,1.0,,0.028,,-0.26,,,1.0,,,,,,,
14572803,home,Malmö FF,Andrej Đurić,Andrej Duric,,andrej-duric,A. Duric,D,5,192.0,379,M,1095410,EUR,1064102400,D,5,5,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,,,,,1.0,3.0,,,3.74e-06,,0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14572803,home,Malmö FF,Johan Dahlin,,,johan-dahlin,J. Dahlin,G,27,191.0,70,M,7298,EUR,526521600,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
