match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_wasFouled,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_goals,stat_goalAssist
11406912,home,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,839226,EUR,984787200,F,11,11,True,,1.0,1.0,,,,,1.0,1.0,,,,11.0,5.0,6.5,1.0,0.00136351,2,,,,,1.0,,,,,,,,,,,0.0594,,,1.0,,,,,2.0,,,,,,,,,,
11406912,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,home,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,0,,Saba,Sazonov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,home,Torino,Zanos Savva,zanos-savva,Z. Savva,M,79,188,241,M,1154617,EUR,1132963200,F,79,79,True,,,,,,,,,,,,,,,,,,0,,Zannetos Savva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,home,Torino,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,831290,EUR,872812800,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,home,Torino,Uroš Kabić,uros-kabic,U. Kabić,F,17,183,252,M,1087489,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,,50.0,34.0,31.0,15.0,26.0,32.0,8.0,18.0,11.0,,4.0,90.0,62.0,8.0,16.0,0.00226605,0,0.6383,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,3.0,,,,,,,3.0,,
11406912,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,,32.0,25.0,3.0,,15.0,20.0,10.0,12.0,2.0,,,90.0,45.0,6.8,8.0,0.00263045,0,,,,2.0,3.0,4.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11406912,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,,37.0,33.0,4.0,3.0,26.0,29.0,7.0,8.0,3.0,,,79.0,55.0,6.8,4.0,0.00189941,0,,,,5.0,11.0,6.0,1.0,4.0,10.0,1.0,4.0,4.0,2.0,4.0,,,,,,,,,,,2.0,,,,,,,,,
11406912,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,,46.0,43.0,2.0,,33.0,33.0,10.0,13.0,4.0,,,90.0,54.0,7.2,3.0,0.00284938,0,,,,2.0,4.0,3.0,,3.0,5.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
11406912,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,False,,24.0,21.0,2.0,1.0,14.0,14.0,7.0,12.0,1.0,,,45.0,32.0,6.7,5.0,0.00284119,0,,,,3.0,4.0,1.0,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,
11406912,away,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,,37.0,31.0,6.0,3.0,20.0,21.0,12.0,18.0,6.0,,,90.0,49.0,7.5,8.0,0.019229,2,,,,1.0,4.0,,1.0,1.0,3.0,1.0,2.0,,2.0,,,0.3038,2.0,1.0,1.0,,,,1.0,1.0,,MatteoGuendouzi,1.0,0.1163,,,,,1.0,
11406912,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,,60.0,51.0,4.0,1.0,29.0,31.0,22.0,29.0,6.0,,,90.0,74.0,7.4,11.0,0.0188811,1,,,,1.0,4.0,,,,4.0,,1.0,1.0,,1.0,,0.0735,,,2.0,1.0,1.0,,1.0,,2.0,,1.0,0.4332,,,,,1.0,
11406912,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,False,,42.0,36.0,,,21.0,22.0,15.0,24.0,3.0,,,80.0,53.0,7.7,11.0,0.0584703,2,,,,2.0,3.0,,,1.0,2.0,,,,,1.0,1.0,0.0439,4.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,2.0
11406912,away,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3333,M,976381,EUR,987638400,F,18,18,False,,15.0,11.0,,,4.0,5.0,7.0,11.0,2.0,,,74.0,20.0,6.6,7.0,0.0117106,0,,,,1.0,3.0,,,,1.0,,,,,1.0,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,
11406912,away,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,True,17.0,8.0,2.0,,2.0,7.0,6.0,11.0,3.0,,,55.0,23.0,6.6,11.0,0.00366678,1,,,,2.0,3.0,,1.0,1.0,2.0,,1.0,,,1.0,,0.0482,1.0,,,,,1.0,,,,ciroimmobile17,1.0,0.2107,,,,,,
11406912,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,,35.0,27.0,2.0,,13.0,15.0,14.0,20.0,2.0,,,90.0,50.0,6.6,15.0,0.105598,0,,,,,6.0,,,1.0,4.0,1.0,1.0,1.0,,5.0,,,,,1.0,1.0,1.0,6.0,,,1.0,F_Andersoon,,,,,,,,
11406912,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,,15.0,13.0,1.0,,6.0,7.0,7.0,9.0,,,,45.0,26.0,6.6,5.0,0.00189718,0,,,,1.0,1.0,3.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11406912,away,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,19,19,True,,13.0,7.0,,,4.0,5.0,3.0,8.0,1.0,,,35.0,25.0,6.6,14.0,0.0254101,1,,,,1.0,4.0,1.0,,4.0,4.0,,,,,,,0.0397,,,1.0,2.0,,5.0,1.0,,,tatycastellanos11,1.0,0.0214,,,,,,
11406912,away,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,,6.0,6.0,,,3.0,3.0,3.0,3.0,,,,16.0,8.0,6.6,,0.00091112,0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,Pedro,,,,,,,,
11406912,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,10.0,5.0,6.7,,,0,,,,,1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11406912,away,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,away,Lazio,Fabio Ruggeri,ruggeri-fabio,F. Ruggeri,D,26,184,163,M,1165179,EUR,1102896000,D,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,away,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,away,Lazio,André Anderson,andre-anderson,André Anderson,M,8,180,228,M,947171,EUR,938044800,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,away,Lazio,Larsson Coulibaly,larsson-coulibaly,L. Coulibaly,M,,180,22,M,1125701,EUR,1041379200,M,68,68,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406912,away,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,kamadadaichi,,,,,,,,
11406912,away,Lazio,Saná Fernandes,sana-fernandes,S. Fernandes,F,77,165,365,M,1513787,EUR,1141948800,F,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
