match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_aerialLost,stat_totalContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated
14131907,home,Tondela,Bernardo Fontes,Bernardo,Fontes,bernardo-fontes,B. Fontes,G,31,196.0,193,M,1394935,EUR,1027382400,G,31,31,False,22.0,15.0,14.0,7.0,0.0,12.0,12.0,3.0,10.0,10.0,2.0,3.0,3.0,90.0,33.0,7.5,7.0,0.00066117,0.3081,0,0.5998,0.07,0.0,0.26,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131907,home,Tondela,Bebeto,,,bebeto,Bebeto,D,2,174.0,46,M,865335,EUR,631152000,D,2,2,False,24.0,19.0,6.0,3.0,0.0,8.0,10.0,11.0,14.0,3.0,,,,71.0,53.0,7.7,11.0,0.252507,,0,,0.43,0.14,0.52,,True,8.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
14131907,home,Tondela,Christian Marques,,,christian-marques,C. Marques,D,4,187.0,126,M,988964,EUR,1042588800,D,4,4,False,38.0,30.0,3.0,1.0,0.0,17.0,19.0,13.0,19.0,2.0,,,,90.0,45.0,7.1,9.0,0.0069583,,0,,0.06,0.02,0.24,,,,,1.0,2.0,4.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14131907,home,Tondela,Brayan Medina,,,medina-brayan,B. Medina,D,20,195.0,331,M,1187281,EUR,1015200000,D,20,20,False,39.0,35.0,3.0,1.0,0.0,23.0,23.0,12.0,16.0,5.0,,,,90.0,56.0,7.1,6.0,0.00536405,,1,,0.08,0.11,0.27,,,,,5.0,6.0,7.0,,,3.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.07,-0.18,,,,,,,,,,
14131907,home,Tondela,Rémy Vita,,,remy-vita,R. Vita,D,21,170.0,143,M,1035696,EUR,986083200,D,21,21,False,32.0,27.0,1.0,,0.0,15.0,15.0,12.0,17.0,3.0,,,,59.0,48.0,6.5,10.0,0.00912366,,1,,-0.05,0.08,-0.03,,,,,5.0,2.0,1.0,,1.0,,,1.0,3.0,,1.0,1.0,1.0,,1.0,3.0,,0.038,-0.41,,,,,,,,,,
14131907,home,Tondela,Juan Rodríguez,Juan Rodríguez,,juan-rodriguez,J. Rodríguez,M,32,174.0,223,M,1482435,EUR,1143417600,M,32,32,False,40.0,36.0,4.0,3.0,0.0,11.0,12.0,25.0,28.0,12.0,,,,90.0,58.0,7.5,9.0,0.0119243,,1,,0.16,0.1,0.4,,,,,3.0,6.0,2.0,,2.0,4.0,2.0,1.0,,,1.0,,1.0,2.0,,2.0,,0.018,-0.03,1.0,0.0098,,,,,,,,
14131907,home,Tondela,Joe Hodge,,,hodge-joe,J. Hodge,M,10,172.0,268,M,988882,EUR,1031961600,M,10,10,False,28.0,26.0,3.0,2.0,0.0,9.0,9.0,17.0,19.0,3.0,,,,59.0,40.0,7.4,6.0,0.0638288,,0,,0.47,0.06,0.0,,,1.0,,3.0,2.0,,,1.0,1.0,,1.0,2.0,4.0,,,,,,2.0,,,,,,1.0,,,,,,,
14131907,home,Tondela,Maranhão,,,pedro-henryque,Maranhão,F,7,172.0,167,M,879917,EUR,920332800,M,7,7,False,21.0,17.0,2.0,1.0,0.0,3.0,3.0,14.0,18.0,5.0,,,,90.0,47.0,7.2,12.0,0.05817,,3,,0.17,0.21,-0.13,,,3.0,,5.0,10.0,1.0,,,6.0,1.0,4.0,1.0,,,3.0,,,2.0,3.0,2.0,0.2406,0.01,1.0,0.4752,1.0,,,,,,,
14131907,home,Tondela,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174.0,626,M,190147,EUR,820108800,M,16,16,False,33.0,24.0,3.0,1.0,0.0,8.0,9.0,16.0,24.0,5.0,,,,71.0,42.0,6.9,12.0,0.0356759,,0,,0.04,0.33,0.18,,,1.0,,1.0,2.0,1.0,,,2.0,2.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,
14131907,home,Tondela,Ivan Cavaleiro,,,ivan-cavaleiro,I. Cavaleiro,F,,175.0,358,M,110950,EUR,750902400,M,17,17,False,33.0,28.0,1.0,1.0,0.0,8.0,8.0,20.0,25.0,4.0,,,,90.0,62.0,7.0,21.0,0.186744,,5,,0.21,0.33,-0.08,,,12.0,3.0,5.0,6.0,,,,,,1.0,2.0,2.0,4.0,2.0,,2.0,1.0,4.0,,0.3382,0.01,2.0,0.2465,,1.0,2.0,,,,,
