match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,captain,player_sofascoreId,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_lastManTackle,stat_errorLeadToAShot,stat_bigChanceMissed
13473411,home,Santos,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,20.0,16.0,1.0,1.0,0.0,3.0,4.0,13.0,16.0,,1.0,,,,89.0,28.0,7.3,6.0,0.0176139,2,,,3.0,5.0,5.0,1.0,,1.0,1.0,0.1746,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,tiquinho_soares_29,,1.0,0.262,,,,
13473411,home,Santos,Leonardo Godoy,,,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,True,10.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,8.0,,,,,,26.0,20.0,6.6,6.0,0.00372078,0,,4.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
13473411,home,Santos,Álvaro Barreal,,,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,22,22,True,15.0,13.0,1.0,1.0,0.0,2.0,3.0,11.0,12.0,,,,,,26.0,30.0,6.6,10.0,0.0220788,1,,6.0,1.0,5.0,1.0,,,1.0,,0.0059,,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,
13473411,home,Santos,Deivid Washington,Deivid Washington,,deivid-washington,D. Washington,F,36,186,6765,M,1485371,EUR,1117929600,F,36,36,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,13.0,4.0,6.3,3.0,6.87e-06,0,,,2.0,4.0,,,,,,,,,,,,,,,,,2.0,,deividwashington_,,,,,,,
13473411,home,Santos,Zé Rafael,,,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,6,6,True,6.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,2.0,,,,,,10.0,6.0,6.6,1.0,0.00967776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,home,Santos,Gabriel Veron,,,gabriel-veron,G. Veron,M,27,176,2553,M,1002819,EUR,1031011200,F,70,70,True,,,,,0.0,,,,,,,,,,10.0,3.0,6.5,1.0,,0,,,1.0,2.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,
13473411,home,Santos,João Paulo,,,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,home,Santos,João Basso,,,joao-basso,J. Basso,D,13,189,689,M,850955,EUR,853113600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,home,Santos,Souza,Souza,,souza,Souza,D,33,179,2869,M,1482340,EUR,1150416000,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,home,Santos,Gil,,,gil,Gil,D,4,191,1081,M,106402,EUR,550454400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,home,Santos,Luis Fellipe,Luis Fellipe,,luis-fellipe,L. Fellipe,D,25,192,558,M,1467379,EUR,1063065600,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,home,Santos,Hyan,,,hyan,Hyan,M,20,184,546,M,1656040,EUR,1080086400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,home,Santos,Diego Pituca,,,diego-pituca,D. Pituca,M,21,175,649,M,866417,EUR,713836800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,away,Ceará,Fernando Miguel,,,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,False,23.0,14.0,14.0,5.0,0.0,9.0,9.0,5.0,14.0,1.0,7.0,1.0,1.0,,90.0,28.0,7.1,9.0,0.00089943,0,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,away,Ceará,Fabiano Souza,,,fabiano-silva,F. Souza,D,70,175,374,M,1130513,EUR,952992000,D,70,70,False,18.0,13.0,3.0,1.0,0.0,9.0,11.0,4.0,7.0,2.0,4.0,,,,75.0,37.0,6.6,11.0,0.00160993,1,,1.0,,1.0,4.0,1.0,,2.0,2.0,0.0154,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
13473411,away,Ceará,Marllon,,,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,3,3,False,27.0,24.0,2.0,,0.0,19.0,20.0,5.0,7.0,13.0,,,,,90.0,44.0,7.2,3.0,0.00129114,0,,,2.0,3.0,3.0,,1.0,1.0,,,2.0,,,1.0,,,,,,,,True,,,,,1.0,,,
13473411,away,Ceará,Willian Machado,,,willian-machado,W. Machado,D,23,185,452,M,925871,EUR,847843200,D,23,23,False,26.0,21.0,2.0,,0.0,16.0,17.0,5.0,9.0,15.0,3.0,,,,90.0,47.0,8.0,5.0,0.00096255,4,,,2.0,4.0,11.0,4.0,,1.0,,0.1248,10.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,
13473411,away,Ceará,Matheus Bahia,,,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,False,28.0,20.0,4.0,2.0,0.0,9.0,11.0,11.0,17.0,2.0,2.0,,,,90.0,51.0,7.8,14.0,0.0340588,0,,3.0,,,7.0,,2.0,5.0,1.0,,1.0,,,,1.0,,,4.0,2.0,1.0,,,,,,,,,,
13473411,away,Ceará,Fernando Sobral,,,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,21.0,17.0,4.0,1.0,0.0,12.0,12.0,5.0,9.0,,2.0,,,,80.0,27.0,6.5,5.0,0.00382253,0,,,2.0,4.0,,,2.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,
13473411,away,Ceará,Dieguinho,,,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,21.0,14.0,2.0,1.0,0.0,9.0,12.0,5.0,9.0,4.0,7.0,,,,90.0,37.0,6.3,10.0,0.00230743,0,,,2.0,6.0,3.0,,,2.0,1.0,,,1.0,,,,,,1.0,,,3.0,,,,,,1.0,,1.0,
13473411,away,Ceará,Antonio Galeano,,,antonio-galeano,Galeano,M,27,169,1101,M,883207,EUR,953683200,M,27,27,False,14.0,10.0,3.0,2.0,0.0,5.0,7.0,5.0,7.0,3.0,4.0,,,,90.0,29.0,6.6,7.0,0.0108422,0,,1.0,2.0,8.0,7.0,,,1.0,5.0,,1.0,4.0,,,,2.0,,,,1.0,,,,1.0,,,,,,
13473411,away,Ceará,Lucas Mugni,,,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,10,10,False,19.0,16.0,2.0,,0.0,10.0,11.0,6.0,8.0,,5.0,,,,74.0,33.0,6.7,11.0,0.280666,0,,7.0,,7.0,3.0,,,,1.0,,1.0,1.0,,5.0,2.0,2.0,1.0,,2.0,3.0,,,,,,,1.0,,,
13473411,away,Ceará,Pedro Henrique,,,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,M,7,7,False,14.0,12.0,3.0,3.0,0.0,6.0,6.0,6.0,8.0,1.0,2.0,,,,80.0,29.0,7.0,8.0,0.0220212,1,,5.0,3.0,8.0,3.0,,1.0,1.0,,0.0093,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,0.0409,,,,
13473411,away,Ceará,Pedro Raul,,,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,9,9,False,6.0,3.0,,,0.0,,,3.0,6.0,1.0,2.0,,,,87.0,22.0,6.6,11.0,0.00290635,2,,,,6.0,2.0,2.0,1.0,,1.0,0.1856,1.0,,,6.0,,,,,6.0,,1.0,,,2.0,,,,,,
13473411,away,Ceará,Rômulo,Rômulo,,romulo,Rômulo,M,10,176,1438,M,1105078,EUR,1002412800,M,19,19,True,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,1.0,5.0,,,,16.0,13.0,7.2,2.0,0.0617186,1,,1.0,,1.0,,,,,,0.0441,,,,1.0,1.0,,,,1.0,4.0,,,,,1.0,0.0507,,,,
13473411,away,Ceará,Rafael Ramos,,,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,D,2,2,True,9.0,7.0,2.0,2.0,0.0,4.0,6.0,3.0,3.0,1.0,1.0,,,,15.0,14.0,6.7,3.0,0.00038846,1,,,,2.0,1.0,,,1.0,,0.0182,,,,1.0,,1.0,,,,,,,,,1.0,0.0156,,,,
13473411,away,Ceará,Bruno Tubarão,,,bruno-tubarao,B. Tubarão,D,29,180,421,M,931588,EUR,796348800,F,29,29,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,10.0,7.0,6.3,2.0,0.00136731,0,,,1.0,4.0,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,
13473411,away,Ceará,Lourenço,,,lourenco,Lourenço,M,97,169,376,M,879871,EUR,873590400,M,97,97,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,10.0,7.0,7.1,1.0,0.00359616,1,,,,,,,1.0,,,0.0166,,,,1.0,,,,,,1.0,,,,,1.0,0.0099,1.0,,,
13473411,away,Ceará,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,12.0,6.0,6.7,1.0,1.585e-05,2,,,1.0,1.0,2.0,,,,,0.3357,1.0,,,,,1.0,1.0,,,,,,,,2.0,0.4784,,,,1.0
13473411,away,Ceará,Keiller,,,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,away,Ceará,Nicolas,,,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,away,Ceará,Ramon Menezes,,,ramon,R. Menezes,D,40,186,242,M,839516,EUR,799459200,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,away,Ceará,Éder,,,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,away,Ceará,Alejandro Martínez,Silvio Alejandro Martínez,,silvio-martinez,A. Martínez,M,14,170,184,M,1110829,EUR,861148800,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,away,Ceará,Lucas Lima,,,lucas-lima,L. Lima,M,31,172,202,M,1048254,EUR,962668800,M,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473411,away,Ceará,Matheus Araújo,,,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
