match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
10385465,home,Nottingham Forest,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,12,12,False,39.0,21.0,27.0,9.0,14.0,19.0,7.0,20.0,2.0,14.0,1.0,2.0,5.0,1.0,1.0,90.0,59.0,7.5,20.0,0.0,0.0,0.00209442,0,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385465,home,Nottingham Forest,Serge Aurier,serge-aurier,S. Aurier,D,,176,2934,M,Serge_aurier,105697,EUR,725155200,D,24,24,False,24.0,15.0,2.0,,10.0,14.0,5.0,10.0,2.0,4.0,1.0,,,,,79.0,37.0,6.9,11.0,0.0,0.0,0.00124237,0,,1.0,4.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10385465,home,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,44.0,34.0,10.0,3.0,29.0,32.0,5.0,12.0,10.0,5.0,,,,,,90.0,58.0,6.7,10.0,0.0,0.0,0.00383213,0,,,1.0,1.0,1.0,,,2.0,,,,1.0,True,,,,,,,,,,,,,,,,,
10385465,home,Nottingham Forest,Felipe,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,38,38,False,21.0,11.0,3.0,,7.0,14.0,4.0,7.0,10.0,4.0,1.0,,,,,90.0,45.0,7.2,12.0,0.0,0.0,0.00191126,0,,1.0,3.0,3.0,8.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,,,,,
10385465,home,Nottingham Forest,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,D,32,32,False,5.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,,,,,,79.0,19.0,6.2,6.0,0.0,0.0,0.0294857,0,,,,4.0,2.0,,,,,1.0,1.0,1.0,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,
10385465,home,Nottingham Forest,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,False,17.0,13.0,,,8.0,11.0,5.0,6.0,1.0,5.0,,,,,,90.0,24.0,6.4,7.0,0.0,0.0,0.00199387,0,,2.0,1.0,6.0,2.0,,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,
10385465,home,Nottingham Forest,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,,36465,EUR,699148800,M,6,6,False,19.0,15.0,5.0,1.0,10.0,10.0,5.0,9.0,2.0,5.0,,,,,,72.0,25.0,6.3,5.0,0.0,0.0,0.00420324,0,,,,3.0,,,,1.0,,,,1.0,,Jonjo,Shelvey,1.0,1.0,,,,,,,,,,,,,
10385465,home,Nottingham Forest,Jack Colback,jack-colback,J. Colback,M,,176,96,M,,40686,EUR,625190400,M,8,8,False,6.0,3.0,,,3.0,6.0,,,2.0,2.0,,,,,,58.0,13.0,6.9,3.0,0.0,0.0,2.271e-05,0,,,,1.0,3.0,,,,1.0,2.0,1.0,1.0,,Jack,Colback,,,1.0,,,,,,,,,,,,
10385465,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,M,10,10,False,18.0,13.0,4.0,3.0,5.0,5.0,8.0,14.0,1.0,5.0,3.0,,,,,90.0,31.0,6.9,12.0,0.032,0.0,0.579822,1,,2.0,1.0,5.0,3.0,2.0,,,,2.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,
10385465,home,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,M,28,28,False,8.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,,,,,58.0,18.0,6.4,7.0,0.0,0.0,0.00410836,0,,,,5.0,2.0,1.0,1.0,,,1.0,,,,,,3.0,2.0,,,,,,,,1.0,,,,,
10385465,home,Nottingham Forest,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,False,8.0,5.0,,,1.0,2.0,4.0,7.0,,4.0,2.0,,,,,90.0,20.0,6.7,7.0,0.0809,0.0,0.0272368,2,,,,2.0,2.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,
10385465,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,D,7,7,True,12.0,10.0,2.0,1.0,6.0,7.0,5.0,6.0,,1.0,1.0,,,,,32.0,17.0,6.4,3.0,0.0,0.0,0.00197216,0,,,,2.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,
10385465,home,Nottingham Forest,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,andreayew10,27035,EUR,629856000,F,34,34,True,9.0,5.0,1.0,,3.0,4.0,2.0,5.0,1.0,2.0,1.0,,,,,32.0,14.0,6.6,5.0,0.0,0.0,0.00076134,0,,3.0,1.0,5.0,2.0,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,
