match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_errorLeadToAShot,stat_keyPass,stat_interceptionWon,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
10437214,home,Fleetwood Town,Jay Lynch,,,jay-lynch,J. Lynch,G,13,188.0,10,M,215508,EUR,733536000.0,G,13,13,False,29.0,22.0,17.0,10.0,12.0,12.0,10.0,17.0,1.0,3.0,2.0,3.0,1.0,1.0,90.0,34.0,7.5,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437214,home,Fleetwood Town,Shaun Rooney,,,shaun-rooney,S. Rooney,M,26,191.0,28,M,827116,EUR,838339200.0,D,26,26,False,30.0,18.0,3.0,1.0,12.0,16.0,6.0,16.0,2.0,4.0,,,,,90.0,61.0,6.2,23.0,0,2.0,2.0,1.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,
10437214,home,Fleetwood Town,Toto Nsiala,,,aristote-nsiala,T. Nsiala,D,,193.0,36,M,103121,EUR,701481600.0,D,22,22,False,48.0,37.0,12.0,6.0,26.0,30.0,11.0,18.0,4.0,8.0,,,,,90.0,60.0,7.8,12.0,0,,3.0,3.0,5.0,6.0,2.0,,,3.0,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
10437214,home,Fleetwood Town,Josh Earl,,,josh-earl,J. Earl,D,32,193.0,34,M,885620,EUR,909187200.0,D,32,32,False,41.0,31.0,11.0,7.0,23.0,27.0,8.0,14.0,3.0,4.0,,,,,90.0,49.0,7.1,10.0,0,,1.0,3.0,2.0,4.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
10437214,home,Fleetwood Town,Danny Andrew,Danny,Andrew,danny-andrew,D. Andrew,D,21,180.0,20,M,47510,EUR,661910400.0,D,3,3,False,43.0,27.0,7.0,1.0,9.0,11.0,19.0,37.0,2.0,8.0,,,,,90.0,76.0,7.3,24.0,3,5.0,1.0,1.0,3.0,5.0,,,2.0,1.0,,2.0,2.0,,,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,
10437214,home,Fleetwood Town,Daniel Batty,,,daniel-batty,D. Batty,M,18,178.0,23,M,849831,EUR,881712000.0,M,24,24,False,40.0,28.0,8.0,4.0,12.0,16.0,17.0,27.0,1.0,7.0,,,,,89.0,52.0,6.4,18.0,0,3.0,1.0,,7.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,2.0,,,,
10437214,home,Fleetwood Town,Josh Vela,Josh,Vela,josh-vela,J. Vela,M,,181.0,12,M,152808,EUR,755827200.0,M,8,8,False,38.0,31.0,1.0,,23.0,26.0,8.0,12.0,1.0,5.0,,,,,90.0,57.0,7.4,13.0,1,,,3.0,3.0,11.0,1.0,,3.0,7.0,6.0,3.0,,,,,,,,,,1.0,,1.0,,,True,,,
10437214,home,Fleetwood Town,Harvey Macadam,Harvey Macadam,,harvey-macadam,H. Macadam,M,37,193.0,18,M,1175210,EUR,978998400.0,M,27,27,False,18.0,12.0,6.0,2.0,2.0,3.0,10.0,19.0,,3.0,,,,,72.0,31.0,6.8,12.0,3,4.0,,,3.0,3.0,,1.0,1.0,2.0,,1.0,2.0,,,,,,,1.0,,1.0,2.0,1.0,,,,,,
10437214,home,Fleetwood Town,Cian Hayes,,,cian-hayes,C. Hayes,M,18,170.0,47,M,1006178,EUR,1056844800.0,F,21,21,False,17.0,13.0,3.0,2.0,4.0,6.0,9.0,12.0,,3.0,,,,,79.0,31.0,6.8,9.0,0,1.0,2.0,1.0,7.0,7.0,3.0,,2.0,5.0,1.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,
10437214,home,Fleetwood Town,Gerard Garner,,,gerard-garner,G. Garner,F,19,188.0,17,M,1067411,EUR,909964800.0,F,19,19,False,24.0,15.0,1.0,1.0,7.0,9.0,8.0,15.0,,4.0,,,,,79.0,40.0,7.7,14.0,2,,2.0,4.0,4.0,9.0,1.0,,1.0,2.0,1.0,5.0,2.0,,,,1.0,,1.0,,,1.0,,1.0,,2.0,,1.0,1.0,
10437214,home,Fleetwood Town,Carl Johnston,,,carl-johnston,C. Johnston,D,2,175.0,27,M,998024,EUR,1022630400.0,F,28,28,False,16.0,13.0,,,3.0,4.0,10.0,12.0,,3.0,,,,,90.0,24.0,6.4,8.0,1,,1.0,1.0,5.0,1.0,,1.0,1.0,,,3.0,2.0,,,,,,,,,,1.0,,,,,,,
10437214,home,Fleetwood Town,Brendan Sarpong-Wiredu,,,brendan-sarpong-wiredu,B. Sarpong-Wiredu,D,4,191.0,102,M,945791,EUR,941932800.0,M,4,4,True,5.0,4.0,1.0,,3.0,3.0,1.0,2.0,,3.0,,,,,18.0,11.0,6.7,2.0,0,,,,3.0,4.0,2.0,,,3.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,
10437214,home,Fleetwood Town,Joe Garner,,,joe-garner,J. Garner,F,14,178.0,34,M,20761,EUR,576806400.0,F,14,14,True,5.0,2.0,,,,,2.0,5.0,,,,,,,11.0,8.0,6.5,4.0,0,,3.0,1.0,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,
10437214,home,Fleetwood Town,Paddy Lane,Paddy Lane,,paddy-lane,P. Lane,F,32,177.0,91,M,1133490,EUR,982540800.0,F,11,11,True,2.0,2.0,1.0,1.0,,,2.0,2.0,,2.0,,,,,11.0,6.0,6.5,2.0,1,,1.0,,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,
10437214,home,Fleetwood Town,Kyle White,Kyle White,,kyle-white,K. White,M,16,183.0,9,M,1394288,EUR,1080172800.0,M,47,47,True,2.0,2.0,,,,,2.0,2.0,,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10437214,home,Fleetwood Town,Alex Cairns,,,alex-cairns,A. Cairns,G,21,183.0,151,M,162417,EUR,726105600.0,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437214,home,Fleetwood Town,Harrison Holgate,,,harrison-holgate,H. Holgate,D,18,186.0,5,M,958723,EUR,970704000.0,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437214,home,Fleetwood Town,Ellis Harrison,,,ellis-harrison,E. Harrison,F,19,180.0,38,M,150843,EUR,759801600.0,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437214,home,Fleetwood Town,Callum Morton,,,callum-morton,C. Morton,F,,178.0,46,M,920386,EUR,948240000.0,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437214,home,Fleetwood Town,Josh Edwards,Josh Edwards,,josh-edwards,J. Edwards,F,33,,1,M,1394955,EUR,,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437214,away,Wigan Athletic,Jamie Jones,,,jamie-jones,J. Jones,G,,188.0,22,M,38689,EUR,603763200.0,G,1,1,False,43.0,32.0,13.0,2.0,30.0,33.0,2.0,10.0,,13.0,,,,,90.0,54.0,6.4,11.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,
10437214,away,Wigan Athletic,Ryan Nyambe,,,nyambe-ryan,R. Nyambe,D,24,182.0,92,M,793958,EUR,881193600.0,D,2,2,False,26.0,21.0,3.0,,14.0,15.0,7.0,11.0,2.0,3.0,,,,,71.0,46.0,6.2,8.0,0,,3.0,1.0,5.0,3.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,2.0,,,,
10437214,away,Wigan Athletic,James Carragher,James Carragher,,james-carragher,J. Carragher,D,23,192.0,184,M,1133352,EUR,1036972800.0,D,31,31,False,67.0,52.0,15.0,4.0,43.0,46.0,9.0,21.0,4.0,9.0,,,,,90.0,75.0,6.7,16.0,1,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,
10437214,away,Wigan Athletic,Charlie Hughes,Charlie Hughes,,charlie-hughes,C. Hughes,D,4,185.0,266,M,1138398,EUR,1066262400.0,D,32,32,False,64.0,48.0,18.0,9.0,33.0,37.0,15.0,27.0,1.0,5.0,,,,,90.0,74.0,7.1,16.0,2,,1.0,6.0,2.0,10.0,,,2.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,2.0,1.0,1.0,,1.0,,,,
10437214,away,Wigan Athletic,Tom Pearce,,,tom-pearce,T. Pearce,M,46,185.0,54,M,921007,EUR,892339200.0,D,3,3,False,47.0,31.0,11.0,2.0,18.0,24.0,16.0,33.0,3.0,3.0,,,,,90.0,89.0,6.9,28.0,0,10.0,3.0,2.0,5.0,7.0,,,5.0,1.0,,2.0,,,,,,1.0,1.0,3.0,3.0,3.0,,,,1.0,,,,
10437214,away,Wigan Athletic,Scott Smith,,,scott-smith,S. Smith,M,8,173.0,17,M,1005891,EUR,981504000.0,M,36,36,False,43.0,35.0,7.0,5.0,18.0,22.0,17.0,21.0,,3.0,,,,,90.0,50.0,6.6,10.0,0,,,,5.0,2.0,2.0,,2.0,1.0,,,1.0,,,,,,,2.0,,,,,,1.0,,,,
10437214,away,Wigan Athletic,Graeme Shinnie,,,graeme-shinnie,G. Shinnie,M,4,175.0,69,M,74873,EUR,681264000.0,M,18,18,False,53.0,48.0,6.0,3.0,27.0,27.0,21.0,27.0,1.0,8.0,,,,,90.0,74.0,7.4,9.0,1,1.0,,,3.0,9.0,1.0,1.0,,6.0,4.0,2.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,3.0,,,,
10437214,away,Wigan Athletic,Luke Brennan,,,luke-brennan,L. Brennan,M,11,,13,M,1014212,EUR,1003449600.0,M,41,41,False,11.0,9.0,,,4.0,6.0,5.0,5.0,,2.0,,,,,89.0,29.0,7.0,6.0,1,,,1.0,4.0,7.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,,1.0,,,3.0,,,,,,4.0,,1.0,,1.0
