match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_ownGoals,stat_challengeLost,stat_wasFouled,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_goodHighClaim,stat_lastManTackle
11391415,home,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,True,22.0,13.0,15.0,6.0,11.0,14.0,2.0,8.0,2.0,3.0,2.0,2.0,90.0,27.0,6.8,9.0,0.00039789,0,-0.8418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391415,home,RC Strasbourg,Frédéric Guilbert,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,2,2,False,,43.0,31.0,8.0,4.0,19.0,23.0,13.0,22.0,1.0,6.0,,,90.0,67.0,7.4,20.0,0.164203,0,,,,2.0,1.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,
11391415,home,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,,38.0,32.0,5.0,1.0,28.0,29.0,4.0,10.0,3.0,4.0,,,90.0,51.0,6.8,8.0,0.0026065,0,,,,1.0,,,,2.0,6.0,,1.0,,,,6.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
11391415,home,RC Strasbourg,Abakar Sylla,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,24,24,False,,27.0,23.0,5.0,3.0,20.0,22.0,3.0,5.0,2.0,5.0,,,90.0,40.0,6.6,5.0,0.00079712,0,,Abakar Sylla,,,,1.0,1.0,3.0,3.0,,1.0,,,1.0,2.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,
11391415,home,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,False,,18.0,11.0,1.0,,7.0,10.0,4.0,11.0,4.0,1.0,,,90.0,46.0,6.5,14.0,0.00096917,0,,Marvin Senaya,,3.0,,,,5.0,7.0,1.0,4.0,1.0,,1.0,4.0,3.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,
11391415,home,RC Strasbourg,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,False,,22.0,14.0,2.0,,8.0,9.0,6.0,13.0,2.0,3.0,,,90.0,38.0,6.0,16.0,0.187017,0,,,,,,,,10.0,3.0,6.0,,,,,2.0,1.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,
11391415,home,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,False,,20.0,17.0,,,6.0,6.0,11.0,14.0,,2.0,,,90.0,32.0,6.9,5.0,0.00904331,3,,,,,,,,5.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,2.0,1.0,1.0,0.4498,0.2305,,,,,,
11391415,home,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,26,26,False,,23.0,17.0,3.0,,7.0,8.0,12.0,20.0,,7.0,,,86.0,58.0,6.6,20.0,0.172665,1,,,,5.0,2.0,,1.0,15.0,7.0,5.0,5.0,,1.0,2.0,3.0,3.0,2.0,3.0,,,3.0,3.0,,,,,,0.0634,,1.0,,,,,
11391415,home,RC Strasbourg,Kévin Gameiro,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,M,9,9,False,,11.0,8.0,,,2.0,3.0,6.0,8.0,,3.0,,,63.0,15.0,6.5,4.0,0.05849,0,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
11391415,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,,23.0,21.0,4.0,4.0,7.0,8.0,14.0,17.0,,8.0,,,90.0,36.0,7.0,6.0,0.0147936,2,,Habib,Diarra,2.0,,1.0,,6.0,6.0,,4.0,3.0,,,1.0,1.0,4.0,1.0,,,,2.0,1.0,,,1.0,,0.0561,0.0553,1.0,1.0,,,,
