match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_goals,stat_clearanceOffLine,stat_hitWoodwork
11453222,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600.0,G,1,1,False,26.0,12.0,20.0,6.0,6.0,6.0,6.0,20.0,2.0,7.0,2.0,1.0,1.0,3.0,1.0,90.0,35.0,5.8,14.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453222,home,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000.0,D,8,8,False,40.0,31.0,7.0,3.0,20.0,24.0,11.0,17.0,1.0,7.0,,,,,,90.0,71.0,6.9,15.0,,1,1.0,1.0,3.0,7.0,10.0,2.0,3.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,,,,,,,,,,,,,
11453222,home,Al-Okhdood,Solomon Kvirkvelia,,,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,95636,EUR,697334400.0,D,5,5,False,45.0,33.0,11.0,6.0,19.0,24.0,14.0,21.0,5.0,5.0,,,,,,90.0,69.0,7.4,14.0,,2,,4.0,7.0,5.0,9.0,,,,,1.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
11453222,home,Al-Okhdood,Andrei Burcă,,,andrei-burca,A. Burcă,D,33,188.0,560,M,846999,EUR,734832000.0,D,3,3,False,35.0,30.0,4.0,1.0,23.0,24.0,9.0,15.0,3.0,3.0,,,,,,90.0,58.0,7.1,13.0,2.0,1,4.0,,2.0,2.0,5.0,1.0,2.0,2.0,,2.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,
11453222,home,Al-Okhdood,Hamed Al-Mansour,,,hamed-al-mansour,H. Al-Mansour,D,,172.0,357,M,818578,EUR,737769600.0,D,20,20,False,27.0,18.0,6.0,2.0,2.0,4.0,17.0,28.0,,2.0,,,,,,90.0,50.0,6.9,15.0,,1,5.0,1.0,5.0,2.0,9.0,1.0,,,,,,3.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,
11453222,home,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,18,18,False,49.0,43.0,7.0,6.0,23.0,26.0,21.0,29.0,2.0,5.0,,,,,,90.0,65.0,6.7,16.0,1.0,0,6.0,1.0,3.0,6.0,3.0,1.0,1.0,,,,2.0,,,1.0,,,2.0,1.0,,,2.0,,,,,,
11453222,home,Al-Okhdood,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000.0,M,6,6,False,24.0,22.0,1.0,1.0,17.0,17.0,5.0,7.0,,1.0,,,,,,65.0,31.0,6.8,4.0,,1,,,,2.0,3.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,1.0,,,,,,
11453222,home,Al-Okhdood,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,847228,EUR,779500800.0,M,77,77,False,21.0,16.0,,,7.0,7.0,10.0,16.0,,3.0,,,,,,64.0,32.0,6.8,9.0,2.0,1,2.0,,,4.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,1.0,,,,,
11453222,home,Al-Okhdood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200.0,F,11,11,False,32.0,26.0,1.0,1.0,9.0,13.0,18.0,24.0,,5.0,,,,,,90.0,47.0,6.4,15.0,2.0,0,5.0,1.0,2.0,8.0,2.0,4.0,1.0,,,,1.0,,,,,,2.0,1.0,,,2.0,,,,,,
11453222,home,Al-Okhdood,Léandre Tawamba,,,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200.0,F,9,9,False,12.0,11.0,,,3.0,3.0,8.0,9.0,1.0,4.0,,,,,,90.0,26.0,7.0,8.0,1.0,2,,2.0,2.0,6.0,4.0,,1.0,,,,,,,2.0,2.0,,4.0,,2.0,,2.0,,True,,,,
